Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,18,5,1-3141,136,12,0,32,29.697324752807617,0.21836268200593836
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,8,14,1-1462,192,38,0,7,41.871289789676666,0.21807963432123265
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,14,18,1-18558,307,53,0,25,66.82603496313095,0.21767438098739725
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,16,17,1-19448,45,7,0,5,9.76520699262619,0.21700459983613757
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,22,17,1-18371,120,16,0,18,25.954745173454285,0.21628954311211904
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,14,18,1-7441,111,15,0,16,23.84866237640381,0.2148528142018361
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,10,9,1-4700,31,5,0,3,6.659124195575714,0.21481045792179723
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,8,14,1-18377,14,3,0,0,3.0,0.21428571428571427
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,1,4,1-0296,41,6,0,5,8.76520699262619,0.21378553640551684
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,12,21,1-9610,49,6,0,8,10.424331188201904,0.212741452820447
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,6,12,MLG15,105,4,0,33,22.250366151332855,0.21190824906031291
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,15,22,1-9491,80,13,0,7,16.871289789676666,0.21089112237095833
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,20,16,1-9655,27,4,0,3,5.659124195575714,0.20959719242873015
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,15,22,MLG14,232,41,0,13,48.189538180828094,0.20771352664150042
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,1,2,1-6538,44,3,0,11,9.083455383777618,0.20644216781312769
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,11,1,1-7866,318,10,0,100,65.3041398525238,0.20535893035384845
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,21,6,1-7019,107,7,0,27,21.932117760181427,0.20497306317926567
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,5,8,MLG06,18,2,0,3,3.659124195575714,0.20328467753198412
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,13,2,MLG65,201,19,0,39,40.56861454248428,0.20183390319643923
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,16,17,1-9156,268,17,0,67,54.05377370119095,0.20169318545220502
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,1,19,1-3564,41,6,0,4,8.212165594100952,0.2002967218073403
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,19,3,1-6240,698,62,0,139,138.8727543950081,0.1989581008524471
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,16,18,1-5515,29,3,0,5,5.76520699262619,0.19880024112504105
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,8,14,1-3516,156,21,0,18,30.954745173454285,0.198427853675989
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,19,3,1-7070,129,4,0,39,25.568614542484283,0.1982063142828239
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,17,7,1-8067,322,17,0,84,63.455477476119995,0.1970667002363975
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,11,16,1-19286,40,4,0,7,7.871289789676666,0.19678224474191666
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,6,18,1-4052,13,2,0,1,2.553041398525238,0.19638779988655677
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,21,10,1-8066,86,13,0,7,16.871289789676666,0.19617778825205426
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,17,20,1-10451,46,4,0,9,8.977372586727142,0.19516027362450308
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,2,21,1-1972,32,4,0,4,6.212165594100952,0.19413017481565475
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,7,22,1-4760,40,5,0,5,7.76520699262619,0.19413017481565475
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,11,1,MLG60,47,3,0,11,9.083455383777618,0.19326500816548126
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,21,MLG78,80,11,0,8,15.424331188201904,0.19280413985252381
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,15,22,1-3106,34,6,0,1,6.553041398525238,0.19273651172133052
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,3,17,1-3584,26,5,0,0,5.0,0.19230769230769232
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,3,20,1-8627,25,2,0,5,4.76520699262619,0.1906082797050476
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,10,16,1-4640,87,16,0,1,16.553041398525238,0.19026484366120963
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,8,9,1-9761,35,5,0,3,6.659124195575714,0.19026069130216325
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,2,21,1-9667,14,1,0,3,2.659124195575714,0.18993744254112244
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,1,22,1-8590,24,4,0,1,4.553041398525238,0.18971005827188492
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,15,22,1-6061,40,7,0,1,7.553041398525238,0.18882603496313094
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,16,17,1-3535,315,25,0,62,59.28856670856476,0.18821767209068177
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,17,7,1-6787,56,5,0,10,10.53041398525238,0.1880431068795068
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,14,19,1-4355,49,7,0,4,9.212165594100952,0.188003379471448
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,4,23,1-3104,16,3,0,0,3.0,0.1875
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,2,21,1-9452,16,3,0,0,3.0,0.1875
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,7,16,MLG84,63,9,0,5,11.76520699262619,0.18674931734327285
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,8,21,1-6006,57,4,0,12,10.636496782302856,0.18660520670706765
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,17,7,1-8820,83,6,0,17,15.401703774929047,0.1855626960834825
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,12,2,1-1850,30,5,0,1,5.553041398525238,0.18510137995084128
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,1,1,1-18004,12,0,0,4,2.212165594100952,0.184347132841746
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,21,10,1-7140,397,54,0,34,72.8034075498581,0.1833838981104738
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,18,2,1-18487,23,2,0,4,4.212165594100952,0.18313763452612836
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,5,6,MLG33,20,2,0,3,3.659124195575714,0.1829562097787857
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,8,20,1-18613,25,4,0,1,4.553041398525238,0.1821216559410095
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,21,10,1-9808,74,9,0,8,13.424331188201904,0.18140988092164737
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,20,19,1-3523,543,58,0,73,98.37202209234238,0.18116394492144083
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,2,21,1-8544,54,7,0,5,9.76520699262619,0.18083716653011464
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,12,19,1-8172,40,5,0,4,7.212165594100952,0.1803041398525238
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,18,23,1-7744,37,5,0,3,6.659124195575714,0.17997632961015445
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,18,5,1-19915,62,5,0,11,11.083455383777618,0.17876540941576805
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,6,11,MLG39,23,3,0,2,4.106082797050476,0.1785253390021946
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,8,22,1-8488,23,3,0,2,4.106082797050476,0.1785253390021946
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,2,21,1-3083,78,10,0,7,13.871289789676666,0.1778370485855983
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,22,8,1-6743,58,2,0,15,10.29562097787857,0.17751070651514778
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,16,17,1-6974,207,4,0,59,36.629442512989044,0.17695382856516448
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,13,14,1-1942,34,6,0,0,6.0,0.17647058823529413
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,15,22,1-0003,17,3,0,0,3.0,0.17647058823529413
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,17,7,1-9831,132,11,0,22,23.166910767555237,0.17550689975420633
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,6,7,1-9946,12,1,0,2,2.106082797050476,0.17550689975420633
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,4,23,1-2103,26,4,0,1,4.553041398525238,0.1751169768663553
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,17,7,1-8573,184,10,0,40,32.12165594100952,0.17457421707070392
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,22,8,1-9768,241,19,0,41,41.67469733953476,0.17292405535076663
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,4,17,1-0358,22,1,0,5,3.76520699262619,0.17114577239209955
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,9,4,1-18028,309,14,0,70,52.71289789676666,0.17059190257853288
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,15,22,1-3206,45,6,0,3,7.659124195575714,0.17020275990168254
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,11,1,1-7058,80,8,0,10,13.53041398525238,0.16913017481565476
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,12,6,1-8659,91,12,0,6,15.318248391151428,0.16833239990276294
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,22,6,1-9630,33,5,0,1,5.553041398525238,0.16827398177349207
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,7,16,1-8398,54,3,0,11,9.083455383777618,0.16821213673662255
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,20,19,1-2545,145,12,0,22,24.166910767555237,0.1666683501210706
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,15,22,1-10060,36,6,0,0,6.0,0.16666666666666666
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,9,12,1-3175,6,1,0,0,1.0,0.16666666666666666
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,20,19,1-19229,38,3,0,6,6.318248391151428,0.16626969450398496
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,23,12,1-4098,16,1,0,3,2.659124195575714,0.16619526222348213
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,1,11,1-9576,10,0,0,3,1.6591241955757141,0.1659124195575714
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,7,7,1-5555,10,0,0,3,1.6591241955757141,0.1659124195575714
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,16,17,1-9394,117,10,0,17,19.401703774929047,0.16582652799084655
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,17,7,1-2294,75,3,0,17,12.401703774929047,0.1653560503323873
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,8,14,1-4390,45,3,0,8,7.424331188201904,0.16498513751559787
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,10,9,1-8928,39,2,0,8,6.424331188201904,0.16472644072312576
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,17,7,1-9496,39,2,0,8,6.424331188201904,0.16472644072312576
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,6,13,1-6980,128,5,0,29,21.038200557231903,0.16436094185337424
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,3,20,1-2324,25,3,0,2,4.106082797050476,0.16424331188201904
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,23,13,1-9553,23,1,0,5,3.76520699262619,0.16370465185331262
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,11,1,MLG63,380,37,0,45,61.88686293363571,0.16286016561483083
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,10,9,1-2400,49,3,0,9,7.977372586727142,0.16280352217810495
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,18,20,1-8095,46,3,0,8,7.424331188201904,0.16139850409134573
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,6,17,1-7897,95,2,0,24,15.272993564605713,0.16076835331163908
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,16,17,1-1957,47,2,0,10,7.53041398525238,0.16022157415430596
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,21,10,1-4634,48,6,0,3,7.659124195575714,0.15956508740782738
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,8,1,1-8503,16,2,0,1,2.553041398525238,0.15956508740782738
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,7,16,1-8181,30,2,0,5,4.76520699262619,0.15884023308753967
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,1,11,1-9447,7,0,0,2,1.106082797050476,0.158011828150068
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,11,1,1-9497,150,12,0,21,23.61386936903,0.15742579579353333
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,17,22,1-9338,29,4,0,1,4.553041398525238,0.15700142753535304
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,13,2,MLG54,595,50,0,78,93.13722908496857,0.15653315812599758
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,13,21,1-8678,17,1,0,3,2.659124195575714,0.1564190703279832
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,5,15,1-9839,20,2,0,2,3.106082797050476,0.1553041398525238
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,7,22,1-4929,10,1,0,1,1.553041398525238,0.1553041398525238
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,5,22,1-6035,23,3,0,1,3.553041398525238,0.15448006080544513
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,1,19,1-5981,28,1,0,6,4.318248391151428,0.1542231568268367
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,16,17,1-5775,244,22,0,28,37.485159158706665,0.1536277014701093
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,23,18,1-6900,67,8,0,4,10.212165594100952,0.15242038200150676
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,2,1,1-9651,38,3,0,5,5.76520699262619,0.1517159734901629
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,16,17,1-3639,17,2,0,1,2.553041398525238,0.15017890579560222
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,7,1,1-1177,17,2,0,1,2.553041398525238,0.15017890579560222
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,1,11,1-20047,20,3,0,0,3.0,0.15
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,1,11,1-19813,20,3,0,0,3.0,0.15
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,4,23,1-9417,76,8,0,6,11.318248391151428,0.148924320936203
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,17,7,1-0037,35,3,0,4,5.212165594100952,0.14891901697431292
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,16,23,1-7993,24,3,0,1,3.553041398525238,0.14804339160521826
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,12,6,1-10696,24,3,0,1,3.553041398525238,0.14804339160521826
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,16,15,1-7842,21,2,0,2,3.106082797050476,0.14790870462145125
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,23,13,1-9752,22,1,0,4,3.212165594100952,0.14600752700458874
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,20,10,1-3509,35,4,0,2,5.106082797050476,0.1458880799157279
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,15,22,1-5549,35,4,0,2,5.106082797050476,0.1458880799157279
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,8,12,1-10038,76,5,0,11,11.083455383777618,0.14583493926023183
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,21,10,1-4417,151,12,0,18,21.954745173454285,0.1453956634003595
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,14,18,1-8042,52,2,0,10,7.53041398525238,0.14481565356254578
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,3,20,1-9887,36,3,0,4,5.212165594100952,0.14478237761391533
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,11,1,1-3033,7,1,0,0,1.0,0.14285714285714285
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,15,22,1-9457,11,1,0,1,1.553041398525238,0.14118558168411255
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,20,19,1-1250,34,2,0,5,4.76520699262619,0.14015314684194677
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,6,4,1-8023,16,0,0,4,2.212165594100952,0.1382603496313095
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,1,11,1-5929,4,0,0,1,0.553041398525238,0.1382603496313095
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,3,20,1-21192,4,0,0,1,0.553041398525238,0.1382603496313095
