,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
342,1-3108,10,1-3108,16,18,1,0,3,3.1952033638954163,0.1775112979941898
343,1-0037,21,1-0037,20,35,4,0,3,6.195203363895416,0.1770058103970118
344,MLG09,8,MLG09,21,125,3,0,26,22.02509582042694,0.1762007665634155
345,1-8267,18,1-8267,7,133,19,0,6,23.39040672779084,0.1758677197578258
346,1-2297,4,1-2297,8,25,0,0,6,4.3904067277908325,0.1756162691116333
347,1-5549,2,1-5549,10,35,6,0,0,6.0,0.1714285714285714
348,1-19448,1,1-19448,4,45,4,0,5,7.658672273159027,0.1701927171813117
349,1-8418,5,1-8418,9,46,7,0,1,7.731734454631805,0.1680811837963436
350,1-4020,1,1-4020,4,37,4,0,3,6.195203363895416,0.1674379287539301
351,1-7525,1,1-7525,4,6,1,0,0,1.0,0.1666666666666666
352,1-6543,12,1-6543,18,12,2,0,0,2.0,0.1666666666666666
353,1-19205,8,1-19205,21,12,2,0,0,2.0,0.1666666666666666
354,1-8172,17,1-8172,19,40,3,0,5,6.658672273159027,0.1664668068289757
355,1-1850,20,1-1850,18,30,2,0,4,4.926937818527222,0.164231260617574
356,1-7152,18,1-7152,7,109,9,0,12,17.780813455581665,0.1631267289502905
357,MLG48,20,MLG48,6,159,23,0,4,25.92693781852722,0.1630625020033158
358,1-9850,15,1-9850,14,27,0,0,6,4.3904067277908325,0.1626076565848456
359,1-10785,9,1-10785,15,279,8,0,51,45.31845718622208,0.1624317461871759
360,1-9907,8,1-9907,21,17,2,0,1,2.7317344546318054,0.160690262037165
361,1-3639,21,1-3639,20,17,2,0,1,2.7317344546318054,0.160690262037165
362,1-5214,16,1-5214,5,40,2,0,6,6.3904067277908325,0.1597601681947708
363,1-4390,21,1-4390,20,45,2,0,7,7.122141182422638,0.1582698040538364
364,1-9731,5,1-9731,9,11,1,0,1,1.7317344546318054,0.1574304049665277
365,1-3516,18,1-3516,7,156,9,0,21,24.36642354726792,0.1561950227388968
366,1-2282,21,1-2282,20,219,21,0,18,34.1712201833725,0.156032968873847
367,MLG17,11,MLG17,17,153,8,0,21,23.36642354726792,0.1527217225311628
368,MLG06,21,MLG06,20,18,2,0,1,2.7317344546318054,0.1517630252573225
369,1-7058,20,1-7058,3,80,7,0,7,12.122141182422638,0.1515267647802829
370,1-4361,6,1-4361,1,10,0,0,2,1.4634689092636108,0.146346890926361
371,1-9836,11,1-9836,17,5,0,0,1,0.7317344546318054,0.146346890926361
372,1-19447,6,1-19447,1,15,0,0,3,2.1952033638954163,0.146346890926361
373,1-3217,15,1-3217,14,5,0,0,1,0.7317344546318054,0.146346890926361
374,1-7182,16,1-7182,5,22,1,0,3,3.1952033638954163,0.1452365165407007
375,1-8820,4,1-8820,8,83,4,0,11,12.04907900094986,0.1451696265174681
376,MLG10,3,MLG10,6,60,5,0,5,8.658672273159027,0.1443112045526504
377,1-18004,13,1-18004,11,12,1,0,1,1.7317344546318054,0.1443112045526504
378,1-1833,21,1-1833,20,124,12,0,8,17.853875637054443,0.1439828680407616
379,1-9645,3,1-9645,6,69,7,0,4,9.926937818527222,0.1438686640366264
380,1-3596,21,1-3596,20,223,21,0,15,31.97601681947708,0.143390209952812
381,1-7321,16,1-7321,5,7,1,0,0,1.0,0.1428571428571428
382,MLG43,1,MLG43,4,14,2,0,0,2.0,0.1428571428571428
383,1-5799,21,1-5799,21,7,1,0,0,1.0,0.1428571428571428
384,1-1770,1,1-1770,4,35,5,0,0,5.0,0.1428571428571428
385,1-5036,6,1-5036,1,14,2,0,0,2.0,0.1428571428571428
386,1-6611,18,1-6611,7,89,9,0,5,12.658672273159029,0.1422322727321239
387,1-5877,8,1-5877,21,79,3,0,11,11.04907900094986,0.1398617595056944
388,1-9606,8,1-9606,21,16,0,0,3,2.1952033638954163,0.1372002102434635
389,MLG67,9,MLG67,15,27,0,0,5,3.658672273159027,0.1355063804873713
390,1-2596,7,1-2596,2,35,4,0,1,4.731734454631805,0.1351924129894801
391,1-8094,1,1-8094,4,58,7,0,1,7.731734454631805,0.133305766459169
392,1-8578,15,1-8578,14,11,0,0,2,1.4634689092636108,0.1330426281148737
393,1-9722,11,1-9722,17,22,0,0,4,2.9269378185272217,0.1330426281148737
394,1-7770,11,1-7770,17,11,0,0,2,1.4634689092636108,0.1330426281148737
395,1-1204,21,1-1204,20,39,0,0,7,5.122141182422638,0.1313369533954522
396,1-1390,21,1-1390,20,98,9,0,5,12.658672273159029,0.1291701252363166
397,1-8678,9,1-8678,6,17,0,0,3,2.1952033638954163,0.1291296096409068
398,1-9655,11,1-9655,17,27,2,0,2,3.463468909263611,0.1282766262690226
399,1-7481,21,1-7481,20,33,2,0,3,4.195203363895416,0.1271273746634974
400,1-9115,16,1-9115,5,16,2,0,0,2.0,0.125
401,1-4149,9,1-4149,15,16,2,0,0,2.0,0.125
402,1-10762,8,1-10762,21,6,0,0,1,0.7317344546318054,0.1219557424386342
403,1-3551,21,1-3551,8,6,0,0,1,0.7317344546318054,0.1219557424386342
404,1-4499,8,1-4499,21,12,0,0,2,1.4634689092636108,0.1219557424386342
405,1-9055,16,1-9055,15,12,0,0,2,1.4634689092636108,0.1219557424386342
406,1-5161,1,1-5161,4,12,0,0,2,1.4634689092636108,0.1219557424386342
407,1-8222,6,1-8222,1,12,0,0,2,1.4634689092636108,0.1219557424386342
408,1-10539,20,1-10539,3,63,4,0,5,7.658672273159027,0.1215662265580797
409,1-8328,18,1-8328,7,114,4,0,13,13.51254791021347,0.1185311220194164
410,1-1191,18,1-1191,7,53,4,0,3,6.195203363895416,0.1168906295074606
411,1-9925,18,1-9925,7,93,5,0,8,10.853875637054443,0.1167083401833811
412,1-8938,18,1-8938,7,30,2,0,2,3.463468909263611,0.1154489636421203
413,1-10038,21,1-10038,20,76,7,0,2,8.46346890926361,0.1113614330166264
414,1-5744,1,1-5744,4,18,2,0,0,2.0,0.1111111111111111
415,1-8113,1,1-8113,4,9,1,0,0,1.0,0.1111111111111111
416,1-8314,21,1-8314,21,36,4,0,0,4.0,0.1111111111111111
417,72-18936,6,72-18936,1,20,0,0,3,2.1952033638954163,0.1097601681947708
418,1-6006,20,1-6006,21,57,6,0,0,6.0,0.1052631578947368
419,1-3646,13,1-3646,11,7,0,0,1,0.7317344546318054,0.1045334935188293
420,1-7995,1,1-7995,4,14,0,0,2,1.4634689092636108,0.1045334935188293
421,P-0009,11,P-0009,17,7,0,0,1,0.7317344546318054,0.1045334935188293
422,1-5530,19,1-5530,13,7,0,0,1,0.7317344546318054,0.1045334935188293
423,1-7991,12,1-7991,18,46,4,0,1,4.731734454631805,0.1028637924919957
424,1-9444,13,1-9444,11,24,1,0,2,2.463468909263611,0.1026445378859837
425,1-9345,2,1-9345,10,47,4,0,1,4.731734454631805,0.1006752011623788
426,1-7521,1,1-7521,1,10,1,0,0,1.0,0.1
427,1-7530,18,1-7530,6,25,1,0,2,2.463468909263611,0.0985387563705444
428,1-9614,13,1-9614,11,30,0,0,4,2.9269378185272217,0.0975645939509073
429,1-7863,9,1-7863,15,351,13,0,29,34.22029918432236,0.0974937298698642
430,1-9549,11,1-9549,17,18,1,0,1,1.7317344546318054,0.0962074697017669
431,MLG12,20,MLG12,3,146,8,0,8,13.853875637054443,0.0948895591579071
432,1-7819,1,1-7819,4,59,4,0,2,5.463468909263611,0.0926011679536205
433,72-11994,4,72-11994,8,8,0,0,1,0.7317344546318054,0.0914668068289756
434,1-18603,2,1-18603,10,19,1,0,1,1.7317344546318054,0.0911439186648318
435,1-2400,18,1-2400,7,49,3,0,2,4.463468909263611,0.0910912022298696
436,1-10071,8,1-10071,21,30,2,0,1,2.7317344546318054,0.0910578151543935
437,1-8541,14,1-8541,12,232,10,0,14,20.24428236484528,0.0872598377795055
438,MLG33,21,MLG33,20,20,1,0,1,1.7317344546318054,0.0865867227315902
439,1-1836,21,1-1836,20,20,1,0,1,1.7317344546318054,0.0865867227315902
440,1-5891,1,1-5891,4,96,0,0,11,8.04907900094986,0.083844572926561
441,1-2178,5,1-2178,9,12,1,0,0,1.0,0.0833333333333333
442,1-6217,4,1-6217,8,44,0,0,5,3.658672273159027,0.083151642571796
443,1-19897,11,1-19897,17,53,0,0,6,4.3904067277908325,0.0828378627885062
444,1-4088,8,1-4088,21,30,1,0,2,2.463468909263611,0.082115630308787
445,1-9465,13,1-9465,11,18,0,0,2,1.4634689092636108,0.0813038282924228
446,1-9076,6,1-9076,1,9,0,0,1,0.7317344546318054,0.0813038282924228
447,1-0022,8,1-0022,21,18,0,0,2,1.4634689092636108,0.0813038282924228
448,1-8622,6,1-8622,1,54,0,0,6,4.3904067277908325,0.0813038282924228
449,MLG57,1,MLG57,4,629,48,0,4,50.92693781852722,0.0809649249897094
450,1-6216,16,1-6216,5,45,2,0,2,3.463468909263611,0.0769659757614135
451,MLG37,2,MLG37,10,116,6,0,4,8.926937818527222,0.076956360504545
452,1-4052,21,1-4052,20,13,1,0,0,1.0,0.0769230769230769
453,1-20791,2,1-20791,10,13,1,0,0,1.0,0.0769230769230769
454,1-7453,1,1-7453,4,13,1,0,0,1.0,0.0769230769230769
455,1-8767,4,1-8767,8,48,0,0,5,3.658672273159027,0.0762223390241464
456,1-9576,17,1-9576,19,10,0,0,1,0.7317344546318054,0.0731734454631805
457,1-19813,10,1-19813,16,20,0,0,2,1.4634689092636108,0.0731734454631805
458,1-9839,8,1-9839,21,20,0,0,2,1.4634689092636108,0.0731734454631805
459,MLG55,21,MLG55,20,92,3,0,5,6.658672273159027,0.0723768725343372
460,1-7042,21,1-7042,20,117,4,0,6,8.390406727790833,0.0717128780153062
461,1-7842,2,1-7842,10,21,0,0,2,1.4634689092636108,0.0696889956792195
462,1-20003,6,1-20003,1,21,0,0,2,1.4634689092636108,0.0696889956792195
463,1-7752,1,1-7752,4,29,2,0,0,2.0,0.0689655172413793
464,1-6734,9,1-6734,15,44,0,0,4,2.9269378185272217,0.0665213140574368
465,1-19598,6,1-19598,1,11,0,0,1,0.7317344546318054,0.0665213140574368
466,72-0103,15,72-0103,14,71,1,0,5,4.658672273159027,0.0656151024388595
467,1-9610,21,1-9610,20,49,1,0,3,3.1952033638954163,0.0652082319162329
468,1-5163,21,1-5163,20,16,1,0,0,1.0,0.0625
469,1-8023,1,1-8023,4,16,1,0,0,1.0,0.0625
470,MLG08,1,MLG08,4,107,5,0,2,6.463468909263611,0.0604062514884449
471,1-0001,9,1-0001,15,17,1,0,0,1.0,0.0588235294117647
472,1-3068,16,1-3068,5,180,6,0,6,10.390406727790833,0.0577244818210601
473,1-4700,18,1-4700,7,31,1,0,1,1.7317344546318054,0.0558624017623163
474,1-6642,2,1-6642,10,36,2,0,0,2.0,0.0555555555555555
475,1-2670,8,1-2670,21,104,5,0,1,5.731734454631805,0.0551128312945365
476,MLG07,19,MLG07,13,90,2,0,4,4.926937818527222,0.0547437535391913
477,1-9607,18,1-9607,7,19,1,0,0,1.0,0.0526315789473684
478,1-7268,1,1-7268,4,70,0,0,5,3.658672273159027,0.0522667467594146
479,1-5654,1,1-5654,4,15,0,0,1,0.7317344546318054,0.0487822969754536
480,72-12387,19,72-12387,13,71,2,0,2,3.463468909263611,0.0487812522431494
481,1-6787,21,1-6787,11,56,2,0,1,2.7317344546318054,0.0487809724041393
482,1-6240,1,1-6240,4,698,16,0,23,32.829892456531525,0.0470342298804176
483,1-9137,5,1-9137,9,111,3,0,3,5.195203363895416,0.0468036339089677
484,1-7722,12,1-7722,18,60,2,0,1,2.7317344546318054,0.0455289075771967
485,1-9955,13,1-9955,11,60,2,0,1,2.7317344546318054,0.0455289075771967
486,1-18615,1,1-18615,4,22,1,0,0,1.0,0.0454545454545454
487,1-7066,15,1-7066,14,23,1,0,0,1.0,0.0434782608695652
488,1-9498,21,1-9498,20,64,2,0,1,2.7317344546318054,0.0426833508536219
489,1-1207,2,1-1207,10,66,2,0,1,2.7317344546318054,0.0413899159792697
490,1-9495,4,1-9495,8,18,0,0,1,0.7317344546318054,0.0406519141462114
491,1-8174,5,1-8174,9,45,1,0,1,1.7317344546318054,0.0384829878807067
492,1-9805,21,1-9805,20,26,1,0,0,1.0,0.0384615384615384
493,1-18028,1,1-18028,4,309,6,0,8,11.853875637054443,0.038362057077846
494,1-1989,1,1-1989,4,46,1,0,1,1.7317344546318054,0.0376464011876479
495,1-3083,1,1-3083,4,78,0,0,4,2.9269378185272217,0.037524843827272
496,1-7721,6,1-7721,1,20,0,0,1,0.7317344546318054,0.0365867227315902
497,1-8125,11,1-8125,17,21,0,0,1,0.7317344546318054,0.0348444978396097
498,1-7122,21,1-7122,20,197,1,0,8,6.853875637054443,0.0347912468886012
499,1-6919,17,1-6919,3,43,0,0,2,1.4634689092636108,0.034034160680549
500,1-6916,21,1-6916,20,43,0,0,2,1.4634689092636108,0.034034160680549
501,1-3521,6,1-3521,1,22,0,0,1,0.7317344546318054,0.0332606570287184
502,1-18409,4,1-18409,8,22,0,0,1,0.7317344546318054,0.0332606570287184
503,1-3087,1,1-3087,4,26,0,0,1,0.7317344546318054,0.028143632870454
504,1-8186,10,1-8186,16,26,0,0,1,0.7317344546318054,0.028143632870454
505,1-6909,10,1-6909,16,36,1,0,0,1.0,0.0277777777777777
506,1-18735,14,1-18735,1,27,0,0,1,0.7317344546318054,0.0271012760974742
507,1-9237,10,1-9237,16,38,1,0,0,1.0,0.0263157894736842
508,1-18203,11,1-18203,17,29,0,0,1,0.7317344546318054,0.0252322225735105
509,1-9739,11,1-9739,17,31,0,0,1,0.7317344546318054,0.0236043372461872
510,1-2104,6,1-2104,1,36,0,0,1,0.7317344546318054,0.0203259570731057
511,1-7509,11,1-7509,17,40,0,0,1,0.7317344546318054,0.0182933613657951
512,1-6918,14,1-6918,12,43,0,0,1,0.7317344546318054,0.0170170803402745
513,1-8095,1,1-8095,13,46,0,0,1,0.7317344546318054,0.0159072707528653
514,1-8401,6,1-8401,1,57,0,0,1,0.7317344546318054,0.0128374465724878
515,1-9646,12,1-9646,18,105,1,0,0,1.0,0.0095238095238095
516,1-5990,18,1-5990,1,5,0,0,0,0.0,0.0
517,1-10922,6,1-10922,1,1,0,0,0,0.0,0.0
518,1-8641,6,1-8641,1,30,0,0,0,0.0,0.0
519,1-18202,1,1-18202,4,23,0,0,0,0.0,0.0
520,1-4847,19,1-4847,10,2,0,0,0,0.0,0.0
521,1-6028,1,1-6028,2,2,0,0,0,0.0,0.0
522,1-3176,1,1-3176,4,3,0,0,0,0.0,0.0
523,1-7993,21,1-7993,14,24,0,0,0,0.0,0.0
524,1-9838,1,1-9838,21,3,0,0,0,0.0,0.0
525,1-10698,3,1-10698,6,6,0,0,0,0.0,0.0
526,1-3178,6,1-3178,1,6,0,0,0,0.0,0.0
527,1-17645,12,1-17645,18,9,0,0,0,0.0,0.0
528,1-2584,18,1-2584,7,36,0,0,0,0.0,0.0
529,1-9806,6,1-9806,1,8,0,0,0,0.0,0.0
530,1-8021,11,1-8021,17,58,0,0,0,0.0,0.0
531,1-7599,3,1-7599,6,3,0,0,0,0.0,0.0
532,1-6931,6,1-6931,1,1,0,0,0,0.0,0.0
533,1-8352,6,1-8352,1,1,0,0,0,0.0,0.0
534,1-0031,1,1-0031,4,13,0,0,0,0.0,0.0
535,1-19924,6,1-19924,1,1,0,0,0,0.0,0.0
536,1-3175,14,1-3175,12,6,0,0,0,0.0,0.0
537,1-8623,6,1-8623,1,5,0,0,0,0.0,0.0
538,1-5167,3,1-5167,6,24,0,0,0,0.0,0.0
539,1-3216,18,1-3216,7,5,0,0,0,0.0,0.0
540,1-19839,15,1-19839,14,13,0,0,0,0.0,0.0
541,1-9455,6,1-9455,1,2,0,0,0,0.0,0.0
542,1-5914,13,1-5914,1,3,0,0,0,0.0,0.0
543,1-19567,1,1-19567,4,2,0,0,0,0.0,0.0
544,1-2869,2,1-2869,10,9,0,0,0,0.0,0.0
545,1-6971,13,1-6971,11,10,0,0,0,0.0,0.0
546,1-9331,1,1-9331,4,25,0,0,0,0.0,0.0
547,1-3519,12,1-3519,18,27,0,0,0,0.0,0.0
548,1-19927,6,1-19927,1,1,0,0,0,0.0,0.0
549,1-7527,14,1-7527,1,1,0,0,0,0.0,0.0
550,1-18613,1,1-18613,4,25,0,0,0,0.0,0.0
551,1-2025,6,1-2025,1,41,0,0,0,0.0,0.0
552,1-10232,4,1-10232,8,5,0,0,0,0.0,0.0
553,1-8566,3,1-8566,6,5,0,0,0,0.0,0.0
554,1-4910,6,1-4910,1,4,0,0,0,0.0,0.0
555,1-10978,6,1-10978,1,1,0,0,0,0.0,0.0
556,1-21195,6,1-21195,1,1,0,0,0,0.0,0.0
557,P-16454,10,P-16454,16,8,0,0,0,0.0,0.0
558,1-3033,1,1-3033,4,7,0,0,0,0.0,0.0
559,1-8532,18,1-8532,1,4,0,0,0,0.0,0.0
560,1-8020,6,1-8020,1,56,0,0,0,0.0,0.0
561,1-9712,18,1-9712,7,10,0,0,0,0.0,0.0
562,1-10444,11,1-10444,17,8,0,0,0,0.0,0.0
563,1-10951,12,1-10951,18,1,0,0,0,0.0,0.0
564,1-9253,6,1-9253,1,24,0,0,0,0.0,0.0
565,1-10948,6,1-10948,1,2,0,0,0,0.0,0.0
