Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,15,6,1-5197,72,7,0,18,19.47671687602997,0.2705099566115273
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,4,1-9887,36,0,0,14,9.704113125801086,0.26955869793891907
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,2,19,1-19229,38,4,0,9,10.238358438014984,0.2694304852109206
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,1,21,1-7521,10,2,0,1,2.6931509375572205,0.26931509375572205
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,20,19,1-18709,33,4,0,7,8.852056562900543,0.26824413826971344
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,19,17,1-9794,46,4,0,12,12.317811250686646,0.26777850544970966
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,10,14,1-7863,351,64,0,43,93.80549031496048,0.26725210915943154
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,4,12,MLG69,576,79,0,108,153.8603012561798,0.2671185785697566
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,4,12,1-7866,318,21,0,92,84.76988625526428,0.266571969356177
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,1,7,1-7991,46,6,0,9,12.238358438014984,0.26605127039163007
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,2,19,1-9752,22,1,0,7,5.852056562900543,0.2660025710409338
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,6,4,1-3108,18,2,0,4,4.772603750228882,0.26514465279049343
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,7,9,1-7481,33,8,0,1,8.69315093755722,0.26342881628961273
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,7,9,1-7042,117,19,0,17,30.783565938472748,0.26310740118352777
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,8,21,1-2294,75,10,0,14,19.704113125801086,0.2627215083440145
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,15,6,1-5425,17,1,0,5,4.465754687786102,0.2626914522227119
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,6,2,1-18615,22,3,0,4,5.772603750228882,0.2623910795558583
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,9,17,1-7122,197,8,0,63,51.66850906610489,0.2622766957670299
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,4,12,1-9504,30,3,0,7,7.852056562900543,0.26173521876335143
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,1,21,1-3089,16,0,0,6,4.158905625343323,0.25993160158395767
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,11,1,1-9902,30,5,0,4,7.772603750228882,0.25908679167429605
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,10,14,1-0129,142,27,0,14,36.704113125801086,0.25847966990000765
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,10,14,1-6561,65,14,0,4,16.772603750228882,0.25804005769582894
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,14,11,1-7744,37,6,0,5,9.465754687786102,0.2558312077780028
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,7,9,1-3139,93,12,0,17,23.783565938472748,0.2557372681556209
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,1,21,1-9115,16,2,0,3,4.079452812671661,0.25496580079197884
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,13,18,1-3265,19,2,0,4,4.772603750228882,0.251189671064678
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,3,20,1-9055,12,3,0,0,3.0,0.25
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,13,18,1-19205,12,3,0,0,3.0,0.25
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,6,2,1-8093,4,1,0,0,1.0,0.25
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,4,10,1-6227,52,13,0,0,13.0,0.25
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,5,4,1-4417,151,7,0,44,37.4986412525177,0.2483353725332298
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,5,4,1-5913,14,0,0,5,3.4657546877861023,0.2475539062704359
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,12,18,MLG39,23,5,0,1,5.6931509375572205,0.24752830163292264
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,10,14,1-18487,23,5,0,1,5.6931509375572205,0.24752830163292264
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,14,11,1-0358,22,4,0,2,5.386301875114441,0.24483190341429276
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,15,6,1-9417,76,4,0,21,18.55616968870163,0.24416012748291618
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,4,12,1-5515,29,5,0,3,7.079452812671661,0.24411906250591936
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,3,20,1-18203,29,5,0,3,7.079452812671661,0.24411906250591936
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,9,17,1-8590,24,1,0,7,5.852056562900543,0.24383569012085596
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,17,15,1-7321,7,1,0,1,1.6931509375572205,0.24187870536531722
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,9,17,1-6692,71,4,0,19,17.16986781358719,0.24182912413503083
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,4,12,1-9444,24,3,0,4,5.772603750228882,0.24052515625953674
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,3,20,1-9379,58,9,0,7,13.852056562900543,0.2388285614293197
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,4,12,MLG73,10,1,0,2,2.386301875114441,0.2386301875114441
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,9,17,1-2335,145,6,0,41,34.41918843984604,0.23737371337824853
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,14,11,1-9137,111,2,0,35,26.260282814502716,0.23657912445497942
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,9,17,1-9156,268,12,0,74,63.293169379234314,0.23616854245982952
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,9,17,1-18371,120,11,0,25,28.32877343893051,0.2360731119910876
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,17,15,1-9614,30,5,0,3,7.079452812671661,0.23598176042238872
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,7,9,1-9227,801,85,0,150,188.97264063358307,0.2359208996673946
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,12,8,1-18714,32,2,0,8,7.545207500457764,0.23578773438930511
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,10,14,1-9500,33,5,0,4,7.772603750228882,0.23553344697663278
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,19,17,72-12171,19,1,0,5,4.465754687786102,0.23503972040979484
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,1,21,MLG49,185,10,0,48,43.27124500274658,0.23389862163646802
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,5,4,1-18234,43,1,0,13,10.010962188243866,0.2328130741452062
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,13,18,1-5626,125,27,0,3,29.07945281267166,0.2326356225013733
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,18,17,1-9610,49,1,0,15,11.397264063358307,0.2325972257828226
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,4,12,1-9034,3,0,0,1,0.6931509375572205,0.2310503125190735
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,5,4,1-1935,12,0,0,4,2.772603750228882,0.2310503125190735
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,20,3,1-9609,25,3,0,4,5.772603750228882,0.23090415000915526
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,9,17,1-9892,22,3,0,3,5.079452812671661,0.2308842187578028
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,1,21,1-0278,79,12,0,9,18.238358438014984,0.23086529668373398
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,20,8,1-5549,35,6,0,3,8.079452812671661,0.23084150893347605
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,2,19,1-3087,26,6,0,0,6.0,0.23076923076923078
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,6,2,1-9345,47,8,0,4,10.772603750228882,0.2292043351112528
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,7,9,1-1462,192,21,0,33,43.873980939388275,0.22851031739264727
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,2,19,MLG67,27,2,0,6,6.158905625343323,0.2281076157534564
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,7,9,1-3052,166,25,0,18,37.47671687602997,0.22576335467487932
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,13,18,1-1850,30,4,0,4,6.772603750228882,0.22575345834096272
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,2,19,1-9651,38,3,0,8,8.545207500457764,0.22487388159099378
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,19,10,1-7204,26,3,0,4,5.772603750228882,0.2220232211626493
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,18,17,1-0003,17,1,0,4,3.772603750228882,0.22191786766052246
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,10,14,1-7441,111,17,0,11,24.624660313129425,0.22184378660476958
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,20,3,1-8418,46,6,0,6,10.158905625343323,0.2208457744639853
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,8,4,1-9518,22,0,0,7,4.852056562900543,0.22054802558638834
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,7,9,1-9516,76,7,0,14,16.704113125801086,0.21979096218159325
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,2,19,MLG33,20,3,0,2,4.386301875114441,0.21931509375572206
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,7,9,MLG13,140,14,0,24,30.63562250137329,0.2188258750098092
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,2,19,MLG44,59,5,0,11,12.624660313129425,0.2139772934428716
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,5,4,MLG30,208,9,0,51,44.35069781541824,0.21322450872797233
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,17,15,1-20167,56,5,0,10,11.931509375572205,0.21306266742093222
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,13,18,MLG64,245,32,0,29,52.10137718915939,0.2126586824047322
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,5,4,1-9578,42,2,0,10,8.931509375572205,0.21265498513267153
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,15,6,1-9338,29,2,0,6,6.158905625343323,0.21237605604632148
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,12,2,1-8023,16,2,0,2,3.386301875114441,0.21164386719465256
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,20,3,1-20578,19,4,0,0,4.0,0.21052631578947367
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,5,4,1-9808,74,1,0,21,15.55616968870163,0.21021850930677877
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,7,9,1-8095,46,2,0,11,9.624660313129425,0.2092317459375962
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,9,17,1-1836,20,0,0,6,4.158905625343323,0.20794528126716613
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,5,4,1-8576,55,1,0,15,11.397264063358307,0.20722298297015104
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,1,21,1-5043,123,8,0,25,25.32877343893051,0.20592498730837813
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,9,17,1-1770,35,3,0,6,7.158905625343323,0.20454016072409495
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,10,14,1-0001,17,0,0,5,3.4657546877861023,0.2038679228109472
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,14,11,MLG63,380,52,0,36,76.95343375205994,0.20250903618963143
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,7,9,1-8341,197,21,0,27,39.71507531404495,0.20159936707637033
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,6,2,1-17790,5,1,0,0,1.0,0.2
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,3,20,1-9971,15,3,0,0,3.0,0.2
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,7,9,1-5424,5,1,0,0,1.0,0.2
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,1,21,1-3647,5,1,0,0,1.0,0.2
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,13,18,1-5980,29,3,0,4,5.772603750228882,0.1990553017320304
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,8,13,1-3564,41,4,0,6,8.158905625343323,0.19899769817910543
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,4,12,P-0009,7,0,0,2,1.386301875114441,0.19804312501634871
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,3,20,1-8450,52,4,0,9,10.238358438014984,0.19689150842336509
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,11,1,1-3362,117,14,0,13,23.010962188243866,0.1966748904978108
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,15,6,1-8067,322,9,0,78,63.065773129463196,0.19585643829025837
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,7,9,1-8826,123,15,0,13,24.010962188243866,0.19521107470116963
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,20,3,1-1608,307,30,0,43,59.80549031496048,0.19480615737772145
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,2,10,1-17758,40,5,0,4,7.772603750228882,0.19431509375572203
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,11,1,1-6611,89,13,0,6,17.158905625343323,0.19279669241958788
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,5,4,1-8622,54,0,0,15,10.397264063358307,0.1925419270992279
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,8,4,1-4098,16,1,0,3,3.0794528126716614,0.19246580079197884
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,1,21,1-9996,28,4,0,2,5.386301875114441,0.19236792411123002
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,12,8,MLG84,63,10,0,3,12.079452812671661,0.19173734623288352
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,5,4,1-6878,167,4,0,40,31.72603750228882,0.1899762724687953
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,5,4,1-2714,61,6,0,8,11.545207500457764,0.1892656967288158
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,15,6,1-9831,132,9,0,23,24.94247156381607,0.1889581179076975
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,2,19,1-6743,58,4,0,10,10.931509375572205,0.1884742995788311
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,5,4,1-9549,18,2,0,2,3.386301875114441,0.18812788195080227
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,18,7,1-8124,18,2,0,2,3.386301875114441,0.18812788195080227
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,2,19,1-10060,36,4,0,4,6.772603750228882,0.18812788195080227
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,8,13,1-9646,105,1,0,27,19.715075314044952,0.18776262203852337
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,4,14,1-7058,80,15,0,0,15.0,0.1875
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,16,17,1-1833,124,8,0,22,23.24932062625885,0.18749452117950685
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,20,3,1-19447,15,0,0,4,2.772603750228882,0.18484025001525878
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,3,20,1-0296,41,2,0,8,7.545207500457764,0.18402945123067715
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,4,12,1-20467,13,1,0,2,2.386301875114441,0.18356168270111084
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,9,17,1-3535,315,22,0,51,57.35069781541824,0.1820657073505341
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,19,17,1-7845,36,1,0,8,6.545207500457764,0.18181131945716011
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,11,1,1-3516,156,20,0,12,28.317811250686646,0.18152443109414515
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,17,15,1-6035,23,0,0,6,4.158905625343323,0.18082198371057925
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,18,7,1-10038,76,13,0,1,13.69315093755722,0.18017303865206868
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,8,13,1-8541,232,36,0,8,41.545207500457764,0.1790741702605938
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,13,18,MLG41,66,9,0,4,11.772603750228882,0.17837278409437698
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,9,17,1-7897,95,1,0,23,16.94247156381607,0.178341805934906
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,8,13,MLG15,105,11,0,11,18.624660313129425,0.17737771726789928
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,17,15,1-6061,40,5,0,3,7.079452812671661,0.17698632031679154
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,11,1,1-5282,17,3,0,0,3.0,0.17647058823529413
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,5,4,1-8222,12,0,0,3,2.0794528126716614,0.17328773438930511
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,1,21,1-4910,4,0,0,1,0.6931509375572205,0.17328773438930511
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,1,21,1-9839,20,0,0,5,3.4657546877861023,0.17328773438930511
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,3,20,1-9697,20,0,0,5,3.4657546877861023,0.17328773438930511
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,5,4,1-9855,8,0,0,2,1.386301875114441,0.17328773438930511
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,1,21,1-8042,52,0,0,13,9.010962188243866,0.17328773438930511
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,1,21,1-5929,4,0,0,1,0.6931509375572205,0.17328773438930511
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,15,6,1-21192,4,0,0,1,0.6931509375572205,0.17328773438930511
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,19,21,1-4494,16,0,0,4,2.772603750228882,0.17328773438930511
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,11,1,1-1191,53,7,0,3,9.079452812671661,0.1713104304277672
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,8,13,1-9588,14,1,0,2,2.386301875114441,0.17045013393674577
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,14,1,1-2034,16,2,0,1,2.6931509375572205,0.16832193359732628
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,2,19,MLG38,77,6,0,10,12.931509375572205,0.16794168020223643
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,9,17,1-7752,29,0,0,7,4.852056562900543,0.16731229527243252
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,1,21,1-4700,31,1,0,6,5.158905625343323,0.1664163104949459
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,9,17,1-9770,50,0,0,12,8.317811250686646,0.1663562250137329
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,3,20,1-2400,49,6,0,3,8.079452812671661,0.16488679209534002
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,17,15,1-9496,39,5,0,2,6.386301875114441,0.16375133013113952
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,6,2,1-8100,19,1,0,3,3.0794528126716614,0.1620764638248243
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,4,12,1-9110,29,4,0,1,4.6931509375572205,0.161832790950249
