Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,20,14,1-8646,20,4,0,2,5.487991452217102,0.2743995726108551
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,6,7,1-6647,62,17,0,0,17.0,0.27419354838709675
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,17,13,1-18409,22,3,0,4,5.975982904434204,0.2716355865651911
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,17,13,1-8398,54,2,0,17,14.647927343845367,0.2712579137749142
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,13,8,1-1005,125,16,0,24,33.855897426605225,0.2708471794128418
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,6,7,1-8705,48,13,0,0,13.0,0.2708333333333333
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,12,21,1-6692,71,11,0,11,19.18395298719406,0.27019652094639524
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,13,9,1-6035,23,1,0,7,6.207970082759857,0.26991174272868945
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,5,20,1-18613,25,6,0,1,6.743995726108551,0.26975982904434204
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,11,11,1-4747,25,6,0,1,6.743995726108551,0.26975982904434204
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,12,21,1-2335,145,22,0,23,39.111901700496674,0.26973725310687363
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,3,6,1-7807,239,22,0,57,64.40775638818741,0.26948852045266697
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,13,8,1-20012,12,1,0,3,3.231987178325653,0.26933226486047107
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,7,14,1-1827,24,2,0,6,6.463974356651306,0.26933226486047107
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,7,14,MLG13,140,31,0,9,37.69596153497696,0.2692568681069783
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,18,12,1-1390,98,10,0,22,26.367905974388123,0.26906026504477676
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,3,6,1-0272,111,12,0,24,29.855897426605225,0.26897204888833537
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,4,15,1-3052,166,8,0,49,44.455790579319,0.26780596734529516
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,3,6,1-3362,117,8,0,31,31.063867509365082,0.26550314110568446
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,22,MLG06,18,4,0,1,4.743995726108551,0.2635553181171417
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,11,11,MLG51,248,14,0,68,64.59170937538147,0.260450441029764
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,4,10,1-9553,23,3,0,4,5.975982904434204,0.25982534367105237
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,3,6,1-1191,53,7,0,9,13.69596153497696,0.2584143685844709
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,17,13,1-9996,28,5,0,3,7.231987178325653,0.2582852563687733
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,4,15,1-7874,258,44,0,30,66.31987178325653,0.2570537666017695
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,6,7,1-7024,498,96,0,43,127.9918162226677,0.2570116791619833
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,14,3,1-4760,40,8,0,3,10.231987178325653,0.2557996794581413
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,17,13,1-3564,41,6,0,6,10.463974356651306,0.25521888674759285
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,8,17,1-4319,163,0,0,55,40.919764935970306,0.25104150267466446
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,17,13,1-8421,109,8,0,26,27.343888878822327,0.2508613658607553
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,10,1,1-1935,12,3,0,0,3.0,0.25
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,6,7,1-8093,4,1,0,0,1.0,0.25
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,20,1-9887,36,9,0,0,9.0,0.25
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,11,11,1-8397,51,12,0,1,12.743995726108551,0.24988226913938336
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,2,22,MLG60,47,11,0,1,11.743995726108551,0.2498722494916713
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,12,2,1-6532,27,6,0,1,6.743995726108551,0.2497776194855019
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,7,14,1-9870,27,6,0,1,6.743995726108551,0.2497776194855019
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,19,10,1-8578,11,2,0,1,2.743995726108551,0.2494541569189592
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,18,12,1-7182,22,4,0,2,5.487991452217102,0.2494541569189592
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,2,22,1-9496,39,6,0,5,9.719978630542755,0.24923022129596809
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,2,22,P-0009,7,1,0,1,1.743995726108551,0.24914224658693587
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,19,10,1-8634,10,1,0,2,2.487991452217102,0.2487991452217102
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,4,15,1-18935,30,3,0,6,7.463974356651306,0.2487991452217102
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,11,11,1-7213,23,2,0,5,5.719978630542755,0.24869472306707632
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,12,21,1-9394,117,6,0,31,29.063867509365082,0.24840912401166737
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,1,19,1-5914,3,0,0,1,0.743995726108551,0.247998575369517
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,20,4,1-9504,30,0,0,10,7.43995726108551,0.247998575369517
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,12,21,1-1850,30,0,0,10,7.43995726108551,0.247998575369517
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,1,19,1-5161,12,0,0,4,2.975982904434204,0.247998575369517
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,9,23,1-9838,3,0,0,1,0.743995726108551,0.247998575369517
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,13,8,1-9497,150,14,0,31,37.06386750936508,0.24709245006243388
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,12,21,1-9333,102,8,0,23,25.111901700496674,0.2461951147107517
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,11,11,MLG53,91,6,0,22,22.367905974388123,0.24580116455371565
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,16,2,1-2701,61,12,0,4,14.975982904434204,0.24550791646613448
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,5,20,1-9491,80,18,0,2,19.487991452217102,0.24359989315271377
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,2,22,1-19229,38,7,0,3,9.231987178325653,0.24294703100856982
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,2,22,1-10060,36,8,0,1,8.743995726108551,0.24288877016968197
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,15,9,1-9761,35,7,0,2,8.487991452217102,0.24251404149191721
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,4,15,1-7005,285,2,0,90,68.95961534976959,0.2419635626307705
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,5,20,1-2297,25,6,0,0,6.0,0.24
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,6,7,1-8659,91,21,0,1,21.74399572610855,0.23894500797921484
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,18,12,1-1957,47,6,0,7,11.207970082759857,0.23846744856935867
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,7,10,1-4855,22,3,0,3,5.231987178325653,0.2378175990148024
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,16,2,1-7682,141,17,0,22,33.36790597438812,0.23665181542119235
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,14,3,1-9237,38,6,0,4,8.975982904434204,0.23621007643247904
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,16,4,1-9697,20,1,0,5,4.719978630542755,0.23599893152713775
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,1,19,1-0292,99,4,0,26,23.343888878822327,0.2357968573618417
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,6,7,1-9770,50,8,0,5,11.719978630542755,0.2343995726108551
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,2,22,1-4098,16,3,0,1,3.743995726108551,0.23399973288178444
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,4,15,1-8541,232,2,0,70,54.07970082759857,0.233102158739649
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,5,20,1-19004,60,8,0,8,13.951965808868408,0.23253276348114013
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,4,15,1-19166,45,3,0,10,10.43995726108551,0.23199905024634468
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,7,14,1-6227,52,12,0,0,12.0,0.23076923076923078
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,18,12,1-20791,13,3,0,0,3.0,0.23076923076923078
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,17,13,1-7863,351,21,0,80,80.51965808868408,0.22940073529539626
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,4,15,1-19839,13,0,0,4,2.975982904434204,0.22892176187955415
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,20,1,1-8222,12,2,0,1,2.743995726108551,0.22866631050904593
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,15,9,1-9055,12,2,0,1,2.743995726108551,0.22866631050904593
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,10,MLG55,92,15,0,8,20.951965808868408,0.2277387587920479
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,3,6,1-7496,246,14,0,56,55.66376066207886,0.22627544984584902
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,16,2,1-7770,11,1,0,2,2.487991452217102,0.22618104111064563
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,8,17,1-9417,76,0,0,23,17.111901700496674,0.22515660132232465
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,12,21,1-7752,29,2,0,6,6.463974356651306,0.2228956674707347
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,13,8,1-6787,56,5,0,10,12.43995726108551,0.22214209394795553
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,8,17,1-17733,74,0,0,22,16.367905974388123,0.22118791857281248
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,6,9,1-7204,26,5,0,1,5.743995726108551,0.22092291254263657
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,8,17,1-10468,549,0,0,162,120.52730762958527,0.21953972245826095
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,2,22,1-19286,40,8,0,1,8.743995726108551,0.21859989315271378
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,14,3,1-1580,400,53,0,46,87.22380340099335,0.21805950850248337
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,7,14,72-11994,8,1,0,1,1.743995726108551,0.21799946576356888
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,1,19,1-9855,8,1,0,1,1.743995726108551,0.21799946576356888
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,2,22,1-9185,31,3,0,5,6.719978630542755,0.21677350421105662
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,1,19,1-10451,46,4,0,8,9.951965808868408,0.21634708280148712
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,14,3,1-9518,22,4,0,1,4.743995726108551,0.2156361693685705
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,16,2,1-6538,44,5,0,6,9.463974356651306,0.2150903262875297
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,18,12,1-8529,56,12,0,0,12.0,0.21428571428571427
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,9,23,1-11206,14,0,0,4,2.975982904434204,0.21257020745958602
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,5,20,MLG10,60,12,0,1,12.743995726108551,0.21239992876847585
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,8,17,1-1224,151,0,0,43,31.991816222667694,0.2118663326004483
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,19,10,1-9850,27,2,0,5,5.719978630542755,0.2118510603904724
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,6,7,1-7819,59,11,0,2,12.487991452217102,0.2116608720714763
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,15,9,1-4390,45,5,0,6,9.463974356651306,0.2103105412589179
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,3,6,1-4700,31,5,0,2,6.487991452217102,0.20929004684571298
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,20,4,1-9609,25,3,0,3,5.231987178325653,0.20927948713302613
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,10,1,1-8100,19,1,0,4,3.975982904434204,0.209262258128116
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,6,7,1-9614,30,4,0,3,6.231987178325653,0.20773290594418845
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,2,22,MLG48,159,30,0,4,32.975982904434204,0.2073961188958126
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,17,13,1-5626,125,8,0,24,25.855897426605225,0.2068471794128418
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,8,17,1-5197,72,0,0,20,14.87991452217102,0.2066654794745975
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,1,19,1-0037,35,2,0,7,7.207970082759857,0.20594200236456736
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,16,2,1-6240,698,67,0,103,143.63155978918076,0.20577587362346814
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,3,6,1-2400,49,4,0,8,9.951965808868408,0.20310134303813077
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,12,21,1-8066,86,10,0,10,17.43995726108551,0.20279020071029663
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,1,19,1-2034,16,1,0,3,3.231987178325653,0.20199919864535332
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,2,22,1-5424,5,1,0,0,1.0,0.2
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,14,3,1-1836,20,4,0,0,4.0,0.2
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,12,21,1-18371,120,12,0,16,23.903931617736816,0.1991994301478068
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,13,8,1-8181,30,3,0,4,5.975982904434204,0.1991994301478068
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,17,13,1-9498,64,6,0,9,12.69596153497696,0.198374398984015
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,4,15,1-9338,29,2,0,5,5.719978630542755,0.1972406424325088
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,10,1,1-5036,14,2,0,1,2.743995726108551,0.19599969472203935
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,1,19,1-6927,179,9,0,35,35.039850413799286,0.1957533542670351
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,13,10,MLG39,23,3,0,2,4.487991452217102,0.195130063139874
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,12,21,1-9156,268,24,0,38,52.27183759212494,0.1950441701198692
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,6,1,1-3108,18,2,0,2,3.487991452217102,0.1937773029009501
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,16,2,1-7070,129,16,0,12,24.927948713302612,0.1932399125062218
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,20,4,1-2596,35,6,0,1,6.743995726108551,0.19268559217453002
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,3,6,1-0358,22,2,0,3,4.231987178325653,0.19236305356025696
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,4,15,1-6006,57,5,0,8,10.951965808868408,0.19213975103277908
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,18,2,1-3087,26,2,0,4,4.975982904434204,0.191383957862854
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,9,23,1-6561,65,5,0,10,12.43995726108551,0.191383957862854
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,8,17,1-1317,414,0,0,106,78.86354696750641,0.19049165934180293
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,9,23,MLG84,63,6,0,8,11.951965808868408,0.18971374299791124
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,19,10,1-2324,25,1,0,5,4.719978630542755,0.1887991452217102
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,1,19,MLG41,66,2,0,14,12.415940165519714,0.1881203055381775
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,5,20,1-9452,16,3,0,0,3.0,0.1875
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,2,22,1-4682,16,3,0,0,3.0,0.1875
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,14,3,1-8532,4,0,0,1,0.743995726108551,0.18599893152713776
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,15,4,1-9861,8,0,0,2,1.487991452217102,0.18599893152713776
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,15,1,1-4926,4,0,0,1,0.743995726108551,0.18599893152713776
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,19,1,1-9806,8,0,0,2,1.487991452217102,0.18599893152713776
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,2,22,1-10444,8,0,0,2,1.487991452217102,0.18599893152713776
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,11,11,1-19205,12,0,0,3,2.231987178325653,0.18599893152713776
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,3,6,1-21192,4,0,0,1,0.743995726108551,0.18599893152713776
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,8,17,1-6217,44,0,0,11,8.183952987194061,0.18599893152713776
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,16,6,1-9733,4,0,0,1,0.743995726108551,0.18599893152713776
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,20,4,1-8576,55,2,0,11,10.183952987194061,0.18516278158534658
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,18,12,1-10038,76,8,0,8,13.951965808868408,0.18357849748511063
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,11,11,1-1250,34,4,0,3,6.231987178325653,0.1832937405389898
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,1,19,1-9740,34,1,0,7,6.207970082759857,0.18258735537528992
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,5,20,1-1131,138,14,0,15,25.159935891628265,0.18231837602629178
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,9,23,1-7744,37,3,0,5,6.719978630542755,0.18162104406872312
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,20,4,1-0008,230,17,0,33,41.551858961582184,0.18066025635470515
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,5,20,1-8627,25,3,0,2,4.487991452217102,0.1795196580886841
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,12,21,1-8127,32,2,0,5,5.719978630542755,0.1787493322044611
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,12,21,1-9794,46,3,0,7,8.207970082759857,0.17843413223390994
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,6,2,1-9667,14,1,0,2,2.487991452217102,0.17771367515836442
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,1,19,MLG43,14,1,0,2,2.487991452217102,0.17771367515836442
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,5,20,1-11330,14,1,0,2,2.487991452217102,0.17771367515836442
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,5,20,1-1942,34,6,0,0,6.0,0.17647058823529413
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,10,1,1-18558,307,43,0,15,54.159935891628265,0.17641672928869143
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,11,11,1-7993,24,2,0,3,4.231987178325653,0.17633279909690222
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,8,17,1-8493,38,0,0,9,6.695961534976959,0.17620951407834104
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,9,23,1-18028,309,2,0,70,54.07970082759857,0.1750152130342996
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,7,6,1-9576,10,1,0,1,1.743995726108551,0.1743995726108551
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,5,20,MLG14,232,35,0,7,40.20797008275986,0.1733102158739649
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,4,15,1-6919,43,0,0,10,7.43995726108551,0.17302226188570954
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,1,19,MLG35,49,1,0,10,8.43995726108551,0.172244025736439
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,2,22,1-8186,26,0,0,6,4.463974356651306,0.17169132140966561
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,1,19,1-0031,13,0,0,3,2.231987178325653,0.17169132140966561
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,9,23,MLG59,71,4,0,11,12.183952987194061,0.17160497165062058
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,2,22,MLG49,185,22,0,13,31.671944439411163,0.17119969967249277
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,9,23,MLG64,245,29,0,17,41.64792734384537,0.16999154017896068
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,19,10,1-9650,25,2,0,3,4.231987178325653,0.16927948713302612
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,8,2,1-7614,72,4,0,11,12.183952987194061,0.1692215692665842
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,17,13,1-5172,120,6,0,19,20.13591879606247,0.16779932330052058
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,18,12,1-8018,58,6,0,5,9.719978630542755,0.1675858384576337
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,9,23,1-7839,24,4,0,0,4.0,0.16666666666666666
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,2,22,MLG09,125,20,0,1,20.74399572610855,0.1659519658088684
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,11,11,1-9995,24,1,0,4,3.975982904434204,0.16566595435142517
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,1,19,1-9465,18,0,0,4,2.975982904434204,0.165332383579678
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,20,4,1-7964,202,6,0,36,32.78384613990784,0.16229626801934574
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,1,12,MLG46,17,2,0,1,2.743995726108551,0.161411513300503
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,3,6,1-7004,381,10,0,68,60.59170937538147,0.15903335794063378
