Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,3,1,1-5214,40,4,0,3,4.332747541368008,0.1083186885342002
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,20,20,1-3509,35,3,0,7,3.7764109298586845,0.10789745513881956
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,8,4,1-6858,23,2,0,4,2.443663388490677,0.10624623428220334
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,17,13,1-9498,64,6,0,7,6.7764109298586845,0.10588142077904195
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,10,17,1-3521,22,0,0,21,2.3292327895760536,0.10587421770800244
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,8,4,1-8067,322,25,0,80,33.87326776981354,0.1051964837571849
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,3,1,1-7496,246,24,0,16,25.774653553962708,0.10477501444700288
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-1207,5,3,1-1207,66,3,0,35,6.882054649293423,0.10427355529232459
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,20,20,MLG02,320,28,0,45,32.991213120520115,0.10309754100162535
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,14,8,1-8042,52,4,0,12,5.330990165472031,0.1025190416436929
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,16,7,1-2701,61,6,0,2,6.221831694245338,0.10199724088926784
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,6,6,1-10696,24,2,0,4,2.443663388490677,0.1018193078537782
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,8,4,1-9925,93,8,0,13,9.4419060125947,0.10152587110316881
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,15,10,1-9731,11,1,0,1,1.1109158471226692,0.10099234973842447
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,9,18,MLG31,33,3,0,3,3.3327475413680077,0.10099234973842447
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,14,8,1-7842,21,2,0,1,2.110915847122669,0.10051980224393663
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,7,1,1-9576,10,1,0,0,1.0,0.1
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,4,15,1-8341,197,14,0,51,19.65670820325613,0.09978024468657934
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,4,15,1-9338,29,2,0,8,2.8873267769813538,0.09956299230970185
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,8,4,1-8493,38,1,0,25,3.7728961780667305,0.09928674152807186
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,12,9,1-9394,117,10,0,14,11.552821859717369,0.09874206717707153
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,15,10,1-19448,45,3,0,13,4.4419060125947,0.09870902250210443
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,6,6,1-3108,18,1,0,7,1.7764109298586845,0.09868949610326025
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,4,15,1-4531,94,6,0,29,9.216559566557407,0.09804850602720647
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,8,4,1-1317,414,29,0,102,40.31341640651226,0.09737540194809725
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,11,12,1-9995,24,2,0,3,2.3327475413680077,0.09719781422366698
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,10,17,MLG62,525,2,0,437,50.47022519260645,0.09613376227163133
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,8,7,1-13247,29,2,0,7,2.7764109298586845,0.09573830792616153
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,8,4,1-9674,144,10,0,34,13.771138802170753,0.09563290834840801
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,8,4,1-3312,36,2,0,13,3.4419060125947,0.09560850034985277
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,17,13,1-5626,125,9,0,26,11.8838120251894,0.0950704962015152
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,14,8,1-18423,47,4,0,4,4.443663388490677,0.09454602954235483
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,8,4,1-7614,72,4,0,25,6.7728961780667305,0.09406800247314903
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,17,13,1-7863,351,23,0,88,32.76059454679489,0.09333502719884584
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,3,12,1-6909,36,1,0,21,3.3292327895760536,0.09247868859933482
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,19,11,1-5355,53,4,0,8,4.887326776981354,0.09221371277323309
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,4,15,1-4649,244,16,0,57,22.322203285992146,0.09148443969668912
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,9,18,1-18028,309,8,0,182,28.186684176325798,0.09121904264183106
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,11,12,1-9722,22,2,0,0,2.0,0.09090909090909091
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,8,4,1-6217,44,3,0,9,3.998242624104023,0.0908691505478187
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,6,6,1-18615,22,1,0,9,1.998242624104023,0.0908292101865465
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,20,20,1-6296,254,18,0,42,22.658465579152107,0.08920655739823664
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,1,5,1-7019,107,9,0,4,9.443663388490677,0.08825853634103437
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,6,12,1-18203,29,1,0,14,2.552821859717369,0.08802833999025411
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,7,14,1-1827,24,2,0,1,2.110915847122669,0.08795482696344455
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,20,20,1-6181,659,48,0,86,57.53876285254955,0.08731223498110706
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,6,6,1-9667,14,1,0,2,1.2218316942453384,0.0872736924460956
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,16,7,1-9286,81,5,0,18,6.996485248208046,0.08637636108898822
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,4,15,1-3519,27,0,0,21,2.3292327895760536,0.0862678810954094
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,11,12,1-18498,13,1,0,1,1.1109158471226692,0.08545506516328225
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,16,7,1-9345,47,3,0,9,3.998242624104023,0.08506899200221325
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,4,15,1-3052,166,7,0,64,14.09861421585083,0.08493141093886042
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,6,6,1-7819,59,4,0,9,4.998242624104023,0.0847159766797292
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,10,17,1-18558,307,19,0,60,25.654950827360153,0.08356661507283437
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,4,15,1-5163,16,1,0,3,1.3327475413680077,0.08329672133550048
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,6,6,1-8188,140,5,0,60,11.654950827360153,0.08324964876685824
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,11,12,1-8397,51,3,0,11,4.220074318349361,0.08274655526175219
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,3,1,1-7152,109,8,0,9,8.998242624104023,0.08255268462480755
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,4,15,1-19166,45,3,0,6,3.6654950827360153,0.08145544628302256
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,4,15,1-8910,137,5,0,55,11.100371591746807,0.08102461015873581
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,19,11,1-9650,25,1,0,9,1.998242624104023,0.07992970496416092
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,14,8,MLG37,116,8,0,9,8.998242624104023,0.07757105710434503
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,20,20,1-0008,230,0,0,155,17.19195630401373,0.07474763610440752
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,5,3,1-9495,18,1,0,3,1.3327475413680077,0.07404153007600042
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,17,13,1-8398,54,2,0,18,3.996485248208046,0.07400898607792677
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,1,5,1-9034,3,0,0,2,0.22183169424533844,0.07394389808177948
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,9,13,1-9838,3,0,0,2,0.22183169424533844,0.07394389808177948
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,15,10,1-1592,32,2,0,3,2.3327475413680077,0.07289836066775024
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,7,14,1-19549,29,2,0,1,2.110915847122669,0.07279020162491963
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,12,9,1-0003,17,1,0,2,1.2218316942453384,0.07187245260266696
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,3,1,1-9588,14,1,0,0,1.0,0.07142857142857142
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,4,15,1-9227,801,24,0,293,56.49834320694208,0.07053476055798012
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,1,5,1-7509,40,0,0,25,2.7728961780667305,0.06932240445166826
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,4,15,1-3139,93,3,0,31,6.438391260802746,0.06923001355701877
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,6,6,1-10539,63,3,0,12,4.330990165472031,0.06874587564241319
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,17,13,1-5172,120,5,0,28,8.105643719434738,0.06754703099528948
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,10,8,1-8400,33,2,0,2,2.2218316942453384,0.06732823315894965
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,10,1-8379,5,0,0,3,0.33274754136800766,0.06654950827360154
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,10,17,1-9606,16,0,0,9,0.998242624104023,0.062390164006501436
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,7,14,1-18735,27,1,0,6,1.6654950827360153,0.06168500306429686
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,1,5,1-6743,58,2,0,14,3.552821859717369,0.06125554930547188
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,16,17,1-7070,129,6,0,17,7.885569401085377,0.06112844496965408
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,1,5,72-18936,20,1,0,2,1.2218316942453384,0.06109158471226692
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,3,1,1-1191,53,3,0,2,3.2218316942453384,0.060789277249912045
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,20,20,1-7140,397,20,0,36,23.992970496416092,0.060435693945632474
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,1,5,1-6594,70,4,0,2,4.221831694245338,0.06031188134636198
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,3,1,1-3534,279,15,0,13,16.4419060125947,0.05893156276915663
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,3,1,1-21192,4,0,0,2,0.22183169424533844,0.05545792356133461
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,15,6,1-4926,4,0,0,2,0.22183169424533844,0.05545792356133461
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,17,13,1-9500,33,1,0,7,1.7764109298586845,0.05383063423814195
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,3,1,1-9655,27,1,0,4,1.4436633884906769,0.05346901438854359
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,20,20,1-9609,25,1,0,3,1.3327475413680077,0.053309901654720306
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,8,4,1-18603,19,1,0,0,1.0,0.05263157894736842
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,3,1,1-1015,155,6,0,19,8.107401095330715,0.052305813518262675
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,11,12,1-10071,30,1,0,5,1.554579235613346,0.0518193078537782
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,8,4,1-1224,151,4,0,34,7.7711388021707535,0.051464495378614264
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,9,18,1-7839,24,1,0,2,1.2218316942453384,0.0509096539268891
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,1,5,1-5653,11,0,0,5,0.5545792356133461,0.050416294146667824
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,18,19,1-7722,60,3,0,0,3.0,0.05
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,8,4,1-1769,89,3,0,13,4.4419060125947,0.04990905632128876
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,4,15,1-9110,29,1,0,4,1.4436633884906769,0.049781496154850925
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,19,11,1-9850,27,1,0,3,1.3327475413680077,0.04936102005066695
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,1,11,1-8314,36,1,0,7,1.7764109298586845,0.049344748051630125
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,13,3,1-0405,64,2,0,10,3.109158471226692,0.048580601112917066
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,9,18,1-5981,28,0,0,12,1.3309901654720306,0.04753536305257252
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,16,7,1-6538,44,2,0,0,2.0,0.045454545454545456
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,13,2,72-12387,71,1,0,20,3.2183169424533844,0.045328407640188514
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,9,18,1-8938,30,1,0,3,1.3327475413680077,0.044424918045600253
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,2,22,1-5424,5,0,0,2,0.22183169424533844,0.04436633884906769
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,19,11,1-9818,28,0,0,11,1.2200743183493614,0.04357408279819148
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,3,1,1-7004,381,15,0,13,16.4419060125947,0.04315460895694147
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,2,22,1-10060,36,0,0,14,1.552821859717369,0.0431339405477047
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,20,20,1-4417,151,5,0,13,6.4419060125947,0.042661629222481456
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,5,4,1-2714,61,0,0,23,2.551064483821392,0.04182072924297364
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,19,11,1-9444,24,0,0,9,0.998242624104023,0.04159344267100096
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,4,15,1-4149,16,0,0,6,0.6654950827360153,0.04159344267100096
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,10,17,1-8100,19,0,0,7,0.7764109298586845,0.040863733150457084
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,10,17,1-8094,58,2,0,3,2.3327475413680077,0.040219785196000134
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,14,8,1-1204,39,1,0,5,1.554579235613346,0.03986100604136785
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,4,15,1-6914,73,2,0,8,2.8873267769813538,0.039552421602484296
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,11,12,MLG17,153,5,0,8,5.887326776981354,0.03847925998027028
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,9,18,1-9137,111,4,0,2,4.221831694245338,0.03803451976797602
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,3,1,1-19897,53,2,0,0,2.0,0.03773584905660377
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,4,15,1-3104,16,0,0,5,0.5545792356133461,0.03466120222583413
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,19,11,1-8634,10,0,0,3,0.33274754136800766,0.03327475413680077
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,6,6,1-6718,20,0,0,6,0.6654950827360153,0.03327475413680077
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,10,17,1-6900,67,1,0,11,2.2200743183493614,0.033135437587303904
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,9,18,1-8418,46,1,0,4,1.4436633884906769,0.03138398670631906
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,2,22,1-19286,40,0,0,11,1.2200743183493614,0.030501857958734037
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,2,22,1-7481,33,0,0,9,0.998242624104023,0.030249776488000698
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,8,4,1-9457,11,0,0,3,0.33274754136800766,0.030249776488000698
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,20,20,1-9808,74,1,0,11,2.2200743183493614,0.030001004302018398
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,4,15,1-2573,37,0,0,10,1.1091584712266922,0.02997725597909979
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,17,13,1-7341,110,1,0,19,3.107401095330715,0.028249100866642864
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,12,9,1-8157,75,1,0,10,2.109158471226692,0.028122112949689228
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,1,6,1-20641,16,0,0,4,0.4436633884906769,0.027728961780667305
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,11,12,1-19205,12,0,0,3,0.33274754136800766,0.027728961780667305
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,4,15,1-18714,32,0,0,8,0.8873267769813538,0.027728961780667305
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,10,17,1-1935,12,0,0,3,0.33274754136800766,0.027728961780667305
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,4,15,1-8541,232,2,0,36,5.992970496416092,0.025831769381103844
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,13,2,1-20467,13,0,0,3,0.33274754136800766,0.025595964720615975
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,10,17,MLG08,107,2,0,5,2.554579235613346,0.023874572295451833
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,2,22,1-19229,38,0,0,8,0.8873267769813538,0.023350704657404048
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,20,20,1-7964,202,4,0,6,4.665495082736015,0.023096510310574334
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,14,1,1-8566,5,0,0,1,0.11091584712266922,0.022183169424533845
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,5,3,1-4929,10,0,0,2,0.22183169424533844,0.022183169424533845
