Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,7,9,1-9553,23,1,0,5,1.637529343366623,0.07119692797246187
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,4,16,1-6035,23,1,0,5,1.637529343366623,0.07119692797246187
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,9,6,72-18936,20,1,0,3,1.3825176060199738,0.06912588030099868
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,20,1,MLG13,140,8,0,13,9.65757629275322,0.06898268780538014
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,6,16,1-8397,51,3,0,4,3.5100234746932983,0.0688239896998686
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,11,11,1-8418,46,2,0,9,3.1475528180599213,0.0684250612621722
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,14,19,1-7140,397,16,0,85,26.83799883723259,0.06760201218446496
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,13,16,1-5282,17,1,0,1,1.1275058686733246,0.06632387462784262
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,9,2,1-8100,19,1,0,2,1.2550117373466492,0.06605324933403417
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,3,15,1-19915,62,2,0,16,4.040093898773193,0.06516280481892248
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,20,1,1-9277,48,3,0,1,3.1275058686733246,0.0651563722640276
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,20,1,1-8826,123,8,0,0,8.0,0.06504065040650407
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,9,6,MLG52,125,6,0,16,8.040093898773193,0.06432075119018554
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,11,16,1-1183,45,2,0,7,2.892541080713272,0.06427869068251715
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,9,6,MLG42,14,0,0,7,0.8925410807132721,0.06375293433666229
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,17,23,1-4926,4,0,0,2,0.25501173734664917,0.06375293433666229
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,1,21,1-19567,2,0,0,1,0.12750586867332458,0.06375293433666229
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,6,16,1-5043,123,6,0,14,7.785082161426544,0.06329335090590686
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,14,10,1-9752,22,1,0,3,1.3825176060199738,0.06284170936454427
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,6,16,1-7509,40,2,0,4,2.5100234746932983,0.06275058686733245
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,6,16,1-8398,54,3,0,3,3.3825176060199738,0.06263921492629582
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,12,13,1-9938,55,2,0,11,3.4025645554065704,0.06186481009830128
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,14,19,1-9808,74,2,0,20,4.550117373466492,0.06148807261441205
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,12,13,1-9338,29,1,0,6,1.7650352120399475,0.06086328317379129
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,4,4,1-4634,48,2,0,7,2.892541080713272,0.06026127251485983
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,21,10,1-6692,71,3,0,10,4.275058686733246,0.060212094179341494
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,2,7,1-20003,21,1,0,2,1.2550117373466492,0.05976246368317377
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,11,11,1-7897,95,5,0,5,5.637529343366623,0.059342414140701294
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,2,7,1-5508,38,2,0,2,2.255011737346649,0.059342414140701294
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,21,10,MLG12,146,7,0,12,8.530070424079895,0.05842513989095818
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,9,6,1-7182,22,0,0,10,1.2750586867332458,0.057957213033329354
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,3,15,1-5172,120,3,0,31,6.952681928873062,0.05793901607394218
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,3,15,1-2670,104,6,0,0,6.0,0.057692307692307696
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,11,11,1-9892,22,1,0,2,1.2550117373466492,0.05704598806121133
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,3,15,1-8172,40,1,0,10,2.275058686733246,0.05687646716833115
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,4,4,1-0405,64,3,0,5,3.637529343366623,0.05683639599010348
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,14,19,1-6878,167,6,0,27,9.442658454179764,0.056542864995088406
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,2,7,1-8427,189,9,0,13,10.65757629275322,0.05638929255424984
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,6,16,1-6909,36,1,0,8,2.0200469493865967,0.0561124152607388
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,20,1,1-7874,258,10,0,35,14.46270540356636,0.056056997688241704
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,18,5,MLG54,595,21,0,96,33.24056339263916,0.05586649309687254
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,14,19,1-0292,99,4,0,12,5.530070424079895,0.05585929721292823
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,8,8,1-9137,111,2,0,32,6.080187797546387,0.054776466644562045
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,14,19,1-9578,42,1,0,10,2.275058686733246,0.054168063969839184
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,11,3,1-19547,66,3,0,4,3.5100234746932983,0.05318217385898937
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,20,1,1-9227,801,23,0,153,42.50839790701866,0.053069160932607565
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,13,6,1-1015,155,6,0,17,8.167599767446518,0.05269419204804205
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,21,10,1-9646,105,2,0,27,5.442658454179764,0.051834842420759655
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,3,12,1-10451,46,2,0,3,2.3825176060199738,0.05179386100043421
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,6,16,1-9498,64,2,0,10,3.275058686733246,0.051172791980206966
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,7,9,1-3217,5,0,0,2,0.25501173734664917,0.051002347469329835
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,15,17,1-19222,15,0,0,6,0.7650352120399475,0.051002347469329835
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,1,21,1-9770,50,0,0,20,2.5501173734664917,0.051002347469329835
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,1,21,1-7341,110,0,0,44,5.610258221626282,0.051002347469329835
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,18,23,1-8938,30,0,0,12,1.530070424079895,0.051002347469329835
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,15,17,1-9331,25,1,0,2,1.2550117373466492,0.050200469493865967
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,12,11,P-16616,28,1,0,3,1.3825176060199738,0.049375628786427636
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,13,3,1-19839,13,0,0,5,0.6375293433666229,0.049040718720509455
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,1,21,1-5515,29,0,0,11,1.4025645554065704,0.04836429501401967
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,7,9,MLG17,153,5,0,18,7.2951056361198425,0.047680428994247334
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,1,21,1-8095,46,0,0,17,2.167599767446518,0.0471217340749243
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,1,21,1-7530,25,0,0,9,1.1475528180599213,0.04590211272239685
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,21,10,1-9768,241,9,0,16,11.040093898773193,0.045809518252170923
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,1,21,1-11330,14,0,0,5,0.6375293433666229,0.04553781024047306
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,1,21,1-3639,17,0,0,6,0.7650352120399475,0.0450020712964675
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,1,21,1-3068,180,0,0,63,8.032869726419449,0.0446270540356636
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,3,11,1-3087,26,1,0,1,1.1275058686733246,0.043365610333589405
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,14,19,1-7964,202,4,0,36,8.590211272239685,0.042525798377424186
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,1,21,1-5161,12,0,0,4,0.5100234746932983,0.04250195622444153
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,18,1-9887,36,0,0,12,1.530070424079895,0.04250195622444153
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,6,16,1-9838,3,0,0,1,0.12750586867332458,0.04250195622444153
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,17,12,1-7993,24,1,0,0,1.0,0.041666666666666664
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,20,1,1-8910,137,3,0,21,5.677623242139816,0.04144250541707895
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,1,21,1-6538,44,0,0,14,1.7850821614265442,0.04057004912333055
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,1,21,1-6734,44,0,0,14,1.7850821614265442,0.04057004912333055
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,20,1,1-8541,232,8,0,10,9.275058686733246,0.039978701235919165
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,1,21,1-8341,197,0,0,61,7.7778579890728,0.039481512634887306
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,1,21,1-9416,13,0,0,4,0.5100234746932983,0.039232574976407565
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,21,10,1-8450,52,1,0,8,2.0200469493865967,0.03884705671897301
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,14,19,1-4417,151,3,0,22,5.805129110813141,0.038444563647769145
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,9,6,1-5555,10,0,0,3,0.38251760601997375,0.03825176060199738
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,1,21,MLG46,17,0,0,5,0.6375293433666229,0.03750172608038958
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,1,21,1-1942,34,0,0,10,1.2750586867332458,0.03750172608038958
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,10,21,1-7842,21,0,0,6,0.7650352120399475,0.03643024819237845
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,1,21,1-5530,7,0,0,2,0.25501173734664917,0.03643024819237845
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,6,16,1-8421,109,2,0,14,3.785082161426544,0.03472552441675729
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,20,1,1-7204,26,0,0,7,0.8925410807132721,0.03432850310435662
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,16,15,1-9237,38,0,0,10,1.2750586867332458,0.033554175966664365
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,1,21,1-6006,57,0,0,15,1.9125880300998688,0.033554175966664365
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,1,21,1-3089,16,0,0,4,0.5100234746932983,0.031876467168331146
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,1,21,1-9997,16,0,0,4,0.5100234746932983,0.031876467168331146
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,4,23,1-8222,12,0,0,3,0.38251760601997375,0.031876467168331146
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,1,21,1-9516,76,0,0,19,2.422611504793167,0.031876467168331146
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,15,9,1-8532,4,0,0,1,0.12750586867332458,0.031876467168331146
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,1,21,1-7042,117,0,0,28,3.5701643228530884,0.030514224981650327
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,3,23,1-8042,52,0,0,12,1.530070424079895,0.029424431232305672
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,1,21,1-4640,87,0,0,20,2.5501173734664917,0.02931169394789071
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,20,1,1-9761,35,1,0,0,1.0,0.02857142857142857
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,9,23,1-5744,18,0,0,4,0.5100234746932983,0.028334637482961018
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,1,21,1-6216,45,0,0,10,1.2750586867332458,0.028334637482961018
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,19,23,1-5036,14,0,0,3,0.38251760601997375,0.02732268614428384
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,4,4,1-9345,47,1,0,2,1.2550117373466492,0.026702377390354238
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,9,6,1-7721,20,0,0,4,0.5100234746932983,0.025501173734664918
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,19,23,1-9650,25,0,0,5,0.6375293433666229,0.025501173734664918
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,1,21,1-8267,133,0,0,26,3.315152585506439,0.0249259592895221
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,19,23,1-2034,16,0,0,3,0.38251760601997375,0.02390735037624836
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,14,19,MLG67,27,0,0,5,0.6375293433666229,0.023612197902467515
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,4,4,1-6916,43,1,0,0,1.0,0.023255813953488372
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,19,23,1-9518,22,0,0,4,0.5100234746932983,0.02318288521333174
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,9,21,1-7770,11,0,0,2,0.25501173734664917,0.02318288521333174
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,4,21,1-18709,33,0,0,6,0.7650352120399475,0.02318288521333174
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,20,1,1-4390,45,0,0,8,1.0200469493865967,0.022667709986368814
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,1,21,1-4842,6,0,0,1,0.12750586867332458,0.021250978112220764
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,19,23,1-3312,36,0,0,6,0.7650352120399475,0.021250978112220764
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,2,23,1-0055,18,0,0,3,0.38251760601997375,0.021250978112220764
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,8,8,1-3175,6,0,0,1,0.12750586867332458,0.021250978112220764
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,1,21,1-1827,24,0,0,4,0.5100234746932983,0.021250978112220764
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,2,23,1-4020,37,0,0,6,0.7650352120399475,0.020676627352431014
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,18,1,1-2324,25,0,0,4,0.5100234746932983,0.020400938987731935
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,19,23,1-19229,38,0,0,6,0.7650352120399475,0.020132505579998617
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,1,21,1-8127,32,0,0,5,0.6375293433666229,0.019922791980206966
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,6,16,1-7453,13,0,0,2,0.25501173734664917,0.019616287488203783
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,20,1,1-0031,13,0,0,2,0.25501173734664917,0.019616287488203783
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,3,10,1-8186,26,0,0,4,0.5100234746932983,0.019616287488203783
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-1207,11,11,1-1207,66,1,0,2,1.2550117373466492,0.01901532935373711
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,10,14,1-7321,7,0,0,1,0.12750586867332458,0.018215124096189226
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,15,17,1-3646,7,0,0,1,0.12750586867332458,0.018215124096189226
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,7,9,1-18409,22,0,0,3,0.38251760601997375,0.017387163909998806
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,19,23,MLG44,59,0,0,8,1.0200469493865967,0.017288931345535538
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,1,21,P-16454,8,0,0,1,0.12750586867332458,0.015938233584165573
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,17,12,1-18563,8,0,0,1,0.12750586867332458,0.015938233584165573
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,1,21,1-5531,8,0,0,1,0.12750586867332458,0.015938233584165573
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,1,21,1-10444,8,0,0,1,0.12750586867332458,0.015938233584165573
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,17,23,1-6787,56,0,0,7,0.8925410807132721,0.015938233584165573
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,14,19,72-0103,71,1,0,1,1.1275058686733246,0.015880364347511614
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,19,23,MLG41,66,0,0,8,1.0200469493865967,0.015455256808887829
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,3,15,1-4747,25,0,0,3,0.38251760601997375,0.01530070424079895
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,12,13,1-7536,17,0,0,2,0.25501173734664917,0.015000690432155834
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,1,21,1-6227,52,0,0,6,0.7650352120399475,0.014712215616152836
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,1,21,MLG72,9,0,0,1,0.12750586867332458,0.014167318741480509
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,19,23,1-6532,27,0,0,3,0.38251760601997375,0.014167318741480509
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,19,23,1-3265,19,0,0,2,0.25501173734664917,0.013421670386665746
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,6,16,1-9697,20,0,0,2,0.25501173734664917,0.012750586867332459
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,3,15,1-19813,20,0,0,2,0.25501173734664917,0.012750586867332459
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,1,21,1-9614,30,0,0,3,0.38251760601997375,0.012750586867332459
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,4,4,1-0033,10,0,0,1,0.12750586867332458,0.012750586867332459
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,7,9,1-8125,21,0,0,2,0.25501173734664917,0.012143416064126151
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,20,1,MLG07,90,1,0,0,1.0,0.011111111111111112
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,19,23,MLG39,23,0,0,2,0.25501173734664917,0.011087466841158659
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,2,7,1-2596,35,0,0,3,0.38251760601997375,0.010929074457713536
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,7,23,1-9995,24,0,0,2,0.25501173734664917,0.010625489056110382
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,18,23,1-4499,12,0,0,1,0.12750586867332458,0.010625489056110382
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,19,23,1-8627,25,0,0,2,0.25501173734664917,0.010200469493865967
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,20,1,1-18613,25,0,0,2,0.25501173734664917,0.010200469493865967
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,19,23,1-6927,179,0,0,14,1.7850821614265442,0.009972526041489073
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,19,23,MLG32,52,0,0,4,0.5100234746932983,0.009808143744101891
