Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
457,1-11330,3,1-11330,11,14,2,0,1,2.9241116642951965,0.2088651188782283
261,1-5214,6,1-5214,5,40,0,0,9,8.317004978656769,0.20792512446641923
331,1-5981,2,1-5981,18,28,3,0,3,5.77233499288559,0.20615482117448533
275,1-4020,1,1-4020,4,37,2,0,6,7.544669985771179,0.20390999961543727
131,1-9925,7,1-9925,7,93,6,0,14,18.93756330013275,0.20362971290465323
458,1-9667,17,1-9667,21,14,1,0,2,2.848223328590393,0.20344452347074235
134,1-8659,4,1-8659,12,91,12,0,7,18.468781650066376,0.2029536445062239
101,1-18371,10,1-18371,17,120,16,0,9,24.31700497865677,0.20264170815547308
67,1-3516,7,1-3516,7,156,24,0,8,31.392893314361572,0.20123649560488188
529,1-5424,21,1-5424,14,5,1,0,0,1.0,0.2
530,1-3647,15,1-3647,1,5,1,0,0,1.0,0.2
490,1-8634,6,1-8634,5,10,2,0,0,2.0,0.2
25,1-18028,1,1-18028,4,309,41,0,22,61.330456614494324,0.19848044211810462
90,1-7070,20,1-7070,3,129,8,0,19,25.558121621608734,0.19812497381092042
218,1-9610,18,1-9610,20,49,6,0,4,9.696446657180786,0.19788666647307726
393,1-6718,10,1-6718,17,20,3,0,1,3.9241116642951965,0.19620558321475984
105,1-7042,18,1-7042,20,117,10,0,14,22.93756330013275,0.1960475495737842
405,1-9607,7,1-9607,7,19,0,0,4,3.696446657180786,0.19454982406214663
402,1-18603,21,1-18603,10,19,0,0,4,3.696446657180786,0.19454982406214663
205,1-8398,9,1-8398,19,54,4,0,7,10.468781650066376,0.19386632685308103
489,1-7521,20,1-7521,1,10,1,0,1,1.9241116642951965,0.19241116642951966
397,1-9839,17,1-9839,21,20,2,0,2,3.848223328590393,0.19241116642951966
247,1-6734,11,1-6734,15,44,1,0,8,8.392893314361572,0.19074757532639938
37,1-5775,8,1-5775,6,244,28,0,20,46.48223328590393,0.19050095608977022
531,1-4051,19,1-4051,13,5,0,0,1,0.9241116642951965,0.18482233285903932
525,1-3216,7,1-3216,7,5,0,0,1,0.9241116642951965,0.18482233285903932
485,1-4361,15,1-4361,1,10,0,0,2,1.848223328590393,0.18482233285903932
184,1-2701,10,1-2701,17,61,10,0,1,10.924111664295197,0.1790837977753311
96,MLG09,17,MLG09,21,125,1,0,23,22.25456827878952,0.17803654623031617
267,1-5413,21,1-5413,10,39,6,0,1,6.9241116642951965,0.17754132472551787
246,1-6538,10,1-6538,17,44,5,0,3,7.77233499288559,0.17664397711103613
220,MLG35,17,MLG35,21,49,4,0,5,8.620558321475983,0.17592976166277516
434,1-4149,11,1-4149,15,16,0,0,3,2.7723349928855896,0.17327093705534935
301,1-8400,20,1-8400,9,33,2,0,4,5.696446657180786,0.17261959567214502
421,1-5282,10,1-5282,17,17,2,0,1,2.9241116642951965,0.17200656848795273
335,1-18735,15,1-18735,1,27,0,0,5,4.620558321475983,0.17113178968429565
113,1-7341,17,1-7341,21,110,2,0,18,18.634009957313538,0.16940009052103217
227,1-1957,10,1-1957,17,47,7,0,1,7.9241116642951965,0.16859812051691908
417,1-5425,21,1-5425,8,17,1,0,2,2.848223328590393,0.16754254874061136
322,1-19549,17,1-19549,21,29,3,0,2,4.848223328590393,0.16718011477897907
524,1-7525,1,1-7525,4,6,1,0,0,1.0,0.16666666666666666
365,1-8590,12,1-8590,16,24,4,0,0,4.0,0.16666666666666666
470,1-9055,7,1-9055,15,12,2,0,0,2.0,0.16666666666666666
237,1-8418,20,1-8418,9,46,3,0,5,7.620558321475983,0.16566431133643442
209,1-19897,10,1-19897,17,53,5,0,4,8.696446657180786,0.1640838991920903
185,1-2714,12,1-2714,16,61,10,0,0,10.0,0.16393442622950818
407,1-9549,10,1-9549,17,18,2,0,1,2.9241116642951965,0.1624506480163998
409,1-5744,1,1-5744,4,18,2,0,1,2.9241116642951965,0.1624506480163998
118,MLG15,14,MLG15,9,105,16,0,1,16.924111664295197,0.16118201585043043
128,1-7897,10,1-7897,17,95,11,0,4,14.696446657180786,0.15469943849663986
280,1-8314,18,1-8314,21,36,0,0,6,5.544669985771179,0.1540186107158661
477,1-8222,15,1-8222,1,12,0,0,2,1.848223328590393,0.1540186107158661
76,1-2335,10,1-2335,17,145,14,0,9,22.31700497865677,0.15391037916315012
178,1-0405,17,1-0405,21,64,8,0,2,9.848223328590393,0.1538784895092249
461,1-2153,2,1-2153,18,13,2,0,0,2.0,0.15384615384615385
84,1-2382,21,1-2382,10,139,12,0,10,21.241116642951965,0.15281378879821558
270,1-9651,20,1-9651,3,38,3,0,3,5.77233499288559,0.15190355244435763
137,1-6611,7,1-6611,7,89,5,0,9,13.317004978656769,0.14962926942310975
466,1-9416,7,1-9416,7,13,1,0,1,1.9241116642951965,0.14800858956116897
465,1-18498,19,1-18498,13,13,1,0,1,1.9241116642951965,0.14800858956116897
395,1-1836,18,1-1836,20,20,2,0,1,2.9241116642951965,0.14620558321475982
399,1-19813,12,1-19813,16,20,2,0,1,2.9241116642951965,0.14620558321475982
300,1-18709,21,1-18709,10,33,2,0,3,4.77233499288559,0.14461621190562393
517,1-7321,6,1-7321,5,7,1,0,0,1.0,0.14285714285714285
293,1-1250,20,1-1250,3,34,3,0,2,4.848223328590393,0.14259480378207037
207,1-8622,15,1-8622,1,54,2,0,6,7.544669985771179,0.13971611084761443
389,1-7842,21,1-7842,10,21,2,0,1,2.9241116642951965,0.13924341258548556
391,72-18936,15,72-18936,1,20,0,0,3,2.7723349928855896,0.13861674964427947
333,1-9996,17,1-9996,21,28,2,0,2,3.848223328590393,0.1374365474496569
449,MLG43,1,MLG43,4,14,1,0,1,1.9241116642951965,0.1374365474496569
448,MLG42,10,MLG42,17,14,1,0,1,1.9241116642951965,0.1374365474496569
339,1-9850,5,1-9850,14,27,0,0,4,3.696446657180786,0.13690543174743652
56,1-8427,20,1-8427,3,189,12,0,15,25.861674964427948,0.13683425907104735
377,1-9892,10,1-9892,17,22,3,0,0,3.0,0.13636363636363635
117,1-7019,11,1-7019,15,107,9,0,6,14.54466998577118,0.13593149519412318
249,1-6916,18,1-6916,20,43,3,0,3,5.77233499288559,0.1342403486717579
177,1-9498,18,1-9498,20,64,3,0,6,8.54466998577118,0.13351046852767467
379,1-7182,6,1-7182,5,22,2,0,1,2.9241116642951965,0.13291416655887256
114,1-7152,7,1-7152,7,109,8,0,7,14.468781650066376,0.13274111605565483
514,P-0009,10,P-0009,17,7,0,0,1,0.9241116642951965,0.13201595204217093
273,1-9237,12,1-9237,16,38,3,0,2,4.848223328590393,0.12758482443658928
321,1-7752,1,1-7752,4,29,0,0,4,3.696446657180786,0.1274636778338202
189,MLG10,8,MLG10,6,60,3,0,5,7.620558321475983,0.12700930535793303
305,1-8127,19,1-8127,13,32,4,0,0,4.0,0.125
501,1-18563,15,1-18563,1,8,1,0,0,1.0,0.125
438,1-5163,18,1-5163,20,16,2,0,0,2.0,0.125
436,1-9115,6,1-9115,5,16,1,0,1,1.9241116642951965,0.12025697901844978
144,1-7058,20,1-7058,3,80,3,0,7,9.468781650066376,0.1183597706258297
506,1-17657,8,1-17657,6,8,0,0,1,0.9241116642951965,0.11551395803689957
347,1-7204,4,1-7204,13,26,3,0,0,3.0,0.11538461538461539
60,1-3068,6,1-3068,5,180,5,0,17,20.70989829301834,0.11505499051676857
423,MLG46,21,MLG46,10,17,1,0,1,1.9241116642951965,0.11318303907618803
346,1-9805,18,1-9805,20,26,2,0,1,2.9241116642951965,0.11246583324212295
498,1-8113,1,1-8113,4,9,1,0,0,1.0,0.1111111111111111
190,1-7819,1,1-7819,4,59,0,0,7,6.468781650066376,0.10964036695027755
419,1-0001,11,1-0001,15,17,0,0,2,1.848223328590393,0.10871901932884664
149,1-5877,17,1-5877,21,79,3,0,6,8.54466998577118,0.1081603795667238
49,1-6974,10,1-6974,17,207,13,0,10,22.241116642951965,0.10744500793696601
161,1-8285,21,1-8285,10,72,4,0,4,7.696446657180786,0.10689509246084425
150,1-3083,1,1-3083,4,78,0,0,9,8.317004978656769,0.10662826895713806
336,1-9655,10,1-9655,17,27,1,0,2,2.848223328590393,0.1054897529107553
236,1-9794,10,1-9794,17,46,3,0,2,4.848223328590393,0.10539615931718246
413,1-0022,17,1-0022,21,18,0,0,2,1.848223328590393,0.10267907381057739
496,1-9076,15,1-9076,1,9,0,0,1,0.9241116642951965,0.10267907381057739
323,1-13247,10,1-13247,17,29,2,0,1,2.9241116642951965,0.10083143669983437
493,1-0033,4,1-0033,6,10,1,0,0,1.0,0.1
188,1-7722,2,1-7722,18,60,6,0,0,6.0,0.1
52,1-7122,18,1-7122,20,197,15,0,5,19.620558321475983,0.09959674274860905
309,1-9185,6,1-9185,5,31,3,0,0,3.0,0.0967741935483871
225,1-8767,13,1-8767,8,48,0,0,5,4.620558321475983,0.0962616316974163
193,1-8094,1,1-8094,4,58,0,0,6,5.544669985771179,0.09559775837536516
314,1-4088,17,1-4088,21,30,1,0,2,2.848223328590393,0.09494077761967977
315,1-9614,3,1-9614,11,30,0,0,3,2.7723349928855896,0.09241116642951966
491,1-5555,8,1-5555,8,10,0,0,1,0.9241116642951965,0.09241116642951966
390,1-20003,15,1-20003,1,21,1,0,1,1.9241116642951965,0.09162436496643793
180,1-10539,20,1-10539,3,63,3,0,3,5.77233499288559,0.09162436496643793
480,1-5653,17,1-5653,21,11,1,0,0,1.0,0.09090909090909091
484,1-9731,14,1-9731,9,11,1,0,0,1.0,0.09090909090909091
42,1-8541,4,1-8541,12,232,10,0,12,21.08933997154236,0.09090232746354465
34,MLG51,20,MLG51,3,248,14,0,9,22.31700497865677,0.08998792330103536
73,MLG12,20,MLG12,3,146,5,0,8,12.392893314361572,0.08488283092028474
479,1-19598,15,1-19598,1,11,0,0,1,0.9241116642951965,0.08401015129956332
483,1-8578,5,1-8578,14,11,0,0,1,0.9241116642951965,0.08401015129956332
171,1-9645,8,1-9645,6,69,3,0,3,5.77233499288559,0.08365702888239986
289,1-5549,21,1-5549,10,35,2,0,1,2.9241116642951965,0.08354604755129133
476,1-2178,14,1-2178,9,12,1,0,0,1.0,0.08333333333333333
164,72-0103,5,72-0103,14,71,1,0,5,5.620558321475983,0.07916279326022511
116,MLG08,1,MLG08,4,107,2,0,7,8.468781650066376,0.0791474920566951
475,1-4499,17,1-4499,21,12,0,0,1,0.9241116642951965,0.07700930535793304
107,MLG37,21,MLG37,10,116,4,0,5,8.620558321475983,0.07431515794375847
352,1-2297,21,1-2297,8,25,0,0,2,1.848223328590393,0.07392893314361572
453,1-5036,15,1-5036,1,14,1,0,0,1.0,0.07142857142857142
459,1-19839,5,1-19839,14,13,0,0,1,0.9241116642951965,0.07108551263809204
251,1-6919,21,1-6919,3,43,1,0,2,2.848223328590393,0.06623775182768356
170,1-6594,17,1-6594,21,70,0,0,5,4.620558321475983,0.06600797602108546
135,MLG07,7,MLG07,13,90,5,0,1,5.9241116642951965,0.0658234629366133
252,1-6918,4,1-6918,12,43,0,0,3,2.7723349928855896,0.06447290681129278
435,1-4494,21,1-4494,12,16,1,0,0,1.0,0.0625
230,1-9345,21,1-9345,10,47,2,0,1,2.9241116642951965,0.06221514179351482
308,1-4700,7,1-4700,7,31,1,0,1,1.9241116642951965,0.06206811820307086
182,1-6647,11,1-6647,15,62,2,0,2,3.848223328590393,0.06206811820307086
143,1-9286,21,1-9286,10,81,4,0,1,4.9241116642951965,0.06079150202833576
210,1-1191,7,1-1191,7,53,2,0,1,2.9241116642951965,0.05517191819424899
415,1-9465,3,1-9465,11,18,0,0,1,0.9241116642951965,0.051339536905288696
162,1-7614,21,1-7614,18,72,0,0,4,3.696446657180786,0.051339536905288696
284,1-2584,7,1-2584,7,36,0,0,2,1.848223328590393,0.051339536905288696
187,1-9955,3,1-9955,11,60,2,0,1,2.9241116642951965,0.04873519440491994
396,1-7721,15,1-7721,1,20,0,0,1,0.9241116642951965,0.04620558321475983
380,1-9722,10,1-9722,17,22,1,0,0,1.0,0.045454545454545456
69,MLG17,10,MLG17,17,153,4,0,3,6.77233499288559,0.044263627404480976
370,1-7066,5,1-7066,14,23,1,0,0,1.0,0.043478260869565216
173,1-1207,21,1-1207,10,66,1,0,2,2.848223328590393,0.043154898918036255
240,1-8174,14,1-8174,9,45,1,0,1,1.9241116642951965,0.0427580369843377
383,1-3521,15,1-3521,1,22,0,0,1,0.9241116642951965,0.04200507564978166
382,1-18409,13,1-18409,8,22,0,0,1,0.9241116642951965,0.04200507564978166
360,1-7993,20,1-7993,14,24,1,0,0,1.0,0.041666666666666664
245,1-1183,21,1-1183,10,45,0,0,2,1.848223328590393,0.041071629524230956
41,1-9283,21,1-9283,10,235,1,0,9,9.317004978656769,0.039646829696411784
206,1-8544,21,1-8544,11,54,1,0,1,1.9241116642951965,0.03563169748694808
110,1-9137,14,1-9137,9,111,3,0,1,3.9241116642951965,0.03535235733599276
330,1-9818,12,1-9818,16,28,0,0,1,0.9241116642951965,0.03300398801054273
192,1-8021,10,1-8021,17,58,0,0,2,1.848223328590393,0.03186591945845505
307,1-9739,10,1-9739,17,31,0,0,1,0.9241116642951965,0.029810053686941822
167,72-12387,4,72-12387,13,71,1,0,1,1.9241116642951965,0.027100164285847838
282,1-2104,15,1-2104,1,36,0,0,1,0.9241116642951965,0.025669768452644348
241,1-6216,6,1-6216,5,45,1,0,0,1.0,0.022222222222222223
120,1-2670,17,1-2670,21,104,1,0,1,1.9241116642951965,0.01850107369514612
198,1-8401,15,1-8401,1,57,0,0,1,0.9241116642951965,0.01621248533851222
559,1-10978,15,1-10978,1,1,0,0,0,0.0,0.0
549,1-7599,8,1-7599,6,3,0,0,0,0.0,0.0
254,1-2025,15,1-2025,1,41,0,0,0,0.0,0.0
388,1-8125,10,1-8125,17,21,0,0,0,0.0,0.0
353,1-9331,1,1-9331,4,25,0,0,0,0.0,0.0
320,1-18203,10,1-18203,17,29,0,0,0,0.0,0.0
564,1-7527,1,1-7527,1,1,0,0,0,0.0,0.0
535,1-8566,1,1-8566,6,5,0,0,0,0.0,0.0
536,1-10232,13,1-10232,8,5,0,0,0,0.0,0.0
551,1-19567,6,1-19567,4,2,0,0,0,0.0,0.0
464,1-7453,1,1-7453,4,13,0,0,0,0.0,0.0
557,1-19927,15,1-19927,1,1,0,0,0,0.0,0.0
534,1-8379,17,1-8379,21,5,0,0,0,0.0,0.0
528,1-8623,15,1-8623,1,5,0,0,0,0.0,0.0
526,1-9836,10,1-9836,17,5,0,0,0,0.0,0.0
502,72-11994,13,72-11994,8,8,0,0,0,0.0,0.0
562,1-6931,15,1-6931,1,1,0,0,0,0.0,0.0
200,1-8020,15,1-8020,1,56,0,0,0,0.0,0.0
508,1-9806,15,1-9806,1,8,0,0,0,0.0,0.0
550,1-3176,10,1-3176,4,3,0,0,0,0.0,0.0
486,1-5406,9,1-5406,19,10,0,0,0,0.0,0.0
279,1-6642,21,1-6642,10,36,0,0,0,0.0,0.0
558,1-10951,2,1-10951,18,1,0,0,0,0.0,0.0
364,1-9253,15,1-9253,1,24,0,0,0,0.0,0.0
374,1-18202,1,1-18202,4,23,0,0,0,0.0,0.0
509,P-16454,12,P-16454,16,8,0,0,0,0.0,0.0
561,1-21195,15,1-21195,1,1,0,0,0,0.0,0.0
119,1-9646,2,1-9646,18,105,0,0,0,0.0,0.0
505,1-9855,8,1-9855,6,8,0,0,0,0.0,0.0
547,1-9838,17,1-9838,21,3,0,0,0,0.0,0.0
259,1-7509,10,1-7509,17,40,0,0,0,0.0,0.0
416,1-9907,17,1-9907,21,17,0,0,0,0.0,0.0
548,1-5914,4,1-5914,1,3,0,0,0,0.0,0.0
519,1-10762,17,1-10762,21,6,0,0,0,0.0,0.0
556,1-9455,15,1-9455,1,2,0,0,0,0.0,0.0
499,1-17645,2,1-17645,18,9,0,0,0,0.0,0.0
537,1-5990,20,1-5990,1,5,0,0,0,0.0,0.0
522,1-3178,15,1-3178,1,6,0,0,0,0.0,0.0
554,1-10948,15,1-10948,1,2,0,0,0,0.0,0.0
560,1-19924,15,1-19924,1,1,0,0,0,0.0,0.0
513,1-5530,19,1-5530,13,7,0,0,0,0.0,0.0
495,1-9712,7,1-9712,7,10,0,0,0,0.0,0.0
460,1-20791,21,1-20791,10,13,0,0,0,0.0,0.0
500,1-2869,21,1-2869,10,9,0,0,0,0.0,0.0
565,1-10922,15,1-10922,1,1,0,0,0,0.0,0.0
363,1-5167,8,1-5167,6,24,0,0,0,0.0,0.0
553,1-4847,21,1-4847,10,2,0,0,0,0.0,0.0
340,1-3519,2,1-3519,18,27,0,0,0,0.0,0.0
555,1-6028,21,1-6028,2,2,0,0,0,0.0,0.0
494,1-6971,3,1-6971,11,10,0,0,0,0.0,0.0
369,MLG39,21,MLG39,10,23,0,0,0,0.0,0.0
544,1-4910,15,1-4910,1,4,0,0,0,0.0,0.0
563,1-8352,15,1-8352,1,1,0,0,0,0.0,0.0
520,1-10698,8,1-10698,6,6,0,0,0,0.0,0.0
541,1-8532,8,1-8532,1,4,0,0,0,0.0,0.0
481,1-7770,10,1-7770,17,11,0,0,0,0.0,0.0
523,1-3175,4,1-3175,12,6,0,0,0,0.0,0.0
313,1-8641,15,1-8641,1,30,0,0,0,0.0,0.0
