Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
184,184,184,184,184,184,184,184,184,1-2701,1,1-2701,19,61,6,0,0,6.0,0.09836065573770492
529,529,529,529,529,529,529,529,529,1-5424,4,1-5424,1,5,0,0,3,0.4915393888950348,0.09830787777900696
417,417,417,417,417,417,417,417,417,1-5425,8,1-5425,5,17,1,0,4,1.6553858518600464,0.09737563834470861
83,83,83,83,83,83,83,83,83,MLG13,4,MLG13,1,140,7,0,40,13.553858518600464,0.09681327513286046
152,152,152,152,152,152,152,152,152,1-10038,18,1-10038,16,76,4,0,20,7.276929259300232,0.09574906920131884
47,47,47,47,47,47,47,47,47,1-0303,2,1-0303,20,212,14,0,38,20.22616559267044,0.09540644147486058
95,95,95,95,95,95,95,95,95,1-5626,16,1-5626,14,125,4,0,48,11.864630222320557,0.09491704177856446
291,291,291,291,291,291,291,291,291,1-0037,16,1-0037,14,35,2,0,8,3.3107717037200928,0.0945934772491455
173,173,173,173,173,173,173,173,173,1-1207,4,1-1207,1,66,1,0,32,6.243086814880371,0.09459222446788441
246,246,246,246,246,246,246,246,246,1-6538,13,1-6538,11,44,2,0,13,4.130004018545151,0.09386372769420798
369,369,369,369,369,369,369,369,369,MLG39,2,MLG39,20,23,1,0,7,2.146925240755081,0.09334457568500353
58,58,58,58,58,58,58,58,58,MLG49,2,MLG49,20,185,12,0,32,17.24308681488037,0.09320587467502903
352,352,352,352,352,352,352,352,352,1-2297,17,1-2297,15,25,2,0,2,2.327692925930023,0.09310771703720093
293,293,293,293,293,293,293,293,293,1-1250,19,1-1250,17,34,3,0,1,3.1638464629650116,0.09305430773426504
128,128,128,128,128,128,128,128,128,1-7897,12,1-7897,10,95,6,0,17,8.785389870405197,0.09247778810952839
90,90,90,90,90,90,90,90,90,1-7070,14,1-7070,11,129,6,0,36,11.898472666740417,0.09223622222279393
100,100,100,100,100,100,100,100,100,1-5172,16,1-5172,14,120,5,0,37,11.062319129705429,0.09218599274754524
480,480,480,480,480,480,480,480,480,1-5653,18,1-5653,16,11,1,0,0,1.0,0.09090909090909091
130,130,130,130,130,130,130,130,130,1-3139,4,1-3139,1,93,4,0,27,8.423854500055313,0.09057908064575605
53,53,53,53,53,53,53,53,53,1-8341,4,1-8341,1,197,10,0,47,17.700783759355545,0.08985169420992663
222,222,222,222,222,222,222,222,222,1-8705,20,1-8705,18,48,3,0,8,4.310771703720093,0.08980774382750194
15,15,15,15,15,15,15,15,15,1-1580,5,1-1580,2,400,29,0,42,35.88155144453049,0.08970387861132621
467,467,467,467,467,467,467,467,467,1-0031,15,1-0031,13,13,1,0,1,1.1638464629650116,0.08952665099730858
361,361,361,361,361,361,361,361,361,1-10696,12,1-10696,10,24,0,0,13,2.1300040185451508,0.08875016743938129
158,158,158,158,158,158,158,158,158,1-9808,20,1-9808,18,74,4,0,15,6.457696944475174,0.0872661749253402
406,406,406,406,406,406,406,406,406,1-3265,6,1-3265,3,19,1,0,4,1.6553858518600464,0.08712557115052876
235,235,235,235,235,235,235,235,235,1-1989,1,1-1989,19,46,4,0,0,4.0,0.08695652173913043
121,121,121,121,121,121,121,121,121,1-9333,2,1-9333,20,102,7,0,11,8.802311092615128,0.0862971675746581
36,36,36,36,36,36,36,36,36,MLG64,1,MLG64,19,245,21,0,0,21.0,0.08571428571428572
298,298,298,298,298,298,298,298,298,1-7481,4,1-7481,1,33,2,0,5,2.819232314825058,0.085431282267426
142,142,142,142,142,142,142,142,142,1-8084,10,1-8084,7,82,3,0,24,6.932315111160278,0.08454042818488144
230,230,230,230,230,230,230,230,230,1-9345,14,1-9345,11,47,1,0,18,3.9492363333702087,0.0840263049653236
1,1,1,1,1,1,1,1,1,1-9227,4,1-9227,1,801,30,0,224,66.7016077041626,0.08327291848210062
414,414,414,414,414,414,414,414,414,MLG06,17,MLG06,15,18,1,0,3,1.4915393888950348,0.08286329938305749
69,69,69,69,69,69,69,69,69,MLG17,2,MLG17,20,153,3,0,59,12.666941314935684,0.08279046611069074
232,232,232,232,232,232,232,232,232,1-8095,4,1-8095,1,46,1,0,17,3.785389870405197,0.08229108413924342
553,553,553,553,553,553,553,553,553,1-4847,9,1-4847,6,2,0,0,1,0.1638464629650116,0.0819232314825058
556,556,556,556,556,556,556,556,556,1-9455,2,1-9455,20,2,0,0,1,0.1638464629650116,0.0819232314825058
448,448,448,448,448,448,448,448,448,MLG42,14,MLG42,11,14,0,0,7,1.1469252407550812,0.0819232314825058
555,555,555,555,555,555,555,555,555,1-6028,10,1-6028,7,2,0,0,1,0.1638464629650116,0.0819232314825058
280,280,280,280,280,280,280,280,280,1-8314,17,1-8314,15,36,0,0,18,2.9492363333702087,0.0819232314825058
551,551,551,551,551,551,551,551,551,1-19567,12,1-19567,10,2,0,0,1,0.1638464629650116,0.0819232314825058
552,552,552,552,552,552,552,552,552,1-19568,4,1-19568,1,2,0,0,1,0.1638464629650116,0.0819232314825058
155,155,155,155,155,155,155,155,155,1-8157,12,1-8157,10,75,4,0,13,6.130004018545151,0.08173338691393535
156,156,156,156,156,156,156,156,156,1-2294,8,1-2294,5,75,4,0,13,6.130004018545151,0.08173338691393535
87,87,87,87,87,87,87,87,87,1-3141,16,1-3141,14,136,7,0,25,11.09616157412529,0.08158942333915654
153,153,153,153,153,153,153,153,153,1-9516,4,1-9516,1,76,2,0,25,6.09616157412529,0.08021265229112223
321,321,321,321,321,321,321,321,321,1-7752,12,1-7752,10,29,1,0,8,2.3107717037200928,0.07968178288689975
124,124,124,124,124,124,124,124,124,1-0292,20,1-0292,18,99,0,0,48,7.864630222320557,0.07944070931636926
181,181,181,181,181,181,181,181,181,MLG84,9,MLG84,6,63,4,0,6,4.98307877779007,0.0790964885363503
269,269,269,269,269,269,269,269,269,1-8551,4,1-8551,1,38,2,0,6,2.9830787777900696,0.07850207309973867
208,208,208,208,208,208,208,208,208,1-5355,16,1-5355,14,53,3,0,7,4.146925240755081,0.07824387246707701
98,98,98,98,98,98,98,98,98,1-5043,17,1-5043,15,123,6,0,22,9.604622185230255,0.07808635922951426
21,21,21,21,21,21,21,21,21,MLG02,20,MLG02,18,320,12,0,79,24.943870574235916,0.07794959554448724
67,67,67,67,67,67,67,67,67,1-3516,22,1-3516,8,156,0,0,74,12.124638259410858,0.07772204012442858
193,193,193,193,193,193,193,193,193,1-8094,6,1-8094,3,58,3,0,9,4.474618166685104,0.07714858908077767
462,462,462,462,462,462,462,462,462,1-4052,19,1-4052,17,13,1,0,0,1.0,0.07692307692307693
174,174,174,174,174,174,174,174,174,MLG41,1,MLG41,19,66,5,0,0,5.0,0.07575757575757576
37,37,37,37,37,37,37,37,37,1-5775,2,1-5775,20,244,9,0,56,18.17540192604065,0.0744893521559043
194,194,194,194,194,194,194,194,194,1-8018,2,1-8018,20,58,3,0,8,4.310771703720093,0.07432365006413953
411,411,411,411,411,411,411,411,411,1-8124,6,1-8124,3,18,1,0,2,1.3276929259300232,0.07376071810722351
104,104,104,104,104,104,104,104,104,1-9394,12,1-9394,10,117,3,0,34,8.570779740810394,0.07325452769923414
427,427,427,427,427,427,427,427,427,1-3104,4,1-3104,1,16,1,0,1,1.1638464629650116,0.07274040393531322
430,430,430,430,430,430,430,430,430,1-8023,20,1-8023,18,16,1,0,1,1.1638464629650116,0.07274040393531322
370,370,370,370,370,370,370,370,370,1-7066,4,1-7066,1,23,1,0,4,1.6553858518600464,0.07197329790695854
49,49,49,49,49,49,49,49,49,1-6974,2,1-6974,20,207,7,0,48,14.864630222320557,0.07180980783729737
141,141,141,141,141,141,141,141,141,1-8820,8,1-8820,5,83,3,0,18,5.949236333370209,0.07167754618518324
312,312,312,312,312,312,312,312,312,1-1850,2,1-1850,20,30,1,0,7,2.146925240755081,0.07156417469183604
456,456,456,456,456,456,456,456,456,1-7995,2,1-7995,20,14,1,0,0,1.0,0.07142857142857142
334,334,334,334,334,334,334,334,334,1-18994,6,1-18994,3,28,1,0,6,1.9830787777900696,0.07082424206393105
457,457,457,457,457,457,457,457,457,1-11330,4,1-11330,1,14,0,0,6,0.9830787777900696,0.07021991269929069
99,99,99,99,99,99,99,99,99,1-8826,4,1-8826,1,123,5,0,22,8.604622185230255,0.06995627792870127
245,245,245,245,245,245,245,245,245,1-1183,12,1-1183,10,45,2,0,7,3.146925240755081,0.06993167201677958
405,405,405,405,405,405,405,405,405,1-9607,16,1-9607,14,19,1,0,2,1.3276929259300232,0.0698785750489486
204,204,204,204,204,204,204,204,204,1-8576,20,1-8576,18,55,3,0,5,3.819232314825058,0.06944058754227378
270,270,270,270,270,270,270,270,270,1-9651,2,1-9651,20,38,1,0,10,2.638464629650116,0.06943327972763463
416,416,416,416,416,416,416,416,416,1-9907,14,1-9907,11,17,1,0,1,1.1638464629650116,0.06846155664500068
191,191,191,191,191,191,191,191,191,MLG44,1,MLG44,19,59,4,0,0,4.0,0.06779661016949153
86,86,86,86,86,86,86,86,86,1-8910,4,1-8910,1,137,5,0,26,9.260008037090302,0.06759129954080512
16,16,16,16,16,16,16,16,16,1-7140,20,1-7140,18,397,14,0,77,26.616177648305893,0.06704326863553121
288,288,288,288,288,288,288,288,288,1-9761,4,1-9761,1,35,2,0,2,2.327692925930023,0.06650551216942924
276,276,276,276,276,276,276,276,276,1-2573,4,1-2573,1,37,0,0,15,2.457696944475174,0.06642424174257226
446,446,446,446,446,446,446,446,446,1-19447,2,1-19447,20,15,0,0,6,0.9830787777900696,0.06553858518600464
447,447,447,447,447,447,447,447,447,1-9971,14,1-9971,11,15,0,0,6,0.9830787777900696,0.06553858518600464
262,262,262,262,262,262,262,262,262,1-8172,12,1-8172,10,40,0,0,16,2.6215434074401855,0.06553858518600464
443,443,443,443,443,443,443,443,443,1-19222,9,1-19222,6,15,0,0,6,0.9830787777900696,0.06553858518600464
202,202,202,202,202,202,202,202,202,1-6787,7,1-6787,4,56,3,0,4,3.6553858518600464,0.06527474735464368
224,224,224,224,224,224,224,224,224,1-9277,4,1-9277,1,48,1,0,13,3.1300040185451508,0.06520841705302398
223,223,223,223,223,223,223,223,223,1-6228,4,1-6228,1,48,0,0,19,3.1130827963352203,0.06485589159031709
28,28,28,28,28,28,28,28,28,1-7005,4,1-7005,1,285,3,0,93,18.23772105574608,0.0639920037043722
437,437,437,437,437,437,437,437,437,1-4098,19,1-4098,17,16,1,0,0,1.0,0.0625
306,306,306,306,306,306,306,306,306,1-1972,1,1-1972,19,32,2,0,0,2.0,0.0625
429,429,429,429,429,429,429,429,429,1-9452,1,1-9452,19,16,1,0,0,1.0,0.0625
249,249,249,249,249,249,249,249,249,1-6916,4,1-6916,1,43,2,0,4,2.6553858518600464,0.061753159345582474
506,506,506,506,506,506,506,506,506,1-17657,14,1-17657,11,8,0,0,3,0.4915393888950348,0.06144242361187935
316,316,316,316,316,316,316,316,316,1-8181,10,1-8181,7,30,1,0,5,1.819232314825058,0.06064107716083526
201,201,201,201,201,201,201,201,201,1-8529,12,1-8529,10,56,3,0,2,3.327692925930023,0.05942308796303613
183,183,183,183,183,183,183,183,183,1-19915,16,1-19915,14,62,2,0,10,3.638464629650116,0.058684913381453485
237,237,237,237,237,237,237,237,237,1-8418,2,1-8418,20,46,2,0,4,2.6553858518600464,0.05772577938826188
131,131,131,131,131,131,131,131,131,1-9925,8,1-9925,5,93,5,0,2,5.327692925930023,0.05728702070892498
250,250,250,250,250,250,250,250,250,1-18234,2,1-18234,20,43,0,0,15,2.457696944475174,0.05715574289477149
289,289,289,289,289,289,289,289,289,1-5549,8,1-5549,5,35,1,0,6,1.9830787777900696,0.05665939365114484
25,25,25,25,25,25,25,25,25,1-18028,15,1-18028,13,309,12,0,33,17.406933277845383,0.05633311740403037
415,415,415,415,415,415,415,415,415,1-9465,13,1-9465,12,18,1,0,0,1.0,0.05555555555555555
548,548,548,548,548,548,548,548,548,1-5914,16,1-5914,14,3,0,0,1,0.1638464629650116,0.05461548765500387
518,518,518,518,518,518,518,518,518,1-4842,11,1-4842,9,6,0,0,2,0.3276929259300232,0.05461548765500387
258,258,258,258,258,258,258,258,258,1-17758,8,1-17758,5,40,1,0,7,2.146925240755081,0.05367313101887703
330,330,330,330,330,330,330,330,330,1-9818,7,1-9818,4,28,1,0,3,1.4915393888950348,0.05326926388910839
402,402,402,402,402,402,402,402,402,1-18603,8,1-18603,5,19,1,0,0,1.0,0.05263157894736842
440,440,440,440,440,440,440,440,440,1-2034,22,1-2034,8,16,0,0,5,0.819232314825058,0.051202019676566124
253,253,253,253,253,253,253,253,253,1-9578,2,1-9578,20,42,1,0,7,2.146925240755081,0.051117267637025746
266,266,266,266,266,266,266,266,266,1-9496,8,1-9496,5,39,1,0,6,1.9830787777900696,0.050848173789488964
372,372,372,372,372,372,372,372,372,1-9553,17,1-9553,15,23,1,0,1,1.1638464629650116,0.05060202012891355
186,186,186,186,186,186,186,186,186,1-19004,19,1-19004,17,60,3,0,0,3.0,0.05
139,139,139,139,139,139,139,139,139,MLG11,17,MLG11,15,87,4,0,2,4.327692925930023,0.04974359684977038
399,399,399,399,399,399,399,399,399,1-19813,16,1-19813,14,20,0,0,6,0.9830787777900696,0.04915393888950348
39,39,39,39,39,39,39,39,39,1-9768,2,1-9768,20,241,3,0,53,11.683862537145615,0.04848075741554197
149,149,149,149,149,149,149,149,149,1-5877,16,1-5877,14,79,2,0,11,3.8023110926151276,0.04813052015968516
272,272,272,272,272,272,272,272,272,1-19229,6,1-19229,3,38,1,0,5,1.819232314825058,0.04787453460065942
360,360,360,360,360,360,360,360,360,1-7993,16,1-7993,14,24,0,0,7,1.1469252407550812,0.04778855169812838
458,458,458,458,458,458,458,458,458,1-9667,2,1-9667,20,14,0,0,4,0.6553858518600464,0.04681327513286045
511,511,511,511,511,511,511,511,511,1-3033,7,1-3033,4,7,0,0,2,0.3276929259300232,0.04681327513286045
251,251,251,251,251,251,251,251,251,1-6919,1,1-6919,19,43,2,0,0,2.0,0.046511627906976744
346,346,346,346,346,346,346,346,346,1-9805,17,1-9805,15,26,1,0,1,1.1638464629650116,0.04476332549865429
318,318,318,318,318,318,318,318,318,1-9902,19,1-9902,17,30,1,0,2,1.3276929259300232,0.044256430864334104
44,44,44,44,44,44,44,44,44,1-0008,20,1-0008,18,230,1,0,56,10.17540192604065,0.04424087793930717
209,209,209,209,209,209,209,209,209,1-19897,5,1-19897,2,53,2,0,2,2.327692925930023,0.04391873445150987
92,92,92,92,92,92,92,92,92,1-6980,16,1-6980,14,128,1,0,28,5.587700963020325,0.04365391377359629
273,273,273,273,273,273,273,273,273,1-9237,17,1-9237,15,38,1,0,4,1.6553858518600464,0.04356278557526438
309,309,309,309,309,309,309,309,309,1-9185,14,1-9185,11,31,1,0,2,1.3276929259300232,0.042828804062258814
375,375,375,375,375,375,375,375,375,1-7213,11,1-7213,9,23,0,0,6,0.9830787777900696,0.04274255555608998
137,137,137,137,137,137,137,137,137,1-6611,22,1-6611,8,89,0,0,23,3.7684686481952667,0.04234234436174457
541,541,541,541,541,541,541,541,541,1-8532,12,1-8532,10,4,0,0,1,0.1638464629650116,0.0409616157412529
285,285,285,285,285,285,285,285,285,1-9887,20,1-9887,18,36,0,0,9,1.4746181666851044,0.0409616157412529
393,393,393,393,393,393,393,393,393,1-6718,14,1-6718,11,20,0,0,5,0.819232314825058,0.0409616157412529
468,468,468,468,468,468,468,468,468,1-9946,2,1-9946,20,12,0,0,3,0.4915393888950348,0.0409616157412529
438,438,438,438,438,438,438,438,438,1-5163,12,1-5163,10,16,0,0,4,0.6553858518600464,0.0409616157412529
433,433,433,433,433,433,433,433,433,1-20641,22,1-20641,8,16,0,0,4,0.6553858518600464,0.0409616157412529
478,478,478,478,478,478,478,478,478,1-20012,14,1-20012,11,12,0,0,3,0.4915393888950348,0.0409616157412529
538,538,538,538,538,538,538,538,538,1-5929,4,1-5929,1,4,0,0,1,0.1638464629650116,0.0409616157412529
220,220,220,220,220,220,220,220,220,MLG35,1,MLG35,19,49,2,0,0,2.0,0.04081632653061224
196,196,196,196,196,196,196,196,196,1-6743,7,1-6743,4,58,2,0,2,2.327692925930023,0.040132636653965915
356,356,356,356,356,356,356,356,356,1-18613,1,1-18613,19,25,1,0,0,1.0,0.04
102,102,102,102,102,102,102,102,102,1-17907,22,1-17907,8,119,0,0,29,4.751547425985336,0.03992896996626333
421,421,421,421,421,421,421,421,421,1-5282,2,1-5282,20,17,0,0,4,0.6553858518600464,0.038552108932943904
29,29,29,29,29,29,29,29,29,1-3534,22,1-3534,8,279,0,0,65,10.650020092725754,0.03817211502769088
378,378,378,378,378,378,378,378,378,1-9518,2,1-9518,20,22,0,0,5,0.819232314825058,0.03723783249204809
308,308,308,308,308,308,308,308,308,1-4700,22,1-4700,8,31,0,0,7,1.1469252407550812,0.03699758841145423
496,496,496,496,496,496,496,496,496,1-9076,2,1-9076,20,9,0,0,2,0.3276929259300232,0.03641032510333591
497,497,497,497,497,497,497,497,497,MLG72,20,MLG72,18,9,0,0,2,0.3276929259300232,0.03641032510333591
178,178,178,178,178,178,178,178,178,1-0405,15,1-0405,13,64,2,0,2,2.327692925930023,0.03637020196765661
305,305,305,305,305,305,305,305,305,1-8127,5,1-8127,2,32,1,0,1,1.1638464629650116,0.03637020196765661
107,107,107,107,107,107,107,107,107,MLG37,5,MLG37,2,116,3,0,7,4.146925240755081,0.0357493555237507
274,274,274,274,274,274,274,274,274,1-7744,16,1-7744,14,37,0,0,8,1.3107717037200928,0.03542626226270521
302,302,302,302,302,302,302,302,302,1-9500,17,1-9500,15,33,1,0,1,1.1638464629650116,0.03526807463530338
328,328,328,328,328,328,328,328,328,1-9110,19,1-9110,17,29,1,0,0,1.0,0.034482758620689655
114,114,114,114,114,114,114,114,114,1-7152,22,1-7152,8,109,0,0,22,3.604622185230255,0.03306992830486473
442,442,442,442,442,442,442,442,442,1-5803,12,1-5803,10,15,0,0,3,0.4915393888950348,0.03276929259300232
395,395,395,395,395,395,395,395,395,1-1836,16,1-1836,14,20,0,0,4,0.6553858518600464,0.03276929259300232
535,535,535,535,535,535,535,535,535,1-8566,2,1-8566,20,5,0,0,1,0.1638464629650116,0.03276929259300232
537,537,537,537,537,537,537,537,537,1-5990,11,1-5990,9,5,0,0,1,0.1638464629650116,0.03276929259300232
287,287,287,287,287,287,287,287,287,1-2596,12,1-2596,10,35,0,0,7,1.1469252407550812,0.03276929259300232
492,492,492,492,492,492,492,492,492,MLG73,2,MLG73,20,10,0,0,2,0.3276929259300232,0.03276929259300232
532,532,532,532,532,532,532,532,532,1-4136,2,1-4136,20,5,0,0,1,0.1638464629650116,0.03276929259300232
490,490,490,490,490,490,490,490,490,1-8634,14,1-8634,11,10,0,0,2,0.3276929259300232,0.03276929259300232
493,493,493,493,493,493,493,493,493,1-0033,22,1-0033,8,10,0,0,2,0.3276929259300232,0.03276929259300232
229,229,229,229,229,229,229,229,229,1-18423,4,1-18423,1,47,1,0,3,1.4915393888950348,0.03173488061478798
432,432,432,432,432,432,432,432,432,1-3089,11,1-3089,9,16,0,0,3,0.4915393888950348,0.030721211805939674
436,436,436,436,436,436,436,436,436,1-9115,13,1-9115,12,16,0,0,3,0.4915393888950348,0.030721211805939674
207,207,207,207,207,207,207,207,207,1-8622,18,1-8622,16,54,1,0,4,1.6553858518600464,0.03065529355296382
60,60,60,60,60,60,60,60,60,1-3068,22,1-3068,8,180,0,0,33,5.406933277845383,0.030038518210252125
116,116,116,116,116,116,116,116,116,MLG08,17,MLG08,15,107,3,0,1,3.1638464629650116,0.029568658532383284
167,167,167,167,167,167,167,167,167,72-12387,16,72-12387,14,71,0,0,12,1.9661575555801392,0.027692359937748438
521,521,521,521,521,521,521,521,521,1-3551,9,1-3551,6,6,0,0,1,0.1638464629650116,0.027307743827501934
362,362,362,362,362,362,362,362,362,1-1827,14,1-1827,11,24,0,0,4,0.6553858518600464,0.027307743827501934
471,471,471,471,471,471,471,471,471,1-19205,16,1-19205,14,12,0,0,2,0.3276929259300232,0.027307743827501934
88,88,88,88,88,88,88,88,88,1-8267,22,1-8267,8,133,0,0,22,3.604622185230255,0.027102422445340266
110,110,110,110,110,110,110,110,110,1-9137,9,1-9137,6,111,2,0,6,2.9830787777900696,0.02687458358369432
111,111,111,111,111,111,111,111,111,1-0272,22,1-0272,8,111,0,0,18,2.9492363333702087,0.026569696697028907
108,108,108,108,108,108,108,108,108,1-8328,22,1-8328,8,114,0,0,18,2.9492363333702087,0.025870494152370253
179,179,179,179,179,179,179,179,179,1-7467,2,1-7467,20,64,0,0,10,1.638464629650116,0.025601009838283062
460,460,460,460,460,460,460,460,460,1-20791,4,1-20791,1,13,0,0,2,0.3276929259300232,0.025207148148463324
103,103,103,103,103,103,103,103,103,1-3362,22,1-3362,8,117,0,0,18,2.9492363333702087,0.025207148148463324
259,259,259,259,259,259,259,259,259,1-7509,19,1-7509,17,40,1,0,0,1.0,0.025
210,210,210,210,210,210,210,210,210,1-1191,22,1-1191,10,53,0,0,8,1.3107717037200928,0.024731541579624393
397,397,397,397,397,397,397,397,397,1-9839,16,1-9839,14,20,0,0,3,0.4915393888950348,0.02457696944475174
398,398,398,398,398,398,398,398,398,1-20047,16,1-20047,14,20,0,0,3,0.4915393888950348,0.02457696944475174
261,261,261,261,261,261,261,261,261,1-5214,22,1-5214,8,40,0,0,6,0.9830787777900696,0.02457696944475174
35,35,35,35,35,35,35,35,35,1-7496,22,1-7496,8,246,0,0,36,5.8984726667404175,0.02397753116561145
451,451,451,451,451,451,451,451,451,1-11329,12,1-11329,10,14,0,0,2,0.3276929259300232,0.023406637566430227
515,515,515,515,515,515,515,515,515,1-3646,2,1-3646,20,7,0,0,1,0.1638464629650116,0.023406637566430227
517,517,517,517,517,517,517,517,517,1-7321,14,1-7321,11,7,0,0,1,0.1638464629650116,0.023406637566430227
513,513,513,513,513,513,513,513,513,1-5530,18,1-5530,16,7,0,0,1,0.1638464629650116,0.023406637566430227
514,514,514,514,514,514,514,514,514,P-0009,22,P-0009,8,7,0,0,1,0.1638464629650116,0.023406637566430227
284,284,284,284,284,284,284,284,284,1-2584,12,1-2584,10,36,0,0,5,0.819232314825058,0.022756453189584944
42,42,42,42,42,42,42,42,42,1-8541,4,1-8541,1,232,2,0,20,5.276929259300232,0.02274538473836307
138,138,138,138,138,138,138,138,138,1-4640,22,1-4640,8,87,0,0,12,1.9661575555801392,0.022599512133105047
17,17,17,17,17,17,17,17,17,1-7004,22,1-7004,8,381,0,0,52,8.520016074180603,0.02236224691385985
380,380,380,380,380,380,380,380,380,1-9722,2,1-9722,20,22,0,0,3,0.4915393888950348,0.022342699495228855
444,444,444,444,444,444,444,444,444,1-8906,4,1-8906,1,15,0,0,2,0.3276929259300232,0.021846195062001545
50,50,50,50,50,50,50,50,50,1-7964,20,1-7964,18,202,0,0,26,4.2600080370903015,0.02108914869846684
502,502,502,502,502,502,502,502,502,72-11994,12,72-11994,10,8,0,0,1,0.1638464629650116,0.02048080787062645
508,508,508,508,508,508,508,508,508,1-9806,13,1-9806,12,8,0,0,1,0.1638464629650116,0.02048080787062645
175,175,175,175,175,175,175,175,175,1-19547,22,1-19547,8,66,0,0,8,1.3107717037200928,0.019860177329092316
354,354,354,354,354,354,354,354,354,1-7530,22,1-7530,13,25,0,0,3,0.4915393888950348,0.01966157555580139
355,355,355,355,355,355,355,355,355,1-4747,17,1-4747,15,25,0,0,3,0.4915393888950348,0.01966157555580139
424,424,424,424,424,424,424,424,424,1-1177,12,1-1177,10,17,0,0,2,0.3276929259300232,0.019276054466471952
68,68,68,68,68,68,68,68,68,1-1015,22,1-1015,8,155,0,0,18,2.9492363333702087,0.019027331183033604
407,407,407,407,407,407,407,407,407,1-9549,22,1-9549,8,18,0,0,2,0.3276929259300232,0.018205162551667955
40,40,40,40,40,40,40,40,40,1-7807,22,1-7807,8,239,0,0,25,4.09616157412529,0.017138751356172762
323,323,323,323,323,323,323,323,323,1-13247,22,1-13247,8,29,0,0,3,0.4915393888950348,0.016949634099828786
486,486,486,486,486,486,486,486,486,1-5406,2,1-5406,20,10,0,0,1,0.1638464629650116,0.01638464629650116
487,487,487,487,487,487,487,487,487,1-4929,9,1-4929,6,10,0,0,1,0.1638464629650116,0.01638464629650116
303,303,303,303,303,303,303,303,303,1-18714,8,1-18714,5,32,0,0,3,0.4915393888950348,0.015360605902969837
381,381,381,381,381,381,381,381,381,1-9752,2,1-9752,20,22,0,0,2,0.3276929259300232,0.014895132996819237
482,482,482,482,482,482,482,482,482,1-9457,4,1-9457,1,11,0,0,1,0.1638464629650116,0.014895132996819237
365,365,365,365,365,365,365,365,365,1-8590,6,1-8590,3,24,0,0,2,0.3276929259300232,0.013653871913750967
366,366,366,366,366,366,366,366,366,1-9444,19,1-9444,17,24,0,0,2,0.3276929259300232,0.013653871913750967
474,474,474,474,474,474,474,474,474,1-18004,8,1-18004,5,12,0,0,1,0.1638464629650116,0.013653871913750967
359,359,359,359,359,359,359,359,359,1-7839,22,1-7839,8,24,0,0,2,0.3276929259300232,0.013653871913750967
459,459,459,459,459,459,459,459,459,1-19839,16,1-19839,14,13,0,0,1,0.1638464629650116,0.012603574074231662
336,336,336,336,336,336,336,336,336,1-9655,22,1-9655,8,27,0,0,2,0.3276929259300232,0.012136775034445303
341,341,341,341,341,341,341,341,341,1-9870,10,1-9870,7,27,0,0,2,0.3276929259300232,0.012136775034445303
339,339,339,339,339,339,339,339,339,1-9850,4,1-9850,1,27,0,0,2,0.3276929259300232,0.012136775034445303
452,452,452,452,452,452,452,452,452,1-9588,4,1-9588,1,14,0,0,1,0.1638464629650116,0.011703318783215113
455,455,455,455,455,455,455,455,455,1-18377,22,1-18377,8,14,0,0,1,0.1638464629650116,0.011703318783215113
322,322,322,322,322,322,322,322,322,1-19549,17,1-19549,15,29,0,0,2,0.3276929259300232,0.011299756066552523
120,120,120,120,120,120,120,120,120,1-2670,2,1-2670,20,104,0,0,7,1.1469252407550812,0.011028127314952703
113,113,113,113,113,113,113,113,113,1-7341,10,1-7341,7,110,1,0,1,1.1638464629650116,0.010580422390591015
431,431,431,431,431,431,431,431,431,1-8503,2,1-8503,20,16,0,0,1,0.1638464629650116,0.010240403935313225
219,219,219,219,219,219,219,219,219,1-2400,22,1-2400,8,49,0,0,3,0.4915393888950348,0.010031416099898669
419,419,419,419,419,419,419,419,419,1-0001,2,1-0001,20,17,0,0,1,0.1638464629650116,0.009638027233235976
119,119,119,119,119,119,119,119,119,1-9646,13,1-9646,12,105,1,0,0,1.0,0.009523809523809525
409,409,409,409,409,409,409,409,409,1-5744,19,1-5744,17,18,0,0,1,0.1638464629650116,0.009102581275833977
134,134,134,134,134,134,134,134,134,1-8659,22,1-8659,8,91,0,0,5,0.819232314825058,0.009002552910165473
271,271,271,271,271,271,271,271,271,1-5508,4,1-5508,1,38,0,0,2,0.3276929259300232,0.008623498050790084
400,400,400,400,400,400,400,400,400,1-8646,8,1-8646,5,20,0,0,1,0.1638464629650116,0.00819232314825058
391,391,391,391,391,391,391,391,391,72-18936,2,72-18936,20,20,0,0,1,0.1638464629650116,0.00819232314825058
188,188,188,188,188,188,188,188,188,1-7722,22,1-7722,8,60,0,0,3,0.4915393888950348,0.00819232314825058
379,379,379,379,379,379,379,379,379,1-7182,14,1-7182,11,22,0,0,1,0.1638464629650116,0.007447566498409618
373,373,373,373,373,373,373,373,373,1-8488,22,1-8488,9,23,0,0,1,0.1638464629650116,0.0071237592593483305
367,367,367,367,367,367,367,367,367,1-9995,18,1-9995,16,24,0,0,1,0.1638464629650116,0.0068269359568754835
