Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,8,20,1-9610,49,4,0,14,9.759500980377197,0.199173489395453
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,10,2,1-9500,33,2,0,11,6.525322198867798,0.1977370363293272
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,16,4,1-6927,179,25,0,25,35.284823179244995,0.197121917202486
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,8,20,1-8398,54,2,0,21,10.639251470565796,0.19702317538084807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,2,15,72-0103,71,0,0,34,13.987359523773193,0.1970050637151154
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,16,4,1-9417,76,10,0,12,14.936715126037598,0.19653572534259997
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,6,17,1-3362,117,15,0,19,22.816465616226196,0.19501252663441193
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,14,10,1-2545,145,27,0,3,28.2341787815094,0.19471847435523723
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,20,2,MLG09,125,21,0,8,24.2911434173584,0.1943291473388672
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,5,7,1-7481,33,6,0,1,6.4113929271698,0.1942846341566606
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,3,11,1-0303,212,28,0,32,41.164573669433594,0.19417251730864904
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,3,11,1-1177,17,0,0,8,3.2911434173583984,0.19359667160931757
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,19,9,1-19447,15,0,0,7,2.8797504901885986,0.19198336601257324
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,16,4,1-4319,163,21,0,25,31.284823179244995,0.1919314305475153
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,9,18,1-6098,1327,226,0,68,253.9747190475464,0.19139014246235597
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,4,1,1-9394,117,19,0,8,22.2911434173584,0.19052259331075555
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,13,3,1-9465,18,3,0,1,3.4113929271698,0.1895218292872111
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,18,14,1-9645,69,13,0,0,13.0,0.18840579710144928
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,3,11,1-9805,26,2,0,7,4.879750490188599,0.18768271116109994
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,2,15,1-9518,22,0,0,10,4.113929271697998,0.18699678507718173
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,2,15,1-18234,43,1,0,17,7.993679761886597,0.1858995293461999
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,6,17,1-9761,35,4,0,6,6.468357563018799,0.1848102160862514
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,17,12,1-18615,22,2,0,5,4.056964635848999,0.18440748344768176
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,4,1,1-5555,10,1,0,2,1.8227858543395996,0.18227858543395997
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,16,4,1-8634,10,1,0,2,1.8227858543395996,0.18227858543395997
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,6,17,1-0272,111,12,0,20,20.227858543395996,0.18223295985041438
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,2,15,1-9808,74,6,0,18,13.405072689056396,0.18114963093319456
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,4,1,1-2335,145,20,0,15,26.170893907546997,0.1804889235003241
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,19,9,1-9655,27,4,0,2,4.8227858543396,0.17862169830887406
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,6,17,1-7496,246,26,0,42,43.27850294113159,0.17592887374443736
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,9,18,1-8544,54,2,0,18,9.405072689056396,0.17416801276030364
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,2,15,1-8622,54,2,0,18,9.405072689056396,0.17416801276030364
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,8,20,MLG40,51,6,0,7,8.879750490188599,0.17411275470958038
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,12,13,1-0358,22,3,0,2,3.8227858543395996,0.17376299337907272
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,5,7,1-3052,166,14,0,36,28.810145378112793,0.1735550926392337
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,17,12,1-6919,43,7,0,1,7.4113929271698,0.17235797505046047
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,17,12,1-11206,14,2,0,1,2.4113929271698,0.17224235194069998
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,14,10,1-0031,13,1,0,3,2.2341787815093994,0.1718599062699538
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,19,9,1-2297,25,1,0,8,4.291143417358398,0.17164573669433594
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,14,10,1-0296,41,7,0,0,7.0,0.17073170731707318
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,16,4,1-9674,144,15,0,23,24.462037324905396,0.1698752592007319
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,9,18,1-6693,98,15,0,4,16.6455717086792,0.16985277253754286
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,13,3,1-2714,61,0,0,25,10.284823179244995,0.16860365867614746
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,20,12,1-5172,120,9,0,27,20.107609033584595,0.16756340861320496
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,9,18,1-1005,125,18,0,7,20.8797504901886,0.16703800392150878
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,1,21,1-4842,6,1,0,0,1.0,0.16666666666666666
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,9,18,1-9614,30,5,0,0,5.0,0.16666666666666666
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,2,15,1-7213,23,3,0,2,3.8227858543395996,0.16620808062346085
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,1,21,1-6227,52,0,0,21,8.639251470565796,0.16613945135703453
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,19,9,1-9457,11,1,0,2,1.8227858543395996,0.1657078049399636
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,10,5,1-9606,16,1,0,4,2.645571708679199,0.16534823179244995
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,12,13,1-4098,16,1,0,4,2.645571708679199,0.16534823179244995
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,12,13,1-1972,32,2,0,8,5.291143417358398,0.16534823179244995
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,6,17,1-4700,31,1,0,10,5.113929271697998,0.16496546037735477
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,13,3,1-5406,10,0,0,4,1.6455717086791992,0.16455717086791993
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,12,13,1-7819,59,6,0,9,9.702536344528198,0.1644497685513254
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,4,1,1-9156,268,28,0,39,44.04432415962219,0.16434449313291863
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,7,6,1-8659,91,10,0,12,14.936715126037598,0.16413972665975382
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,14,10,MLG67,27,4,0,1,4.4113929271698,0.16338492322851111
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,8,20,1-5214,40,2,0,11,6.525322198867798,0.16313305497169495
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,9,18,1-9497,150,22,0,6,24.4683575630188,0.16312238375345867
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,5,7,1-6228,48,0,0,19,7.816465616226196,0.1628430336713791
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,2,15,1-8066,86,2,0,29,13.930394887924194,0.1619813359060953
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,5,7,1-1942,34,3,0,6,5.468357563018799,0.16083404597114115
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,8,5,1-11329,14,1,0,3,2.2341787815093994,0.1595841986792428
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,5,7,1-9277,48,6,0,4,7.645571708679199,0.15928274393081665
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,6,17,1-3534,279,22,0,53,43.80382513999939,0.15700295749103724
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,19,9,1-8421,109,8,0,22,17.050644397735596,0.156427930254455
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,3,1,1-8529,56,3,0,14,8.759500980377197,0.15641966036387853
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,7,6,1-8186,26,2,0,5,4.056964635848999,0.15603710137880766
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,19,9,1-9185,31,4,0,2,4.8227858543396,0.15557373723676127
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,4,1,1-9892,22,3,0,1,3.4113929271698,0.15506331487135452
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,9,18,1-6787,56,7,0,4,8.6455717086792,0.15438520908355713
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,5,7,1-0205,34,4,0,3,5.234178781509399,0.15394643475027645
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,13,3,MLG11,87,3,0,25,13.284823179244995,0.15269911700281605
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,16,4,1-1317,414,43,0,49,63.15825343132019,0.1525561677085029
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,1,21,1-18004,12,1,0,2,1.8227858543395996,0.15189882119496664
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,3,11,1-7441,111,2,0,36,16.810145378112793,0.1514427511541693
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,11,1-18487,23,1,0,6,3.468357563018799,0.1507981549138608
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,20,2,1-9115,16,2,0,1,2.4113929271698,0.1507120579481125
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,1,21,1-3089,16,2,0,1,2.4113929271698,0.1507120579481125
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,3,1,1-8578,11,0,0,4,1.6455717086791992,0.1495974280617454
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,5,7,1-19166,45,5,0,4,6.645571708679199,0.1476793713039822
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,5,7,1-1462,192,16,0,30,28.341787815093994,0.14761347820361456
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,2,15,1-4634,48,5,0,5,7.056964635848999,0.14702009658018747
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,2,15,1-19004,60,1,0,19,8.816465616226196,0.14694109360376995
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,10,5,72-12387,71,3,0,18,10.405072689056396,0.1465503195641746
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,4,1,1-8074,145,6,0,37,21.221538305282593,0.1463554365881558
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,3,11,1-10785,279,23,0,43,40.68989586830139,0.1458419206749154
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,16,4,1-9831,132,12,0,17,18.993679761886597,0.14389151334762573
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,1,21,1-5530,7,1,0,0,1.0,0.14285714285714285
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,8,20,1-7321,7,1,0,0,1.0,0.14285714285714285
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,9,18,1-11330,14,2,0,0,2.0,0.14285714285714285
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,3,11,1-7863,351,19,0,74,49.443076610565186,0.14086346612696635
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,10,20,1-13247,29,2,0,5,4.056964635848999,0.13989533227065515
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,1,21,72-12171,19,1,0,4,2.645571708679199,0.13924061624627365
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,16,4,1-1224,151,14,0,17,20.993679761886597,0.1390309918005735
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,18,14,1-5891,96,12,0,3,13.2341787815094,0.13785602897405624
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,11,23,1-3551,6,0,0,2,0.8227858543395996,0.1371309757232666
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,2,15,1-9838,3,0,0,1,0.4113929271697998,0.1371309757232666
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,8,20,1-9076,9,0,0,3,1.2341787815093994,0.1371309757232666
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,14,10,1-3176,3,0,0,1,0.4113929271697998,0.1371309757232666
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,16,4,1-9404,100,10,0,9,13.702536344528198,0.137025363445282
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,1,21,MLG13,140,14,0,12,18.936715126037598,0.13526225090026855
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,12,13,1-1770,35,1,0,9,4.702536344528198,0.13435818127223423
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,9,18,1-8181,30,4,0,0,4.0,0.13333333333333333
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,17,12,1-8188,140,10,0,21,18.639251470565796,0.1331375105040414
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,16,4,1-8820,83,4,0,17,10.993679761886597,0.13245397303477827
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,3,11,MLG53,91,5,0,17,11.993679761886597,0.1317986787020505
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,2,15,1-9609,25,0,0,8,3.2911434173583984,0.13164573669433594
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,20,2,MLG64,245,28,0,10,32.113929271698,0.1310772623334612
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,4,1,1-6692,71,6,0,8,9.291143417358398,0.1308611748923718
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,6,17,1-1015,155,12,0,20,20.227858543395996,0.13050231318319996
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,1,21,1-18613,25,2,0,3,3.2341787815093994,0.12936715126037598
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,1,21,1-8341,197,16,0,23,25.462037324905396,0.12924892043099184
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,13,3,1-8573,184,4,0,48,23.74686050415039,0.12905902447907822
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,1,21,MLG32,52,3,0,9,6.702536344528198,0.12889492970246536
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,3,11,MLG12,146,4,0,36,18.810145378112793,0.12883661217885475
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,5,7,1-5653,11,1,0,1,1.4113929271697998,0.12830844792452725
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,17,12,1-9731,11,1,0,1,1.4113929271697998,0.12830844792452725
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,10,5,1-18498,13,0,0,4,1.6455717086791992,0.12658243912916917
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,1,21,1-19915,62,2,0,14,7.759500980377197,0.12515324161898705
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,13,3,1-17657,8,1,0,0,1.0,0.125
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,8,20,MLG75,185,14,0,22,23.050644397735596,0.12459807782559781
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,2,15,1-4929,10,0,0,3,1.2341787815093994,0.12341787815093994
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,2,15,1-9576,10,0,0,3,1.2341787815093994,0.12341787815093994
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,11,23,MLG15,105,0,0,31,12.753180742263794,0.12145886421203614
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,15,8,1-19813,20,2,0,1,2.4113929271698,0.12056964635848999
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,4,1,1-9333,102,10,0,5,12.056964635848999,0.11820553564557842
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,14,10,1-19549,29,3,0,1,3.4113929271698,0.11763423886792414
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,18,12,1-10696,24,2,0,2,2.8227858543395996,0.11761607726414998
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,2,3,1-8222,12,1,0,1,1.4113929271697998,0.11761607726414998
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,6,17,1-9055,12,1,0,1,1.4113929271697998,0.11761607726414998
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,5,7,1-3447,110,8,0,12,12.936715126037598,0.11760650114579634
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,5,7,1-4390,45,2,0,8,5.291143417358398,0.11758096483018664
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,3,11,1-9447,7,0,0,2,0.8227858543395996,0.11754083633422852
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,16,4,1-2294,75,7,0,4,8.6455717086792,0.11527428944905599
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,2,15,1-2324,25,0,0,7,2.8797504901885986,0.11519001960754395
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,13,3,1-6858,23,1,0,4,2.645571708679199,0.11502485689909561
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,20,2,1-9549,18,0,0,5,2.056964635848999,0.11427581310272217
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,18,20,1-4494,16,1,0,2,1.8227858543395996,0.11392411589622498
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,14,10,1-18935,30,3,0,1,3.4113929271698,0.11371309757232666
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,11,23,1-1390,98,0,0,27,11.107609033584595,0.11334294932229179
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,19,9,1-1580,400,15,0,73,45.031683683395386,0.11257920920848846
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,8,20,1-1570,142,8,0,19,15.816465616226196,0.11138356067764928
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,4,1,1-1957,47,4,0,3,5.234178781509399,0.11136550598956169
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,3,11,1-5626,125,6,0,19,13.816465616226196,0.11053172492980957
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,4,1,1-2701,61,5,0,4,6.645571708679199,0.10894379850293769
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,5,7,1-7874,258,16,0,29,27.930394887924194,0.10825734452683797
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,9,18,1-8084,82,8,0,2,8.8227858543396,0.10759494944316585
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,10,21,1-17835,17,1,0,2,1.8227858543395996,0.10722269731409409
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,8,20,1-1250,34,2,0,4,3.645571708679199,0.10722269731409409
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,6,17,1-7004,381,19,0,53,40.80382513999939,0.10709665391075955
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,17,12,1-10038,76,4,0,10,8.113929271697998,0.10676222725918419
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,4,1,1-3535,315,27,0,16,33.5822868347168,0.10661043439592634
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,4,1,1-7842,21,1,0,3,2.2341787815093994,0.10638946578616187
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,13,3,1-17758,40,3,0,3,4.234178781509399,0.10585446953773499
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,1,21,1-6734,44,3,0,4,4.645571708679199,0.10558117519725453
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,7,6,1-19547,66,4,0,7,6.879750490188599,0.10423864379073634
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,10,5,1-4910,4,0,0,1,0.4113929271697998,0.10284823179244995
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,2,15,1-8532,4,0,0,1,0.4113929271697998,0.10284823179244995
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,11,23,1-9806,8,0,0,2,0.8227858543395996,0.10284823179244995
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,5,7,1-4499,12,0,0,3,1.2341787815093994,0.10284823179244995
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,12,13,1-4149,16,0,0,4,1.6455717086791992,0.10284823179244995
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,6,17,1-9733,4,0,0,1,0.4113929271697998,0.10284823179244995
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,12,13,1-5161,12,0,0,3,1.2341787815093994,0.10284823179244995
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,2,15,1-9578,42,1,0,8,4.291143417358398,0.10217008136567615
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,14,10,MLG63,380,16,0,55,38.62661099433899,0.10164897630089208
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,17,12,1-8018,58,3,0,7,5.879750490188599,0.10137500845152757
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,12,13,1-9955,60,4,0,5,6.056964635848999,0.10094941059748332
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,20,2,1-1827,24,2,0,1,2.4113929271698,0.10047470529874165
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,2,15,1-8576,55,1,0,11,5.525322198867798,0.10046040361577814
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,1-6971,8,20,1-6971,10,1,0,0,1.0,0.1
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,16,4,1-9925,93,1,0,20,9.227858543395996,0.09922428541286017
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,4,1,1-9770,50,0,0,12,4.936715126037598,0.09873430252075195
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,4,1,1-8157,75,4,0,8,7.291143417358398,0.09721524556477865
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,19,9,MLG08,107,5,0,13,10.348108053207397,0.09671129021689157
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,1,21,1-9650,25,2,0,1,2.4113929271698,0.09645571708679199
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,1,21,1-7845,36,1,0,6,3.468357563018799,0.09634326563941108
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,1,21,1-7058,80,4,0,9,7.702536344528198,0.09628170430660248
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,12,13,1-20467,13,0,0,3,1.2341787815093994,0.09493682934687687
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,11,23,1-19839,13,0,0,3,1.2341787815093994,0.09493682934687687
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,3,11,1-2153,13,0,0,3,1.2341787815093994,0.09493682934687687
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,8,20,MLG78,80,5,0,6,7.468357563018799,0.09335446953773499
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,12,13,1-9444,24,1,0,3,2.2341787815093994,0.09309078256289165
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,4,1,1-8590,24,1,0,3,2.2341787815093994,0.09309078256289165
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,16,4,1-5549,35,2,0,3,3.2341787815093994,0.0924051080431257
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,8,20,MLG44,59,5,0,1,5.4113929271698,0.09171852418931864
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,8,20,1-6900,67,2,0,10,6.113929271697998,0.09125267569698504
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,4,1,1-6538,44,4,0,0,4.0,0.09090909090909091
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,1,21,1-4855,22,2,0,0,2.0,0.09090909090909091
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,5,7,1-4649,244,12,0,24,21.873430252075195,0.08964520595112785
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,8,20,1-5163,16,1,0,1,1.4113929271697998,0.08821205794811249
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,9,18,1-2034,16,1,0,1,1.4113929271697998,0.08821205794811249
