,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
341,1-6718,10,1-6718,11,20,1,0,3,1.7003095746040344,0.0850154787302017
342,1-6980,17,1-6980,14,128,2,0,38,10.870587944984436,0.0849264683201909
343,MLG15,12,MLG15,4,105,7,0,8,8.867492198944092,0.0844523066566104
344,1-8094,3,1-8094,3,58,3,0,8,4.867492198944092,0.0839222792921395
345,1-8400,5,1-8400,9,33,2,0,3,2.7003095746040344,0.0818275628667889
346,1-7481,1,1-7481,1,33,2,0,3,2.7003095746040344,0.0818275628667889
347,MLG06,16,MLG06,15,18,1,0,2,1.466873049736023,0.0814929472075568
348,1-2714,15,1-2714,4,61,1,0,17,4.968420922756195,0.081449523323872
349,1-4390,1,1-4390,1,45,2,0,7,3.63405567407608,0.0807567927572462
350,1-8590,3,1-8590,3,24,1,0,4,1.933746099472046,0.0805727541446685
351,1-10451,8,1-10451,12,46,3,0,3,3.7003095746040335,0.080441512491392
352,1-8820,13,1-8820,5,83,5,0,7,6.63405567407608,0.0799283816153744
353,1-6296,20,1-6296,18,254,17,0,13,20.03467482328415,0.0788766725326147
354,1-2294,13,1-2294,5,75,1,0,21,5.902167022228241,0.0786955602963765
355,1-4634,6,1-4634,8,48,0,0,16,3.734984397888184,0.0778121749560038
356,1-3175,4,1-3175,20,6,0,0,2,0.4668730497360229,0.0778121749560038
357,1-4499,4,1-4499,20,12,0,0,4,0.933746099472046,0.0778121749560038
358,1-10762,19,1-10762,17,6,0,0,2,0.4668730497360229,0.0778121749560038
359,1-3509,20,1-3509,18,35,2,0,3,2.7003095746040344,0.0771517021315438
360,1-9115,8,1-9115,12,16,1,0,1,1.2334365248680117,0.0770897828042507
361,1-20467,16,1-20467,15,13,1,0,0,1.0,0.0769230769230769
362,1-4319,13,1-4319,5,163,5,0,32,12.469968795776367,0.0765028760477077
363,1-9645,5,1-9645,9,69,4,0,5,5.167182624340057,0.0748867047005805
364,1-9110,19,1-9110,17,29,1,0,5,2.1671826243400574,0.0747304353220709
365,1-7467,4,1-7467,20,64,1,0,16,4.734984397888184,0.0739841312170028
366,1-19004,19,1-19004,17,60,3,0,6,4.400619149208069,0.0733436524868011
367,1-7897,9,1-7897,10,95,2,0,21,6.902167022228241,0.0726543897076656
368,1-8095,1,1-8095,1,46,1,0,10,3.3343652486801147,0.0724862010582633
369,1-8705,20,1-8705,18,48,3,0,2,3.466873049736023,0.0722265218695004
370,1-9416,5,1-9416,9,13,0,0,4,0.933746099472046,0.0718266230363112
371,1-6900,4,1-6900,20,67,2,0,12,4.801238298416138,0.0716602731106886
372,1-3139,1,1-3139,1,93,4,0,11,6.567801773548126,0.070621524446754
373,1-9740,15,1-9740,4,34,1,0,6,2.400619149208069,0.0706064455649432
374,1-9761,1,1-9761,1,35,2,0,2,2.466873049736023,0.0704820871353149
375,1-5555,5,1-5555,9,10,0,0,3,0.7003095746040344,0.0700309574604034
376,1-9739,4,1-9739,20,31,1,0,5,2.1671826243400574,0.0699091169141954
377,1-9185,10,1-9185,11,31,1,0,5,2.1671826243400574,0.0699091169141954
378,1-8341,1,1-8341,1,197,10,0,16,13.734984397888184,0.0697207329842039
379,1-9345,10,1-9345,11,47,3,0,1,3.2334365248680115,0.0687965218057023
380,1-0001,4,1-0001,20,17,0,0,5,1.1671826243400574,0.068657801431768
381,1-9227,1,1-9227,1,801,34,0,89,54.77585071325302,0.068384332975347
382,1-5036,19,1-5036,17,14,0,0,4,0.933746099472046,0.066696149962289
383,1-3033,15,1-3033,4,7,0,0,2,0.4668730497360229,0.066696149962289
384,1-9808,20,1-9808,18,74,4,0,4,4.933746099472046,0.06667224458746
385,1-2670,4,1-2670,20,104,6,0,4,6.933746099472046,0.0666706355718465
386,1-5744,19,1-5744,17,18,0,0,5,1.1671826243400574,0.0648434791300031
387,1-2584,9,1-2584,10,36,0,0,10,2.3343652486801147,0.0648434791300031
388,1-4149,1,1-4149,1,16,1,0,0,1.0,0.0625
389,1-3104,1,1-3104,1,16,1,0,0,1.0,0.0625
390,1-8646,13,1-8646,5,20,1,0,1,1.2334365248680117,0.0616718262434005
391,1-6919,14,1-6919,19,43,1,0,7,2.6340556740760803,0.0612571086994437
392,1-8418,4,1-8418,20,46,0,0,12,2.8012382984161377,0.0608964847481769
393,MLG02,20,MLG02,18,320,15,0,19,19.43529397249221,0.0607352936640381
394,1-19897,2,1-19897,2,53,2,0,5,3.1671826243400574,0.0597581627233973
395,1-9907,10,1-9907,11,17,1,0,0,1.0,0.0588235294117647
396,1-8551,1,1-8551,1,38,2,0,1,2.2334365248680115,0.0587746453912634
397,1-4747,16,1-4747,15,25,1,0,2,1.466873049736023,0.0586749219894409
398,1-9500,16,1-9500,15,33,1,0,4,1.933746099472046,0.058598366650668
399,1-8093,19,1-8093,17,4,0,0,1,0.2334365248680114,0.0583591312170028
400,1-4926,14,1-4926,19,4,0,0,1,0.2334365248680114,0.0583591312170028
401,1-8532,9,1-8532,10,4,0,0,1,0.2334365248680114,0.0583591312170028
402,72-11994,9,72-11994,10,8,0,0,2,0.4668730497360229,0.0583591312170028
403,1-9606,7,1-9606,7,16,0,0,4,0.933746099472046,0.0583591312170028
404,1-20641,6,1-20641,8,16,0,0,4,0.933746099472046,0.0583591312170028
405,1-9946,13,1-9946,20,12,0,0,3,0.7003095746040344,0.0583591312170028
406,1-9498,17,1-9498,14,64,3,0,3,3.7003095746040335,0.057817337103188
407,1-6916,1,1-6916,1,43,2,0,2,2.466873049736023,0.0573691406915354
408,1-9237,16,1-9237,15,38,1,0,5,2.1671826243400574,0.0570311216931594
409,1-5877,17,1-5877,14,79,1,0,15,4.501547873020172,0.0569816186458249
410,1-7182,10,1-7182,11,22,1,0,1,1.2334365248680117,0.0560652965849096
411,1-9465,8,1-9465,12,18,1,0,0,1.0,0.0555555555555555
412,1-8576,20,1-8576,18,55,3,0,0,3.0,0.0545454545454545
413,1-9870,7,1-9870,7,27,1,0,2,1.466873049736023,0.0543286314717045
414,1-7005,1,1-7005,1,285,3,0,53,15.372135818004608,0.0539373186596652
415,1-8127,2,1-8127,2,32,1,0,3,1.7003095746040344,0.053134674206376
416,1-9996,11,1-9996,13,28,1,0,2,1.466873049736023,0.0523883232048579
417,MLG37,2,MLG37,2,116,3,0,13,6.034674823284149,0.052023058821415
418,1-9818,15,1-9818,4,28,0,0,6,1.4006191492080688,0.0500221124717167
419,1-9277,1,1-9277,1,48,1,0,6,2.400619149208069,0.0500128989418347
420,1-9831,13,1-9831,5,132,3,0,15,6.501547873020172,0.0492541505531831
421,1-7140,20,1-7140,18,397,14,0,21,18.90216702222824,0.0476125113910031
422,1-8910,1,1-8910,1,137,6,0,2,6.466873049736023,0.0472034529177811
423,1-8397,15,1-8397,4,51,1,0,6,2.400619149208069,0.0470709637099621
424,1-3217,2,1-3217,2,5,0,0,1,0.2334365248680114,0.0466873049736022
425,1-8379,20,1-8379,20,5,0,0,1,0.2334365248680114,0.0466873049736022
426,1-8826,1,1-8826,1,123,5,0,3,5.700309574604034,0.0463439802813336
427,1-7722,6,1-7722,8,60,2,0,3,2.7003095746040344,0.0450051595767339
428,1-6918,6,1-6918,8,43,1,0,4,1.933746099472046,0.0449708395226057
429,1-8544,6,1-8544,8,54,1,0,6,2.400619149208069,0.0444559101705197
430,1-7066,1,1-7066,1,23,1,0,0,1.0,0.0434782608695652
431,1-9722,4,1-9722,20,22,0,0,4,0.933746099472046,0.0424430045214566
432,1-9516,1,1-9516,1,76,2,0,5,3.1671826243400574,0.0416734555834218
433,1-9995,18,1-9995,16,24,1,0,0,1.0,0.0416666666666666
434,1-7536,5,1-7536,9,17,0,0,3,0.7003095746040344,0.0411946808590608
435,1-19205,17,1-19205,14,12,0,0,2,0.4668730497360229,0.0389060874780019
436,1-4842,5,1-4842,9,6,0,0,1,0.2334365248680114,0.0389060874780019
437,1-9444,19,1-9444,17,24,0,0,4,0.933746099472046,0.0389060874780019
438,MLG08,16,MLG08,15,107,3,0,4,3.933746099472046,0.0367639822380565
439,1-1207,1,1-1207,1,66,1,0,6,2.400619149208069,0.0363730174122434
440,MLG10,4,MLG10,20,60,1,0,5,2.1671826243400574,0.0361197104056676
441,1-2153,17,1-2153,14,13,0,0,2,0.4668730497360229,0.0359133115181556
442,1-9839,17,1-9839,14,20,0,0,3,0.7003095746040344,0.0350154787302017
443,1-5530,18,1-5530,16,7,0,0,1,0.2334365248680114,0.0333480749811445
444,1-11330,1,1-11330,1,14,0,0,2,0.4668730497360229,0.0333480749811445
445,P-0009,6,P-0009,8,7,0,0,1,0.2334365248680114,0.0333480749811445
446,1-18234,4,1-18234,20,43,0,0,6,1.4006191492080688,0.032572538353676
447,MLG09,4,MLG09,20,125,3,0,4,3.933746099472046,0.0314699687957763
448,1-7509,19,1-7509,17,40,1,0,1,1.2334365248680117,0.0308359131217002
449,1-9925,13,1-9925,5,93,1,0,8,2.867492198944092,0.0308332494510117
450,1-9553,16,1-9553,15,23,0,0,3,0.7003095746040344,0.0304482423740884
451,1-2025,4,1-2025,20,41,1,0,1,1.2334365248680117,0.0300838176797075
452,1-17758,13,1-17758,5,40,0,0,5,1.1671826243400574,0.0291795656085014
453,1-10444,20,1-10444,19,8,0,0,1,0.2334365248680114,0.0291795656085014
454,1-9861,4,1-9861,20,8,0,0,1,0.2334365248680114,0.0291795656085014
455,MLG17,4,MLG17,20,153,3,0,6,4.400619149208069,0.0287622166614906
456,1-6217,15,1-6217,4,44,1,0,1,1.2334365248680117,0.0280326482924548
457,1-9887,20,1-9887,18,36,0,0,4,0.933746099472046,0.0259373916520012
458,1-9076,4,1-9076,20,9,0,0,1,0.2334365248680114,0.0259373916520012
459,1-9137,12,1-9137,6,111,2,0,3,2.7003095746040344,0.024327113284721
460,72-18936,4,72-18936,20,20,0,0,2,0.4668730497360229,0.0233436524868011
461,1-8634,10,1-8634,11,10,0,0,1,0.2334365248680114,0.0233436524868011
462,1-5406,4,1-5406,20,10,0,0,1,0.2334365248680114,0.0233436524868011
463,1-8125,11,1-8125,13,21,0,0,2,0.4668730497360229,0.0222320499874296
464,1-18423,1,1-18423,1,47,1,0,0,1.0,0.0212765957446808
465,1-5653,18,1-5653,16,11,0,0,1,0.2334365248680114,0.0212215022607283
466,1-7341,7,1-7341,7,110,2,0,1,2.2334365248680115,0.020303968407891
467,1-20012,10,1-20012,11,12,0,0,1,0.2334365248680114,0.0194530437390009
468,1-7453,19,1-7453,17,13,0,0,1,0.2334365248680114,0.0179566557590778
469,1-6594,15,1-6594,20,70,1,0,1,1.2334365248680117,0.0176205217838287
470,1-9850,1,1-9850,1,27,0,0,2,0.4668730497360229,0.0172915944346675
471,1-18714,13,1-18714,5,32,0,0,2,0.4668730497360229,0.0145897828042507
472,1-5425,13,1-5425,5,17,0,0,1,0.2334365248680114,0.0137315602863536
473,1-9549,6,1-9549,8,18,0,0,1,0.2334365248680114,0.0129686958260006
474,1-2104,4,1-2104,20,36,0,0,2,0.4668730497360229,0.0129686958260006
475,1-18603,13,1-18603,5,19,0,0,1,0.2334365248680114,0.01228613288779
476,1-20003,20,1-20003,9,21,0,0,1,0.2334365248680114,0.0111160249937148
477,1-8541,1,1-8541,1,232,2,0,2,2.466873049736023,0.0106330734902414
478,1-1827,10,1-1827,11,24,0,0,1,0.2334365248680114,0.0097265218695004
479,1-9646,8,1-9646,12,105,1,0,0,1.0,0.0095238095238095
480,1-7964,20,1-7964,18,202,0,0,8,1.867492198944092,0.0092450108858618
481,1-6531,1,1-6531,1,27,0,0,1,0.2334365248680114,0.0086457972173337
482,1-19549,16,1-19549,15,29,0,0,1,0.2334365248680114,0.0080495353402762
483,1-0008,20,1-0008,18,230,1,0,3,1.7003095746040344,0.0073926503243653
484,MLG07,1,MLG07,1,90,0,0,2,0.4668730497360229,0.0051874783304002
485,1-8767,15,1-8767,4,48,0,0,1,0.2334365248680114,0.0048632609347502
486,1-5914,17,1-5914,14,3,0,0,0,0.0,0.0
487,1-10071,10,1-10071,11,30,0,0,0,0.0,0.0
488,MLG72,20,MLG72,18,9,0,0,0,0.0,0.0
489,1-19598,4,1-19598,20,11,0,0,0,0.0,0.0
490,1-2573,1,1-2573,1,37,0,0,0,0.0,0.0
491,1-6931,1,1-6931,1,1,0,0,0,0.0,0.0
492,1-19924,1,1-19924,1,1,0,0,0,0.0,0.0
493,1-10698,4,1-10698,20,6,0,0,0,0.0,0.0
494,1-8352,1,1-8352,1,1,0,0,0,0.0,0.0
495,1-6914,1,1-6914,1,73,0,0,0,0.0,0.0
496,1-3521,10,1-3521,11,22,0,0,0,0.0,0.0
497,1-9457,1,1-9457,1,11,0,0,0,0.0,0.0
498,1-8641,12,1-8641,6,30,0,0,0,0.0,0.0
499,1-19927,1,1-19927,1,1,0,0,0,0.0,0.0
500,1-7608,12,1-7608,4,4,0,0,0,0.0,0.0
501,1-10948,1,1-10948,1,2,0,0,0,0.0,0.0
502,1-4051,12,1-4051,14,5,0,0,0,0.0,0.0
503,1-8113,13,1-8113,5,9,0,0,0,0.0,0.0
504,1-3519,17,1-3519,14,27,0,0,0,0.0,0.0
505,1-9455,4,1-9455,20,2,0,0,0,0.0,0.0
506,1-3646,4,1-3646,20,7,0,0,0,0.0,0.0
507,1-17657,10,1-17657,11,8,0,0,0,0.0,0.0
508,1-6216,1,1-6216,1,45,0,0,0,0.0,0.0
509,1-2178,1,1-2178,1,12,0,0,0,0.0,0.0
510,1-4361,1,1-4361,1,10,0,0,0,0.0,0.0
511,1-3647,15,1-3647,4,5,0,0,0,0.0,0.0
512,1-6543,16,1-6543,15,12,0,0,0,0.0,0.0
513,1-6971,1,1-6971,1,10,0,0,0,0.0,0.0
514,1-0022,16,1-0022,15,18,0,0,0,0.0,0.0
515,1-7321,10,1-7321,11,7,0,0,0,0.0,0.0
516,1-5929,1,1-5929,1,4,0,0,0,0.0,0.0
517,1-9955,1,1-9955,1,60,0,0,0,0.0,0.0
518,1-10232,12,1-10232,6,5,0,0,0,0.0,0.0
519,1-4136,4,1-4136,20,5,0,0,0,0.0,0.0
520,1-9331,1,1-9331,1,25,0,0,0,0.0,0.0
521,1-10978,1,1-10978,1,1,0,0,0,0.0,0.0
522,1-6228,1,1-6228,1,48,0,0,0,0.0,0.0
523,1-5508,1,1-5508,1,38,0,0,0,0.0,0.0
524,1-2869,1,1-2869,1,9,0,0,0,0.0,0.0
525,1-7599,12,1-7599,6,3,0,0,0,0.0,0.0
526,1-9253,1,1-9253,1,24,0,0,0,0.0,0.0
527,1-18004,13,1-18004,5,12,0,0,0,0.0,0.0
528,1-4088,1,1-4088,1,30,0,0,0,0.0,0.0
529,1-8623,1,1-8623,1,5,0,0,0,0.0,0.0
530,1-18409,16,1-18409,15,22,0,0,0,0.0,0.0
531,1-4847,8,1-4847,6,2,0,0,0,0.0,0.0
532,1-3178,1,1-3178,1,6,0,0,0,0.0,0.0
533,1-9836,16,1-9836,15,5,0,0,0,0.0,0.0
534,1-19813,17,1-19813,14,20,0,0,0,0.0,0.0
535,1-20791,1,1-20791,1,13,0,0,0,0.0,0.0
536,1-9806,12,1-9806,12,8,0,0,0,0.0,0.0
537,1-17645,18,1-17645,16,9,0,0,0,0.0,0.0
538,1-19222,12,1-19222,6,15,0,0,0,0.0,0.0
539,1-18202,15,1-18202,4,23,0,0,0,0.0,0.0
540,1-9733,5,1-9733,9,4,0,0,0,0.0,0.0
541,1-5424,1,1-5424,1,5,0,0,0,0.0,0.0
542,1-21195,1,1-21195,1,1,0,0,0,0.0,0.0
543,1-18498,10,1-18498,11,13,0,0,0,0.0,0.0
544,1-18735,13,1-18735,5,27,0,0,0,0.0,0.0
545,1-8401,4,1-8401,20,57,0,0,0,0.0,0.0
546,1-8021,4,1-8021,20,58,0,0,0,0.0,0.0
547,1-8020,1,1-8020,1,56,0,0,0,0.0,0.0
548,1-4910,15,1-4910,4,4,0,0,0,0.0,0.0
549,1-9838,15,1-9838,13,3,0,0,0,0.0,0.0
550,1-3176,10,1-3176,11,3,0,0,0,0.0,0.0
551,1-9712,13,1-9712,5,10,0,0,0,0.0,0.0
552,1-7721,13,1-7721,5,20,0,0,0,0.0,0.0
553,1-8174,15,1-8174,4,45,0,0,0,0.0,0.0
554,1-17790,20,1-17790,4,5,0,0,0,0.0,0.0
555,1-8566,20,1-8566,20,5,0,0,0,0.0,0.0
556,1-19568,1,1-19568,1,2,0,0,0,0.0,0.0
557,1-6642,13,1-6642,5,36,0,0,0,0.0,0.0
558,1-8906,1,1-8906,1,15,0,0,0,0.0,0.0
559,1-9588,1,1-9588,1,14,0,0,0,0.0,0.0
560,72-0103,1,72-0103,1,71,0,0,0,0.0,0.0
561,1-9034,4,1-9034,20,3,0,0,0,0.0,0.0
562,1-9447,15,1-9447,4,7,0,0,0,0.0,0.0
563,1-5167,4,1-5167,20,24,0,0,0,0.0,0.0
564,1-7527,19,1-7527,17,1,0,0,0,0.0,0.0
565,1-10922,1,1-10922,1,1,0,0,0,0.0,0.0
