Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-8094,3,10,1-8094,58,2,0,7,2.3974397592246532,0.04133516826249402
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-6532,21,23,1-6532,27,1,0,2,1.1135542169213295,0.04124274877486406
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9610,2,4,1-9610,49,2,0,0,2.0,0.04081632653061224
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-10060,21,23,1-10060,36,1,0,8,1.454216867685318,0.04039491299125883
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-5515,17,19,1-5515,29,1,0,3,1.1703313253819942,0.04035625259937911
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-7863,1,3,1-7863,351,8,0,107,14.075150605291128,0.0401001441746186
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-19897,4,9,1-19897,53,2,0,2,2.1135542169213295,0.03987838145134584
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-9416,16,17,1-9416,13,0,0,9,0.5109939761459827,0.03930722893430637
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,MLG11,11,1,MLG11,87,0,0,60,3.406626507639885,0.03915662652459638
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,12,14,MLG50,319,5,0,131,12.437801208347082,0.038989972439959504
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-8188,21,23,1-8188,140,5,0,8,5.454216867685318,0.038958691912037983
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG41,21,23,MLG41,66,2,0,10,2.5677710846066475,0.038905622494040115
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-8529,1,3,1-8529,56,0,0,38,2.1575301215052605,0.038527323598308225
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-8186,17,19,1-8186,26,1,0,0,1.0,0.038461538461538464
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-8314,1,3,1-8314,36,0,0,24,1.362650603055954,0.03785140564044317
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-7991,1,3,1-7991,46,1,0,13,1.7381024099886417,0.03778483499975308
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-9185,2,4,1-9185,31,1,0,3,1.1703313253819942,0.03775262339941917
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-6734,1,3,1-6734,44,1,0,11,1.6245481930673122,0.036921549842438915
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-18028,3,10,1-18028,309,7,0,77,11.371837351471186,0.03680206262612034
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,1-8018,21,23,1-8018,58,2,0,2,2.1135542169213295,0.036440589946919476
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9110,17,19,1-9110,29,1,0,1,1.0567771084606647,0.036440589946919476
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-5214,21,23,1-5214,40,1,0,7,1.3974397592246532,0.03493599398061633
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,1-18203,20,22,1-18203,29,1,0,0,1.0,0.034482758620689655
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-8659,21,23,1-8659,91,3,0,2,3.1135542169213295,0.03421488150462999
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-1770,19,14,1-1770,35,0,0,21,1.1923192776739597,0.03406626507639885
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-5172,2,4,1-5172,120,4,0,1,4.056777108460665,0.033806475903838874
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-8127,12,14,1-8127,32,1,0,1,1.0567771084606647,0.03302428463939577
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-6980,13,15,1-6980,128,4,0,3,4.170331325381994,0.03258071347954683
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-0405,8,6,1-0405,64,2,0,1,2.0567771084606647,0.03213714231969789
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6916,14,16,1-6916,43,1,0,6,1.3406626507639885,0.031178201180557873
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-18234,9,7,1-18234,43,1,0,6,1.3406626507639885,0.031178201180557873
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-6918,7,5,1-6918,43,1,0,6,1.3406626507639885,0.031178201180557873
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-1207,13,15,1-1207,66,2,0,1,2.0567771084606647,0.031163289522131283
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-19286,12,14,1-19286,40,1,0,4,1.227108433842659,0.030677710846066474
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-5891,4,9,1-5891,96,2,0,16,2.908433735370636,0.030296184743444126
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-7042,14,16,1-7042,117,3,0,9,3.5109939761459827,0.030008495522615235
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,MLG12,1,3,MLG12,146,1,0,56,4.179518073797226,0.028626836121898806
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,1-0037,21,23,1-0037,35,1,0,0,1.0,0.02857142857142857
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-7614,13,15,1-7614,72,2,0,1,2.0567771084606647,0.028566348728620343
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-4847,1,3,1-4847,2,0,0,1,0.05677710846066475,0.028388554230332375
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-5508,14,16,1-5508,38,1,0,1,1.0567771084606647,0.027809923906859598
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,1-9137,20,22,1-9137,111,3,0,1,3.0567771084606647,0.027538532508654637
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-1177,8,6,1-1177,17,0,0,8,0.454216867685318,0.026718639275606942
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,MLG17,3,10,MLG17,153,3,0,19,4.07876506075263,0.026658595168317846
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-9578,8,6,1-9578,42,1,0,2,1.1135542169213295,0.026513195640984036
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-9971,1,3,1-9971,15,0,0,7,0.39743975922465324,0.026495983948310216
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-9237,21,23,1-9237,38,1,0,0,1.0,0.02631578947368421
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-6919,4,9,1-6919,43,1,0,2,1.1135542169213295,0.025896609695844872
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,MLG37,15,17,MLG37,116,3,0,0,3.0,0.02586206896551724
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-6743,19,21,1-6743,58,1,0,8,1.454216867685318,0.025072704615264105
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-7509,21,23,1-7509,40,1,0,0,1.0,0.025
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-5626,1,3,1-5626,125,2,0,19,3.0787650607526302,0.02463012048602104
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-18935,17,14,1-18935,30,0,0,13,0.7381024099886417,0.024603413666288057
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,MLG07,14,16,MLG07,90,2,0,3,2.1703313253819942,0.024114792504244382
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-20012,1,3,1-20012,12,0,0,5,0.28388554230332375,0.023657128525276978
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-19205,9,7,1-19205,12,0,0,5,0.28388554230332375,0.023657128525276978
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-6216,14,16,1-6216,45,1,0,1,1.0567771084606647,0.023483935743570328
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-5425,12,14,1-5425,17,0,0,7,0.39743975922465324,0.023378809366156075
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,MLG84,4,9,MLG84,63,1,0,8,1.454216867685318,0.023082807423576476
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3216,4,9,1-3216,5,0,0,2,0.1135542169213295,0.0227108433842659
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-9836,1,3,1-9836,5,0,0,2,0.1135542169213295,0.0227108433842659
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-19222,1,3,1-19222,15,0,0,6,0.3406626507639885,0.0227108433842659
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-7964,9,7,1-7964,202,4,0,10,4.5677710846066475,0.022612728141617067
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,1-19004,21,23,1-19004,60,1,0,5,1.2838855423033237,0.021398092371722063
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-20578,11,1,1-20578,19,0,0,7,0.39743975922465324,0.020917882064455433
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-17835,8,6,1-17835,17,0,0,6,0.3406626507639885,0.020038979456705207
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-1769,11,1,1-1769,89,0,0,31,1.7600903622806072,0.01977629620540008
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-8541,13,15,1-8541,232,4,0,8,4.454216867685318,0.019199210636574645
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-3551,6,12,1-3551,6,0,0,2,0.1135542169213295,0.018925702820221584
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,1-3108,1,3,1-3108,18,0,0,6,0.3406626507639885,0.018925702820221584
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,MLG67,1,3,MLG67,27,0,0,9,0.5109939761459827,0.018925702820221584
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,1-20003,7,5,1-20003,21,0,0,7,0.39743975922465324,0.018925702820221584
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,1-10451,1,3,1-10451,46,0,0,15,0.8516566269099712,0.018514274498042854
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,1-2297,11,1,1-2297,25,0,0,8,0.454216867685318,0.01816867470741272
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,1-2034,6,12,1-2034,16,0,0,5,0.28388554230332375,0.017742846393957734
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-6006,20,22,1-6006,57,1,0,0,1.0,0.017543859649122806
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,11,1,1-6858,23,0,0,7,0.39743975922465324,0.017279989531506664
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-4929,11,1,1-4929,10,0,0,3,0.17033132538199425,0.017033132538199425
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-5036,9,7,1-5036,14,0,0,4,0.227108433842659,0.016222030988761356
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-18613,15,17,1-18613,25,0,0,7,0.39743975922465324,0.01589759036898613
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,72-0103,14,16,72-0103,71,1,0,2,1.1135542169213295,0.01568386221015957
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,72-12387,1,3,72-12387,71,1,0,2,1.1135542169213295,0.01568386221015957
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,1-8988,12,14,1-8988,29,0,0,8,0.454216867685318,0.01566265060983855
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-9645,21,23,1-9645,69,1,0,1,1.0567771084606647,0.015315610267545866
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG09,18,20,MLG09,125,1,0,14,1.7948795184493065,0.014359036147594453
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-9806,9,7,1-9806,8,0,0,2,0.1135542169213295,0.014194277115166187
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-10444,18,20,1-10444,8,0,0,2,0.1135542169213295,0.014194277115166187
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-4926,15,14,1-4926,4,0,0,1,0.05677710846066475,0.014194277115166187
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-5161,3,10,1-5161,12,0,0,3,0.17033132538199425,0.014194277115166187
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-3312,11,1,1-3312,36,0,0,9,0.5109939761459827,0.014194277115166187
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-8222,9,7,1-8222,12,0,0,3,0.17033132538199425,0.014194277115166187
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-9861,3,10,1-9861,8,0,0,2,0.1135542169213295,0.014194277115166187
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9925,11,1,1-9925,93,0,0,23,1.3058734945952892,0.01404165047951924
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,1-9331,1,3,1-9331,25,0,0,6,0.3406626507639885,0.01362650603055954
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,1-8124,12,14,1-8124,18,0,0,4,0.227108433842659,0.012617135213481056
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-6909,1,3,1-6909,36,0,0,8,0.454216867685318,0.012617135213481056
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,MLG72,21,23,MLG72,9,0,0,2,0.1135542169213295,0.012617135213481056
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,11,1,1-9674,144,0,0,31,1.7600903622806072,0.012222849738059772
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-8573,21,23,1-8573,184,2,0,4,2.227108433842659,0.012103850183927494
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-9417,11,1,1-9417,76,0,0,16,0.908433735370636,0.011953075465403105
325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-9338,11,1,1-9338,29,0,0,6,0.3406626507639885,0.011746987957378914
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-17733,11,1,1-17733,74,0,0,15,0.8516566269099712,0.011508873336621234
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-6927,11,1,1-6927,179,0,0,36,2.043975904583931,0.011418859802144866
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,1-19813,1,3,1-19813,20,0,0,4,0.227108433842659,0.01135542169213295
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-4361,1,3,1-4361,10,0,0,2,0.1135542169213295,0.01135542169213295
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-3217,21,23,1-3217,5,0,0,1,0.05677710846066475,0.01135542169213295
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-0033,6,12,1-0033,10,0,0,2,0.1135542169213295,0.01135542169213295
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-4136,1,3,1-4136,5,0,0,1,0.05677710846066475,0.01135542169213295
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-4319,11,1,1-4319,163,0,0,32,1.816867470741272,0.0111464262008667
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,MLG62,12,14,MLG62,525,3,0,46,5.6117469891905785,0.01068904188417253
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-6217,11,1,1-6217,44,0,0,8,0.454216867685318,0.010323110629211773
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-9496,11,1,1-9496,39,0,0,7,0.39743975922465324,0.01019076305704239
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,11,1,1-9831,132,0,0,23,1.3058734945952892,0.009892981019661282
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-8181,6,12,1-8181,30,0,0,5,0.28388554230332375,0.009462851410110792
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-6900,1,3,1-6900,67,0,0,11,0.6245481930673122,0.009321614821900182
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-18603,1,3,1-18603,19,0,0,3,0.17033132538199425,0.008964806599052329
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-7204,18,20,1-7204,26,0,0,4,0.227108433842659,0.008734939763179192
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-19839,5,11,1-19839,13,0,0,2,0.1135542169213295,0.008734939763179192
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-5197,11,1,1-5197,72,0,0,11,0.6245481930673122,0.008674280459268225
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,1-9404,11,1,1-9404,100,0,0,15,0.8516566269099712,0.008516566269099713
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-1836,12,14,1-1836,20,0,0,3,0.17033132538199425,0.008516566269099713
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-1317,11,1,1-1317,414,0,0,62,3.5201807245612144,0.008502851991693755
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-9870,6,12,1-9870,27,0,0,4,0.227108433842659,0.008411423475654036
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-8067,11,1,1-8067,322,0,0,47,2.668524097651243,0.008287341918171563
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,11,1,1-10468,549,0,0,79,4.485391568392515,0.008170112146434453
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-3033,17,19,1-3033,7,0,0,1,0.05677710846066475,0.008111015494380678
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,P-0009,4,9,P-0009,7,0,0,1,0.05677710846066475,0.008111015494380678
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,1-7066,18,20,1-7066,23,0,0,3,0.17033132538199425,0.007405709799217141
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1827,21,23,1-1827,24,0,0,3,0.17033132538199425,0.007097138557583094
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18563,1,3,1-18563,8,0,0,1,0.05677710846066475,0.007097138557583094
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-5531,10,1,1-5531,8,0,0,1,0.05677710846066475,0.007097138557583094
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-9115,18,20,1-9115,16,0,0,2,0.1135542169213295,0.007097138557583094
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,1-9805,1,3,1-9805,26,0,0,3,0.17033132538199425,0.006551204822384394
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-2869,1,3,1-2869,9,0,0,1,0.05677710846066475,0.006308567606740528
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-9576,4,9,1-9576,10,0,0,1,0.05677710846066475,0.005677710846066475
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-4088,11,1,1-4088,30,0,0,3,0.17033132538199425,0.005677710846066475
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,19,21,1-9697,20,0,0,2,0.1135542169213295,0.005677710846066475
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,21,23,1-6692,71,0,0,7,0.39743975922465324,0.005597743087671172
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-18714,8,6,1-18714,32,0,0,3,0.17033132538199425,0.00532285391818732
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-9722,18,20,1-9722,22,0,0,2,0.1135542169213295,0.0051615553146058864
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,1-8820,11,1,1-8820,83,0,0,7,0.39743975922465324,0.0047884308340319665
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-9946,16,1,1-9946,12,0,0,1,0.05677710846066475,0.004731425705055396
