Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,17,14,MLG65,201,41,0,13,50.22455632686615,0.24987341456152312
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,10,9,1-6240,698,35,0,196,174.07792615890503,0.24939530968324503
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,7,13,1-1580,400,30,0,98,99.53896307945251,0.24884740769863128
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,10,9,1-1957,47,6,0,8,11.676650047302246,0.24843936270855843
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,12,11,1-9333,102,4,0,30,25.287437677383423,0.2479160556606218
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,2,2,1-20578,19,4,0,1,4.709581255912781,0.24787269767962003
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,9,6,1-2670,104,3,0,32,25.706600189208984,0.2471788479731633
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,8,10,MLG58,71,14,0,5,17.547906279563904,0.2471536095713226
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,14,24,1-0296,41,8,0,3,10.128743767738342,0.24704253092044737
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,17,22,MLG31,33,6,0,3,8.128743767738342,0.24632556871934372
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,14,2,1-7770,11,2,0,1,2.7095812559127808,0.24632556871934372
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,6,7,1-7744,37,2,0,10,9.095812559127808,0.24583277186831912
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,3,22,1-0303,212,40,0,17,52.06288135051727,0.24557962901187394
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,11,4,1-5413,39,6,0,5,9.547906279563904,0.24481810973240778
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,12,11,1-18371,120,13,0,23,29.320368885993958,0.24433640738328297
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,1,21,1-5799,7,1,0,1,1.7095812559127808,0.24422589370182582
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,7,13,1-9996,28,4,0,4,6.838325023651123,0.24422589370182582
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,1,21,1-3033,7,1,0,1,1.7095812559127808,0.24422589370182582
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,7,13,P-0009,7,1,0,1,1.7095812559127808,0.24422589370182582
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,3,22,1-8095,46,2,0,13,11.22455632686615,0.24401209406230762
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,14,2,1-4700,31,4,0,5,7.547906279563904,0.24348084772786788
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,10,9,MLG46,17,2,0,3,4.128743767738342,0.2428672804551966
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,8,10,MLG52,125,19,0,16,30.353300094604492,0.24282640075683593
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,12,11,1-8172,40,4,0,8,9.676650047302246,0.24191625118255616
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,11,4,MLG75,185,34,0,15,44.64371883869171,0.2413173991280633
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,5,3,1-0053,142,10,0,34,34.125762701034546,0.2403222725424968
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,1,21,1-1350,195,7,0,56,46.73655033111572,0.23967461708264473
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,9,23,P-16616,28,6,0,1,6.709581255912781,0.23962790199688502
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,9,6,1-9185,31,6,0,2,7.4191625118255615,0.23932782296211488
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,2,12,MLG08,107,22,0,5,25.547906279563904,0.23876547924826078
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,6,7,1-9498,64,6,0,13,15.22455632686615,0.2378836926072836
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,9,6,1-7509,40,1,0,12,9.51497507095337,0.23787437677383422
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,16,15,1-8826,123,3,0,37,29.254506468772888,0.23784151600628364
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,16,15,1-8328,114,10,0,24,27.02995014190674,0.23710482580619946
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,20,17,1-9902,30,0,0,10,7.095812559127808,0.23652708530426025
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,5,3,1-20012,12,0,0,4,2.838325023651123,0.23652708530426025
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,4,23,1-5914,3,0,0,1,0.7095812559127808,0.23652708530426025
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,7,13,1-9034,3,0,0,1,0.7095812559127808,0.23652708530426025
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,15,8,1-10071,30,0,0,10,7.095812559127808,0.23652708530426025
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,1,21,1-3176,3,0,0,1,0.7095812559127808,0.23652708530426025
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,11,4,1-9379,58,8,0,8,13.676650047302246,0.23580431116038356
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,5,3,1-9497,150,14,0,30,35.28743767738342,0.23524958451588948
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,15,8,MLG10,60,7,0,10,14.095812559127808,0.2349302093187968
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,8,10,1-7182,22,3,0,3,5.128743767738342,0.23312471671537918
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,20,17,MLG02,320,0,0,105,74.50603187084198,0.2328313495963812
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,3,22,1-3265,19,3,0,2,4.4191625118255615,0.23258750062239797
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,7,13,1-6217,44,1,0,13,10.22455632686615,0.23237628015604886
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,15,8,1-4098,16,3,0,1,3.7095812559127808,0.2318488284945488
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,19,1,1-6914,73,2,0,21,16.901206374168396,0.23152337498860817
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,20,17,1-0008,230,0,0,75,53.21859419345856,0.23138519214547199
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,8,10,1-6532,27,4,0,3,6.128743767738342,0.2269905099162349
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,18,19,1-7005,285,0,0,91,64.57189428806305,0.22656805013355455
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,8,10,1-6909,36,6,0,3,8.128743767738342,0.22579843799273172
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,5,23,1-0027,29,3,0,5,6.547906279563904,0.22578987170910014
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,10,9,1-5515,29,3,0,5,6.547906279563904,0.22578987170910014
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,7,13,1-0001,17,1,0,4,3.838325023651123,0.2257838249206543
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,16,15,1-7042,117,12,0,20,26.191625118255615,0.22386004374577448
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,18,19,1-3139,93,0,0,29,20.577856421470642,0.2212672733491467
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,17,14,1-9850,27,1,0,7,5.967068791389465,0.22100254782923945
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,2,12,1-8174,45,0,0,14,9.93413758277893,0.2207586129506429
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,6,7,1-7863,351,18,0,83,76.8952442407608,0.21907476991669744
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,16,15,1-20467,13,0,0,4,2.838325023651123,0.21833269412700945
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,12,11,1-1833,124,15,0,17,27.062881350517273,0.21824904314933286
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,13,24,1-9650,25,4,0,2,5.4191625118255615,0.21676650047302246
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,3,22,1-18709,33,5,0,3,7.128743767738342,0.21602253841631341
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,12,11,1-9156,268,28,0,42,57.80241274833679,0.21568064458334624
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,18,19,1-9227,801,0,0,243,172.42824518680573,0.2152662237038773
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,18,19,1-7481,33,0,0,10,7.095812559127808,0.21502462300387296
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,9,6,1-18028,309,21,0,64,66.41320037841797,0.2149294510628413
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,18,19,1-9516,76,0,0,23,16.320368885993958,0.21474169586834155
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,4,23,1-8285,72,14,0,2,15.419162511825562,0.21415503488646614
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,2,12,1-8018,58,11,0,2,12.419162511825562,0.21412349158319935
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,15,8,1-18563,8,1,0,1,1.7095812559127808,0.2136976569890976
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,1,4,1-9452,16,2,0,2,3.4191625118255615,0.2136976569890976
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,11,9,1-0055,18,1,0,4,3.838325023651123,0.21324027909172905
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,21,5,1-1769,89,14,0,7,18.967068791389465,0.2131131324875221
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,18,19,1-18935,30,0,0,9,6.386231303215027,0.21287437677383422
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,9,6,1-5891,96,14,0,9,20.386231303215027,0.21235657607515654
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,6,7,1-9630,33,2,0,7,6.967068791389465,0.21112329670877167
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,16,6,1-1592,32,6,0,1,6.709581255912781,0.2096744142472744
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,18,19,1-3052,166,0,0,49,34.76948153972626,0.2094547080706401
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,8,10,1-0003,17,0,0,5,3.547906279563904,0.208700369386112
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,5,3,1-19839,13,2,0,1,2.7095812559127808,0.2084293273779062
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,6,7,1-5172,120,5,0,28,24.86827516555786,0.20723562637964885
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,7,13,1-7467,64,4,0,13,13.22455632686615,0.2066336926072836
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,21,5,1-19004,60,6,0,9,12.386231303215027,0.2064371883869171
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,18,19,1-3447,110,0,0,32,22.706600189208984,0.20642363808371805
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,15,8,1-9651,38,5,0,4,7.838325023651123,0.20627171114871376
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,12,MLG06,18,3,0,1,3.7095812559127808,0.20608784755071005
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,12,11,1-9770,50,8,0,3,10.128743767738342,0.20257487535476684
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,6,7,1-5626,125,4,0,30,25.287437677383423,0.20229950141906738
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,12,11,1-8450,52,2,0,12,10.51497507095337,0.20221105905679557
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,17,14,MLG63,380,52,0,35,76.83534395694733,0.20219827357091402
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,10,1,1-9946,12,1,0,2,2.4191625118255615,0.20159687598546347
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,13,24,1-5355,53,5,0,8,10.676650047302246,0.20144622730758954
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,18,19,1-4649,244,0,0,69,48.96110665798187,0.2006602731884503
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,3,22,1-8127,32,5,0,2,6.4191625118255615,0.2005988284945488
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,14,2,1-7070,129,23,0,4,25.838325023651123,0.20029709320659786
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,8,10,1-8379,5,1,0,0,1.0,0.2
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,11,4,1-5406,10,2,0,0,2.0,0.2
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,3,22,1-4136,5,1,0,0,1.0,0.2
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,8,10,MLG73,10,2,0,0,2.0,0.2
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,19,1,1-8820,83,5,0,16,16.353300094604492,0.19702771198318667
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,5,3,1-2034,16,1,0,3,3.1287437677383423,0.1955464854836464
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,15,8,1-7995,14,2,0,1,2.7095812559127808,0.19354151827948435
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,9,6,1-4747,25,2,0,4,4.838325023651123,0.19353300094604492
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,16,15,1-8267,133,5,0,29,25.577856421470642,0.1923147099358695
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,12,11,1-8157,75,8,0,9,14.386231303215027,0.19181641737620037
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,3,22,MLG72,9,1,0,1,1.7095812559127808,0.18995347287919787
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,7,6,1-7819,59,9,0,3,11.128743767738342,0.1886227757243787
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,19,1,1-9417,76,5,0,13,14.22455632686615,0.18716521482718618
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,18,19,1-8910,137,0,0,36,25.544925212860107,0.18645930812306646
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,2,12,1-19813,20,3,0,1,3.7095812559127808,0.18547906279563903
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,7,23,1-3083,78,13,0,2,14.419162511825562,0.18486105784391746
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,19,1,1-9674,144,6,0,29,26.577856421470642,0.1845684473713239
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,15,7,1-3639,17,1,0,3,3.1287437677383423,0.1840437510434319
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,6,7,1-0129,142,11,0,21,25.901206374168396,0.18240286178991827
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,1,21,1-18613,25,1,0,5,4.547906279563904,0.18191625118255617
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,10,9,1-7752,29,1,0,6,5.257487535476685,0.18129267363712706
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,7,13,1-9345,47,0,0,12,8.51497507095337,0.18116968236071
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,18,19,1-1462,192,0,0,49,34.76948153972626,0.18109104968607426
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,10,4,1-19448,45,6,0,3,8.128743767738342,0.1806387503941854
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,12,11,1-9394,117,9,0,17,21.062881350517273,0.18002462692749807
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,12,11,1-7897,95,5,0,17,17.062881350517273,0.17960927737386603
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,1,21,1-8093,4,0,0,1,0.7095812559127808,0.1773953139781952
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,1,21,1-9806,8,0,0,2,1.4191625118255615,0.1773953139781952
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,1,21,1-4926,4,0,0,1,0.7095812559127808,0.1773953139781952
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,10,9,1-17657,8,0,0,2,1.4191625118255615,0.1773953139781952
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,5,3,1-10444,8,0,0,2,1.4191625118255615,0.1773953139781952
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,15,8,1-8659,91,14,0,3,16.128743767738342,0.17723894250261915
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,1,21,1-3564,41,3,0,6,7.257487535476685,0.17701189110918744
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,3,22,1-9436,21,3,0,1,3.7095812559127808,0.1766467264720372
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,11,4,1-8576,55,9,0,1,9.70958125591278,0.176537841016596
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,8,10,1-3106,34,6,0,0,6.0,0.17647058823529413
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,19,1,1-1224,151,13,0,19,26.482043862342834,0.17537777392280024
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,9,6,1-7204,26,1,0,5,4.547906279563904,0.17491947229091936
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,10,9,1-18615,22,1,0,4,3.838325023651123,0.17446931925686923
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,9,6,1-9870,27,4,0,1,4.709581255912781,0.17442893540417706
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,19,1,1-10468,549,35,0,85,95.31440675258636,0.1736145842487912
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,10,4,MLG42,14,1,0,2,2.4191625118255615,0.1727973222732544
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,9,6,1-9110,29,5,0,0,5.0,0.1724137931034483
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,20,17,1-8988,29,0,0,7,4.967068791389465,0.17127823418584362
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,11,4,1-1836,20,2,0,2,3.4191625118255615,0.17095812559127807
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,8,10,1-9549,18,3,0,0,3.0,0.16666666666666666
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-1207,4,23,1-1207,66,11,0,0,11.0,0.16666666666666666
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,4,23,1-2282,219,23,0,19,36.482043862342834,0.16658467517051523
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,8,1,1-10060,36,1,0,7,5.967068791389465,0.1657519108719296
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,3,22,1-13247,29,4,0,1,4.709581255912781,0.16239935365216485
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,18,19,1-8341,197,0,0,45,31.931156516075134,0.16208708891408696
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,19,1,1-4319,163,10,0,23,26.320368885993958,0.16147465574229422
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,8,10,1-9971,15,1,0,2,2.4191625118255615,0.16127750078837078
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,5,3,1-8084,82,4,0,13,13.22455632686615,0.16127507715690426
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,1,21,1-9518,22,0,0,5,3.547906279563904,0.16126846725290472
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,16,15,1-19547,66,2,0,12,10.51497507095337,0.15931780410535407
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,18,19,1-4390,45,0,0,10,7.095812559127808,0.1576847235361735
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,11,4,MLG33,20,1,0,3,3.1287437677383423,0.15643718838691711
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,1,21,1-9839,20,1,0,3,3.1287437677383423,0.15643718838691711
