Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,3,23,1-21192,4,0,0,1,0.4353715777397156,0.1088428944349289
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,10,7,1-8532,4,0,0,1,0.4353715777397156,0.1088428944349289
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,9,18,1-18004,12,0,0,3,1.3061147332191467,0.1088428944349289
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,6,15,1-9996,28,3,0,0,3.0,0.10714285714285714
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,3,23,MLG11,87,1,0,19,9.272059977054596,0.1065754020351103
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,19,22,1-6914,73,6,0,4,7.741486310958862,0.10604775768436797
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,20,16,1-7991,46,4,0,2,4.870743155479431,0.10588572077129198
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,20,MLG78,80,4,0,10,8.353715777397156,0.10442144721746445
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,17,6,1-7964,202,14,0,16,20.96594524383545,0.10379180813779926
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,22,9,1-6878,167,9,0,19,17.272059977054596,0.1034255088446383
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,2,20,1-3206,45,2,0,6,4.6122294664382935,0.10249398814307319
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,17,6,1-7070,129,4,0,21,13.142803132534027,0.10188219482584517
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,4,18,1-9497,150,6,0,21,15.142803132534027,0.10095202088356019
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,2,20,1-5413,39,0,0,9,3.91834419965744,0.10047036409378052
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,8,1,1-2400,49,4,0,2,4.870743155479431,0.09940292154039655
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,12,5,1-7752,29,2,0,2,2.870743155479431,0.09899114329239418
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,2,20,1-18994,28,1,0,4,2.7414863109588623,0.09791022539138794
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,20,21,1-2324,25,2,0,1,2.4353715777397156,0.09741486310958862
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,9,16,1-18028,309,16,0,32,29.9318904876709,0.09686695950702556
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,1,2,1-9185,31,3,0,0,3.0,0.0967741935483871
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,4,18,1-6061,40,3,0,2,3.870743155479431,0.09676857888698578
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,11,13,1-9465,18,0,0,4,1.7414863109588623,0.09674923949771458
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,4,18,1-3312,36,0,0,8,3.4829726219177246,0.09674923949771458
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,5,8,1-9504,30,2,0,2,2.870743155479431,0.09569143851598104
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,3,23,1-1769,89,1,0,17,8.401316821575165,0.09439681821994567
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,14,21,1-2335,145,3,0,24,13.448917865753174,0.09275115769484947
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,9,16,1-9607,19,0,0,4,1.7414863109588623,0.09165717426099275
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,21,4,1-3564,41,2,0,4,3.7414863109588623,0.09125576368192347
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,4,18,1-6787,56,2,0,7,5.047601044178009,0.09013573293175016
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,3,23,1-9115,16,1,0,1,1.4353715777397156,0.08971072360873222
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,20,12,1-8127,32,2,0,2,2.870743155479431,0.08971072360873222
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,3,23,1-0053,142,10,0,6,12.612229466438293,0.08881851736928376
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,14,21,1-3087,26,1,0,3,2.3061147332191467,0.08869672050842872
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,6,15,1-8095,46,1,0,7,4.047601044178009,0.08799132704734802
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,5,8,1-9902,30,0,0,6,2.6122294664382935,0.08707431554794312
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,4,18,1-8646,20,0,0,4,1.7414863109588623,0.08707431554794312
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,15,8,1-4929,10,0,0,2,0.8707431554794312,0.08707431554794312
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,13,12,1-5424,5,0,0,1,0.4353715777397156,0.08707431554794312
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,14,21,MLG37,116,3,0,16,9.96594524383545,0.08591332106754698
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,20,12,1-8910,137,10,0,4,11.741486310958862,0.08570427964203549
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,5,8,MLG67,27,1,0,3,2.3061147332191467,0.08541165678589432
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,1,2,1-6227,52,4,0,1,4.435371577739716,0.0852956072642253
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,10,23,1-5425,17,1,0,1,1.4353715777397156,0.08443362221998327
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,10,7,1-9907,17,1,0,1,1.4353715777397156,0.08443362221998327
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,5,8,1-0008,230,15,0,10,19.353715777397156,0.08414659033650937
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,14,21,1-7481,33,1,0,4,2.7414863109588623,0.08307534275632916
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,8,1,1-7004,381,15,0,37,31.108748376369476,0.08165025820569416
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,2,20,MLG39,23,1,0,2,1.8707431554794312,0.0813366589338883
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,15,14,1-9955,60,4,0,2,4.870743155479431,0.08117905259132385
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,17,6,1-2584,36,2,0,2,2.870743155479431,0.0797428654299842
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,8,1,1-7152,109,3,0,13,8.659830510616302,0.07944798633592938
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,5,8,1-8066,86,2,0,11,6.789087355136871,0.07894287622252176
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,8,1,1-3516,156,10,0,5,12.176857888698578,0.0780567813378114
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,7,10,1-19839,13,1,0,0,1.0,0.07692307692307693
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,4,18,1-9614,30,1,0,3,2.3061147332191467,0.07687049110730489
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,2,20,MLG45,70,1,0,10,5.353715777397156,0.07648165396281652
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,4,18,1-7213,23,0,0,4,1.7414863109588623,0.0757167961286462
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,8,1,1-8551,38,2,0,2,2.870743155479431,0.07554587251261662
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,16,17,1-6919,43,1,0,5,3.176857888698578,0.073880416016246
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,1,2,1-8400,33,2,0,1,2.4353715777397156,0.07379913871938532
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,5,8,1-2423,79,1,0,11,5.789087355136871,0.07327958677388445
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,8,1,1-6611,89,3,0,8,6.482972621917725,0.07284238901031151
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,1,2,1-8541,232,4,0,28,16.190404176712036,0.06978622489962084
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,5,8,1-3589,27,1,0,2,1.8707431554794312,0.06928678353627522
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,1,2,1-19549,29,2,0,0,2.0,0.06896551724137931
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,3,23,1-9436,21,1,0,1,1.4353715777397156,0.06835102751141503
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,7,20,1-9416,13,0,0,2,0.8707431554794312,0.06698024272918701
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,3,23,1-5877,79,0,0,12,5.224458932876587,0.06613239155539984
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,9,16,1-9500,33,0,0,5,2.176857888698578,0.06596539056662357
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,3,23,1-9498,64,2,0,5,4.176857888698578,0.06526340451091528
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,15,14,1-7722,60,3,0,2,3.870743155479431,0.06451238592465719
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,4,18,1-20167,56,1,0,6,3.6122294664382935,0.06450409761496953
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,3,23,1-8573,184,4,0,18,11.83668839931488,0.06432982825714609
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,3,23,1-8328,114,5,0,5,7.176857888698578,0.06295489376051384
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,4,12,1-8503,16,1,0,0,1.0,0.0625
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,11,13,1-7066,23,1,0,1,1.4353715777397156,0.06240745990172676
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,11,13,1-20003,21,0,0,3,1.3061147332191467,0.06219593967710223
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,2,20,P-0009,7,0,0,1,0.4353715777397156,0.06219593967710223
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,1,2,1-10696,24,1,0,1,1.4353715777397156,0.05980714907248815
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,3,23,MLG46,17,1,0,0,1.0,0.058823529411764705
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,2,20,1-19447,15,0,0,2,0.8707431554794312,0.05804954369862874
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,3,23,MLG64,245,8,0,14,14.095202088356018,0.057531437095330686
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,10,21,1-8398,54,0,0,7,3.047601044178009,0.05643705637366683
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,9,16,1-9645,69,1,0,6,3.6122294664382935,0.0523511516875115
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,9,16,1-18203,29,1,0,1,1.4353715777397156,0.04949557164619709
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,11,13,1-18423,47,1,0,3,2.3061147332191467,0.049066270919556315
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,8,1,1-8267,133,3,0,8,6.482972621917725,0.04874415505201297
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,5,16,MLG09,125,2,0,9,5.91834419965744,0.047346753597259525
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,19,22,1-7122,197,7,0,5,9.176857888698578,0.04658303496801309
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,20,12,1-9739,31,1,0,1,1.4353715777397156,0.046302308959345666
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,2,20,1-9576,10,0,0,1,0.4353715777397156,0.04353715777397156
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,19,1,1-5555,10,0,0,1,0.4353715777397156,0.04353715777397156
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,2,20,1-19813,20,0,0,2,0.8707431554794312,0.04353715777397156
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,8,1,1-7839,24,1,0,0,1.0,0.041666666666666664
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,4,18,1-9444,24,1,0,0,1.0,0.041666666666666664
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,19,7,1-9578,42,0,0,4,1.7414863109588623,0.041463959784734813
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,3,1,1-6916,43,0,0,4,1.7414863109588623,0.0404996816502061
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,16,1,1-9345,47,1,0,2,1.8707431554794312,0.03980304586126449
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,2,20,1-19598,11,0,0,1,0.4353715777397156,0.039579234339974144
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,3,23,1-18615,22,0,0,2,0.8707431554794312,0.039579234339974144
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,21,16,1-19205,12,0,0,1,0.4353715777397156,0.03628096481164297
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,11,13,1-9818,28,1,0,0,1.0,0.03571428571428571
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,14,21,1-18613,25,0,0,2,0.8707431554794312,0.034829726219177244
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,14,21,1-8021,58,2,0,0,2.0,0.034482758620689655
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,2,20,1-9237,38,0,0,3,1.3061147332191467,0.03437144034787228
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,20,12,1-2153,13,0,0,1,0.4353715777397156,0.033490121364593506
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,1,2,1-9850,27,0,0,2,0.8707431554794312,0.03224974649923819
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,2,20,MLG43,14,0,0,1,0.4353715777397156,0.031097969838551114
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,2,20,1-9588,14,0,0,1,0.4353715777397156,0.031097969838551114
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,4,18,1-9925,93,1,0,4,2.7414863109588623,0.029478347429665187
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,2,20,1-8157,75,0,0,5,2.176857888698578,0.02902477184931437
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-2104,1,2,1-2104,36,1,0,0,1.0,0.027777777777777776
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,5,8,1-7019,107,2,0,2,2.870743155479431,0.026829375284854497
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,2,20,MLG35,49,0,0,3,1.3061147332191467,0.026655402718758096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,20,12,72-0103,71,1,0,2,1.8707431554794312,0.02634849514759762
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,3,23,1-1250,34,0,0,2,0.8707431554794312,0.025610092808218562
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,5,1,1-17835,17,0,0,1,0.4353715777397156,0.025610092808218562
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,1,2,1-7509,40,1,0,0,1.0,0.025
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,9,1,1-8100,19,0,0,1,0.4353715777397156,0.022914293565248187
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,7,10,1-8174,45,1,0,0,1.0,0.022222222222222223
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,1,2,1-6216,45,1,0,0,1.0,0.022222222222222223
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,5,8,1-2670,104,1,0,3,2.3061147332191467,0.02217418012710718
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,3,23,1-19004,60,0,0,3,1.3061147332191467,0.02176857888698578
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,2,20,1-8125,21,0,0,1,0.4353715777397156,0.020731979892367407
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,3,23,1-8074,145,3,0,0,3.0,0.020689655172413793
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,19,23,1-6918,43,0,0,2,0.8707431554794312,0.02024984082510305
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,1,2,72-12387,71,1,0,1,1.4353715777397156,0.020216501094925572
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,1,2,1-8767,48,0,0,2,0.8707431554794312,0.018140482405821483
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,16,13,1-7993,24,0,0,1,0.4353715777397156,0.018140482405821483
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,15,23,1-8186,26,0,0,1,0.4353715777397156,0.016745060682296753
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,8,1,1-8544,54,0,0,2,0.8707431554794312,0.016124873249619094
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,13,3,1-6743,58,0,0,2,0.8707431554794312,0.015012813025507433
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,8,1,1-13247,29,0,0,1,0.4353715777397156,0.015012813025507433
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,4,18,1-8938,30,0,0,1,0.4353715777397156,0.014512385924657185
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,4,18,1-2714,61,0,0,2,0.8707431554794312,0.0142744779586792
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,3,23,1-18714,32,0,0,1,0.4353715777397156,0.013605361804366112
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,2,20,1-9137,111,0,0,1,0.4353715777397156,0.003922266466123564
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,9,1,1-5990,5,0,0,0,0.0,0.0
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-2869,1,2,1-2869,9,0,0,0,0.0,0.0
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,1-8641,5,8,1-8641,30,0,0,0,0.0,0.0
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,16,17,1-9839,20,0,0,0,0.0,0.0
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,4,7,1-7608,4,0,0,0,0.0,0.0
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,3,23,1-8634,10,0,0,0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-3178,1,2,1-3178,6,0,0,0,0.0,0.0
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,1-6543,2,20,1-6543,12,0,0,0,0.0,0.0
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,3,23,1-9646,105,0,0,0,0.0,0.0
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,1,2,1-9731,11,0,0,0,0.0,0.0
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,1,2,1-4136,5,0,0,0,0.0,0.0
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,1,2,1-10698,6,0,0,0,0.0,0.0
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,10,7,1-2596,35,0,0,0,0.0,0.0
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,22,9,1-18735,27,0,0,0,0.0,0.0
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,1,2,1-9740,34,0,0,0,0.0,0.0
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,1,2,1-9712,10,0,0,0,0.0,0.0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,18,11,1-3519,27,0,0,0,0.0,0.0
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,12,5,72-18936,20,0,0,0,0.0,0.0
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,10,23,1-5799,7,0,0,0,0.0,0.0
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,3,23,1-18498,13,0,0,0,0.0,0.0
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,19,1,1-1935,12,0,0,0,0.0,0.0
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-7599,3,23,1-7599,3,0,0,0,0.0,0.0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,10,7,1-3521,22,0,0,0,0.0,0.0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,1,17,1-8566,5,0,0,0,0.0,0.0
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,16,4,1-9643,8,0,0,0,0.0,0.0
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,11,20,1-3175,6,0,0,0,0.0,0.0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,11,13,1-0022,18,0,0,0,0.0,0.0
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-21195,14,21,1-21195,1,0,0,0,0.0,0.0
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,1,2,1-5167,24,0,0,0,0.0,0.0
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,19,22,1-3217,5,0,0,0,0.0,0.0
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,15,14,1-9331,25,0,0,0,0.0,0.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-8020,7,10,1-8020,56,0,0,0,0.0,0.0
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6931,1,2,1-6931,1,0,0,0,0.0,0.0
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8623,3,23,1-8623,5,0,0,0,0.0,0.0
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,15,1,1-19222,15,0,0,0,0.0,0.0
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,4,18,1-2178,12,0,0,0,0.0,0.0
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,5,8,1-9806,8,0,0,0,0.0,0.0
317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-10978,12,5,1-10978,1,0,0,0,0.0,0.0
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,14,21,1-4842,6,0,0,0,0.0,0.0
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,16,17,1-19567,2,0,0,0,0.0,0.0
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,16,17,1-7527,1,0,0,0,0.0,0.0
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,1,2,1-3647,5,0,0,0,0.0,0.0
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,1-4361,1,2,1-4361,10,0,0,0,0.0,0.0
297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-8352,1,2,1-8352,1,0,0,0,0.0,0.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,14,1,1-19568,2,0,0,0,0.0,0.0
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,1,2,1-8113,9,0,0,0,0.0,0.0
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,1,2,1-3646,7,0,0,0,0.0,0.0
