Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,21,3,1-1570,142,14,0,62,55.782487869262695,0.39283442161452603
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,3,15,1-7819,59,4,0,28,22.869510650634766,0.38761882458702995
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,3,15,1-9491,80,14,0,25,30.847777366638184,0.3855972170829773
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,4,18,MLG14,232,47,0,61,88.10857677459717,0.37977834816636713
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,21,3,1-5172,120,30,0,23,45.49995517730713,0.37916629314422606
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,19,14,1-9283,235,78,0,16,88.78257751464844,0.3777982021899933
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,2,10,1-9806,8,1,0,3,3.021733283996582,0.37771666049957275
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,8,9,1-2335,145,46,0,13,54.760844230651855,0.3776609946941507
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,7,4,1-6692,71,14,0,19,26.80431079864502,0.3775255042062679
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,10,19,1-9995,24,7,0,3,9.021733283996582,0.3759055534998576
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,9,22,1-9794,46,5,0,18,17.130399703979492,0.37239999356477155
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,8,9,MLG72,9,2,0,2,3.3478221893310547,0.3719802432590061
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,3,15,1-1350,195,40,0,48,72.34773254394531,0.3710140130458734
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,16,21,72-12171,19,3,0,6,7.043466567993164,0.37070876673648234
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,18,16,1-5981,28,9,0,2,10.347822189331055,0.3695650781903948
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,1,8,1-0033,10,1,0,4,3.6956443786621094,0.36956443786621096
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,18,16,1-9333,102,34,0,5,37.36955547332764,0.36636819091497685
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,3,15,1-18615,22,4,0,6,8.043466567993164,0.365612116726962
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,3,15,1-7268,70,6,0,29,25.543421745300293,0.36490602493286134
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,2,10,1-5161,12,1,0,5,4.369555473327637,0.36412962277730304
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,19,1-6181,659,148,0,135,238.9779977798462,0.36263732591782427
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,3,15,1-8627,25,3,0,9,9.065199851989746,0.3626079940795898
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,11,17,1-9055,12,3,0,2,4.347822189331055,0.3623185157775879
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,2,10,1-4640,87,18,0,20,31.478221893310547,0.36181864245184536
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,18,16,1-8066,86,29,0,3,31.021733283996582,0.3607178288836812
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,3,15,1-9286,81,17,0,18,29.130399703979492,0.3596345642466604
486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,4,18,1-8678,17,2,0,6,6.043466567993164,0.3554980334113626
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,19,14,1-8622,54,17,0,3,19.021733283996582,0.35225432007401075
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,11,17,MLG33,20,5,0,3,7.021733283996582,0.3510866641998291
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,6,6,1-7530,25,2,0,10,8.739110946655273,0.34956443786621094
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,1,8,1-3584,26,1,0,12,9.086933135986328,0.34949742830716646
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,7,4,1-2382,139,35,0,20,48.47822189331055,0.3487641862828097
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,10,19,1-6878,167,36,0,33,58.2390661239624,0.3487369228979785
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,11,17,1-4747,25,4,0,7,8.717377662658691,0.34869510650634766
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,5,20,MLG65,201,51,0,28,69.86951065063477,0.34760950572455107
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,4,18,1-9740,34,5,0,10,11.739110946655273,0.34526796901927276
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,3,15,1-7019,107,16,0,31,36.89124393463135,0.3447779806974892
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,8,9,1-8421,109,33,0,6,37.043466567993164,0.339848317137552
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,20,11,1-2714,61,20,0,1,20.673911094665527,0.33891657532238567
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,6,6,1-9455,2,0,0,1,0.6739110946655273,0.33695554733276367
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,11,17,1-5531,8,0,0,4,2.6956443786621094,0.33695554733276367
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,11,17,1-9722,22,2,0,8,7.391288757324219,0.3359676707874645
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,4,18,1-9457,11,1,0,4,3.6956443786621094,0.3359676707874645
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,10,19,1-8023,16,2,0,5,5.369555473327637,0.3355972170829773
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,3,12,1-1942,34,6,0,8,11.391288757324219,0.3350379046271829
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,3,15,1-4020,37,7,0,8,12.391288757324219,0.3348996961438978
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,18,16,MLG06,18,4,0,3,6.021733283996582,0.3345407379998101
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,17,12,1-4760,40,10,0,5,13.369555473327637,0.3342388868331909
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,15,9,1-20578,19,5,0,2,6.347822189331055,0.33409590470163447
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,15,5,1-7182,22,6,0,2,7.347822189331055,0.33399191769686615
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,18,16,1-19166,45,8,0,10,14.739110946655273,0.32753579881456163
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,5,20,MLG08,107,22,0,19,34.80431079864502,0.325273932697617
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,1,8,1-6035,23,0,0,11,7.413022041320801,0.32230530614438263
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,15,5,1-3589,27,6,0,4,8.69564437866211,0.32206090291341144
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,7,4,1-6228,48,14,0,2,15.347822189331055,0.31974629561106366
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,21,3,1-5355,53,8,0,13,16.760844230651855,0.3162423439745633
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,20,3,1-1770,35,7,0,6,11.043466567993164,0.3155276162283761
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,5,20,1-3104,16,3,0,3,5.021733283996582,0.3138583302497864
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,20,11,MLG56,511,43,0,174,160.26053047180176,0.3136213903557764
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,2,10,MLG43,14,3,0,2,4.347822189331055,0.31055872780936106
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,11,17,1-7467,64,7,0,19,19.80431079864502,0.30944235622882843
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,6,6,1-6611,89,7,0,30,27.21733283996582,0.3058127285389418
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,19,14,1-18487,23,5,0,3,7.021733283996582,0.30529275147811225
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,9,18,1-6227,52,5,0,16,15.782577514648438,0.3035111060509315
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,15,5,1-8450,52,9,0,10,15.739110946655273,0.30267521051260143
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,1,8,1-4929,10,1,0,3,3.021733283996582,0.3021733283996582
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,2,10,1-9610,49,6,0,13,14.760844230651855,0.30124171899289504
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,13,13,1-9227,801,128,0,167,240.54315280914307,0.30030356155947946
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,15,5,1-9697,20,6,0,0,6.0,0.3
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,19,14,1-0303,212,40,0,35,63.58688831329346,0.29993815242119554
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,18,16,1-18423,47,8,0,9,14.065199851989746,0.2992595713189308
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,21,3,1-3141,136,17,0,35,40.58688831329346,0.29843300230362835
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,17,12,MLG54,595,54,0,182,176.65181922912598,0.2968938138304638
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,2,10,1-2282,219,33,0,47,64.67382144927979,0.2953142531930584
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,19,14,1-9861,8,1,0,2,2.3478221893310547,0.29347777366638184
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,11,17,1-18563,8,1,0,2,2.3478221893310547,0.29347777366638184
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,18,16,1-10451,46,2,0,17,13.456488609313965,0.2925323610720427
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,21,3,1-0129,142,11,0,45,41.32599925994873,0.29102816380245583
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,11,17,1-18935,30,4,0,7,8.717377662658691,0.2905792554219564
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,16,21,1-2294,75,11,0,16,21.782577514648438,0.29043436686197915
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,5,20,1-5775,244,33,0,56,70.73902130126953,0.2899140217265145
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,15,5,1-9156,268,52,0,38,77.60862159729004,0.28958440894511206
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,2,10,1-9752,22,3,0,5,6.369555473327637,0.28952524878761987
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,21,3,1-8493,38,11,0,0,11.0,0.2894736842105263
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,9,1-9379,58,12,0,7,16.71737766265869,0.2882306493561843
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,13,13,1-9516,76,7,0,22,21.8260440826416,0.2871847905610737
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,2,12,1-5799,7,2,0,0,2.0,0.2857142857142857
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,19,14,1-5530,7,2,0,0,2.0,0.2857142857142857
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,1,8,1-9496,39,1,0,15,11.10866641998291,0.2848376005123823
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,1,17,1-18709,33,4,0,8,9.391288757324219,0.2845845077977036
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,6,6,1-7152,109,2,0,43,30.978177070617676,0.2842034593634649
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,20,11,1-3587,46,7,0,9,13.065199851989746,0.28402608373890753
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,12,1,1-17733,74,0,0,31,20.891243934631348,0.2823141072247479
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,6,6,1-7807,239,16,0,76,67.21724319458008,0.28124369537481203
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,7,4,1-1390,98,16,0,17,27.456488609313965,0.28016825111544863
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,1,8,1-3551,6,1,0,1,1.6739110946655273,0.2789851824442546
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,10,19,1-9549,18,5,0,0,5.0,0.2777777777777778
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,16,21,1-5744,18,5,0,0,5.0,0.2777777777777778
314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1-3139,13,13,1-3139,93,11,0,22,25.8260440826416,0.27769939873808175
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,6,6,1-17907,119,4,0,43,32.978177070617676,0.2771275384085519
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,2,10,1-3639,17,2,0,4,4.695644378662109,0.2762143752154182
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,4,18,1-6216,45,9,0,5,12.369555473327637,0.2748790105183919
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,11,17,1-0358,22,2,0,6,6.043466567993164,0.2747030258178711
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,8,9,1-8074,145,25,0,22,39.8260440826416,0.2746623729837352
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,7,4,1-7770,11,3,0,0,3.0,0.2727272727272727
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,9,22,MLG60,47,0,0,19,12.80431079864502,0.2724321446520217
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,4,18,1-9655,27,6,0,2,7.347822189331055,0.27214156256781685
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,15,5,1-4682,16,3,0,2,4.347822189331055,0.2717388868331909
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,1,8,1-1005,125,19,0,22,33.8260440826416,0.2706083526611328
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,8,9,1-9137,111,28,0,3,30.021733283996582,0.2704660656215908
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,21,3,1-5043,123,11,0,33,33.2390661239624,0.27023630995091386
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,8,1-8379,5,0,0,2,1.3478221893310547,0.2695644378662109
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,4,18,1-6900,67,14,0,6,18.043466567993164,0.26930547116407705
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,1,8,1-9497,150,14,0,39,40.282532691955566,0.26855021794637046
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,20,11,MLG52,125,16,0,26,33.52168846130371,0.2681735076904297
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,13,13,1-7005,285,40,0,54,76.39119911193848,0.26803929512960867
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,8,9,MLG59,71,17,0,3,19.021733283996582,0.26791173639431803
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,16,21,1-9650,25,4,0,4,6.695644378662109,0.26782577514648437
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,13,13,1-8341,197,19,0,50,52.69555473327637,0.26749012554962626
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,3,15,1-8634,10,2,0,1,2.6739110946655273,0.26739110946655276
