Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,2,9,1-9588,14,1,0,1,1.5502861738204956,0.11073472670146398
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,8,1,1-6611,89,6,0,7,9.85200321674347,0.1106966653566682
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,4,7,1-4634,48,2,0,6,5.301717042922974,0.11045243839422862
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,18,10,1-6217,44,1,0,7,4.852003216743469,0.11027280038053339
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,10,17,1-17790,5,0,0,1,0.5502861738204956,0.11005723476409912
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,1,14,1-3647,5,0,0,1,0.5502861738204956,0.11005723476409912
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,19,23,1-3217,5,0,0,1,0.5502861738204956,0.11005723476409912
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,15,13,1-7722,60,6,0,1,6.550286173820496,0.10917143623034159
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,5,21,MLG02,320,15,0,36,34.81030225753784,0.10878219455480576
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,21,18,1-6974,207,15,0,13,22.153720259666443,0.10702280318679441
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,18,10,1-9338,29,2,0,2,3.100572347640991,0.10691628784968935
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,7,3,1-20047,20,1,0,2,2.100572347640991,0.10502861738204956
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,9,16,1-1836,20,1,0,2,2.100572347640991,0.10502861738204956
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,17,5,1-2584,36,1,0,5,3.751430869102478,0.10420641303062439
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,5,21,1-8988,29,3,0,0,3.0,0.10344827586206896
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,8,1,1-7004,381,36,0,6,39.301717042922974,0.10315411297355111
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,21,18,1-5214,40,3,0,2,4.100572347640991,0.10251430869102478
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,5,21,1-8066,86,1,0,14,8.704006433486938,0.10120937713356905
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,5,21,1-4417,151,2,0,24,15.206868171691895,0.10070773623637017
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,8,1,1-4640,87,6,0,5,8.751430869102478,0.10059115941497102
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,4,7,MLG29,164,6,0,19,16.455437302589417,0.1003380323328623
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,2,9,1-9457,11,0,0,2,1.1005723476409912,0.10005203160372647
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,8,1,1-1191,53,2,0,6,5.301717042922974,0.10003239703628253
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,1,14,1-9185,31,2,0,2,3.100572347640991,0.10001846282712874
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,1,14,1-9712,10,1,0,0,1.0,0.1
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,1,4,MLG73,10,1,0,0,1.0,0.1
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,11,12,1-2573,37,2,0,3,3.650858521461487,0.09867185193139154
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,21,12,1-7204,26,2,0,1,2.5502861738204956,0.09808792976232675
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,4,13,1-8503,16,1,0,1,1.5502861738204956,0.09689288586378098
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,14,18,1-6647,62,6,0,0,6.0,0.0967741935483871
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,1,14,1-7182,22,1,0,2,2.100572347640991,0.09548056125640869
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,6,15,1-10762,6,0,0,1,0.5502861738204956,0.09171436230341594
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,11,12,1-9465,18,0,0,3,1.6508585214614868,0.09171436230341594
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,6,15,1-9946,12,0,0,2,1.1005723476409912,0.09171436230341594
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,5,21,1-9995,24,0,0,4,2.2011446952819824,0.09171436230341594
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,11,12,1-7066,23,1,0,2,2.100572347640991,0.09132923250613005
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,2,9,1-19598,11,1,0,0,1.0,0.09090909090909091
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,3,8,1-5877,79,7,0,0,7.0,0.08860759493670886
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,12,17,1-10451,46,4,0,0,4.0,0.08695652173913043
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,4,20,1-7213,23,2,0,0,2.0,0.08695652173913043
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,2,9,1-18603,19,0,0,3,1.6508585214614868,0.08688729060323615
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,20,11,1-8910,137,8,0,7,11.85200321674347,0.08651097238498882
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,15,MLG06,18,1,0,1,1.5502861738204956,0.0861270096566942
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,14,20,1-7058,80,4,0,5,6.751430869102478,0.08439288586378098
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,23,MLG55,92,0,0,14,7.7040064334869385,0.08373920036398846
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,13,19,1-6743,58,1,0,7,4.852003216743469,0.0836552278748874
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,5,21,1-0008,230,6,0,24,19.206868171691895,0.08350812248561694
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,4,7,1-2178,12,1,0,0,1.0,0.08333333333333333
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,4,7,1-9444,24,2,0,0,2.0,0.08333333333333333
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,19,23,1-9491,80,0,0,12,6.603434085845947,0.08254292607307434
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,19,23,MLG60,47,0,0,7,3.8520032167434692,0.08195751524986104
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,4,7,1-2714,61,0,0,9,4.9525755643844604,0.08118976335056492
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,13,19,1-7614,72,3,0,5,5.751430869102478,0.07988098429308997
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,22,15,1-9667,14,0,0,2,1.1005723476409912,0.07861231054578509
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,8,1,1-3587,46,3,0,1,3.5502861738204956,0.07718013421348903
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,21,18,1-1833,124,9,0,1,9.550286173820496,0.07701843688564916
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,21,18,1-3564,41,2,0,2,3.100572347640991,0.07562371579612173
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,12,17,1-7752,29,1,0,2,2.100572347640991,0.07243352922899969
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,15,13,1-9955,60,1,0,6,4.301717042922974,0.07169528404871622
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,9,20,1-18203,29,2,0,0,2.0,0.06896551724137931
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,7,3,1-9861,8,0,0,1,0.5502861738204956,0.06878577172756195
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,2,23,1-8172,40,0,0,5,2.751430869102478,0.06878577172756195
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,5,21,1-9806,8,0,0,1,0.5502861738204956,0.06878577172756195
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,20,11,1-9739,31,1,0,2,2.100572347640991,0.06776039831099971
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,4,7,1-10071,30,2,0,0,2.0,0.06666666666666667
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,1,14,1-10696,24,1,0,1,1.5502861738204956,0.06459525724252065
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,8,1,1-8023,16,1,0,0,1.0,0.0625
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,8,1,1-9761,35,1,0,2,2.100572347640991,0.06001635278974261
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,12,17,1-0001,17,1,0,0,1.0,0.058823529411764705
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,8,1,1-19897,53,2,0,2,3.100572347640991,0.05850136504983002
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,14,20,MLG37,116,4,0,5,6.751430869102478,0.058201990250883434
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,7,3,1-6531,27,1,0,1,1.5502861738204956,0.05741800643779613
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,1,14,1-9850,27,1,0,1,1.5502861738204956,0.05741800643779613
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,5,21,1-9110,29,0,0,3,1.6508585214614868,0.05692615591246506
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,11,12,1-19547,66,1,0,5,3.751430869102478,0.05683986165306785
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,22,2,1-8124,18,1,0,0,1.0,0.05555555555555555
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1-6642,3,8,1-6642,36,2,0,0,2.0,0.05555555555555555
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,11,12,1-9818,28,1,0,1,1.5502861738204956,0.05536736335073199
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,12,17,72-18936,20,0,0,2,1.1005723476409912,0.05502861738204956
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,1,14,1-19549,29,1,0,1,1.5502861738204956,0.05345814392484467
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,9,16,1-9607,19,1,0,0,1.0,0.05263157894736842
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,16,4,1-18409,22,0,0,2,1.1005723476409912,0.050026015801863236
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,14,5,1-8529,56,0,0,5,2.751430869102478,0.04913269409111568
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,1-6543,2,9,1-6543,12,0,0,1,0.5502861738204956,0.04585718115170797
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,8,1,1-7839,24,0,0,2,1.1005723476409912,0.04585718115170797
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,5,21,MLG12,146,6,0,1,6.550286173820496,0.04486497379329107
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,19,23,1-7122,197,0,0,16,8.80457878112793,0.044693293305217915
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,20,11,1-2153,13,0,0,1,0.5502861738204956,0.04232970567849966
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,7,3,1-19839,13,0,0,1,0.5502861738204956,0.04232970567849966
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,1,14,1-5167,24,1,0,0,1.0,0.041666666666666664
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,8,1,1-8551,38,1,0,1,1.5502861738204956,0.04079700457422357
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,15,13,1-9331,25,1,0,0,1.0,0.04
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,8,1,1-1015,155,5,0,2,6.100572347640991,0.03935853127510317
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,4,17,1-0405,64,2,0,0,2.0,0.03125
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,2,1,1-1592,32,1,0,0,1.0,0.03125
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,10,10,1-9495,18,0,0,1,0.5502861738204956,0.030571454101138644
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,5,21,1-9549,18,0,0,1,0.5502861738204956,0.030571454101138644
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,2,9,1-8125,21,0,0,1,0.5502861738204956,0.026204103515261694
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,11,12,1-20003,21,0,0,1,0.5502861738204956,0.026204103515261694
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,19,23,1-6918,43,0,0,2,1.1005723476409912,0.02559470575909282
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,19,23,1-6914,73,0,0,3,1.6508585214614868,0.02261450029399297
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,7,3,1-8174,45,1,0,0,1.0,0.022222222222222223
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,1,14,1-8767,48,1,0,0,1.0,0.020833333333333332
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,22,2,1-18735,27,0,0,1,0.5502861738204956,0.020380969400759095
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,5,21,1-2670,104,0,0,3,1.6508585214614868,0.015873639629437372
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,12,15,1-6594,70,0,0,2,1.1005723476409912,0.015722462109157016
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-2104,1,14,1-2104,36,0,0,1,0.5502861738204956,0.015285727050569322
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,5,21,1-7341,110,1,0,0,1.0,0.00909090909090909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,20,1,72-0103,71,0,0,1,0.5502861738204956,0.007750509490429516
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,16,4,1-9643,8,0,0,0,0.0,0.0
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,19,23,1-9578,42,0,0,0,0.0,0.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,14,20,1-19568,2,0,0,0,0.0,0.0
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,3,13,1-11330,14,0,0,0,0.0,0.0
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,9,1,1-5990,5,0,0,0,0.0,0.0
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,3,1,1-21192,4,0,0,0,0.0,0.0
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,1-9253,1,14,1-9253,24,0,0,0,0.0,0.0
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,1-8641,5,21,1-8641,30,0,0,0,0.0,0.0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,11,12,1-0022,18,0,0,0,0.0,0.0
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,9,1,1-18202,23,0,0,0,0.0,0.0
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,10,6,1-9838,3,0,0,0,0.0,0.0
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,6,20,72-11994,8,0,0,0,0.0,0.0
325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-19924,1,14,1-19924,1,0,0,0,0.0,0.0
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,1,14,1-6216,45,0,0,0,0.0,0.0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,18,10,1-3519,27,0,0,0,0.0,0.0
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,4,4,1-7608,4,0,0,0,0.0,0.0
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,1-4361,1,14,1-4361,10,0,0,0,0.0,0.0
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,1,14,1-5406,10,0,0,0,0.0,0.0
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,15,13,1-10951,1,0,0,0,0.0,0.0
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,3,8,1-9733,4,0,0,0,0.0,0.0
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,15,1,1-19222,15,0,0,0,0.0,0.0
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,14,7,1-8379,5,0,0,0,0.0,0.0
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,16,13,1-7527,1,0,0,0,0.0,0.0
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-2869,1,14,1-2869,9,0,0,0,0.0,0.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-8020,7,3,1-8020,56,0,0,0,0.0,0.0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,10,6,1-3521,22,0,0,0,0.0,0.0
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,10,6,1-7321,7,0,0,0,0.0,0.0
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6931,1,14,1-6931,1,0,0,0,0.0,0.0
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,1,14,1-7509,40,0,0,0,0.0,0.0
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,1,14,1-7721,20,0,0,0,0.0,0.0
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-21195,14,20,1-21195,1,0,0,0,0.0,0.0
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-10948,1,14,1-10948,2,0,0,0,0.0,0.0
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,1,14,1-5929,4,0,0,0,0.0,0.0
297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-8352,1,14,1-8352,1,0,0,0,0.0,0.0
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,13,19,1-10232,5,0,0,0,0.0,0.0
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-7599,3,8,1-7599,3,0,0,0,0.0,0.0
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,1-6971,1,14,1-6971,10,0,0,0,0.0,0.0
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,1,14,1-9731,11,0,0,0,0.0,0.0
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,3,8,1-8401,57,0,0,0,0.0,0.0
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,1,14,1-17645,9,0,0,0,0.0,0.0
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,1-10922,10,6,1-10922,1,0,0,0,0.0,0.0
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-2025,1,14,1-2025,41,0,0,0,0.0,0.0
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,4,11,1-4051,5,0,0,0,0.0,0.0
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,1,1,1-4136,5,0,0,0,0.0,0.0
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8623,3,8,1-8623,5,0,0,0,0.0,0.0
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,1,14,1-5914,3,0,0,0,0.0,0.0
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,11,12,1-4910,4,0,0,0,0.0,0.0
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,5,21,1-9504,30,0,0,0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-3178,1,14,1-3178,6,0,0,0,0.0,0.0
317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-10978,12,17,1-10978,1,0,0,0,0.0,0.0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,14,20,1-8021,58,0,0,0,0.0,0.0
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,1,14,1-10698,6,0,0,0,0.0,0.0
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,3,8,1-18498,13,0,0,0,0.0,0.0
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,1,14,1-5530,7,0,0,0,0.0,0.0
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,19,23,1-1935,12,0,0,0,0.0,0.0
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,19,23,1-18234,43,0,0,0,0.0,0.0
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,6,15,1-9836,5,0,0,0,0.0,0.0
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,19,23,1-4847,2,0,0,0,0.0,0.0
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,4,7,1-6028,2,0,0,0,0.0,0.0
565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,1-19927,1,14,1-19927,1,0,0,0,0.0,0.0
