Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,17,11,1-9338,29,2,0,3,4.432545959949493,0.1528464124120515
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,11,17,1-9606,16,0,0,3,2.4325459599494934,0.15203412249684334
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,10,21,1-1191,53,4,0,5,8.054243266582489,0.15196685408646204
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,6,9,1-9444,24,2,0,2,3.6216973066329956,0.15090405444304147
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,2,18,1-18234,43,4,0,3,6.432545959949493,0.14959409209184868
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,19,15,1-1317,414,14,0,59,61.84007054567337,0.14937215107650573
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,22,8,1-6216,45,5,0,2,6.621697306632996,0.1471488290362888
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,13,13,1-9549,18,1,0,2,2.6216973066329956,0.14564985036849976
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,1,19,MLG53,91,10,0,4,13.243394613265991,0.14553180893698892
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,14,6,1-5214,40,5,0,1,5.810848653316498,0.14527121633291246
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,4,24,1-6611,89,8,0,6,12.865091919898987,0.1445515946056066
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,12,14,1-7874,258,33,0,5,37.05424326658249,0.14362109793249025
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,15,1,1-8084,82,2,0,12,11.730183839797974,0.14305102243656065
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,3,10,1-9237,38,3,0,3,5.432545959949493,0.14296173578814456
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,7,2,MLG84,63,9,0,0,9.0,0.14285714285714285
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,1,19,1-7995,14,2,0,0,2.0,0.14285714285714285
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,7,2,1-3646,7,1,0,0,1.0,0.14285714285714285
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,12,14,1-1224,151,14,0,9,21.29763787984848,0.14104395946919523
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,17,11,1-6538,44,2,0,5,6.054243266582489,0.13759643787687476
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,3,10,1-9645,69,7,0,3,9.432545959949493,0.1367035646369492
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,13,13,1-19222,15,2,0,0,2.0,0.13333333333333333
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,9,23,1-7496,246,16,0,20,32.216973066329956,0.13096330514768276
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,11,17,1-11329,14,1,0,1,1.8108486533164978,0.12934633237974985
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,9,23,1-9752,22,2,0,1,2.810848653316498,0.12776584787802261
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,22,8,1-8544,54,2,0,6,6.865091919898987,0.12713133184998124
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,8,12,1-9504,30,3,0,1,3.810848653316498,0.12702828844388325
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,8,12,1-7752,29,2,0,2,3.6216973066329956,0.12488611402182744
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,19,15,1-1769,89,2,0,11,10.919335186481476,0.12268915939866827
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,22,8,1-8094,58,3,0,5,7.054243266582489,0.12162488390659464
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,20,5,1-8622,54,0,0,8,6.486789226531982,0.12012572641725894
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,21,3,1-9655,27,0,0,4,3.243394613265991,0.12012572641725894
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,11,17,1-5626,125,2,0,16,14.973578453063965,0.11978862762451171
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,8,12,1-1972,32,3,0,1,3.810848653316498,0.11908902041614056
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,4,24,1-3534,279,19,0,16,31.973578453063965,0.11460063961671672
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,13,13,1-0405,64,0,0,9,7.29763787984848,0.1140255918726325
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-2869,2,18,1-2869,9,1,0,0,1.0,0.1111111111111111
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,1,19,1-9076,9,1,0,0,1.0,0.1111111111111111
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,5,22,1-9722,22,0,0,3,2.4325459599494934,0.11057027090679515
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,4,24,1-7807,239,6,0,25,26.271216332912445,0.10992140725067968
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,9,23,1-7481,33,2,0,2,3.6216973066329956,0.1097484032313029
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,4,24,1-3516,156,13,0,5,17.05424326658249,0.10932207222168262
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,1,19,1-19447,15,0,0,2,1.6216973066329956,0.10811315377553304
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,2,18,1-6980,128,4,0,12,13.730183839797974,0.10726706124842167
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,1,19,1-9907,17,1,0,1,1.8108486533164978,0.10652050901861752
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,1,19,1-0001,17,1,0,1,1.8108486533164978,0.10652050901861752
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,12,14,1-18423,47,5,0,0,5.0,0.10638297872340426
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,5,22,1-7341,110,6,0,7,11.675940573215485,0.10614491430195895
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,18,7,1-6900,67,2,0,6,6.865091919898987,0.10246405850595502
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,6,9,1-9643,8,0,0,1,0.8108486533164978,0.10135608166456223
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,10,21,1-5555,10,1,0,0,1.0,0.1
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,9,23,1-1833,124,11,0,1,11.810848653316498,0.09524877946222982
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,14,6,1-20003,21,2,0,0,2.0,0.09523809523809523
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,19,15,1-2294,75,3,0,5,7.054243266582489,0.09405657688776652
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,9,23,1-1204,39,2,0,2,3.6216973066329956,0.09286403350341015
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,22,8,1-1836,20,1,0,1,1.8108486533164978,0.09054243266582489
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,15,1,1-4634,48,1,0,4,4.243394613265991,0.08840405444304149
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,2,18,1-3564,41,2,0,2,3.6216973066329956,0.08833408064958526
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,1,19,1-2596,35,3,0,0,3.0,0.08571428571428572
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,17,11,1-9739,31,1,0,2,2.6216973066329956,0.0845708808591289
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,2,18,1-19549,29,0,0,3,2.4325459599494934,0.08388089517067218
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,2,18,1-8590,24,2,0,0,2.0,0.08333333333333333
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,2,18,1-6743,58,4,0,1,4.810848653316498,0.08294566643649134
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,4,24,1-4855,22,1,0,1,1.8108486533164978,0.08231130242347717
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,15,1,1-6061,40,0,0,4,3.243394613265991,0.08108486533164978
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,6,9,1-7722,60,0,0,6,4.865091919898987,0.08108486533164978
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,15,1,1-9436,21,0,0,2,1.6216973066329956,0.07722368126823789
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,15,1,1-9497,150,4,0,9,11.29763787984848,0.07531758586565654
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,7,2,1-19286,40,3,0,0,3.0,0.075
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,4,24,1-17907,119,4,0,6,8.865091919898987,0.07449657075545367
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,4,24,1-3068,180,6,0,9,13.29763787984848,0.07387576599915822
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,1,19,1-19598,11,0,0,1,0.8108486533164978,0.07371351393786343
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,7,2,1-11330,14,1,0,0,1.0,0.07142857142857142
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,21,3,72-0103,71,1,0,5,5.054243266582489,0.0711865248814435
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,4,24,1-8826,123,7,0,2,8.621697306632996,0.07009510005392679
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,2,18,1-8186,26,1,0,1,1.8108486533164978,0.0696480251275576
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,9,23,1-18203,29,2,0,0,2.0,0.06896551724137931
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,4,24,1-8328,114,2,0,7,7.675940573215485,0.06733281204574987
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,16,20,1-9646,105,7,0,0,7.0,0.06666666666666667
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,17,11,1-9996,28,1,0,1,1.8108486533164978,0.06467316618987493
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,7,2,1-4149,16,1,0,0,1.0,0.0625
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,21,3,1-8174,45,2,0,1,2.810848653316498,0.06246330340703329
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,4,24,1-5282,17,1,0,0,1.0,0.058823529411764705
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,1,19,1-0037,35,2,0,0,2.0,0.05714285714285714
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,9,23,1-6909,36,2,0,0,2.0,0.05555555555555555
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,17,11,1-9185,31,0,0,2,1.6216973066329956,0.052312816342999856
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,4,24,1-20641,16,0,0,1,0.8108486533164978,0.05067804083228111
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,8,12,1-9137,111,3,0,3,5.432545959949493,0.04894185549504048
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,2,18,MLG09,125,0,0,7,5.675940573215485,0.04540752458572388
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,20,5,1-9887,36,0,0,2,1.6216973066329956,0.0450471474064721
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,15,1,1-2670,104,3,0,2,4.621697306632996,0.04443939717916342
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,15,1,1-8100,19,0,0,1,0.8108486533164978,0.04267624491139462
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,4,24,1-8551,38,0,0,2,1.6216973066329956,0.04267624491139462
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,4,24,1-19547,66,1,0,2,2.6216973066329956,0.0397226864641363
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,9,23,1-8767,48,0,0,2,1.6216973066329956,0.03378536055485407
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,21,3,1-9955,60,2,0,0,2.0,0.03333333333333333
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,1-8641,1,19,1-8641,30,1,0,0,1.0,0.03333333333333333
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,4,24,1-8267,133,1,0,4,4.243394613265991,0.031905222656135275
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,1,19,1-7204,26,0,0,1,0.8108486533164978,0.031186486666019145
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,15,1,1-19897,53,0,0,2,1.6216973066329956,0.030598062389301805
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,18,7,1-9850,27,0,0,1,0.8108486533164978,0.030031431604314734
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,2,18,1-2714,61,1,0,1,1.8108486533164978,0.029686043496991766
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,7,2,72-12387,71,2,0,0,2.0,0.028169014084507043
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,15,1,1-6916,43,1,0,0,1.0,0.023255813953488372
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-2104,5,22,1-2104,36,0,0,1,0.8108486533164978,0.02252357370323605
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,4,24,1-1015,155,0,0,4,3.243394613265991,0.020925126537199943
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-2025,10,21,1-2025,41,0,0,1,0.8108486533164978,0.019776796422353606
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,19,15,1-6217,44,0,0,1,0.8108486533164978,0.01842837848446586
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,3,10,1-10071,30,0,0,0,0.0,0.0
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,19,15,1-9607,19,0,0,0,0.0,0.0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,13,13,1-3519,27,0,0,0,0.0,0.0
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,1,19,1-7453,13,0,0,0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-3178,4,24,1-3178,6,0,0,0,0.0,0.0
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,14,6,72-18936,20,0,0,0,0.0,0.0
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,1-9253,14,6,1-9253,24,0,0,0,0.0,0.0
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,13,13,1-4910,4,0,0,0,0.0,0.0
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,12,14,1-7525,6,0,0,0,0.0,0.0
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-10948,7,2,1-10948,2,0,0,0,0.0,0.0
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,9,23,72-11994,8,0,0,0,0.0,0.0
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,4,24,1-7321,7,0,0,0,0.0,0.0
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,12,14,1-5877,79,0,0,0,0.0,0.0
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,3,10,1-3176,3,0,0,0,0.0,0.0
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,7,2,1-18202,23,0,0,0,0.0,0.0
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,7,2,1-9331,25,0,0,0,0.0,0.0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,9,23,1-0022,18,0,0,0,0.0,0.0
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,4,24,1-8125,21,0,0,0,0.0,0.0
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,3,10,1-4847,2,0,0,0,0.0,0.0
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1-6642,16,20,1-6642,36,0,0,0,0.0,0.0
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,6,9,1-20012,12,0,0,0,0.0,0.0
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,1,19,1-8532,4,0,0,0,0.0,0.0
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,1-6971,1,19,1-6971,10,0,0,0,0.0,0.0
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,12,14,1-17657,8,0,0,0,0.0,0.0
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,7,2,1-9731,11,0,0,0,0.0,0.0
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,16,20,1-9588,14,0,0,0,0.0,0.0
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,4,24,1-10951,1,0,0,0,0.0,0.0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,12,14,1-8021,58,0,0,0,0.0,0.0
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,1-6543,2,18,1-6543,12,0,0,0,0.0,0.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,7,2,1-19568,2,0,0,0,0.0,0.0
297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-8352,13,13,1-8352,1,0,0,0,0.0,0.0
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,8,12,1-20467,13,0,0,0,0.0,0.0
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-21195,14,6,1-21195,1,0,0,0,0.0,0.0
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8623,8,12,1-8623,5,0,0,0,0.0,0.0
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,2,18,1-5406,10,0,0,0,0.0,0.0
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,1-10922,8,12,1-10922,1,0,0,0,0.0,0.0
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6931,12,14,1-6931,1,0,0,0,0.0,0.0
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,6,9,1-9465,18,0,0,0,0.0,0.0
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,6,9,1-10232,5,0,0,0,0.0,0.0
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,16,20,1-3217,5,0,0,0,0.0,0.0
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,20,5,1-8401,57,0,0,0,0.0,0.0
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,2,18,1-2153,13,0,0,0,0.0,0.0
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,15,1,1-4088,30,0,0,0,0.0,0.0
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,11,17,1-17645,9,0,0,0,0.0,0.0
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,8,12,1-5929,4,0,0,0,0.0,0.0
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,7,2,1-9712,10,0,0,0,0.0,0.0
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,1-4361,2,18,1-4361,10,0,0,0,0.0,0.0
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,5,22,1-3216,5,0,0,0,0.0,0.0
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,6,9,1-3647,5,0,0,0,0.0,0.0
317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-10978,10,21,1-10978,1,0,0,0,0.0,0.0
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,9,23,1-20791,13,0,0,0,0.0,0.0
325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-19924,4,24,1-19924,1,0,0,0,0.0,0.0
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,8,12,1-8113,9,0,0,0,0.0,0.0
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,4,24,1-9055,12,0,0,0,0.0,0.0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,7,2,1-8566,5,0,0,0,0.0,0.0
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,7,2,1-2178,12,0,0,0,0.0,0.0
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,13,13,1-9455,2,0,0,0,0.0,0.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-8020,8,12,1-8020,56,0,0,0,0.0,0.0
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,14,6,1-9034,3,0,0,0,0.0,0.0
565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,1-19927,9,23,1-19927,1,0,0,0,0.0,0.0
