Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,8,21,MLG35,49,3,0,2,3.1402541399002075,0.06408681918163689
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,11,4,1-8544,54,3,0,6,3.4207624197006226,0.0633474522166782
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,4,11,1-8910,137,8,0,9,8.631143629550934,0.06300104839088273
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,4,11,1-5744,18,1,0,1,1.0701270699501038,0.05945150388611688
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,23,1,1-9887,36,2,0,2,2.1402541399002075,0.05945150388611688
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,7,15,1-6743,58,3,0,6,3.4207624197006226,0.05897866240863142
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,19,20,1-0001,17,1,0,0,1.0,0.058823529411764705
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,14,3,1-5980,29,1,0,10,1.7012706995010376,0.05866450687934612
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,5,22,1-8398,54,3,0,2,3.1402541399002075,0.058152854442596436
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,21,8,1-17758,40,2,0,4,2.280508279800415,0.057012706995010376
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,7,15,1-9607,19,1,0,1,1.0701270699501038,0.05632247736579493
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,19,20,1-0022,18,1,0,0,1.0,0.05555555555555555
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,5,22,1-10785,279,11,0,61,15.27775126695633,0.054758965114538816
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,6,19,1-3519,27,0,0,21,1.472668468952179,0.05454327662785848
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,23,1,1-9436,21,1,0,2,1.1402541399002075,0.05429781618572417
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,7,15,1-5197,72,3,0,11,3.7713977694511414,0.0523805245757103
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,1,18,1-18409,22,1,0,2,1.1402541399002075,0.051829733631827614
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,9,16,1-8573,184,6,0,50,9.506353497505188,0.051664964660354286
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,21,8,1-6980,128,5,0,23,6.6129226088523865,0.05166345788165927
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-3141,5,22,1-3141,136,4,0,37,6.594701588153839,0.048490452854072344
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,20,13,1-9444,24,1,0,2,1.1402541399002075,0.047510589162508644
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,1,18,1-8938,30,1,0,6,1.4207624197006226,0.047358747323354086
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,17,5,1-3087,26,1,0,3,1.2103812098503113,0.046553123455781206
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,5,22,1-7441,111,0,0,72,5.049149036407471,0.04548782915682406
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,5,22,1-9498,64,2,0,12,2.841524839401245,0.044398825615644455
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,16,6,1-9345,47,2,0,1,2.0701270699501038,0.044045256807449015
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,14,3,1-8186,26,1,0,2,1.1402541399002075,0.04385592845770029
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,22,12,1-7204,26,1,0,2,1.1402541399002075,0.04385592845770029
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,13,2,1-8767,48,2,0,1,2.0701270699501038,0.04312764729062716
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,23,1,1-4417,151,6,0,7,6.490889489650726,0.04298602311026971
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,23,1,MLG30,208,8,0,12,8.841524839401245,0.042507330958659835
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,15,7,1-8566,5,0,0,3,0.21038120985031128,0.04207624197006225
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,18,10,1-17790,5,0,0,3,0.21038120985031128,0.04207624197006225
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,20,13,1-5508,38,1,0,8,1.56101655960083,0.041079383147390264
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,9,16,MLG15,105,4,0,4,4.280508279800415,0.04076674552190872
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,11,4,1-9331,25,1,0,0,1.0,0.04
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,4,11,1-18613,25,1,0,0,1.0,0.04
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,20,13,MLG37,116,4,0,9,4.631143629550934,0.03992365197888736
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,15,7,1-8094,58,2,0,3,2.2103812098503113,0.03811002085948813
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,20,13,MLG17,153,1,0,68,5.768640756607056,0.03770353435690886
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,23,1,1-7140,397,12,0,40,14.80508279800415,0.03729239999497267
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,23,1,MLG67,27,1,0,0,1.0,0.037037037037037035
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,23,1,1-8988,29,1,0,1,1.0701270699501038,0.036900933446555303
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,13,2,1-9185,31,1,0,2,1.1402541399002075,0.03678239160968411
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,1,18,1-7481,33,1,0,3,1.2103812098503113,0.03667821848031246
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,17,5,1-9614,30,1,0,1,1.0701270699501038,0.035670902331670126
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,2,9,72-11994,8,0,0,4,0.28050827980041504,0.03506353497505188
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,8,21,1-6028,2,0,0,1,0.07012706995010376,0.03506353497505188
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,4,11,1-10444,8,0,0,4,0.28050827980041504,0.03506353497505188
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,5,22,1-5626,125,3,0,19,4.332414329051971,0.03465931463241577
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,5,22,1-1570,142,3,0,27,4.8934308886528015,0.03446078090600564
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,13,2,1-18714,32,1,0,1,1.0701270699501038,0.03344147093594074
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,5,22,1-0129,142,2,0,36,4.524574518203735,0.03186320083242067
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,9,16,1-8124,18,0,0,8,0.5610165596008301,0.03116758664449056
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,4,11,1-9761,35,1,0,1,1.0701270699501038,0.030575059141431535
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,1,18,1-5530,7,0,0,3,0.21038120985031128,0.030054458550044467
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,22,12,1-8541,232,4,0,42,6.945336937904358,0.029936797146139473
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,5,22,1-7874,258,4,0,53,7.716734707355499,0.029909824447114337
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,1,18,1-18234,43,1,0,4,1.280508279800415,0.029779262320939883
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,1,18,1-6909,36,1,0,1,1.0701270699501038,0.02972575194305844
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,3,24,1-7042,117,0,0,47,3.2959722876548767,0.028170703313289545
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,11,4,1-6916,43,1,0,3,1.2103812098503113,0.028148400229077008
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1-6642,13,2,1-6642,36,1,0,0,1.0,0.027777777777777776
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,1,18,1-6216,45,1,0,3,1.2103812098503113,0.026897360218895806
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,3,24,1-2400,49,0,0,17,1.192160189151764,0.024329799778607428
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,13,2,1-3176,3,0,0,1,0.07012706995010376,0.02337568998336792
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,2,9,1-6594,70,0,0,23,1.6129226088523865,0.02304175155503409
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,12,14,1-10071,30,0,0,9,0.6311436295509338,0.021038120985031127
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,3,24,1-9576,10,0,0,3,0.21038120985031128,0.021038120985031127
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,3,24,1-3068,180,0,0,54,3.786861777305603,0.021038120985031127
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,5,22,1-8397,51,0,0,14,0.9817789793014526,0.01925056822159711
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,5,22,MLG09,125,1,0,20,2.402541399002075,0.0192203311920166
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,4,11,1-9955,60,1,0,2,1.1402541399002075,0.01900423566500346
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,23,1,1-8066,86,1,0,8,1.56101655960083,0.018151355344195697
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,16,6,MLG07,90,1,0,7,1.4908894896507263,0.01656543877389696
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,3,24,1-0272,111,0,0,24,1.6830496788024902,0.015162609718941353
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,23,1,1-0292,99,1,0,7,1.4908894896507263,0.015059489794451781
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,1,18,1-11206,14,0,0,3,0.21038120985031128,0.015027229275022234
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,3,24,1-7839,24,0,0,5,0.3506353497505188,0.01460980623960495
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,3,24,1-3534,279,0,0,56,3.9271159172058105,0.014075684291060252
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,15,7,1-9712,10,0,0,2,0.14025413990020752,0.014025413990020752
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,1,18,1-4136,5,0,0,1,0.07012706995010376,0.014025413990020752
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,1,18,1-7521,10,0,0,2,0.14025413990020752,0.014025413990020752
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,3,24,1-1224,151,0,0,30,2.103812098503113,0.013932530453662998
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,7,15,1-9606,16,0,0,3,0.21038120985031128,0.013148825615644455
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,3,24,1-19547,66,0,0,12,0.8415248394012451,0.01275037635456432
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,3,24,1-8267,133,0,0,24,1.6830496788024902,0.012654508863176619
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,3,24,1-7496,246,0,0,44,3.0855910778045654,0.012543053161807177
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,3,24,1-17907,119,0,0,20,1.4025413990020752,0.011786062176488027
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,3,24,1-9504,30,0,0,5,0.3506353497505188,0.01168784499168396
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,23,1,1-1850,30,0,0,5,0.3506353497505188,0.01168784499168396
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,3,24,1-7152,109,0,0,17,1.192160189151764,0.010937249441759302
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,3,24,1-7807,239,0,0,37,2.594701588153839,0.010856492000643678
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,3,24,1-8400,33,0,0,5,0.3506353497505188,0.0106253136288036
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,7,15,1-2596,35,0,0,5,0.3506353497505188,0.010018152850014823
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,2,9,1-9447,7,0,0,1,0.07012706995010376,0.010018152850014823
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,18,10,1-9588,14,0,0,2,0.14025413990020752,0.010018152850014823
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,6,19,1-10060,36,0,0,5,0.3506353497505188,0.0097398708264033
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,22,12,1-8906,15,0,0,2,0.14025413990020752,0.009350275993347168
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,3,24,1-3362,117,0,0,15,1.0519060492515564,0.008990649993603047
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,5,22,1-18563,8,0,0,1,0.07012706995010376,0.00876588374376297
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,15,7,1-9643,8,0,0,1,0.07012706995010376,0.00876588374376297
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,3,24,1-1592,32,0,0,4,0.28050827980041504,0.00876588374376297
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,2,9,1-9805,26,0,0,3,0.21038120985031128,0.00809158499424274
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,6,19,1-0037,35,0,0,4,0.28050827980041504,0.008014522280011859
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-2869,20,13,1-2869,9,0,0,1,0.07012706995010376,0.00779189666112264
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,3,24,1-9655,27,0,0,3,0.21038120985031128,0.00779189666112264
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,17,5,1-0405,64,0,0,7,0.4908894896507263,0.007670148275792599
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,5,22,1-9996,28,0,0,3,0.21038120985031128,0.007513614637511117
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,3,24,1-5515,29,0,0,3,0.21038120985031128,0.00725452447759694
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,5,22,1-20047,20,0,0,2,0.14025413990020752,0.007012706995010376
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,14,3,1-4088,30,0,0,3,0.21038120985031128,0.007012706995010376
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,5,22,1-9839,20,0,0,2,0.14025413990020752,0.007012706995010376
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,17,5,72-18936,20,0,0,2,0.14025413990020752,0.007012706995010376
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,3,24,1-9722,22,0,0,2,0.14025413990020752,0.00637518817728216
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,7,15,1-6217,44,0,0,4,0.28050827980041504,0.00637518817728216
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,4,11,1-7066,23,0,0,2,0.14025413990020752,0.006098006082617719
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,3,24,1-3587,46,0,0,4,0.28050827980041504,0.006098006082617719
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,1-6543,7,15,1-6543,12,0,0,1,0.07012706995010376,0.00584392249584198
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,19,20,1-8222,12,0,0,1,0.07012706995010376,0.00584392249584198
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,3,24,1-9055,12,0,0,1,0.07012706995010376,0.00584392249584198
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,3,24,1-9995,24,0,0,2,0.14025413990020752,0.00584392249584198
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,3,24,1-19897,53,0,0,4,0.28050827980041504,0.00529260905283802
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,1,18,1-5282,17,0,0,1,0.07012706995010376,0.0041251217617708094
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,8,21,1-9907,17,0,0,1,0.07012706995010376,0.0041251217617708094
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,6,19,1-7509,40,0,0,2,0.14025413990020752,0.003506353497505188
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,5,22,1-19813,20,0,0,1,0.07012706995010376,0.003506353497505188
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,5,22,72-12387,71,0,0,3,0.21038120985031128,0.002963115631694525
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,16,6,1-5167,24,0,0,1,0.07012706995010376,0.00292196124792099
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,3,24,1-4634,48,0,0,2,0.14025413990020752,0.00292196124792099
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,23,1,1-1827,24,0,0,1,0.07012706995010376,0.00292196124792099
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,1,18,1-6531,27,0,0,1,0.07012706995010376,0.00259729888704088
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,6,19,1-2714,61,0,0,2,0.14025413990020752,0.002299248195085369
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,1,18,1-8174,45,0,0,1,0.07012706995010376,0.001558379332224528
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,4,11,1-18423,47,0,0,1,0.07012706995010376,0.001492065318087314
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,3,24,1-7722,60,0,0,1,0.07012706995010376,0.001168784499168396
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,8,21,1-5877,79,0,0,1,0.07012706995010376,0.0008876844297481489
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-2104,2,9,1-2104,36,0,0,0,0.0,0.0
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,4,11,1-7995,14,0,0,0,0.0,0.0
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-2025,3,24,1-2025,41,0,0,0,0.0,0.0
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-10948,13,2,1-10948,2,0,0,0,0.0,0.0
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,12,14,1-4910,4,0,0,0,0.0,0.0
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,3,24,1-4700,31,0,0,0,0.0,0.0
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,10,17,1-7525,6,0,0,0,0.0,0.0
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,14,3,1-5990,5,0,0,0,0.0,0.0
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,15,7,1-18202,23,0,0,0,0.0,0.0
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,14,3,1-18498,13,0,0,0,0.0,0.0
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,8,21,1-4847,2,0,0,0,0.0,0.0
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,18,10,1-5424,5,0,0,0,0.0,0.0
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,4,11,1-19567,2,0,0,0,0.0,0.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,6,19,1-19568,2,0,0,0,0.0,0.0
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,1,18,1-5555,10,0,0,0,0.0,0.0
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,3,24,1-8532,4,0,0,0,0.0,0.0
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,6,19,1-7453,13,0,0,0,0.0,0.0
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,5,22,1-8125,21,0,0,0,0.0,0.0
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,21,8,1-20012,12,0,0,0,0.0,0.0
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,1-8641,9,16,1-8641,30,0,0,0,0.0,0.0
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,5,22,1-9646,105,0,0,0,0.0,0.0
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,15,7,1-17657,8,0,0,0,0.0,0.0
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,10,17,1-7721,20,0,0,0,0.0,0.0
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,13,2,1-19839,13,0,0,0,0.0,0.0
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,1-4361,8,21,1-4361,10,0,0,0,0.0,0.0
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,6,19,1-5406,10,0,0,0,0.0,0.0
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,1-10922,20,13,1-10922,1,0,0,0,0.0,0.0
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8623,2,9,1-8623,5,0,0,0,0.0,0.0
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,12,14,1-7321,7,0,0,0,0.0,0.0
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,1-9253,2,9,1-9253,24,0,0,0,0.0,0.0
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,1-6971,22,12,1-6971,10,0,0,0,0.0,0.0
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,12,14,1-10232,5,0,0,0,0.0,0.0
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,12,14,1-5929,4,0,0,0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-3178,8,21,1-3178,6,0,0,0,0.0,0.0
297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-8352,7,15,1-8352,1,0,0,0,0.0,0.0
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,1,18,1-3216,5,0,0,0,0.0,0.0
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,21,8,1-2153,13,0,0,0,0.0,0.0
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,16,6,1-9465,18,0,0,0,0.0,0.0
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,10,17,1-8401,57,0,0,0,0.0,0.0
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,21,8,1-20791,13,0,0,0,0.0,0.0
325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-19924,20,13,1-19924,1,0,0,0,0.0,0.0
317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-10978,7,15,1-10978,1,0,0,0,0.0,0.0
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,3,24,1-8379,5,0,0,0,0.0,0.0
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-21195,10,17,1-21195,1,0,0,0,0.0,0.0
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6931,16,6,1-6931,1,0,0,0,0.0,0.0
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,8,21,1-17645,9,0,0,0,0.0,0.0
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,3,24,1-20467,13,0,0,0,0.0,0.0
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,3,24,1-13247,29,0,0,0,0.0,0.0
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,3,24,1-7993,24,0,0,0,0.0,0.0
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,3,24,1-2178,12,0,0,0,0.0,0.0
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,1,18,1-3646,7,0,0,0,0.0,0.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-8020,14,3,1-8020,56,0,0,0,0.0,0.0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,14,3,1-8021,58,0,0,0,0.0,0.0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,12,14,1-8093,4,0,0,0,0.0,0.0
565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,1-19927,18,10,1-19927,1,0,0,0,0.0,0.0
