Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,19,5,MLG44,59,5,0,10,6.111757308244705,0.10358910691940178
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,21,14,P-16616,28,2,0,8,2.889405846595764,0.10319306594984871
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,7,15,1-4417,151,10,0,50,15.558786541223526,0.10303832146505647
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,5,8,1-9768,241,22,0,23,24.557041808962822,0.1018964390413395
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,15,10,1-8820,83,6,0,22,8.445866078138351,0.1017574226281729
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,14,20,1-20167,56,5,0,6,5.667054384946823,0.10119739973119327
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,15,10,1-9404,100,7,0,28,10.112920463085175,0.10112920463085175
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,7,15,1-8066,86,7,0,15,8.667635962367058,0.10078646467868672
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,15,10,1-1972,32,3,0,2,3.222351461648941,0.10069848317652941
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,3,6,1-20003,21,2,0,1,2.1111757308244705,0.10053217765830812
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,7,15,1-7140,397,32,0,69,39.671125426888466,0.0999272680778047
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,18,2,1-2670,104,10,0,3,10.333527192473412,0.09936083838916741
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,7,15,MLG30,208,14,0,59,20.55936811864376,0.09884311595501807
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,3,6,1-9850,27,2,0,6,2.667054384946823,0.09877979203506752
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,3,6,MLG37,116,10,0,13,11.445284500718117,0.09866624569584584
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,15,10,1-8067,322,19,0,113,31.56285758316517,0.09802129684212785
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,9,3,1-8659,91,6,0,24,8.668217539787292,0.09525513779986036
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,1,22,1-9667,14,1,0,3,1.3335271924734116,0.0952519423195294
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,5,8,1-5913,14,1,0,3,1.3335271924734116,0.0952519423195294
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,7,15,MLG02,320,24,0,57,30.33701665699482,0.09480317705310881
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,22,18,1-6098,1327,104,0,178,123.78928008675575,0.09328506411963508
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,14,20,1-20012,12,1,0,1,1.1111757308244705,0.09259797756870587
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,1,22,1-0303,212,12,0,68,19.559949696063995,0.09226391366067922
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,20,17,1-6858,23,2,0,1,2.1111757308244705,0.09179024916628133
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,8,4,1-10785,279,18,0,68,25.559949696063995,0.09161272292496056
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,11,21,1-9722,22,2,0,0,2.0,0.09090909090909091
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,20,17,MLG54,595,46,0,70,53.782301157712936,0.09039042211380326
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,13,16,1-7752,29,2,0,5,2.5558786541223526,0.08813374669387422
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,9,3,1-9444,24,2,0,1,2.1111757308244705,0.0879656554510196
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,18,2,1-6647,62,5,0,4,5.444702923297882,0.08781778908544971
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,19,5,1-5508,38,3,0,3,3.3335271924734116,0.08772439980193188
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,22,18,1-18709,33,2,0,8,2.889405846595764,0.08755775292714436
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,16,1,1-2400,49,4,0,2,4.222351461648941,0.08617043799283552
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,18,2,1-7070,129,10,0,10,11.111757308244705,0.08613765355228453
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,9,3,1-8181,30,2,0,5,2.5558786541223526,0.08519595513741175
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,1,22,1-8576,55,4,0,6,4.667054384946823,0.08485553427176042
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,14,20,1-5163,16,1,0,3,1.3335271924734116,0.08334544952958822
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,9,3,1-9996,28,2,0,3,2.3335271924734116,0.08334025687405042
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,17,9,MLG62,525,28,0,140,43.56460231542587,0.08298019488652547
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,16,1,1-3516,156,10,0,25,12.779393270611763,0.08191918763212669
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,22,18,1-1005,125,9,0,11,10.222933039069176,0.0817834643125534
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,8,4,1-8906,15,1,0,2,1.222351461648941,0.08149009744326273
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,7,15,1-6296,254,15,0,48,20.336435079574585,0.08006470503769522
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,22,18,1-8084,82,2,0,40,6.447029232978821,0.07862230771925391
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,4,13,1-7453,13,1,0,0,1.0,0.07692307692307693
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,1,22,1-4682,16,1,0,2,1.222351461648941,0.07639696635305882
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,1,22,1-8127,32,2,0,4,2.444702923297882,0.07639696635305882
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,22,18,MLG45,70,5,0,3,5.333527192473412,0.07619324560676302
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,11,21,1-9925,93,7,0,0,7.0,0.07526881720430108
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,14,20,1-2282,219,9,0,66,16.337598234415054,0.07460090517997742
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,10,7,1-8590,24,1,0,7,1.7782301157712936,0.07409292149047057
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,19,5,MLG08,107,7,0,8,7.889405846595764,0.07373276492145574
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,20,17,MLG52,125,8,0,10,9.111757308244705,0.07289405846595765
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,22,MLG55,92,5,0,15,6.667635962367058,0.07247430393877237
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,3,6,1-9907,17,1,0,2,1.222351461648941,0.07190302715582006
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,1,22,1-0003,17,1,0,2,1.222351461648941,0.07190302715582006
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,21,14,1-9578,42,2,0,9,3.0005815774202347,0.07144241851000559
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,16,1,1-7496,246,14,0,32,17.557623386383057,0.07137245279017503
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,16,1,1-3068,180,11,0,13,12.445284500718117,0.06914046944843398
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,10,7,1-7897,95,6,0,5,6.555878654122353,0.0690092489907616
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,12,11,1-19547,66,3,0,13,4.445284500718117,0.06735279546542601
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,2,24,1-8493,38,0,0,23,2.557041808962822,0.06729057392007426
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,1,22,1-0405,64,0,0,38,4.22467777132988,0.06601059017702937
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,5,8,1-9610,49,2,0,10,3.111757308244705,0.06350525118866746
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,1,22,1-8705,48,2,0,9,3.0005815774202347,0.0625121161962549
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,3,6,1-6918,43,2,0,6,2.667054384946823,0.06202452058015868
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,10,7,1-18203,29,1,0,7,1.7782301157712936,0.06131827985418254
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,22,18,1-6693,98,5,0,9,6.000581577420235,0.06123042425939015
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,19,5,1-1989,46,2,0,7,2.7782301157712936,0.06039630686459334
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,1,22,1-18994,28,1,0,6,1.6670543849468231,0.05953765660524368
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,10,7,1-2596,35,2,0,0,2.0,0.05714285714285714
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,22,18,1-9497,150,7,0,14,8.556460231542587,0.05704306821028392
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,1,22,1-9455,2,0,0,1,0.11117573082447052,0.05558786541223526
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,2,24,1-19567,2,0,0,1,0.11117573082447052,0.05558786541223526
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,2,24,1-0033,10,0,0,5,0.5558786541223526,0.05558786541223526
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,16,1,1-7004,381,8,0,115,20.78520904481411,0.054554354448331
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,22,18,1-6035,23,1,0,2,1.222351461648941,0.053145715723867004
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,8,4,1-8172,40,1,0,10,2.111757308244705,0.05279393270611763
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,16,1,1-8100,19,1,0,0,1.0,0.05263157894736842
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,11,21,1-8094,58,3,0,0,3.0,0.05172413793103448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,8,4,72-0103,71,3,0,6,3.667054384946823,0.051648653309110185
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,1,22,1-9805,26,1,0,3,1.3335271924734116,0.05128950740282352
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,14,20,1-2573,37,1,0,8,1.8894058465957642,0.0510650228809666
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,18,2,72-18936,20,1,0,0,1.0,0.05
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,12,11,1-9338,29,1,0,4,1.444702923297882,0.04981734218268559
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,2,24,1-9495,18,0,0,8,0.8894058465957642,0.0494114359219869
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,4,13,1-2324,25,1,0,2,1.222351461648941,0.048894058465957645
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,6,12,1-5530,7,0,0,3,0.33352719247341156,0.047646741781915934
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,16,1,1-7842,21,1,0,0,1.0,0.047619047619047616
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,8,4,1-8400,33,1,0,5,1.5558786541223526,0.04714783800370766
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,14,20,MLG31,33,1,0,5,1.5558786541223526,0.04714783800370766
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,14,20,MLG57,629,12,0,158,29.565765470266342,0.04700439661409593
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,22,18,1-6916,43,2,0,0,2.0,0.046511627906976744
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,15,10,1-6217,44,0,0,18,2.0011631548404694,0.04548098079182885
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,12,11,1-10232,5,0,0,2,0.22235146164894104,0.044470292329788205
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,7,15,1-7964,202,6,0,26,8.890569001436234,0.044012717828892246
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,20,17,1-9496,39,1,0,6,1.6670543849468231,0.04274498422940572
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,7,15,1-19004,60,2,0,5,2.5558786541223526,0.042597977568705876
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,7,15,1-9902,30,1,0,2,1.222351461648941,0.040745048721631365
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-1207,2,24,1-1207,66,0,0,24,2.6682175397872925,0.04042753848162564
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,1,22,1-8018,58,1,0,11,2.2229330390691757,0.038326431708089234
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,1,22,1-5161,12,0,0,4,0.4447029232978821,0.03705857694149017
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,1,22,1-10762,6,0,0,2,0.22235146164894104,0.03705857694149017
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-7599,10,7,1-7599,3,0,0,1,0.11117573082447052,0.03705857694149017
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,1,22,1-3551,6,0,0,2,0.22235146164894104,0.03705857694149017
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,2,24,1-9034,3,0,0,1,0.11117573082447052,0.03705857694149017
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,22,18,1-9614,30,1,0,1,1.1111757308244705,0.03703919102748235
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,1,22,1-8529,56,1,0,9,2.0005815774202347,0.03572467102536133
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,14,20,1-2297,25,0,0,8,0.8894058465957642,0.03557623386383057
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,9,3,1-3104,16,0,0,5,0.5558786541223526,0.03474241588264704
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,2,24,1-20467,13,0,0,4,0.4447029232978821,0.03420791717676016
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,2,24,MLG17,153,0,0,44,4.891732156276703,0.03197210559657976
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,2,24,1-5036,14,0,0,4,0.4447029232978821,0.03176449452127729
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,1,22,1-7995,14,0,0,4,0.4447029232978821,0.03176449452127729
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,1,22,1-6900,67,0,0,19,2.11233888566494,0.03152744605470059
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,1,22,1-6909,36,1,0,1,1.1111757308244705,0.03086599252290196
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,2,24,1-8928,39,0,0,10,1.1117573082447052,0.028506597647300132
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,22,18,72-12387,71,2,0,0,2.0,0.028169014084507043
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,2,24,1-3089,16,0,0,4,0.4447029232978821,0.02779393270611763
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,1,22,1-9946,12,0,0,3,0.33352719247341156,0.02779393270611763
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,2,24,1-20641,16,0,0,4,0.4447029232978821,0.02779393270611763
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,16,1,1-7608,4,0,0,1,0.11117573082447052,0.02779393270611763
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,2,24,1-8532,4,0,0,1,0.11117573082447052,0.02779393270611763
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,1,22,1-8938,30,0,0,7,0.7782301157712936,0.025941003859043122
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,2,24,1-6561,65,0,0,15,1.6676359623670578,0.02565593788257012
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,17,9,1-17645,9,0,0,2,0.22235146164894104,0.02470571796099345
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,19,5,1-7614,72,1,0,7,1.7782301157712936,0.024697640496823523
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,1,22,1-7991,46,0,0,10,1.1117573082447052,0.02416863713575446
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,1,22,1-6227,52,0,0,11,1.2229330390691757,0.02351794305902261
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,15,10,1-9607,19,0,0,4,0.4447029232978821,0.023405417015678005
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,14,20,1-8646,20,0,0,4,0.4447029232978821,0.022235146164894103
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,2,24,1-4929,10,0,0,2,0.22235146164894104,0.022235146164894103
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,1,22,1-4136,5,0,0,1,0.11117573082447052,0.022235146164894103
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,1,22,1-9697,20,0,0,4,0.4447029232978821,0.022235146164894103
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,1,22,1-8634,10,0,0,2,0.22235146164894104,0.022235146164894103
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,17,9,1-4051,5,0,0,1,0.11117573082447052,0.022235146164894103
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,11,21,MLG07,90,2,0,0,2.0,0.022222222222222223
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,3,6,1-2701,61,1,0,3,1.3335271924734116,0.021861101515957566
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,1,22,1-8125,21,0,0,4,0.4447029232978821,0.02117632968085153
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,2,24,1-5355,53,0,0,10,1.1117573082447052,0.020976552985749155
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,2,24,1-9115,16,0,0,3,0.33352719247341156,0.020845449529588223
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,3,6,1-2034,16,0,0,3,0.33352719247341156,0.020845449529588223
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,1,22,1-3175,6,0,0,1,0.11117573082447052,0.018529288470745087
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,7,15,1-10698,6,0,0,1,0.11117573082447052,0.018529288470745087
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,2,24,1-7744,37,0,0,6,0.6670543849468231,0.01802849689045468
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,1,22,1-9739,31,0,0,5,0.5558786541223526,0.017931569487817826
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,2,24,1-4747,25,0,0,4,0.4447029232978821,0.017788116931915284
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,2,24,1-2103,26,0,0,4,0.4447029232978821,0.01710395858838008
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,2,24,1-0031,13,0,0,2,0.22235146164894104,0.01710395858838008
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,5,8,1-2153,13,0,0,2,0.22235146164894104,0.01710395858838008
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,7,15,1-9447,7,0,0,1,0.11117573082447052,0.015882247260638645
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,5,8,P-0009,7,0,0,1,0.11117573082447052,0.015882247260638645
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,2,24,1-5043,123,0,0,17,1.8899874240159988,0.015365751414764218
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,2,24,1-19549,29,0,0,4,0.4447029232978821,0.015334583561995933
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,1,22,1-18563,8,0,0,1,0.11117573082447052,0.013896966353058815
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,4,13,1-5531,8,0,0,1,0.11117573082447052,0.013896966353058815
