Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,12,19,1-2335,145,0,0,48,15.910305976867676,0.10972624811632879
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,14,4,1-8042,52,3,0,8,5.651717662811279,0.10868687813098614
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,3,1,1-5214,40,4,0,1,4.33146470785141,0.10828661769628525
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,12,19,1-9610,49,0,0,16,5.303435325622559,0.10823337399229711
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,12,19,1-9794,46,0,0,15,4.971970617771149,0.10808631777763367
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,19,10,1-9818,28,0,0,9,2.983182370662689,0.10654222752366747
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,5,21,P-16616,28,0,0,9,2.983182370662689,0.10654222752366747
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,12,19,1-5775,244,0,0,78,25.854247212409973,0.10596002955905727
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,10,11,1-8100,19,1,0,3,1.9943941235542297,0.10496811176601209
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,4,8,1-4149,16,1,0,2,1.6629294157028198,0.10393308848142624
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,16,1,1-2701,61,6,0,1,6.33146470785141,0.10379450340740017
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,2,21,1-4682,16,0,0,5,1.6573235392570496,0.1035827212035656
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,12,19,1-3089,16,0,0,5,1.6573235392570496,0.1035827212035656
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,1,11,1-8314,36,3,0,2,3.66292941570282,0.10174803932507832
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,15,10,MLG15,105,2,0,26,10.618082404136658,0.10112459432511102
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,10,5,1-8400,33,3,0,1,3.33146470785141,0.10095347599549727
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,18,16,1-7722,60,6,0,0,6.0,0.1
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,1,14,72-18936,20,1,0,3,1.9943941235542297,0.09971970617771149
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,6,19,1-9770,50,0,0,15,4.971970617771149,0.09943941235542297
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,5,21,1-9902,30,0,0,9,2.983182370662689,0.09943941235542297
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,16,6,1-9345,47,2,0,8,4.651717662811279,0.09897271623002722
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,8,15,1-6217,44,2,0,7,4.320252954959869,0.09818756715817885
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,12,19,1-9156,268,0,0,79,26.185711920261383,0.09770788029948277
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,10,5,1-8094,58,5,0,2,5.66292941570282,0.09763671406384172
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,14,4,MLG37,116,8,0,10,11.3146470785141,0.09754006102167327
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,2,3,1-0001,17,0,0,5,1.6573235392570496,0.09748961995629703
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,12,19,1-0003,17,0,0,5,1.6573235392570496,0.09748961995629703
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,7,7,1-1827,24,2,0,1,2.33146470785141,0.09714436282714208
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,12,19,1-7122,197,0,0,57,18.893488347530365,0.09590603222096632
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,3,1,1-9588,14,1,0,1,1.33146470785141,0.09510462198938642
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,3,1,1-7004,381,15,0,62,35.550811886787415,0.09330921755062313
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,5,21,1-18613,25,0,0,7,2.3202529549598694,0.09281011819839477
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,5,21,1-2297,25,0,0,7,2.3202529549598694,0.09281011819839477
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,17,12,1-5877,79,5,0,7,7.320252954959869,0.0926614298096186
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,4,8,1-9110,29,1,0,5,2.6573235392570496,0.09163184618127757
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,5,21,1-9491,80,0,0,22,7.292223572731018,0.09115279465913773
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,14,4,MLG12,146,5,0,25,13.286617696285248,0.0910042307964743
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,17,12,1-18409,22,2,0,0,2.0,0.09090909090909091
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,14,4,1-3584,26,1,0,4,2.3258588314056396,0.08945610890021691
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,7,21,1-9651,38,0,0,10,3.314647078514099,0.08722755469773945
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,13,2,1-8544,54,4,0,2,4.66292941570282,0.0863505447352374
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,6,13,1-6647,62,4,0,4,5.32585883140564,0.08590094889363935
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,16,6,1-7070,129,0,0,33,10.938335359096527,0.08479329735733741
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,17,12,1-9996,28,2,0,1,2.33146470785141,0.08326659670897893
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,17,12,1-9498,64,4,0,4,5.32585883140564,0.08321654424071312
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,4,8,1-5163,16,1,0,1,1.33146470785141,0.08321654424071312
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,20,17,1-8646,20,1,0,2,1.6629294157028198,0.083146470785141
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,21,1-9887,36,0,0,9,2.983182370662689,0.08286617696285248
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,5,21,1-9452,16,0,0,4,1.3258588314056396,0.08286617696285248
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,16,23,1-4494,16,0,0,4,1.3258588314056396,0.08286617696285248
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,2,23,1-10444,8,0,0,2,0.6629294157028198,0.08286617696285248
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,3,1,1-1191,53,3,0,4,4.32585883140564,0.0816199779510498
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,12,19,1-3535,315,0,0,77,25.522782504558563,0.08102470636367798
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,12,19,1-9394,117,0,0,28,9.281011819839478,0.07932488734905536
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,2,3,1-8125,21,1,0,2,1.6629294157028198,0.0791871150334676
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,20,17,1-9504,30,0,0,7,2.3202529549598694,0.07734176516532898
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,1,14,1-0031,13,1,0,0,1.0,0.07692307692307693
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,11,11,1-18498,13,1,0,0,1.0,0.07692307692307693
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,2,11,1-1770,35,1,0,5,2.6573235392570496,0.07592352969305856
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,19,10,1-9850,27,1,0,3,1.9943941235542297,0.07386644902052703
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,2,14,1-10060,36,1,0,5,2.6573235392570496,0.07381454275714026
71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-6532,12,19,1-6532,27,0,0,6,1.9887882471084595,0.07365882396697998
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,5,21,1-11330,14,0,0,3,0.9943941235542297,0.07102815168244499
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,5,21,1-11329,14,0,0,3,0.9943941235542297,0.07102815168244499
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,3,1,1-3534,279,16,0,11,19.64611178636551,0.07041617127729573
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,5,21,1-18709,33,0,0,7,2.3202529549598694,0.07031069560484453
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,3,1,1-7152,109,7,0,2,7.66292941570282,0.07030210473121853
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,8,15,1-18603,19,1,0,1,1.33146470785141,0.07007708988691631
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,18,10,1-10038,76,3,0,7,5.320252954959869,0.07000332835473512
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,17,12,1-5626,125,6,0,8,8.65171766281128,0.06921374130249024
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,19,10,1-9444,24,0,0,5,1.6573235392570496,0.06905514746904373
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,5,21,1-1942,34,0,0,7,2.3202529549598694,0.06824273396940793
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,2,3,1-3647,5,0,0,1,0.3314647078514099,0.06629294157028198
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,2,21,1-5424,5,0,0,1,0.3314647078514099,0.06629294157028198
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,5,21,1-8906,15,0,0,3,0.9943941235542297,0.06629294157028198
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,5,21,1-5654,15,0,0,3,0.9943941235542297,0.06629294157028198
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,1,14,1-3216,5,0,0,1,0.3314647078514099,0.06629294157028198
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,5,21,1-5555,10,0,0,2,0.6629294157028198,0.06629294157028198
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,6,6,1-6718,20,0,0,4,1.3258588314056396,0.06629294157028198
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,11,11,1-8397,51,2,0,4,3.3258588314056396,0.06521291826285568
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,5,21,MLG14,232,0,0,45,14.915911853313446,0.06429272350566141
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,4,8,1-2573,37,0,0,7,2.3202529549598694,0.06270953932323971
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,6,13,1-9645,69,3,0,4,4.32585883140564,0.06269360625225565
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,3,1,1-1015,155,8,0,5,9.65732353925705,0.062305313156497094
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,12,19,1-8127,32,0,0,6,1.9887882471084595,0.06214963272213936
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,1,1,1-2034,16,0,0,3,0.9943941235542297,0.06214963272213936
369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,1,14,1-6594,70,4,0,1,4.33146470785141,0.06187806725502014
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,5,21,MLG10,60,0,0,11,3.646111786365509,0.060768529772758484
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,2,21,1-7481,33,0,0,6,1.9887882471084595,0.060266310518438164
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,8,15,1-9457,11,0,0,2,0.6629294157028198,0.060266310518438164
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,4,8,1-7536,17,1,0,0,1.0,0.058823529411764705
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,17,12,1-5172,120,2,0,14,6.640505909919739,0.05533754924933116
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,20,17,1-8222,12,0,0,2,0.6629294157028198,0.055244117975234985
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,10,5,1-3175,6,0,0,1,0.3314647078514099,0.055244117975234985
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,19,23,1-9946,12,0,0,2,0.6629294157028198,0.055244117975234985
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,10,23,1-1935,12,0,0,2,0.6629294157028198,0.055244117975234985
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,5,21,1-8627,25,0,0,4,1.3258588314056396,0.05303435325622559
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,17,12,1-9500,33,0,0,5,1.6573235392570496,0.05022192543203181
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,20,17,1-8576,55,0,0,8,2.6517176628112793,0.048213048414750534
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,3,1,1-5530,7,0,0,1,0.3314647078514099,0.047352101121629984
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,1,14,1-7321,7,0,0,1,0.3314647078514099,0.047352101121629984
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,12,19,1-7752,29,0,0,4,1.3258588314056396,0.04571927004847033
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,11,11,1-9722,22,1,0,0,1.0,0.045454545454545456
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,12,19,1-8157,75,0,0,10,3.314647078514099,0.04419529438018799
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,12,19,1-1850,30,0,0,4,1.3258588314056396,0.04419529438018799
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,18,23,1-5803,15,0,0,2,0.6629294157028198,0.04419529438018799
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,3,1,1-19897,53,2,0,1,2.33146470785141,0.04398990014813981
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,5,21,1-1131,138,0,0,18,5.966364741325378,0.04323452711105347
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,12,19,1-9333,102,0,0,13,4.309041202068329,0.04224550198106205
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,9,23,MLG59,71,0,0,9,2.983182370662689,0.0420166531079252
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,13,6,1-0405,64,1,0,5,2.6573235392570496,0.0415206803008914
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,9,23,MLG29,164,0,0,20,6.629294157028198,0.04042252534773291
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,1,14,1-6743,58,2,0,1,2.33146470785141,0.040197667376748444
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,9,23,1-3639,17,0,0,2,0.6629294157028198,0.038995847982518816
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,3,1,1-9655,27,1,0,0,1.0,0.037037037037037035
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,2,17,1-8622,54,1,0,3,1.9943941235542297,0.03693322451026351
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,5,21,MLG72,9,0,0,1,0.3314647078514099,0.03682941198348999
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,9,23,MLG84,63,0,0,7,2.3202529549598694,0.03682941198348999
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,16,23,1-0055,18,0,0,2,0.6629294157028198,0.03682941198348999
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,15,12,1-9076,9,0,0,1,0.3314647078514099,0.03682941198348999
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,12,19,1-1989,46,0,0,5,1.6573235392570496,0.036028772592544556
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-1207,5,21,1-1207,66,0,0,7,2.3202529549598694,0.035155347802422264
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,1,1,1-4634,48,0,0,5,1.6573235392570496,0.034527573734521866
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,14,4,1-8021,58,2,0,0,2.0,0.034482758620689655
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,11,11,1-10071,30,1,0,0,1.0,0.03333333333333333
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,3,1,1-0033,10,0,0,1,0.3314647078514099,0.03314647078514099
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,9,23,1-5406,10,0,0,1,0.3314647078514099,0.03314647078514099
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,3,1,1-4700,31,0,0,3,0.9943941235542297,0.03207722979207193
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,19,10,1-2670,104,2,0,4,3.3258588314056396,0.03197941184043884
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,5,21,1-5891,96,0,0,9,2.983182370662689,0.03107481636106968
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,1,14,1-5653,11,0,0,1,0.3314647078514099,0.030133155259219082
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,1,14,1-19598,11,0,0,1,0.3314647078514099,0.030133155259219082
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,9,23,MLG31,33,0,0,3,0.9943941235542297,0.030133155259219082
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,4,8,1-6216,45,0,0,4,1.3258588314056396,0.029463529586791992
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,9,23,1-8418,46,0,0,4,1.3258588314056396,0.028823018074035645
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,1,23,1-10451,46,0,0,4,1.3258588314056396,0.028823018074035645
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,12,19,1-18004,12,0,0,1,0.3314647078514099,0.027622058987617493
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,5,21,1-19004,60,0,0,5,1.6573235392570496,0.027622058987617493
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,6,19,1-7845,36,0,0,3,0.9943941235542297,0.027622058987617493
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,9,23,1-7839,24,0,0,2,0.6629294157028198,0.027622058987617493
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,9,23,1-7744,37,0,0,3,0.9943941235542297,0.02687551685281702
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,4,8,1-19839,13,0,0,1,0.3314647078514099,0.025497285219339225
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,18,16,1-20791,13,0,0,1,0.3314647078514099,0.025497285219339225
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,10,5,1-7453,13,0,0,1,0.3314647078514099,0.025497285219339225
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,17,12,1-7341,110,1,0,5,2.6573235392570496,0.024157486720518633
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,16,23,1-5913,14,0,0,1,0.3314647078514099,0.023676050560814992
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,9,23,1-5981,28,0,0,2,0.6629294157028198,0.023676050560814992
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,4,8,1-6919,43,0,0,3,0.9943941235542297,0.023125444733819295
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,6,19,1-18203,29,0,0,2,0.6629294157028198,0.022859635024235166
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,9,23,1-8938,30,0,0,2,0.6629294157028198,0.022097647190093994
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,9,23,1-6561,65,0,0,4,1.3258588314056396,0.02039782817547138
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,13,2,1-17835,17,0,0,1,0.3314647078514099,0.019497923991259408
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,5,21,1-9495,18,0,0,1,0.3314647078514099,0.018414705991744995
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,3,12,1-6909,36,0,0,2,0.6629294157028198,0.018414705991744995
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,11,11,1-9607,19,0,0,1,0.3314647078514099,0.017445510939547892
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,9,23,1-0053,142,0,0,7,2.3202529549598694,0.016339809541970913
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,7,1,1-19547,66,1,0,0,1.0,0.015151515151515152
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,5,21,1-9892,22,0,0,1,0.3314647078514099,0.015066577629609541
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,9,23,1-18028,309,0,0,13,4.309041202068329,0.01394511715879718
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,4,7,1-6228,48,0,0,2,0.6629294157028198,0.013811029493808746
