,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
343,1-5425,11,1-5425,5,17,0,0,3,2.33344441652298,0.1372614362660576
344,1-8181,5,1-8181,7,30,1,0,4,4.11125922203064,0.1370419740676879
345,1-1015,21,1-1015,8,155,1,0,26,21.22318494319916,0.1369237738270913
346,1-3584,4,1-3584,17,26,2,0,2,3.55562961101532,0.1367549850390507
347,1-8910,15,1-8910,1,137,0,0,24,18.66755533218384,0.1362595279721448
348,1-9607,19,1-9607,14,19,1,0,2,2.55562961101532,0.1345068216323852
349,1-20578,4,1-20578,5,19,1,0,2,2.55562961101532,0.1345068216323852
350,MLG62,1,MLG62,4,525,32,0,49,70.11292546987534,0.1335484294664292
351,1-7070,8,1-7070,11,129,11,0,8,17.22251844406128,0.1335078949152037
352,1-9645,22,1-9645,9,69,9,0,0,9.0,0.1304347826086956
353,1-8222,1,1-8222,16,12,0,0,2,1.5556296110153198,0.1296358009179433
354,1-3175,13,1-3175,20,6,0,0,1,0.7778148055076599,0.1296358009179433
355,1-10698,13,1-10698,20,6,0,0,1,0.7778148055076599,0.1296358009179433
356,1-10038,17,1-10038,16,76,2,0,10,9.7781480550766,0.1286598428299552
357,1-20167,1,1-20167,4,56,4,0,4,7.11125922203064,0.1269867718219757
358,1-5036,4,1-5036,17,14,1,0,1,1.77781480550766,0.1269867718219757
359,1-11329,7,1-11329,10,14,1,0,1,1.77781480550766,0.1269867718219757
360,1-9452,12,1-9452,19,16,2,0,0,2.0,0.125
361,1-18563,11,1-18563,5,8,1,0,0,1.0,0.125
362,1-9855,23,1-9855,20,8,1,0,0,1.0,0.125
363,1-6919,12,1-6919,19,43,3,0,3,5.33344441652298,0.1240335910819297
364,1-8544,4,1-8544,8,54,2,0,6,6.66688883304596,0.1234609043156659
365,1-8551,15,1-8551,1,38,0,0,6,4.66688883304596,0.1228128640275252
366,1-9925,11,1-9925,5,93,2,0,12,11.33377766609192,0.1218685770547518
367,1-9436,1,1-9436,4,21,1,0,2,2.55562961101532,0.1216966481435866
368,1-7019,22,1-7019,9,107,13,0,0,13.0,0.1214953271028037
369,MLG53,18,MLG53,15,91,11,0,0,11.0,0.1208791208791208
370,1-20791,15,1-20791,1,13,0,0,2,1.5556296110153198,0.1196638162319476
371,MLG50,18,MLG50,15,319,38,0,0,38.0,0.1191222570532915
372,1-8095,15,1-8095,1,46,0,0,7,5.444703638553619,0.1183631225772526
373,72-18936,13,72-18936,20,20,0,0,3,2.33344441652298,0.1166722208261489
374,1-1836,19,1-1836,14,20,0,0,3,2.33344441652298,0.1166722208261489
375,1-9498,19,1-9498,14,64,2,0,7,7.444703638553619,0.1163234943524003
376,1-13247,21,1-13247,8,29,1,0,3,3.33344441652298,0.1149463591904475
377,1-8400,4,1-8400,9,33,3,0,1,3.77781480550766,0.1144792365305351
378,1-8826,15,1-8826,1,123,0,0,18,14.000666499137878,0.1138265569035599
379,1-0008,23,1-0008,18,230,8,0,23,25.88974052667617,0.1125640892464181
380,1-18994,3,1-18994,3,28,0,0,4,3.11125922203064,0.1111164007868085
381,MLG43,1,MLG43,4,14,0,0,2,1.5556296110153198,0.1111164007868085
382,1-5913,1,1-5913,4,14,0,0,2,1.5556296110153198,0.1111164007868085
383,1-3646,13,1-3646,20,7,0,0,1,0.7778148055076599,0.1111164007868085
384,P-0009,5,P-0009,8,7,0,0,1,0.7778148055076599,0.1111164007868085
385,1-9115,6,1-9115,12,16,1,0,1,1.77781480550766,0.1111134253442287
386,1-3106,1,1-3106,4,34,3,0,1,3.77781480550766,0.11111220016199
387,MLG09,4,MLG09,20,125,13,0,1,13.77781480550766,0.1102225184440612
388,1-9818,1,1-9818,4,28,3,0,0,3.0,0.1071428571428571
389,MLG13,15,MLG13,1,140,0,0,19,14.778481304645538,0.1055605807474681
390,1-8493,18,1-8493,15,38,4,0,0,4.0,0.1052631578947368
391,1-8906,15,1-8906,1,15,0,0,2,1.5556296110153198,0.1037086407343546
392,1-9870,5,1-9870,7,27,2,0,1,2.77781480550766,0.102882029833617
393,1-9576,13,1-9576,20,10,1,0,0,1.0,0.1
394,1-18935,2,1-18935,2,30,3,0,0,3.0,0.1
395,1-2282,1,1-2282,4,219,11,0,14,21.88940727710724,0.0999516314023161
396,1-10451,6,1-10451,12,46,3,0,2,4.55562961101532,0.09903542632642
397,1-0129,18,1-0129,15,142,14,0,0,14.0,0.0985915492957746
398,1-3104,15,1-3104,1,16,0,0,2,1.5556296110153198,0.0972268506884574
399,1-4634,21,1-4634,8,48,0,0,6,4.66688883304596,0.0972268506884574
400,1-8705,23,1-8705,18,48,0,0,6,4.66688883304596,0.0972268506884574
401,1-9345,8,1-9345,11,47,3,0,2,4.55562961101532,0.0969282895960706
402,1-7819,15,1-7819,1,59,0,0,7,5.444703638553619,0.0922831125178579
403,1-0001,13,1-0001,20,17,0,0,2,1.5556296110153198,0.0915076241773717
404,1-9996,9,1-9996,13,28,1,0,2,2.55562961101532,0.09127248610769
405,1-0358,22,1-0358,9,22,2,0,0,2.0,0.0909090909090909
406,1-9761,15,1-9761,1,35,0,0,4,3.11125922203064,0.0888931206294468
407,1-6061,6,1-6061,12,40,2,0,2,3.55562961101532,0.0888907402753829
408,1-18487,18,1-18487,15,23,2,0,0,2.0,0.0869565217391304
409,1-8488,22,1-8488,9,23,2,0,0,2.0,0.0869565217391304
410,1-8113,11,1-8113,5,9,0,0,1,0.7778148055076599,0.0864238672786288
411,1-2573,15,1-2573,1,37,0,0,4,3.11125922203064,0.0840880870819091
412,1-9831,11,1-9831,5,132,4,0,9,11.00033324956894,0.0833358579512798
413,1-6006,15,1-6006,1,57,0,0,6,4.66688883304596,0.0818752426850168
414,1-6787,1,1-6787,4,56,3,0,2,4.55562961101532,0.0813505287681307
415,1-2297,18,1-2297,15,25,2,0,0,2.0,0.08
416,1-0037,19,1-0037,14,35,2,0,1,2.77781480550766,0.0793661373002188
417,1-8634,8,1-8634,11,10,0,0,1,0.7778148055076599,0.0777814805507659
418,1-8125,9,1-8125,13,21,0,0,2,1.5556296110153198,0.074077600524539
419,MLG37,2,MLG37,2,116,7,0,2,8.55562961101532,0.0737554276811665
420,1-6916,15,1-6916,1,43,0,0,4,3.11125922203064,0.0723548656286195
421,1-18377,22,1-18377,8,14,1,0,0,1.0,0.0714285714285714
422,1-19598,13,1-19598,20,11,0,0,1,0.7778148055076599,0.0707104368643327
423,1-8576,23,1-8576,18,55,0,0,5,3.8890740275383,0.0707104368643327
424,MLG17,13,MLG17,20,153,3,0,10,10.7781480550766,0.0704454121246836
425,1-8398,1,1-8398,4,54,3,0,1,3.77781480550766,0.069959533435327
426,1-3087,6,1-3087,20,26,1,0,1,1.77781480550766,0.0683774925195253
427,1-1833,1,1-1833,4,124,3,0,7,8.44470363855362,0.068102448698013
428,1-7066,15,1-7066,1,23,0,0,2,1.5556296110153198,0.0676360700441443
429,1-5549,11,1-5549,5,35,0,0,3,2.33344441652298,0.0666698404720851
430,1-7722,22,1-7722,8,60,4,0,0,4.0,0.0666666666666666
431,1-20012,8,1-20012,11,12,0,0,1,0.7778148055076599,0.0648179004589716
432,1-1972,12,1-1972,19,32,2,0,0,2.0,0.0625
433,1-5877,19,1-5877,14,79,1,0,5,4.8890740275383,0.0618870130068139
434,1-5508,15,1-5508,1,38,0,0,3,2.33344441652298,0.0614064320137626
435,1-7453,4,1-7453,17,13,0,0,1,0.7778148055076599,0.0598319081159738
436,1-2153,19,1-2153,14,13,0,0,1,0.7778148055076599,0.0598319081159738
437,1-1207,15,1-1207,1,66,0,0,5,3.8890740275383,0.0589253640536105
438,1-17835,23,1-17835,16,17,1,0,0,1.0,0.0588235294117647
439,1-9907,8,1-9907,11,17,1,0,0,1.0,0.0588235294117647
440,1-6531,15,1-6531,1,27,0,0,2,1.5556296110153198,0.0576159115190859
441,1-8127,2,1-8127,2,32,1,0,1,1.77781480550766,0.0555567126721143
442,MLG06,18,MLG06,15,18,1,0,0,1.0,0.0555555555555555
443,1-6909,1,1-6909,4,36,2,0,0,2.0,0.0555555555555555
444,1-9465,6,1-9465,12,18,1,0,0,1.0,0.0555555555555555
445,1-8100,22,1-8100,9,19,1,0,0,1.0,0.0526315789473684
446,1-8397,1,1-8397,4,51,1,0,2,2.55562961101532,0.0501103845297121
447,1-7509,4,1-7509,17,40,2,0,0,2.0,0.05
448,1-18423,15,1-18423,1,47,0,0,3,2.33344441652298,0.0496477535430421
449,1-5043,18,1-5043,15,123,6,0,0,6.0,0.048780487804878
450,1-8023,23,1-8023,18,16,0,0,1,0.7778148055076599,0.0486134253442287
451,MLG11,18,MLG11,15,87,4,0,0,4.0,0.0459770114942528
452,1-2670,13,1-2670,20,104,0,0,6,4.66688883304596,0.0448739310869803
453,1-6743,1,1-6743,4,58,1,0,2,2.55562961101532,0.0440625795002641
454,1-7991,18,1-7991,15,46,2,0,0,2.0,0.0434782608695652
455,1-7213,22,1-7213,9,23,1,0,0,1.0,0.0434782608695652
456,1-6642,11,1-6642,5,36,0,0,2,1.5556296110153198,0.0432119336393144
457,MLG07,15,MLG07,1,90,0,0,5,3.8890740275383,0.0432119336393144
458,MLG33,1,MLG33,4,20,0,0,1,0.7778148055076599,0.0388907402753829
459,1-7721,11,1-7721,5,20,0,0,1,0.7778148055076599,0.0388907402753829
460,1-19813,19,1-19813,14,20,0,0,1,0.7778148055076599,0.0388907402753829
461,1-9839,19,1-9839,14,20,0,0,1,0.7778148055076599,0.0388907402753829
462,1-9805,18,1-9805,15,26,1,0,0,1.0,0.0384615384615384
463,1-19897,2,1-19897,2,53,2,0,0,2.0,0.0377358490566037
464,1-9137,10,1-9137,6,111,1,0,4,4.11125922203064,0.0370383713696454
465,1-7182,8,1-7182,11,22,0,0,1,0.7778148055076599,0.0353552184321663
466,1-10696,15,1-10696,10,24,0,0,1,0.7778148055076599,0.0324089502294858
467,1-1827,8,1-1827,11,24,0,0,1,0.7778148055076599,0.0324089502294858
468,1-9500,18,1-9500,15,33,1,0,0,1.0,0.0303030303030303
469,1-9850,15,1-9850,1,27,0,0,1,0.7778148055076599,0.0288079557595429
470,72-0103,23,72-0103,1,71,2,0,0,2.0,0.028169014084507
471,MLG08,18,MLG08,15,107,3,0,0,3.0,0.02803738317757
472,1-8021,13,1-8021,20,58,0,0,2,1.5556296110153198,0.0268212001899193
473,1-9237,18,1-9237,15,38,1,0,0,1.0,0.0263157894736842
474,1-10071,8,1-10071,11,30,0,0,1,0.7778148055076599,0.0259271601835886
475,1-7481,15,1-7481,1,33,0,0,1,0.7778148055076599,0.0235701456214442
476,72-12387,19,72-12387,14,71,0,0,2,1.5556296110153198,0.0219102762114833
477,1-6217,1,1-6217,4,44,0,0,1,0.7778148055076599,0.0176776092160831
478,1-6216,15,1-6216,1,45,0,0,1,0.7778148055076599,0.0172847734557257
479,1-7341,5,1-7341,7,110,1,0,1,1.77781480550766,0.0161619527773423
480,1-6914,2,1-6914,1,73,1,0,0,1.0,0.0136986301369863
481,1-9955,15,1-9955,1,60,0,0,1,0.7778148055076599,0.0129635800917943
482,1-6594,13,1-6594,20,70,0,0,1,0.7778148055076599,0.0111116400786808
483,1-7614,13,1-7614,20,72,0,0,1,0.7778148055076599,0.0108029834098286
484,MLG15,1,MLG15,4,105,1,0,0,1.0,0.0095238095238095
485,1-9646,6,1-9646,12,105,1,0,0,1.0,0.0095238095238095
486,1-19205,19,1-19205,14,12,0,0,0,0.0,0.0
487,1-6543,18,1-6543,15,12,0,0,0,0.0,0.0
488,1-2178,15,1-2178,1,12,0,0,0,0.0,0.0
489,1-2025,13,1-2025,20,41,0,0,0,0.0,0.0
490,1-4499,13,1-4499,20,12,0,0,0,0.0,0.0
491,1-8578,15,1-8578,1,11,0,0,0,0.0,0.0
492,1-2869,15,1-2869,1,9,0,0,0,0.0,0.0
493,1-7599,10,1-7599,6,3,0,0,0,0.0,0.0
494,1-8352,15,1-8352,1,1,0,0,0,0.0,0.0
495,1-8314,18,1-8314,15,36,0,0,0,0.0,0.0
496,1-9836,18,1-9836,15,5,0,0,0,0.0,0.0
497,1-10978,15,1-10978,1,1,0,0,0,0.0,0.0
498,1-9553,18,1-9553,15,23,0,0,0,0.0,0.0
499,1-8174,1,1-8174,4,45,0,0,0,0.0,0.0
500,1-10922,15,1-10922,1,1,0,0,0,0.0,0.0
501,1-2714,1,1-2714,4,61,0,0,0,0.0,0.0
502,1-7527,4,1-7527,17,1,0,0,0,0.0,0.0
503,1-3033,1,1-3033,4,7,0,0,0,0.0,0.0
504,1-17657,8,1-17657,11,8,0,0,0,0.0,0.0
505,1-18202,1,1-18202,4,23,0,0,0,0.0,0.0
506,1-4910,1,1-4910,4,4,0,0,0,0.0,0.0
507,1-7321,8,1-7321,11,7,0,0,0,0.0,0.0
508,1-19222,10,1-19222,6,15,0,0,0,0.0,0.0
509,1-2104,13,1-2104,20,36,0,0,0,0.0,0.0
510,1-7993,19,1-7993,14,24,0,0,0,0.0,0.0
511,1-5167,13,1-5167,20,24,0,0,0,0.0,0.0
512,1-5530,17,1-5530,16,7,0,0,0,0.0,0.0
513,1-9444,4,1-9444,17,24,0,0,0,0.0,0.0
514,1-9253,15,1-9253,1,24,0,0,0,0.0,0.0
515,1-18409,18,1-18409,15,22,0,0,0,0.0,0.0
516,1-9331,15,1-9331,1,25,0,0,0,0.0,0.0
517,1-6028,1,1-6028,7,2,0,0,0,0.0,0.0
518,1-4842,22,1-4842,9,6,0,0,0,0.0,0.0
519,1-19549,18,1-19549,15,29,0,0,0,0.0,0.0
520,1-5990,22,1-5990,9,5,0,0,0,0.0,0.0
521,1-20467,18,1-20467,15,13,0,0,0,0.0,0.0
522,1-20003,22,1-20003,9,21,0,0,0,0.0,0.0
523,1-10948,15,1-10948,1,2,0,0,0,0.0,0.0
524,P-16454,1,P-16454,4,8,0,0,0,0.0,0.0
525,1-19924,15,1-19924,1,1,0,0,0,0.0,0.0
526,1-9447,1,1-9447,4,7,0,0,0,0.0,0.0
527,1-19927,15,1-19927,1,1,0,0,0,0.0,0.0
528,1-9643,18,1-9643,15,8,0,0,0,0.0,0.0
529,1-8020,15,1-8020,1,56,0,0,0,0.0,0.0
530,1-5914,19,1-5914,14,3,0,0,0,0.0,0.0
531,1-18498,8,1-18498,11,13,0,0,0,0.0,0.0
532,1-4847,5,1-4847,6,2,0,0,0,0.0,0.0
533,1-19839,19,1-19839,14,13,0,0,0,0.0,0.0
534,1-7608,1,1-7608,4,4,0,0,0,0.0,0.0
535,1-7770,18,1-7770,15,11,0,0,0,0.0,0.0
536,1-9588,15,1-9588,1,14,0,0,0,0.0,0.0
537,1-20047,1,1-20047,14,20,0,0,0,0.0,0.0
538,1-3521,8,1-3521,11,22,0,0,0,0.0,0.0
539,1-3216,1,1-3216,4,5,0,0,0,0.0,0.0
540,1-3647,1,1-3647,4,5,0,0,0,0.0,0.0
541,1-9740,1,1-9740,4,34,0,0,0,0.0,0.0
542,1-9739,12,1-9739,20,31,0,0,0,0.0,0.0
543,1-8641,10,1-8641,6,30,0,0,0,0.0,0.0
544,1-9731,1,1-9731,4,11,0,0,0,0.0,0.0
545,1-8767,1,1-8767,4,48,0,0,0,0.0,0.0
546,1-8401,4,1-8401,20,57,0,0,0,0.0,0.0
547,1-10951,1,1-10951,13,1,0,0,0,0.0,0.0
548,1-4747,18,1-4747,15,25,0,0,0,0.0,0.0
549,1-3519,19,1-3519,14,27,0,0,0,0.0,0.0
550,1-5424,8,1-5424,1,5,0,0,0,0.0,0.0
551,1-4361,15,1-4361,1,10,0,0,0,0.0,0.0
552,1-21195,15,1-21195,1,1,0,0,0,0.0,0.0
553,1-6931,15,1-6931,1,1,0,0,0,0.0,0.0
554,1-3176,8,1-3176,11,3,0,0,0,0.0,0.0
555,1-4088,15,1-4088,1,30,0,0,0,0.0,0.0
556,1-6971,15,1-6971,1,10,0,0,0,0.0,0.0
557,1-9806,10,1-9806,12,8,0,0,0,0.0,0.0
558,1-9838,1,1-9838,13,3,0,0,0,0.0,0.0
559,1-10232,10,1-10232,6,5,0,0,0,0.0,0.0
560,1-8623,15,1-8623,1,5,0,0,0,0.0,0.0
561,1-7525,18,1-7525,15,6,0,0,0,0.0,0.0
562,1-3178,15,1-3178,1,6,0,0,0,0.0,0.0
563,1-17645,17,1-17645,16,9,0,0,0,0.0,0.0
564,1-0022,18,1-0022,15,18,0,0,0,0.0,0.0
565,1-17790,1,1-17790,4,5,0,0,0,0.0,0.0
