Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
55,55,55,55,55,55,55,55,1-8095,12,10,1-8095,46,7,0,4,8.305268406867981,0.1805493131927822
33,33,33,33,33,33,33,33,1-7991,2,15,1-7991,46,6,0,7,8.284219712018967,0.18009173286997754
129,129,129,129,129,129,129,129,1-2573,1,12,1-2573,37,6,0,2,6.6526342034339905,0.17980092441713488
85,85,85,85,85,85,85,85,1-8084,5,5,1-8084,82,2,0,39,14.726366966962814,0.17958984106052212
172,172,172,172,172,172,172,172,1-8573,10,17,1-8573,184,12,0,64,32.884294509887695,0.17871899190156357
487,487,487,487,487,487,487,487,1-6900,18,9,1-6900,67,7,0,15,11.894756525754929,0.17753367948887952
218,218,218,218,218,218,218,218,1-9416,15,2,1-9416,13,1,0,4,2.305268406867981,0.17732833898984468
532,532,532,532,532,532,532,532,1-19447,2,15,1-19447,15,2,0,2,2.6526342034339905,0.1768422802289327
302,302,302,302,302,302,302,302,MLG51,19,3,MLG51,248,15,0,88,43.71590495109558,0.17627381028667574
137,137,137,137,137,137,137,137,1-1972,14,13,1-1972,32,4,0,5,5.631585508584976,0.1759870471432805
353,353,353,353,353,353,353,353,MLG50,15,2,MLG50,319,50,0,18,55.873707830905914,0.1751526891250969
311,311,311,311,311,311,311,311,1-20578,2,15,1-20578,19,3,0,1,3.3263171017169952,0.17506932114299975
354,354,354,354,354,354,354,354,1-9417,10,17,1-9417,76,6,0,22,13.178976237773895,0.17340758207597232
510,510,510,510,510,510,510,510,1-3206,3,21,1-3206,45,4,0,11,7.589488118886948,0.16865529153082107
393,393,393,393,393,393,393,393,1-7819,3,21,1-7819,59,6,0,12,9.915805220603943,0.16806449526447362
361,361,361,361,361,361,361,361,1-0008,14,13,1-0008,230,15,0,72,38.49483132362366,0.16736883184184198
178,178,178,178,178,178,178,178,1-7525,19,3,1-7525,6,1,0,0,1.0,0.16666666666666666
460,460,460,460,460,460,460,460,1-7993,2,15,1-7993,24,2,0,6,3.9579026103019714,0.16491260876258215
121,121,121,121,121,121,121,121,1-7070,20,4,1-7070,129,17,0,13,21.242122322320938,0.1646676149017127
380,380,380,380,380,380,380,380,1-7004,13,11,1-7004,381,39,0,71,62.16851422190666,0.1631719533383377
530,530,530,530,530,530,530,530,1-4847,12,10,1-4847,2,0,0,1,0.32631710171699524,0.16315855085849762
550,550,550,550,550,550,550,550,1-19568,4,24,1-19568,2,0,0,1,0.32631710171699524,0.16315855085849762
208,208,208,208,208,208,208,208,1-10468,10,17,1-10468,549,45,0,136,89.37912583351135,0.1628035078934633
124,124,124,124,124,124,124,124,1-8427,21,16,1-8427,189,16,0,44,30.35795247554779,0.16062408717221052
132,132,132,132,132,132,132,132,1-9110,1,12,1-9110,29,4,0,2,4.6526342034339905,0.16043566218737898
243,243,243,243,243,243,243,243,1-1015,13,11,1-1015,155,15,0,30,24.789513051509857,0.15993234226780553
176,176,176,176,176,176,176,176,1-8042,6,14,1-8042,52,7,0,4,8.305268406867981,0.15971670013207656
25,25,25,25,25,25,25,25,1-9607,15,2,1-9607,19,3,0,0,3.0,0.15789473684210525
351,351,351,351,351,351,351,351,1-19229,19,3,1-19229,38,4,0,6,5.957902610301971,0.1567869107974203
301,301,301,301,301,301,301,301,1-1177,11,7,1-1177,17,2,0,2,2.6526342034339905,0.15603730608435237
26,26,26,26,26,26,26,26,1-9907,19,3,1-9907,17,2,0,2,2.6526342034339905,0.15603730608435237
227,227,227,227,227,227,227,227,1-3068,13,11,1-3068,180,20,0,24,27.831610441207886,0.15462005800671047
540,540,540,540,540,540,540,540,1-5413,20,4,1-5413,39,4,0,6,5.957902610301971,0.15276673359748644
94,94,94,94,94,94,94,94,1-3083,6,14,1-3083,78,7,0,15,11.894756525754929,0.1524968785353196
12,12,12,12,12,12,12,12,MLG84,1,12,MLG84,63,6,0,11,9.589488118886948,0.15221409712518966
385,385,385,385,385,385,385,385,1-6974,16,8,1-6974,207,23,0,25,31.15792754292488,0.15052138909625545
388,388,388,388,388,388,388,388,MLG49,19,3,MLG49,185,20,0,24,27.831610441207886,0.15044113752004262
335,335,335,335,335,335,335,335,1-8910,19,3,1-8910,137,4,0,50,20.315855085849762,0.14829091303539974
95,95,95,95,95,95,95,95,1-3312,2,15,1-3312,36,5,0,1,5.326317101716995,0.1479532528254721
493,493,493,493,493,493,493,493,1-1836,10,17,1-1836,20,1,0,6,2.9579026103019714,0.14789513051509856
248,248,248,248,248,248,248,248,1-2400,6,14,1-2400,49,1,0,19,7.2000249326229095,0.14693928433924305
303,303,303,303,303,303,303,303,1-8157,16,8,1-8157,75,9,0,6,10.957902610301971,0.1461053681373596
42,42,42,42,42,42,42,42,1-1207,6,14,1-1207,66,7,0,8,9.610536813735962,0.1456141941475146
537,537,537,537,537,537,537,537,1-4494,16,8,1-4494,16,2,0,1,2.3263171017169952,0.1453948188573122
221,221,221,221,221,221,221,221,1-8023,13,11,1-8023,16,2,0,1,2.3263171017169952,0.1453948188573122
169,169,169,169,169,169,169,169,1-9606,1,12,1-9606,16,2,0,1,2.3263171017169952,0.1453948188573122
503,503,503,503,503,503,503,503,1-9076,1,12,1-9076,9,0,0,4,1.305268406867981,0.1450298229853312
344,344,344,344,344,344,344,344,1-6035,11,7,1-6035,23,3,0,1,3.3263171017169952,0.14462248268334763
126,126,126,126,126,126,126,126,1-8488,8,6,1-8488,23,3,0,1,3.3263171017169952,0.14462248268334763
225,225,225,225,225,225,225,225,1-9650,10,17,1-9650,25,1,0,8,3.610536813735962,0.1444214725494385
366,366,366,366,366,366,366,366,1-5163,5,5,1-5163,16,1,0,4,2.305268406867981,0.1440792754292488
261,261,261,261,261,261,261,261,1-1942,4,24,1-1942,34,0,0,15,4.894756525754929,0.14396342722808614
465,465,465,465,465,465,465,465,1-5913,7,1,1-5913,14,1,0,3,1.9789513051509857,0.14135366465364183
358,358,358,358,358,358,358,358,1-9831,10,17,1-9831,132,12,0,20,18.526342034339905,0.14035107601772656
336,336,336,336,336,336,336,336,1-1827,12,10,1-1827,24,3,0,1,3.3263171017169952,0.1385965459048748
438,438,438,438,438,438,438,438,MLG10,1,12,MLG10,60,6,0,7,8.284219712018967,0.13807032853364945
321,321,321,321,321,321,321,321,1-5172,11,7,1-5172,120,7,0,29,16.463195949792862,0.13719329958160717
308,308,308,308,308,308,308,308,1-6743,2,15,1-6743,58,3,0,15,7.894756525754929,0.13611649182336083
250,250,250,250,250,250,250,250,1-9333,7,1,1-9333,102,6,0,24,13.831610441207886,0.13560402393341064
11,11,11,11,11,11,11,11,1-9722,2,15,1-9722,22,2,0,3,2.9789513051509857,0.13540687750686298
458,458,458,458,458,458,458,458,1-7182,3,21,1-7182,22,2,0,3,2.9789513051509857,0.13540687750686298
429,429,429,429,429,429,429,429,1-6693,5,5,1-6693,98,8,0,16,13.221073627471924,0.13490891456604004
57,57,57,57,57,57,57,57,1-1224,3,21,1-1224,151,5,0,47,20.336903780698776,0.13468148199138263
98,98,98,98,98,98,98,98,1-8127,8,6,1-8127,32,3,0,4,4.305268406867981,0.1345396377146244
36,36,36,36,36,36,36,36,1-2714,10,17,1-2714,61,1,0,22,8.178976237773895,0.13408157766842452
274,274,274,274,274,274,274,274,1-0033,19,3,1-0033,10,1,0,1,1.3263171017169952,0.13263171017169953
368,368,368,368,368,368,368,368,1-5197,10,17,1-5197,72,4,0,17,9.547390729188919,0.13260264901651275
433,433,433,433,433,433,433,433,1-5654,6,14,1-5654,15,1,0,3,1.9789513051509857,0.13193008701006573
371,371,371,371,371,371,371,371,1-1580,6,14,1-1580,400,42,0,33,52.76846435666084,0.1319211608916521
190,190,190,190,190,190,190,190,1-2382,9,22,1-2382,139,17,0,4,18.30526840686798,0.13169257846667612
513,513,513,513,513,513,513,513,1-8094,14,13,1-8094,58,5,0,8,7.610536813735962,0.13121615196096487
468,468,468,468,468,468,468,468,1-6228,2,15,1-6228,48,4,0,7,6.284219712018967,0.13092124400039515
275,275,275,275,275,275,275,275,1-3216,6,14,1-3216,5,0,0,2,0.6526342034339905,0.1305268406867981
120,120,120,120,120,120,120,120,1-10232,11,7,1-10232,5,0,0,2,0.6526342034339905,0.1305268406867981
343,343,343,343,343,343,343,343,1-4319,10,17,1-4319,163,9,0,37,21.073732763528824,0.12928670407072898
74,74,74,74,74,74,74,74,1-8124,3,21,1-8124,18,2,0,1,2.3263171017169952,0.12923983898427752
453,453,453,453,453,453,453,453,1-8397,3,21,1-8397,51,3,0,11,6.589488118886948,0.12920564938994014
342,342,342,342,342,342,342,342,MLG65,21,16,MLG65,201,20,0,18,25.873707830905914,0.12872491458162147
134,134,134,134,134,134,134,134,1-9465,2,15,1-9465,18,1,0,4,2.305268406867981,0.12807046704822117
498,498,498,498,498,498,498,498,1-19915,18,9,1-19915,62,5,0,9,7.936853915452957,0.1280137728298864
390,390,390,390,390,390,390,390,MLG64,21,16,MLG64,245,13,0,56,31.273757696151733,0.1276479905965377
111,111,111,111,111,111,111,111,1-19897,8,6,1-19897,53,6,0,2,6.6526342034339905,0.12552140006479226
473,473,473,473,473,473,473,473,1-9452,9,22,1-9452,16,2,0,0,2.0,0.125
147,147,147,147,147,147,147,147,1-17657,20,4,1-17657,8,1,0,0,1.0,0.125
420,420,420,420,420,420,420,420,1-8172,7,1,1-8172,40,4,0,3,4.978951305150986,0.12447378262877465
139,139,139,139,139,139,139,139,1-7863,16,8,1-7863,351,13,0,94,43.67380756139755,0.12442680216922379
58,58,58,58,58,58,58,58,1-17733,10,17,1-17733,74,2,0,22,9.178976237773895,0.12404021942937696
184,184,184,184,184,184,184,184,1-8074,7,1,1-8074,145,16,0,6,17.95790261030197,0.12384760420897911
334,334,334,334,334,334,334,334,1-20641,5,5,1-20641,16,1,0,3,1.9789513051509857,0.12368445657193661
329,329,329,329,329,329,329,329,1-1317,10,17,1-1317,414,21,0,91,50.69485625624657,0.12245134361412215
517,517,517,517,517,517,517,517,1-18028,18,9,1-18028,309,19,0,57,37.60007479786873,0.12168308996074022
102,102,102,102,102,102,102,102,1-3564,3,21,1-3564,41,4,0,3,4.978951305150986,0.12143783671099966
72,72,72,72,72,72,72,72,1-9614,5,5,1-9614,30,2,0,5,3.631585508584976,0.12105285028616587
51,51,51,51,51,51,51,51,1-9925,20,4,1-9925,93,6,0,16,11.221073627471924,0.12065670567174111
108,108,108,108,108,108,108,108,1-9731,12,10,1-9731,11,1,0,1,1.3263171017169952,0.1205742819742723
133,133,133,133,133,133,133,133,1-8576,2,15,1-8576,55,4,0,8,6.610536813735962,0.12019157843156295
263,263,263,263,263,263,263,263,1-6927,10,17,1-6927,179,8,0,41,21.379001170396805,0.11943576072847377
355,355,355,355,355,355,355,355,1-9498,11,7,1-9498,64,4,0,11,7.589488118886948,0.11858575185760856
44,44,44,44,44,44,44,44,1-5214,1,12,1-5214,40,3,0,5,4.631585508584976,0.1157896377146244
130,130,130,130,130,130,130,130,1-1833,7,1,1-1833,124,14,0,1,14.326317101716995,0.11553481533642738
435,435,435,435,435,435,435,435,1-9610,7,1,1-9610,49,5,0,2,5.6526342034339905,0.11535988170273449
259,259,259,259,259,259,259,259,1-3596,9,22,1-3596,223,11,0,45,25.684269577264786,0.11517609675903491
96,96,96,96,96,96,96,96,MLG37,9,22,MLG37,116,12,0,4,13.305268406867981,0.11470058971437914
419,419,419,419,419,419,419,419,1-6692,7,1,1-6692,71,7,0,3,7.978951305150986,0.11237959584719698
276,276,276,276,276,276,276,276,1-9495,8,6,1-9495,18,2,0,0,2.0,0.1111111111111111
50,50,50,50,50,50,50,50,1-8174,3,21,1-8174,45,5,0,0,5.0,0.1111111111111111
29,29,29,29,29,29,29,29,1-18735,9,22,1-18735,27,3,0,0,3.0,0.1111111111111111
235,235,235,235,235,235,235,235,1-8113,13,11,1-8113,9,1,0,0,1.0,0.1111111111111111
89,89,89,89,89,89,89,89,1-18004,3,21,1-18004,12,1,0,1,1.3263171017169952,0.11052642514308293
502,502,502,502,502,502,502,502,1-20012,3,21,1-20012,12,0,0,4,1.305268406867981,0.10877236723899841
496,496,496,496,496,496,496,496,1-3176,3,21,1-3176,3,0,0,1,0.32631710171699524,0.10877236723899841
440,440,440,440,440,440,440,440,MLG52,20,4,MLG52,125,8,0,17,13.547390729188919,0.10837912583351135
506,506,506,506,506,506,506,506,1-6227,2,15,1-6227,52,3,0,8,5.610536813735962,0.10789493872569157
394,394,394,394,394,394,394,394,1-2423,4,24,1-2423,79,0,0,26,8.484244644641876,0.10739550183090983
362,362,362,362,362,362,362,362,1-1462,17,19,1-1462,192,0,0,63,20.5579774081707,0.10707279900088906
189,189,189,189,189,189,189,189,1-9156,7,1,1-9156,268,22,0,20,28.526342034339905,0.10644157475499964
363,363,363,363,363,363,363,363,1-10785,11,7,1-10785,279,13,0,51,29.642172187566757,0.10624434475830379
296,296,296,296,296,296,296,296,1-9404,10,17,1-9404,100,6,0,14,10.568439424037933,0.10568439424037933
125,125,125,125,125,125,125,125,1-8622,21,16,1-8622,54,5,0,2,5.6526342034339905,0.10467841117470353
109,109,109,109,109,109,109,109,1-9768,7,1,1-9768,241,20,0,16,25.221073627471924,0.10465175779033993
91,91,91,91,91,91,91,91,72-12171,17,19,72-12171,19,0,0,6,1.9579026103019714,0.10304750580536692
68,68,68,68,68,68,68,68,1-7845,3,21,1-7845,36,2,0,5,3.631585508584976,0.10087737523847157
41,41,41,41,41,41,41,41,1-7509,3,21,1-7509,40,4,0,0,4.0,0.1
107,107,107,107,107,107,107,107,1-6971,8,6,1-6971,10,1,0,0,1.0,0.1
257,257,257,257,257,257,257,257,1-9504,14,13,1-9504,30,1,0,6,2.9579026103019714,0.09859675367673239
314,314,314,314,314,314,314,314,1-3139,17,19,1-3139,93,0,0,28,9.136878848075867,0.09824600911909534
88,88,88,88,88,88,88,88,1-5626,16,8,1-5626,125,2,0,31,12.115830153226852,0.09692664122581482
288,288,288,288,288,288,288,288,1-8590,21,16,1-8590,24,1,0,4,2.305268406867981,0.09605285028616588
105,105,105,105,105,105,105,105,1-1258,11,7,1-1258,435,12,0,91,41.69485625624657,0.09585024426723349
123,123,123,123,123,123,123,123,MLG55,9,22,MLG55,92,5,0,11,8.589488118886948,0.09336400129224944
381,381,381,381,381,381,381,381,1-2335,7,1,1-2335,145,5,0,26,13.484244644641876,0.0929947906527026
59,59,59,59,59,59,59,59,1-9331,2,15,1-9331,25,1,0,4,2.305268406867981,0.09221073627471923
337,337,337,337,337,337,337,337,1-18613,17,19,1-18613,25,0,0,7,2.2842197120189667,0.09136878848075866
270,270,270,270,270,270,270,270,1-1390,9,22,1-1390,98,6,0,9,8.936853915452957,0.09119238689237712
81,81,81,81,81,81,81,81,1-7770,5,5,1-7770,11,1,0,0,1.0,0.09090909090909091
350,350,350,350,350,350,350,350,1-2282,9,22,1-2282,219,15,0,15,19.89475652575493,0.09084363710390378
478,478,478,478,478,478,478,478,1-9394,7,1,1-9394,117,8,0,8,10.610536813735962,0.0906883488353501
324,324,324,324,324,324,324,324,1-6734,11,7,1-6734,44,3,0,3,3.9789513051509857,0.09043071148070422
529,529,529,529,529,529,529,529,1-6217,10,17,1-6217,44,2,0,6,3.9579026103019714,0.08995233205231754
326,326,326,326,326,326,326,326,1-8826,3,21,1-8826,123,11,0,0,11.0,0.08943089430894309
347,347,347,347,347,347,347,347,1-8188,19,3,1-8188,140,7,0,16,12.221073627471924,0.08729338305337088
377,377,377,377,377,377,377,377,1-7213,6,14,1-7213,23,2,0,0,2.0,0.08695652173913043
53,53,53,53,53,53,53,53,1-9850,6,14,1-9850,27,2,0,1,2.3263171017169952,0.08615989265618501
477,477,477,477,477,477,477,477,1-9055,3,21,1-9055,12,1,0,0,1.0,0.08333333333333333
49,49,49,49,49,49,49,49,1-2178,11,7,1-2178,12,1,0,0,1.0,0.08333333333333333
224,224,224,224,224,224,224,224,1-9227,17,19,1-9227,801,0,0,204,66.56868875026703,0.0831069772163134
198,198,198,198,198,198,198,198,1-9839,2,15,1-9839,20,1,0,2,1.6526342034339905,0.08263171017169953
557,557,557,557,557,557,557,557,1-9806,7,1,1-9806,8,0,0,2,0.6526342034339905,0.08157927542924881
563,563,563,563,563,563,563,563,1-21192,5,5,1-21192,4,0,0,1,0.32631710171699524,0.08157927542924881
405,405,405,405,405,405,405,405,1-3104,9,22,1-3104,16,0,0,4,1.305268406867981,0.08157927542924881
360,360,360,360,360,360,360,360,1-6611,17,19,1-6611,89,0,0,22,7.178976237773895,0.08066265435701006
300,300,300,300,300,300,300,300,1-4020,7,1,1-4020,37,2,0,3,2.9789513051509857,0.08051219743651312
67,67,67,67,67,67,67,67,1-7481,9,22,1-7481,33,2,0,2,2.6526342034339905,0.08038285464951486
467,467,467,467,467,467,467,467,1-13247,1,12,1-13247,29,2,0,1,2.3263171017169952,0.08021783109368949
367,367,367,367,367,367,367,367,1-8544,20,4,1-8544,54,2,0,7,4.284219712018967,0.07933740207442531
258,258,258,258,258,258,258,258,1-9516,17,19,1-9516,76,0,0,18,5.873707830905914,0.07728562935402519
146,146,146,146,146,146,146,146,1-7453,14,13,1-7453,13,1,0,0,1.0,0.07692307692307693
242,242,242,242,242,242,242,242,1-20791,1,12,1-20791,13,1,0,0,1.0,0.07692307692307693
69,69,69,69,69,69,69,69,1-18498,14,13,1-18498,13,1,0,0,1.0,0.07692307692307693
66,66,66,66,66,66,66,66,1-7536,11,7,1-7536,17,0,0,4,1.305268406867981,0.07678049452164594
83,83,83,83,83,83,83,83,1-18423,17,19,1-18423,47,0,0,11,3.5894881188869476,0.0763720876358925
239,239,239,239,239,239,239,239,1-7042,17,19,1-7042,117,0,0,27,8.810561746358871,0.07530394655007583
1,1,1,1,1,1,1,1,1-9185,16,8,1-9185,31,2,0,1,2.3263171017169952,0.07504248715216114
349,349,349,349,349,349,349,349,1-3052,17,19,1-3052,166,0,0,38,12.400049865245819,0.07469909557377
128,128,128,128,128,128,128,128,1-19286,9,22,1-19286,40,2,0,3,2.9789513051509857,0.07447378262877465
472,472,472,472,472,472,472,472,1-9518,3,21,1-9518,22,0,0,5,1.6315855085849762,0.07416297766295346
136,136,136,136,136,136,136,136,1-9549,2,15,1-9549,18,1,0,1,1.3263171017169952,0.07368428342872196
82,82,82,82,82,82,82,82,1-17645,18,9,1-17645,9,0,0,2,0.6526342034339905,0.0725149114926656
232,232,232,232,232,232,232,232,1-18371,7,1,1-18371,120,7,0,5,8.631585508584976,0.07192987923820814
290,290,290,290,290,290,290,290,1-8341,3,21,1-8341,197,14,0,0,14.0,0.07106598984771574
395,395,395,395,395,395,395,395,1-6787,2,15,1-6787,56,3,0,3,3.9789513051509857,0.07105270187769618
283,283,283,283,283,283,283,283,1-3535,7,1,1-3535,315,9,0,41,22.379001170396805,0.07104444815998985
150,150,150,150,150,150,150,150,1-7005,17,19,1-7005,285,0,0,62,20.231660306453705,0.07098828177703054
22,22,22,22,22,22,22,22,1-7995,13,11,1-7995,14,0,0,3,0.9789513051509857,0.06992509322507041
409,409,409,409,409,409,409,409,1-9645,15,2,1-9645,69,4,0,2,4.6526342034339905,0.06742948120918826
470,470,470,470,470,470,470,470,1-1204,3,21,1-1204,39,0,0,8,2.610536813735962,0.06693684137784518
8,8,8,8,8,8,8,8,1-8181,5,5,1-8181,30,1,0,3,1.9789513051509857,0.06596504350503286
135,135,135,135,135,135,135,135,1-9712,10,17,1-9712,10,0,0,2,0.6526342034339905,0.06526342034339905
46,46,46,46,46,46,46,46,1-8566,10,17,1-8566,5,0,0,1,0.32631710171699524,0.06526342034339905
553,553,553,553,553,553,553,553,1-5555,3,21,1-5555,10,0,0,2,0.6526342034339905,0.06526342034339905
428,428,428,428,428,428,428,428,1-2701,7,1,1-2701,61,2,0,6,3.9579026103019714,0.06488364934921265
456,456,456,456,456,456,456,456,1-8186,3,21,1-8186,26,1,0,2,1.6526342034339905,0.0635628539782304
86,86,86,86,86,86,86,86,1-9345,9,22,1-9345,47,2,0,3,2.9789513051509857,0.06338194266278693
151,151,151,151,151,151,151,151,1-9870,14,13,1-9870,27,1,0,2,1.6526342034339905,0.06120867420125891
515,515,515,515,515,515,515,515,1-6531,1,12,1-6531,27,1,0,2,1.6526342034339905,0.06120867420125891
163,163,163,163,163,163,163,163,1-9137,1,12,1-9137,111,5,0,5,6.631585508584976,0.05974401359085564
76,76,76,76,76,76,76,76,1-8541,17,19,1-8541,232,0,0,42,13.7053182721138,0.05907464772462845
188,188,188,188,188,188,188,188,1-20167,5,5,1-20167,56,1,0,7,3.2842197120189667,0.05864678057176726
223,223,223,223,223,223,223,223,1-0205,17,19,1-0205,34,0,0,6,1.9579026103019714,0.05758537089123445
346,346,346,346,346,346,346,346,MLG32,4,24,MLG32,52,0,0,9,2.936853915452957,0.05647795991255687
376,376,376,376,376,376,376,376,1-7874,17,19,1-7874,258,0,0,44,14.35795247554779,0.05565097858739454
421,421,421,421,421,421,421,421,1-8398,7,1,1-8398,54,3,0,0,3.0,0.05555555555555555
34,34,34,34,34,34,34,34,1-6642,18,9,1-6642,36,2,0,0,2.0,0.05555555555555555
45,45,45,45,45,45,45,45,1-9444,2,15,1-9444,24,1,0,1,1.3263171017169952,0.055263212571541466
304,304,304,304,304,304,304,304,1-19004,3,21,1-19004,60,2,0,4,3.305268406867981,0.055087806781133015
449,449,449,449,449,449,449,449,1-1935,5,5,1-1935,12,0,0,2,0.6526342034339905,0.05438618361949921
118,118,118,118,118,118,118,118,1-6543,15,2,1-6543,12,0,0,2,0.6526342034339905,0.05438618361949921
278,278,278,278,278,278,278,278,1-10762,15,2,1-10762,6,0,0,1,0.32631710171699524,0.05438618361949921
256,256,256,256,256,256,256,256,1-9277,17,19,1-9277,48,0,0,8,2.610536813735962,0.05438618361949921
494,494,494,494,494,494,494,494,1-3265,2,15,1-3265,19,0,0,3,0.9789513051509857,0.05152375290268346
215,215,215,215,215,215,215,215,1-19839,14,13,1-19839,13,0,0,2,0.6526342034339905,0.050202631033383883
30,30,30,30,30,30,30,30,1-8418,2,15,1-8418,46,0,0,7,2.2842197120189667,0.04965695026128188
110,110,110,110,110,110,110,110,72-18936,2,15,72-18936,20,0,0,3,0.9789513051509857,0.048947565257549286
226,226,226,226,226,226,226,226,1-9996,8,6,1-9996,28,1,0,1,1.3263171017169952,0.047368467918464115
93,93,93,93,93,93,93,93,1-20003,10,17,1-20003,21,0,0,3,0.9789513051509857,0.0466167288167136
187,187,187,187,187,187,187,187,1-7321,10,17,1-7321,7,0,0,1,0.32631710171699524,0.0466167288167136
432,432,432,432,432,432,432,432,1-6914,21,16,1-6914,73,3,0,1,3.3263171017169952,0.04556598769475336
27,27,27,27,27,27,27,27,1-18409,8,6,1-18409,22,1,0,0,1.0,0.045454545454545456
117,117,117,117,117,117,117,117,1-0358,1,12,1-0358,22,1,0,0,1.0,0.045454545454545456
271,271,271,271,271,271,271,271,1-7897,7,1,1-7897,95,3,0,4,4.305268406867981,0.04531861480913664
201,201,201,201,201,201,201,201,1-9902,4,24,1-9902,30,0,0,4,1.305268406867981,0.043508946895599365
127,127,127,127,127,127,127,127,1-9643,11,7,1-9643,8,0,0,1,0.32631710171699524,0.040789637714624405
425,425,425,425,425,425,425,425,1-6006,17,19,1-6006,57,0,0,7,2.2842197120189667,0.04007403003542047
443,443,443,443,443,443,443,443,1-3447,9,22,1-3447,110,3,0,4,4.305268406867981,0.03913880369879983
203,203,203,203,203,203,203,203,1-1250,15,2,1-1250,34,1,0,1,1.3263171017169952,0.03900932652108809
16,16,16,16,16,16,16,16,1-9955,19,3,1-9955,60,2,0,1,2.3263171017169952,0.038771951695283254
330,330,330,330,330,330,330,330,1-4531,17,19,1-4531,94,0,0,11,3.5894881188869476,0.03818604381794625
71,71,71,71,71,71,71,71,1-6532,7,1,1-6532,27,0,0,3,0.9789513051509857,0.0362574557463328
471,471,471,471,471,471,471,471,1-9794,7,1,1-9794,46,1,0,2,1.6526342034339905,0.03592683050943458
97,97,97,97,97,97,97,97,1-9237,7,1,1-9237,38,1,0,1,1.3263171017169952,0.03490308162413145
182,182,182,182,182,182,182,182,1-7752,4,24,1-7752,29,0,0,3,0.9789513051509857,0.03375694155693054
28,28,28,28,28,28,28,28,1-10071,18,9,1-10071,30,1,0,0,1.0,0.03333333333333333
320,320,320,320,320,320,320,320,MLG13,3,21,MLG13,140,4,0,2,4.6526342034339905,0.033233101453099934
491,491,491,491,491,491,491,491,MLG09,18,9,MLG09,125,3,0,3,3.9789513051509857,0.031831610441207886
210,210,210,210,210,210,210,210,1-7842,9,22,1-7842,21,0,0,2,0.6526342034339905,0.031077819211142405
372,372,372,372,372,372,372,372,1-6916,9,22,1-6916,43,1,0,1,1.3263171017169952,0.030844583760860356
61,61,61,61,61,61,61,61,1-7341,14,13,1-7341,110,2,0,4,3.305268406867981,0.030047894607890736
469,469,469,469,469,469,469,469,1-8578,4,24,1-8578,11,0,0,1,0.32631710171699524,0.029665191065181385
310,310,310,310,310,310,310,310,1-4855,3,21,1-4855,22,0,0,2,0.6526342034339905,0.029665191065181385
100,100,100,100,100,100,100,100,1-19598,1,12,1-19598,11,0,0,1,0.32631710171699524,0.029665191065181385
534,534,534,534,534,534,534,534,1-9457,2,15,1-9457,11,0,0,1,0.32631710171699524,0.029665191065181385
441,441,441,441,441,441,441,441,1-19166,3,21,1-19166,45,1,0,1,1.3263171017169952,0.029473713371488783
365,365,365,365,365,365,365,365,MLG48,9,22,MLG48,159,4,0,2,4.6526342034339905,0.029261850336062833
52,52,52,52,52,52,52,52,72-12387,8,6,72-12387,71,2,0,0,2.0,0.028169014084507043
180,180,180,180,180,180,180,180,1-0037,3,21,1-0037,35,0,0,3,0.9789513051509857,0.027970037290028164
141,141,141,141,141,141,141,141,MLG45,4,24,MLG45,70,0,0,6,1.9579026103019714,0.027970037290028164
2,2,2,2,2,2,2,2,MLG17,3,21,MLG17,153,1,0,10,4.263171017169952,0.02786386285731995
70,70,70,70,70,70,70,70,1-2584,17,19,1-2584,36,0,0,3,0.9789513051509857,0.027193091809749603
247,247,247,247,247,247,247,247,1-20467,2,15,1-20467,13,0,0,1,0.32631710171699524,0.025101315516691942
183,183,183,183,183,183,183,183,1-9496,4,24,1-9496,39,0,0,3,0.9789513051509857,0.025101315516691942
23,23,23,23,23,23,23,23,1-2025,2,15,1-2025,41,1,0,0,1.0,0.024390243902439025
195,195,195,195,195,195,195,195,1-2670,15,2,1-2670,104,2,0,1,2.3263171017169952,0.022368433670355722
196,196,196,196,196,196,196,196,1-9646,5,5,1-9646,105,0,0,7,2.2842197120189667,0.021754473447799683
64,64,64,64,64,64,64,64,1-9674,4,24,1-9674,144,0,0,9,2.936853915452957,0.020394818857312202
103,103,103,103,103,103,103,103,1-8820,4,24,1-8820,83,0,0,5,1.6315855085849762,0.019657656729939472
328,328,328,328,328,328,328,328,1-9497,4,24,1-9497,150,0,0,9,2.936853915452957,0.019579026103019714
504,504,504,504,504,504,504,504,1-5425,4,24,1-5425,17,0,0,1,0.32631710171699524,0.019195123630411485
552,552,552,552,552,552,552,552,MLG46,4,24,MLG46,17,0,0,1,0.32631710171699524,0.019195123630411485
448,448,448,448,448,448,448,448,1-3106,4,24,1-3106,34,0,0,2,0.6526342034339905,0.019195123630411485
251,251,251,251,251,251,251,251,1-7268,4,24,1-7268,70,0,0,4,1.305268406867981,0.018646691526685442
298,298,298,298,298,298,298,298,1-7019,4,24,1-7019,107,0,0,6,1.9579026103019714,0.018298155236467023
427,427,427,427,427,427,427,427,1-9379,4,24,1-9379,58,0,0,3,0.9789513051509857,0.01687847077846527
