,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
340,1-8328,1,1-8328,8,114,2,0,28,8.297492682933807,0.072785023534507
341,1-7536,16,1-7536,9,17,1,0,1,1.2249104529619217,0.0720535560565836
342,1-9667,18,1-9667,20,14,1,0,0,1.0,0.0714285714285714
343,1-5913,21,1-5913,4,14,1,0,0,1.0,0.0714285714285714
344,1-2294,6,1-2294,5,75,4,0,6,5.34946271777153,0.071326169570287
345,1-8188,18,1-8188,20,140,7,0,13,9.923835888504982,0.0708845420607498
346,1-6692,21,1-6692,12,71,5,0,0,5.0,0.0704225352112676
347,MLG35,20,MLG35,19,49,3,0,2,3.4498209059238434,0.07040450828416
348,1-19897,4,1-19897,2,53,3,0,3,3.674731358885765,0.0693345539412408
349,1-0129,8,1-0129,15,142,6,0,17,9.823477700352669,0.0691794204250187
350,1-9185,15,1-9185,11,31,1,0,5,2.1245522648096085,0.0685339440261164
351,1-4929,5,1-4929,6,10,0,0,3,0.6747313588857651,0.0674731358885765
352,1-1836,9,1-1836,14,20,0,0,6,1.3494627177715302,0.0674731358885765
353,1-7521,12,1-7521,17,10,0,0,3,0.6747313588857651,0.0674731358885765
354,1-5555,1,1-5555,9,10,0,0,3,0.6747313588857651,0.0674731358885765
355,1-9768,18,1-9768,20,241,13,0,14,16.148746341466904,0.0670072462301531
356,1-9331,3,1-9331,1,25,1,0,3,1.674731358885765,0.0669892543554306
357,1-5214,1,1-5214,8,40,2,0,3,2.674731358885765,0.0668682839721441
358,1-19448,21,1-19448,10,45,3,0,0,3.0,0.0666666666666666
359,1-5803,21,1-5803,10,15,1,0,0,1.0,0.0666666666666666
360,1-9504,20,1-9504,19,30,2,0,0,2.0,0.0666666666666666
361,1-17835,1,1-17835,16,17,0,0,5,1.1245522648096085,0.0661501332240946
362,1-9518,18,1-9518,20,22,1,0,2,1.4498209059238434,0.0659009502692656
363,1-4855,15,1-4855,11,22,1,0,2,1.4498209059238434,0.0659009502692656
364,1-9794,21,1-9794,10,46,3,0,0,3.0,0.0652173913043478
365,1-10451,14,1-10451,12,46,3,0,0,3.0,0.0652173913043478
366,1-9516,3,1-9516,1,76,4,0,4,4.899641811847687,0.0644689712085222
367,1-9607,9,1-9607,14,19,1,0,1,1.2249104529619217,0.0644689712085222
368,1-1207,3,1-1207,1,66,2,0,10,4.249104529619217,0.0643803716608972
369,1-17758,6,1-17758,5,40,1,0,7,2.574373170733452,0.0643593292683362
370,P-0009,1,P-0009,8,7,0,0,2,0.4498209059238434,0.0642601294176919
371,MLG37,4,MLG37,2,116,4,0,15,7.373656794428825,0.0635660068485243
372,1-6900,18,1-6900,20,67,2,0,10,4.249104529619217,0.0634194705913316
373,1-7058,20,1-7058,17,80,3,0,9,5.024194076657295,0.0628024259582162
374,1-5163,21,1-5163,10,16,1,0,0,1.0,0.0625
375,1-8541,3,1-8541,1,232,10,0,20,14.498209059238434,0.0624922804277518
376,1-9549,1,1-9549,8,18,0,0,5,1.1245522648096085,0.062475125822756
377,1-5877,9,1-5877,14,79,2,0,13,4.923835888504982,0.0623270365633542
378,1-9237,8,1-9237,15,38,1,0,6,2.34946271777153,0.0618279662571455
379,1-9500,8,1-9500,15,33,0,0,9,2.0241940766572952,0.0613392144441604
380,1-8820,6,1-8820,5,83,3,0,9,5.024194076657295,0.0605324587549071
381,1-9971,15,1-9971,11,15,0,0,4,0.8996418118476868,0.0599761207898457
382,1-7845,18,1-7845,20,36,1,0,5,2.1245522648096085,0.0590153406891557
383,1-9651,18,1-9651,20,38,2,0,1,2.2249104529619217,0.0585502750779453
384,1-6919,20,1-6919,19,43,2,0,2,2.4498209059238434,0.0569725792075312
385,MLG64,20,MLG64,19,245,8,0,26,13.847671777009964,0.0565211092939182
386,1-7608,15,1-7608,4,4,0,0,1,0.2249104529619217,0.0562276132404804
387,1-9606,13,1-9606,7,16,0,0,4,0.8996418118476868,0.0562276132404804
388,1-5929,3,1-5929,1,4,0,0,1,0.2249104529619217,0.0562276132404804
389,1-21192,3,1-21192,1,4,0,0,1,0.2249104529619217,0.0562276132404804
390,1-9156,21,1-9156,10,268,15,0,0,15.0,0.0559701492537313
391,1-3087,18,1-3087,20,26,1,0,2,1.4498209059238434,0.0557623425355324
392,1-7807,1,1-7807,8,239,5,0,37,13.321686759591104,0.0557392751447326
393,1-9752,18,1-9752,20,22,1,0,1,1.2249104529619217,0.0556777478619055
394,1-9578,18,1-9578,20,42,2,0,1,2.2249104529619217,0.0529740584038552
395,1-4634,1,1-4634,8,48,0,0,11,2.4740149825811386,0.0515419788037737
396,1-18371,21,1-18371,10,120,6,0,0,6.0,0.05
397,1-5508,3,1-5508,1,38,1,0,4,1.8996418118476868,0.0499905739959917
398,MLG72,11,MLG72,18,9,0,0,2,0.4498209059238434,0.0499801006582048
399,1-9655,1,1-9655,8,27,0,0,6,1.3494627177715302,0.0499801006582048
400,1-0405,10,1-0405,13,64,2,0,5,3.1245522648096085,0.0488211291376501
401,MLG10,18,MLG10,20,60,0,0,13,2.923835888504982,0.0487305981417497
402,1-2335,21,1-2335,10,145,7,0,0,7.0,0.0482758620689655
403,1-5036,12,1-5036,17,14,0,0,3,0.6747313588857651,0.0481950970632689
404,1-10539,18,1-10539,20,63,1,0,9,3.0241940766572952,0.0480030805818618
405,1-8125,10,1-8125,13,21,1,0,0,1.0,0.0476190476190476
406,1-6228,4,1-6228,1,48,0,0,10,2.249104529619217,0.046856344367067
407,1-3068,1,1-3068,8,180,7,0,6,8.34946271777153,0.0463859039876196
408,1-9712,6,1-9712,5,10,0,0,2,0.4498209059238434,0.0449820905923843
409,1-6718,15,1-6718,11,20,0,0,4,0.8996418118476868,0.0449820905923843
410,1-4136,18,1-4136,20,5,0,0,1,0.2249104529619217,0.0449820905923843
411,1-4361,3,1-4361,1,10,0,0,2,0.4498209059238434,0.0449820905923843
412,1-8634,15,1-8634,11,10,0,0,2,0.4498209059238434,0.0449820905923843
413,1-9839,9,1-9839,14,20,0,0,4,0.8996418118476868,0.0449820905923843
414,1-7721,6,1-7721,5,20,0,0,4,0.8996418118476868,0.0449820905923843
415,1-6916,13,1-6916,1,43,1,0,4,1.8996418118476868,0.0441777165545973
416,1-18203,17,1-18203,9,29,1,0,1,1.2249104529619217,0.0422382914814455
417,MLG07,3,MLG07,1,90,2,0,8,3.7992836236953735,0.0422142624855041
418,1-1827,21,1-1827,11,24,1,0,0,1.0,0.0416666666666666
419,1-5549,6,1-5549,5,35,1,0,2,1.4498209059238434,0.0414234544549669
420,1-9731,7,1-9731,4,11,0,0,2,0.4498209059238434,0.0408928096294403
421,1-1850,18,1-1850,20,30,1,0,1,1.2249104529619217,0.040830348432064
422,1-4088,3,1-4088,1,30,1,0,1,1.2249104529619217,0.040830348432064
423,1-7122,21,1-7122,10,197,8,0,0,8.0,0.0406091370558375
424,1-9770,21,1-9770,10,50,2,0,0,2.0,0.04
425,1-9553,8,1-9553,15,23,0,0,4,0.8996418118476868,0.039114861384682
426,1-19549,8,1-19549,15,29,0,0,5,1.1245522648096085,0.0387776643037796
427,1-2701,20,1-2701,19,61,1,0,6,2.34946271777153,0.0385157822585496
428,1-8450,21,1-8450,12,52,2,0,0,2.0,0.0384615384615384
429,1-6594,7,1-6594,20,70,2,0,3,2.674731358885765,0.0382104479840823
430,1-6216,3,1-6216,1,45,1,0,3,1.674731358885765,0.0372162524196836
431,1-9496,6,1-9496,5,39,1,0,2,1.4498209059238434,0.0371748950236882
432,1-19547,1,1-19547,8,66,2,0,2,2.4498209059238434,0.0371184985746036
433,1-9870,13,1-9870,7,27,1,0,0,1.0,0.037037037037037
434,1-8267,1,1-8267,8,133,4,0,4,4.899641811847687,0.0368394121191555
435,1-7744,9,1-7744,14,37,0,0,6,1.3494627177715302,0.0364719653451764
436,1-18714,6,1-18714,5,32,0,0,5,1.1245522648096085,0.0351422582753002
437,1-9137,5,1-9137,6,111,2,0,8,3.7992836236953735,0.034227780393652
438,1-1015,1,1-1015,8,155,1,0,19,5.273298606276512,0.0340212813308162
439,1-19813,9,1-19813,14,20,0,0,3,0.6747313588857651,0.0337365679442882
440,1-8659,1,1-8659,8,91,1,0,9,3.0241940766572952,0.0332329019412889
441,1-2670,18,1-2670,20,104,3,0,2,3.4498209059238434,0.0331713548646523
442,1-18377,1,1-18377,8,14,0,0,2,0.4498209059238434,0.0321300647088459
443,MLG42,15,MLG42,11,14,0,0,2,0.4498209059238434,0.0321300647088459
444,1-9588,3,1-9588,1,14,0,0,2,0.4498209059238434,0.0321300647088459
445,1-7897,21,1-7897,10,95,3,0,0,3.0,0.031578947368421
446,1-8314,15,1-8314,15,36,0,0,5,1.1245522648096085,0.031237562911378
447,1-9345,15,1-9345,11,47,1,0,2,1.4498209059238434,0.0308472533175285
448,1-18409,8,1-18409,15,22,0,0,3,0.6747313588857651,0.0306696072220802
449,1-7509,12,1-7509,17,40,1,0,1,1.2249104529619217,0.030622761324048
450,1-6611,1,1-6611,8,89,2,0,3,2.674731358885765,0.0300531613357951
451,1-9855,18,1-9855,20,8,0,0,1,0.2249104529619217,0.0281138066202402
452,1-20641,1,1-20641,8,16,0,0,2,0.4498209059238434,0.0281138066202402
453,1-10444,20,1-10444,19,8,0,0,1,0.2249104529619217,0.0281138066202402
454,1-18563,6,1-18563,5,8,0,0,1,0.2249104529619217,0.0281138066202402
455,1-6217,7,1-6217,4,44,1,0,1,1.2249104529619217,0.0278388739309527
456,1-4640,1,1-4640,8,87,1,0,6,2.34946271777153,0.027005318595075
457,MLG17,18,MLG17,20,153,2,0,9,4.024194076657295,0.0263019220696555
458,1-18423,3,1-18423,1,47,1,0,1,1.2249104529619217,0.0260619245311047
459,1-8172,21,1-8172,10,40,1,0,0,1.0,0.025
460,1-8113,6,1-8113,5,9,0,0,1,0.2249104529619217,0.0249900503291024
461,72-0103,3,72-0103,1,71,1,0,3,1.674731358885765,0.0235877656181093
462,1-6918,1,1-6918,8,43,1,0,0,1.0,0.0232558139534883
463,1-2400,1,1-2400,8,49,0,0,5,1.1245522648096085,0.0229500462206042
464,1-20047,9,1-20047,14,20,0,0,2,0.4498209059238434,0.0224910452961921
465,1-7842,18,1-7842,20,21,0,0,2,0.4498209059238434,0.0214200431392306
466,1-9610,21,1-9610,10,49,1,0,0,1.0,0.0204081632653061
467,1-18004,6,1-18004,5,12,0,0,1,0.2249104529619217,0.0187425377468268
468,1-19205,9,1-19205,14,12,0,0,1,0.2249104529619217,0.0187425377468268
469,1-7204,18,1-7204,20,26,0,0,2,0.4498209059238434,0.0173008040739939
470,1-19839,9,1-19839,14,13,0,0,1,0.2249104529619217,0.0173008040739939
471,1-7152,1,1-7152,8,109,1,0,3,1.674731358885765,0.0153645078796859
472,1-8418,18,1-8418,20,46,0,0,3,0.6747313588857651,0.0146680730192557
473,1-1972,20,1-1972,19,32,0,0,2,0.4498209059238434,0.0140569033101201
474,MLG09,18,MLG09,20,125,1,0,3,1.674731358885765,0.0133978508710861
475,1-8157,21,1-8157,10,75,1,0,0,1.0,0.0133333333333333
476,1-9907,15,1-9907,11,17,0,0,1,0.2249104529619217,0.0132300266448189
477,1-9646,14,1-9646,12,105,0,0,5,1.1245522648096085,0.0107100215696153
478,1-8186,15,1-8186,11,26,0,0,1,0.2249104529619217,0.0086504020369969
479,1-9850,3,1-9850,1,27,0,0,1,0.2249104529619217,0.0083300167763674
480,1-7722,1,1-7722,8,60,0,0,2,0.4498209059238434,0.0074970150987307
481,1-9955,3,1-9955,1,60,0,0,2,0.4498209059238434,0.0074970150987307
482,1-9739,18,1-9739,20,31,0,0,1,0.2249104529619217,0.0072551759019974
483,1-18234,18,1-18234,20,43,0,0,1,0.2249104529619217,0.0052304756502772
484,1-8767,7,1-8767,4,48,0,0,1,0.2249104529619217,0.0046856344367067
485,1-7467,18,1-7467,20,64,0,0,1,0.2249104529619217,0.00351422582753
486,1-6642,6,1-6642,5,36,0,0,0,0.0,0.0
487,1-9996,10,1-9996,13,28,0,0,0,0.0,0.0
488,1-19924,3,1-19924,1,1,0,0,0,0.0,0.0
489,1-2584,21,1-2584,10,36,0,0,0,0.0,0.0
490,1-19567,21,1-19567,10,2,0,0,0,0.0,0.0
491,1-6531,3,1-6531,1,27,0,0,0,0.0,0.0
492,1-3178,3,1-3178,1,6,0,0,0,0.0,0.0
493,1-2178,3,1-2178,1,12,0,0,0,0.0,0.0
494,1-6931,3,1-6931,1,1,0,0,0,0.0,0.0
495,1-17657,15,1-17657,11,8,0,0,0,0.0,0.0
496,1-1177,21,1-1177,10,17,0,0,0,0.0,0.0
497,1-4847,7,1-4847,6,2,0,0,0,0.0,0.0
498,1-8174,7,1-8174,4,45,0,0,0,0.0,0.0
499,1-2025,18,1-2025,20,41,0,0,0,0.0,0.0
500,1-0001,18,1-0001,20,17,0,0,0,0.0,0.0
501,1-7453,12,1-7453,17,13,0,0,0,0.0,0.0
502,1-5406,18,1-5406,20,10,0,0,0,0.0,0.0
503,1-10696,21,1-10696,10,24,0,0,0,0.0,0.0
504,1-4499,18,1-4499,20,12,0,0,0,0.0,0.0
505,1-7599,5,1-7599,6,3,0,0,0,0.0,0.0
506,1-8093,12,1-8093,17,4,0,0,0,0.0,0.0
507,1-4910,7,1-4910,4,4,0,0,0,0.0,0.0
508,1-9034,18,1-9034,20,3,0,0,0,0.0,0.0
509,1-5914,9,1-5914,14,3,0,0,0,0.0,0.0
510,1-9076,18,1-9076,20,9,0,0,0,0.0,0.0
511,1-10922,3,1-10922,1,1,0,0,0,0.0,0.0
512,1-20791,3,1-20791,1,13,0,0,0,0.0,0.0
513,1-18498,15,1-18498,11,13,0,0,0,0.0,0.0
514,1-18202,7,1-18202,4,23,0,0,0,0.0,0.0
515,1-17645,16,1-17645,16,9,0,0,0,0.0,0.0
516,1-10232,5,1-10232,6,5,0,0,0,0.0,0.0
517,1-8020,3,1-8020,1,56,0,0,0,0.0,0.0
518,1-10698,18,1-10698,20,6,0,0,0,0.0,0.0
519,1-19598,18,1-19598,20,11,0,0,0,0.0,0.0
520,1-19222,5,1-19222,6,15,0,0,0,0.0,0.0
521,1-3647,7,1-3647,4,5,0,0,0,0.0,0.0
522,1-8623,3,1-8623,1,5,0,0,0,0.0,0.0
523,1-2869,3,1-2869,1,9,0,0,0,0.0,0.0
524,1-7995,18,1-7995,20,14,0,0,0,0.0,0.0
525,1-3521,15,1-3521,11,22,0,0,0,0.0,0.0
526,1-9447,7,1-9447,4,7,0,0,0,0.0,0.0
527,1-8566,5,1-8566,20,5,0,0,0,0.0,0.0
528,1-8074,21,1-8074,10,145,0,0,0,0.0,0.0
529,1-9444,12,1-9444,17,24,0,0,0,0.0,0.0
530,1-1989,21,1-1989,19,46,0,0,0,0.0,0.0
531,1-4926,13,1-4926,19,4,0,0,0,0.0,0.0
532,1-0022,8,1-0022,15,18,0,0,0,0.0,0.0
533,1-9465,14,1-9465,12,18,0,0,0,0.0,0.0
534,1-10948,3,1-10948,1,2,0,0,0,0.0,0.0
535,1-8529,21,1-8529,10,56,0,0,0,0.0,0.0
536,1-9455,18,1-9455,20,2,0,0,0,0.0,0.0
537,1-8352,3,1-8352,1,1,0,0,0,0.0,0.0
538,1-9722,18,1-9722,20,22,0,0,0,0.0,0.0
539,72-18936,18,72-18936,20,20,0,0,0,0.0,0.0
540,1-7321,15,1-7321,11,7,0,0,0,0.0,0.0
541,1-19927,3,1-19927,1,1,0,0,0,0.0,0.0
542,1-9836,8,1-9836,15,5,0,0,0,0.0,0.0
543,1-9253,3,1-9253,1,24,0,0,0,0.0,0.0
544,1-21195,3,1-21195,1,1,0,0,0,0.0,0.0
545,1-6028,6,1-6028,7,2,0,0,0,0.0,0.0
546,1-9861,18,1-9861,20,8,0,0,0,0.0,0.0
547,1-9806,21,1-9806,12,8,0,0,0,0.0,0.0
548,1-6543,8,1-6543,15,12,0,0,0,0.0,0.0
549,72-11994,21,72-11994,10,8,0,0,0,0.0,0.0
550,1-2596,21,1-2596,10,35,0,0,0,0.0,0.0
551,1-3646,18,1-3646,20,7,0,0,0,0.0,0.0
552,1-10762,12,1-10762,17,6,0,0,0,0.0,0.0
553,1-5530,1,1-5530,16,7,0,0,0,0.0,0.0
554,1-3519,9,1-3519,14,27,0,0,0,0.0,0.0
555,1-20003,2,1-20003,9,21,0,0,0,0.0,0.0
556,1-10071,15,1-10071,11,30,0,0,0,0.0,0.0
557,1-5167,18,1-5167,20,24,0,0,0,0.0,0.0
558,1-18735,6,1-18735,5,27,0,0,0,0.0,0.0
559,1-8641,5,1-8641,6,30,0,0,0,0.0,0.0
560,1-3175,18,1-3175,20,6,0,0,0,0.0,0.0
561,1-2153,9,1-2153,14,13,0,0,0,0.0,0.0
562,1-8401,18,1-8401,20,57,0,0,0,0.0,0.0
563,1-8021,18,1-8021,20,58,0,0,0,0.0,0.0
564,1-10978,3,1-10978,1,1,0,0,0,0.0,0.0
565,1-2104,18,1-2104,20,36,0,0,0,0.0,0.0
