Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,12,9,1-5508,38,2,0,11,8.374508082866669,0.220381791654386
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,11,5,1-9277,48,3,0,13,10.53350955247879,0.21944811567664146
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,13,2,1-20578,19,3,0,2,4.159001469612122,0.21889481419011167
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,11,5,1-1462,192,21,0,36,41.86202645301819,0.2180313877761364
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,13,3,1-2545,145,13,0,32,31.544023513793945,0.21754498975030306
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,2,20,P-16454,8,0,0,3,1.7385022044181824,0.2173127755522728
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,4,22,1-18709,33,6,0,2,7.159001469612122,0.2169394384730946
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,20,MLG06,18,1,0,5,3.897503674030304,0.21652798189057243
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,6,7,1-3108,18,1,0,5,3.897503674030304,0.21652798189057243
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,3,23,P-16616,28,2,0,7,6.0565051436424255,0.21630375513008662
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,12,9,1-8659,91,15,0,8,19.636005878448486,0.2157802843785548
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,10,11,1-9518,22,3,0,3,4.738502204418182,0.2153864638371901
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,1,2,MLG65,201,42,0,2,43.15900146961212,0.21472140034632897
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,9,8,MLG42,14,3,0,0,3.0,0.21428571428571427
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,16,17,1-3509,35,4,0,6,7.477004408836365,0.2136286973953247
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,22,13,1-1131,138,12,0,30,29.385022044181824,0.21293494234914365
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,7,14,1-20467,13,1,0,3,2.7385022044181824,0.21065401572447556
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,6,7,1-9996,28,3,0,5,5.897503674030304,0.210625131215368
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,10,23,1-5425,17,3,0,1,3.579500734806061,0.21055886675329769
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,18,15,1-1317,414,51,0,62,86.92904555797577,0.20997353999511056
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,18,15,1-1224,151,20,0,20,31.590014696121216,0.2092053953385511
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,2,20,1-9237,38,5,0,5,7.897503674030304,0.20782904405342906
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,16,21,1-9610,49,9,0,2,10.159001469612122,0.20732656060432902
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,9,1,1-5515,29,6,0,0,6.0,0.20689655172413793
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,18,15,1-2297,25,4,0,2,5.159001469612122,0.20636005878448485
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,2,20,1-0292,99,7,0,23,20.328516900539398,0.20533855455090302
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,17,10,1-8427,189,14,0,42,38.33903086185455,0.2028520151420876
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,13,3,1-7614,72,3,0,20,14.590014696121216,0.20263909300168356
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,19,22,MLG60,47,6,0,6,9.477004408836365,0.20163839167736947
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,18,15,1-17733,74,12,0,5,14.897503674030304,0.20131761721662572
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,17,10,1-6240,698,67,0,126,140.01709258556366,0.2005975538475124
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,10,14,1-17790,5,1,0,0,1.0,0.2
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,19,22,1-3217,5,1,0,0,1.0,0.2
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,4,18,1-4051,5,1,0,0,1.0,0.2
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,1,9,1-8566,5,1,0,0,1.0,0.2
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,6,7,1-5172,120,7,0,29,23.805521309375763,0.19837934424479803
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,3,23,1-9379,58,8,0,6,11.477004408836365,0.19787938635924768
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,1,23,1-4494,16,2,0,2,3.1590014696121216,0.1974375918507576
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,22,16,1-5531,8,1,0,1,1.5795007348060608,0.1974375918507576
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,2,20,1-9855,8,1,0,1,1.5795007348060608,0.1974375918507576
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,7,14,1-18563,8,1,0,1,1.5795007348060608,0.1974375918507576
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,8,1,1-8023,16,2,0,2,3.1590014696121216,0.1974375918507576
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,2,20,1-9722,22,2,0,4,4.318002939224243,0.19627286087382922
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,4,18,1-8578,11,1,0,2,2.1590014696121216,0.19627286087382922
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,19,22,1-0303,212,34,0,13,41.53350955247879,0.19591278090791883
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,22,13,1-7140,397,49,0,49,77.39553600549698,0.19495097230603772
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,2,20,1-1592,32,1,0,9,6.215506613254547,0.1942345816642046
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,11,5,1-9516,76,6,0,15,14.692511022090912,0.19332251344856463
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,2,20,1-7525,6,0,0,2,1.1590014696121216,0.19316691160202026
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,1,2,1-5914,3,0,0,1,0.5795007348060608,0.19316691160202026
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,10,11,1-9838,3,0,0,1,0.5795007348060608,0.19316691160202026
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,12,9,1-6538,44,5,0,6,8.477004408836365,0.1926591911099174
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,4,18,1-3312,36,4,0,5,6.897503674030304,0.19159732427861956
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,22,13,1-0205,34,3,0,6,6.477004408836365,0.19050012967165778
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,5,12,MLG30,208,17,0,39,39.60052865743637,0.19038715700690562
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,9,8,1-2294,75,5,0,16,14.272011756896973,0.19029349009195964
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,9,8,1-9553,23,2,0,4,4.318002939224243,0.18773925822714102
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,7,14,1-9768,241,36,0,15,44.69251102209091,0.18544610382610338
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,10,11,1-8094,58,9,0,3,10.738502204418182,0.18514658973134798
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,16,8,MLG10,60,7,0,7,11.056505143642426,0.18427508572737375
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,17,10,1-5891,96,13,0,8,17.636005878448486,0.18370839456717172
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,4,18,1-5980,29,3,0,4,5.318002939224243,0.1833794116973877
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,5,12,MLG02,320,19,0,68,58.406049966812134,0.1825189061462879
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,13,3,1-8418,46,2,0,11,8.374508082866669,0.18205452354057974
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,3,23,1-1005,125,7,0,27,22.64651983976364,0.18117215871810913
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,14,21,1-1827,24,2,0,4,4.318002939224243,0.17991678913434347
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,15,6,1-1972,32,4,0,3,5.738502204418182,0.1793281938880682
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,4,18,1-9609,25,1,0,6,4.477004408836365,0.17908017635345458
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,8,1,1-7530,25,1,0,6,4.477004408836365,0.17908017635345458
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,10,11,1-4760,40,6,0,2,7.159001469612122,0.17897503674030305
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,17,10,1-2701,61,8,0,5,10.897503674030304,0.17864760121361153
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,18,15,1-9674,144,14,0,20,25.590014696121216,0.17770843538973066
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,19,22,1-10539,63,7,0,7,11.056505143642426,0.17550008164511788
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,2,20,MLG32,52,1,0,14,9.113010287284851,0.17525019783240098
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,8,1,1-3068,180,19,0,21,31.169515430927277,0.17316397461626265
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,2,20,MLG75,185,14,0,31,31.964522778987885,0.17278120421074533
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,2,20,1-19286,40,4,0,5,6.897503674030304,0.1724375918507576
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,5,12,1-6296,254,17,0,46,43.657033801078796,0.17187808583101888
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,5,12,1-4098,16,1,0,3,2.7385022044181824,0.1711563877761364
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,14,4,1-9752,22,2,0,3,3.7385022044181824,0.16993191838264465
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,9,8,1-10038,76,10,0,5,12.897503674030304,0.16970399571092507
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,5,12,1-3106,34,4,0,3,5.738502204418182,0.16877947660053477
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,2,20,1-9630,33,2,0,6,5.477004408836365,0.16596983057079892
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,4,18,MLG33,20,1,0,4,3.318002939224243,0.16590014696121216
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,5,12,1-9808,74,3,0,16,12.272011756896973,0.16583799671482397
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,1,6,1-5530,7,0,0,2,1.1590014696121216,0.16557163851601736
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,4,18,1-6098,1327,103,0,200,218.90014696121216,0.1649586638743121
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,4,18,1-4634,48,5,0,5,7.897503674030304,0.164531326542298
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,10,21,1-10060,36,3,0,5,5.897503674030304,0.16381954650084177
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,11,5,1-2573,37,2,0,7,6.0565051436424255,0.16368932820655205
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,16,23,1-9892,22,3,0,1,3.579500734806061,0.16270457885482095
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,23,1-18487,23,2,0,3,3.7385022044181824,0.16254357410513837
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,2,20,1-9457,11,0,0,3,1.7385022044181824,0.15804565494710748
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,18,15,1-9338,29,4,0,1,4.579500734806061,0.1579138184415883
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,1,2,1-6006,57,9,0,0,9.0,0.15789473684210525
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,8,1,1-7496,246,6,0,56,38.452041149139404,0.1563091103623553
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,5,21,1-9995,24,2,0,3,3.7385022044181824,0.15577092518409094
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,11,5,1-19547,66,1,0,16,10.272011756896973,0.15563654177116626
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,12,9,1-9971,15,0,0,4,2.318002939224243,0.1545335292816162
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,3,23,1-11330,14,1,0,2,2.1590014696121216,0.1542143906865801
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,17,10,1-8042,52,5,0,5,7.897503674030304,0.15187507065442893
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,13,23,1-3639,17,2,0,1,2.579500734806061,0.151735337341533
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,8,1,1-0272,111,11,0,10,16.795007348060608,0.15130637250505052
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,8,1,1-17907,119,5,0,22,17.749016165733337,0.14915139635070032
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,5,12,1-9110,29,2,0,4,4.318002939224243,0.14889665307669803
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,17,10,1-3083,78,4,0,13,11.53350955247879,0.14786550708306143
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,17,10,1-7070,129,4,0,26,19.06701910495758,0.14780634965083395
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,8,1,1-1204,39,4,0,3,5.738502204418182,0.14714108216456878
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,8,1,1-3362,117,5,0,21,17.169515430927277,0.14674799513613057
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,14,21,1-7058,80,10,0,3,11.738502204418182,0.14673127755522727
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,3,23,1-9733,4,0,0,1,0.5795007348060608,0.1448751837015152
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,2,20,1-4499,12,0,0,3,1.7385022044181824,0.1448751837015152
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,10,11,1-8532,4,0,0,1,0.5795007348060608,0.1448751837015152
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,3,23,1-21192,4,0,0,1,0.5795007348060608,0.1448751837015152
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,5,12,1-2423,79,1,0,18,11.431013226509094,0.1446963699558113
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,9,8,1-9607,19,1,0,3,2.7385022044181824,0.14413169496937803
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,6,7,1-9805,26,2,0,3,3.7385022044181824,0.14378854632377625
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,13,15,1-9650,25,3,0,1,3.579500734806061,0.14318002939224242
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,8,1,1-3534,279,11,0,49,39.39553600549698,0.14120263801253397
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,5,12,1-7744,37,4,0,2,5.159001469612122,0.13943247215167895
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,4,18,MLG44,59,3,0,9,8.215506613254547,0.13924587480092454
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,11,5,1-9818,28,1,0,5,3.897503674030304,0.13919655978679657
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,13,3,1-8590,24,1,0,4,3.318002939224243,0.1382501224676768
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,3,23,MLG11,87,1,0,19,12.010513961315155,0.13805188461281787
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,1,2,1-8576,55,7,0,1,7.579500734806061,0.1378091042692011
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,2,20,MLG39,23,2,0,2,3.1590014696121216,0.1373478899831357
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,14,21,1-2335,145,6,0,24,19.90801763534546,0.13729667334721007
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,7,14,1-20047,20,1,0,3,2.7385022044181824,0.1369251102209091
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,1,2,1-7182,22,3,0,0,3.0,0.13636363636363635
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,21,4,MLG63,380,21,0,53,51.71353894472122,0.13608826038084532
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,4,18,1-8503,16,1,0,2,2.1590014696121216,0.1349375918507576
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,11,21,1-4149,16,1,0,2,2.1590014696121216,0.1349375918507576
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,22,MLG55,92,6,0,11,12.374508082866669,0.1345055226398551
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,18,1-0027,29,1,0,5,3.897503674030304,0.13439667841483807
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,8,1,1-4700,31,3,0,2,4.159001469612122,0.13416133772942326
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,2,20,1-5413,39,0,0,9,5.215506613254547,0.13373093880139864
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,7,14,1-8928,39,4,0,2,5.159001469612122,0.13228208896441337
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,2,20,1-4390,45,3,0,5,5.897503674030304,0.13105563720067342
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,14,21,1-1183,45,3,0,5,5.897503674030304,0.13105563720067342
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,14,21,1-7481,33,2,0,4,4.318002939224243,0.13084857391588617
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,1,2,1-5549,35,4,0,1,4.579500734806061,0.13084287813731602
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,18,15,1-9404,100,9,0,7,13.056505143642426,0.13056505143642425
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,4,18,1-6693,98,7,0,10,12.795007348060608,0.1305612994700062
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,6,1,1-8488,23,3,0,0,3.0,0.13043478260869565
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,20,16,1-8127,32,3,0,2,4.159001469612122,0.1299687959253788
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,8,1,1-7807,239,17,0,24,30.90801763534546,0.12932224952027388
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,12,1-9887,36,0,0,8,4.636005878448486,0.12877794106801352
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,20,MLG78,80,5,0,9,10.215506613254547,0.12769383266568185
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,4,18,1-17657,8,1,0,0,1.0,0.125
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,1,2,1-7509,40,5,0,0,5.0,0.125
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,16,17,1-9643,8,1,0,0,1.0,0.125
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,7,14,1-9861,8,1,0,0,1.0,0.125
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,5,12,MLG12,146,13,0,9,18.215506613254547,0.12476374392640101
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,7,14,1-8181,30,2,0,3,3.7385022044181824,0.12461674014727274
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,6,7,1-0037,35,2,0,4,4.318002939224243,0.1233715125492641
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,3,23,1-9436,21,2,0,1,2.579500734806061,0.12283336832409814
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,3,23,1-1769,89,1,0,17,10.851512491703033,0.12192710664834869
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,2,20,1-3206,45,2,0,6,5.477004408836365,0.12171120908525256
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,2,20,1-18994,28,1,0,4,3.318002939224243,0.11850010497229439
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,3,23,1-0053,142,11,0,10,16.795007348060608,0.11827469963422964
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,20,16,1-8493,38,1,0,6,4.477004408836365,0.1178159054956938
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,13,16,1-5424,5,0,0,1,0.5795007348060608,0.11590014696121216
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,6,7,1-9836,5,0,0,1,0.5795007348060608,0.11590014696121216
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,5,12,1-9902,30,0,0,6,3.4770044088363647,0.11590014696121216
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,2,20,1-5803,15,0,0,3,1.7385022044181824,0.11590014696121216
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,8,1,1-3587,46,3,0,4,5.318002939224243,0.11560875954835312
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,21,4,1-3564,41,3,0,3,4.738502204418182,0.11557322449800445
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,18,15,1-9831,132,10,0,9,15.215506613254547,0.11526898949435263
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,3,23,1-8573,184,6,0,26,21.06701910495758,0.11449466904868251
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,19,22,1-6914,73,6,0,4,8.318002939224243,0.11394524574279785
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,2,20,MLG58,71,1,0,12,7.9540088176727295,0.11202829320665816
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,8,1,1-1191,53,3,0,5,5.897503674030304,0.11127365422698687
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,7,14,1-6531,27,3,0,0,3.0,0.1111111111111111
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,1,2,1-8113,9,1,0,0,1.0,0.1111111111111111
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,14,21,MLG37,116,3,0,17,12.851512491703033,0.11078890079054339
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,6,7,1-8095,46,1,0,7,5.0565051436424255,0.10992402486179186
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,5,12,1-8066,86,3,0,11,9.374508082866669,0.1090059079403101
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,9,8,1-1836,20,1,0,2,2.1590014696121216,0.10795007348060608
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,3,23,1-9498,64,4,0,5,6.897503674030304,0.1077734949067235
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,18,15,1-6217,44,3,0,3,4.738502204418182,0.10769323191859505
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,15,2,1-1850,30,2,0,2,3.1590014696121216,0.10530004898707072
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,8,1,1-2400,49,4,0,2,5.159001469612122,0.1052857442777984
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,19,9,1-7845,36,2,0,3,3.7385022044181824,0.10384728345606062
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,17,10,1-7964,202,14,0,12,20.95400881767273,0.10373271691917192
