,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
340,1-2596,12,1-2596,10,35,0,0,13,2.067382127046585,0.0590680607727595
341,1-17835,22,1-17835,16,17,1,0,0,1.0,0.0588235294117647
342,1-9907,13,1-9907,11,17,1,0,0,1.0,0.0588235294117647
343,1-6974,18,1-6974,20,207,5,0,45,12.156322747468948,0.058726196847676
344,1-6061,11,1-6061,12,40,2,0,2,2.3180587887763977,0.0579514697194099
345,1-9185,13,1-9185,11,31,1,0,5,1.7951469719409945,0.0579079668368062
346,1-7964,22,1-7964,18,202,8,0,22,11.498646676540377,0.0569239934482196
347,1-9498,7,1-9498,14,64,3,0,4,3.6361175775527954,0.0568143371492624
348,1-9805,6,1-9805,15,26,1,0,3,1.4770881831645966,0.056811083967869
349,1-9667,18,1-9667,20,14,0,0,5,0.7951469719409943,0.0567962122814995
350,1-0001,18,1-0001,20,17,0,0,6,0.9541763663291932,0.056128021548776
351,MLG11,6,MLG11,15,87,2,0,18,4.862529098987579,0.0558911390688227
352,1-9697,6,1-9697,20,20,0,0,7,1.113205760717392,0.0556602880358696
353,MLG33,3,MLG33,4,20,0,0,7,1.113205760717392,0.0556602880358696
354,1-9465,11,1-9465,12,18,1,0,0,1.0,0.0555555555555555
355,1-8267,20,1-8267,8,133,3,0,27,7.293793648481369,0.0548405537479802
356,1-7509,9,1-7509,17,40,2,0,1,2.159029394388199,0.0539757348597049
357,1-4634,20,1-4634,8,48,0,0,16,2.5444703102111816,0.0530097981293996
358,1-9034,18,1-9034,20,3,0,0,1,0.1590293943881988,0.0530097981293996
359,1-10762,9,1-10762,17,6,0,0,2,0.3180587887763977,0.0530097981293996
360,1-9850,1,1-9850,1,27,0,0,9,1.4312645494937897,0.0530097981293996
361,1-5914,7,1-5914,14,3,0,0,1,0.1590293943881988,0.0530097981293996
362,1-8100,21,1-8100,9,19,1,0,0,1.0,0.0526315789473684
363,1-2714,3,1-2714,4,61,0,0,20,3.180587887763977,0.0521407850453111
364,1-2294,16,1-2294,5,75,1,0,18,3.8625290989875793,0.051500387986501
365,1-6594,18,1-6594,20,70,0,0,22,3.4986466765403748,0.0499806668077196
366,MLG02,22,MLG02,18,320,6,0,61,15.70079305768013,0.0490649783052504
367,1-8094,5,1-8094,3,58,2,0,5,2.7951469719409943,0.0481921891713964
368,1-4640,20,1-4640,8,87,1,0,20,4.180587887763977,0.0480527343421146
369,1-9712,16,1-9712,5,10,0,0,3,0.4770881831645965,0.0477088183164596
370,1-7467,18,1-7467,20,64,0,0,19,3.021558493375778,0.0472118514589965
371,1-9655,20,1-9655,8,27,0,0,8,1.2722351551055908,0.0471198205594663
372,1-9996,14,1-9996,13,28,1,0,2,1.3180587887763977,0.0470735281705856
373,1-19549,6,1-19549,15,29,1,0,2,1.3180587887763977,0.045450303061255
374,1-0292,22,1-0292,18,99,1,0,22,4.498646676540375,0.0454408755206098
375,P-0009,20,P-0009,8,7,0,0,2,0.3180587887763977,0.0454369698251996
376,1-5036,9,1-5036,17,14,0,0,4,0.6361175775527954,0.0454369698251996
377,1-3033,3,1-3033,4,7,0,0,2,0.3180587887763977,0.0454369698251996
378,1-6743,3,1-6743,4,58,1,0,10,2.5902939438819885,0.0446602404117584
379,1-18234,18,1-18234,20,43,0,0,12,1.9083527326583865,0.0443802961083345
380,1-7140,22,1-7140,18,397,9,0,54,17.587587296962738,0.0443012274482688
381,1-2584,12,1-2584,10,36,0,0,10,1.5902939438819883,0.0441748317744996
382,1-7213,21,1-7213,9,23,1,0,0,1.0,0.0434782608695652
383,1-8488,21,1-8488,9,23,1,0,0,1.0,0.0434782608695652
384,1-9457,1,1-9457,1,11,0,0,3,0.4770881831645965,0.0433716530149633
385,1-8578,1,1-8578,1,11,0,0,3,0.4770881831645965,0.0433716530149633
386,1-5653,8,1-5653,16,11,0,0,3,0.4770881831645965,0.0433716530149633
387,1-19447,18,1-19447,20,15,0,0,4,0.6361175775527954,0.0424078385035196
388,1-18603,16,1-18603,5,19,0,0,5,0.7951469719409943,0.0418498406284733
389,1-9578,18,1-9578,20,42,0,0,11,1.7493233382701874,0.0416505556730997
390,1-8127,4,1-8127,2,32,1,0,2,1.3180587887763977,0.0411893371492624
391,1-8659,20,1-8659,8,91,1,0,17,3.703499704599381,0.0406977989516415
392,1-18423,1,1-18423,1,47,0,0,12,1.9083527326583865,0.0406032496310294
393,MLG08,6,MLG08,15,107,4,0,2,4.318058788776398,0.0403556896147326
394,1-4910,3,1-4910,4,4,0,0,1,0.1590293943881988,0.0397573485970497
395,1-19205,7,1-19205,14,12,0,0,3,0.4770881831645965,0.0397573485970497
396,1-9946,18,1-9946,20,12,0,0,3,0.4770881831645965,0.0397573485970497
397,1-21192,1,1-21192,1,4,0,0,1,0.1590293943881988,0.0397573485970497
398,1-18004,16,1-18004,5,12,0,0,3,0.4770881831645965,0.0397573485970497
399,72-11994,12,72-11994,10,8,0,0,2,0.3180587887763977,0.0397573485970497
400,1-8093,9,1-8093,17,4,0,0,1,0.1590293943881988,0.0397573485970497
401,1-8910,1,1-8910,1,137,0,0,34,5.406999409198761,0.0394671489722537
402,1-19897,4,1-19897,2,53,2,0,0,2.0,0.0377358490566037
403,1-7019,21,1-7019,9,107,4,0,0,4.0,0.0373831775700934
404,1-8541,1,1-8541,1,232,0,0,54,8.587587296962738,0.0370154624869083
405,1-9768,18,1-9768,20,241,3,0,37,8.884087592363358,0.0368634339932089
406,1-9277,1,1-9277,1,48,0,0,11,1.7493233382701874,0.0364442362139622
407,1-9752,18,1-9752,20,22,0,0,5,0.7951469719409943,0.0361430441791361
408,MLG72,22,MLG72,18,9,0,0,2,0.3180587887763977,0.0353398654195997
409,1-9076,18,1-9076,20,9,0,0,2,0.3180587887763977,0.0353398654195997
410,1-7614,18,1-7614,20,72,0,0,16,2.5444703102111816,0.0353398654195997
411,1-18714,16,1-18714,5,32,0,0,7,1.113205760717392,0.0347876800224185
412,1-6918,20,1-6918,8,43,1,0,3,1.4770881831645966,0.034350887980572
413,1-9831,16,1-9831,5,132,3,0,9,4.43126454949379,0.0335701859810135
414,1-7993,7,1-7993,14,24,0,0,5,0.7951469719409943,0.0331311238308747
415,1-9925,16,1-9925,5,93,1,0,13,3.067382127046585,0.0329826035166299
416,1-3647,3,1-3647,4,5,0,0,1,0.1590293943881988,0.0318058788776397
417,1-5424,1,1-5424,1,5,0,0,1,0.1590293943881988,0.0318058788776397
418,1-8566,18,1-8566,20,5,0,0,1,0.1590293943881988,0.0318058788776397
419,1-3216,3,1-3216,4,5,0,0,1,0.1590293943881988,0.0318058788776397
420,MLG73,18,MLG73,20,10,0,0,2,0.3180587887763977,0.0318058788776397
421,1-5406,18,1-5406,20,10,0,0,2,0.3180587887763977,0.0318058788776397
422,1-3217,4,1-3217,2,5,0,0,1,0.1590293943881988,0.0318058788776397
423,1-9516,1,1-9516,1,76,0,0,15,2.385440915822983,0.031387380471355
424,72-12387,7,72-12387,14,71,2,0,1,2.159029394388199,0.0304088647096929
425,1-9606,10,1-9606,7,16,0,0,3,0.4770881831645965,0.0298180114477872
426,1-3089,11,1-3089,9,16,0,0,3,0.4770881831645965,0.0298180114477872
427,1-8341,1,1-8341,1,197,0,0,36,5.725058197975159,0.0290612091267774
428,1-9722,18,1-9722,20,22,0,0,4,0.6361175775527954,0.0289144353433088
429,1-9740,3,1-9740,4,34,0,0,6,0.9541763663291932,0.028064010774388
430,1-5425,16,1-5425,5,17,0,0,3,0.4770881831645965,0.028064010774388
431,1-9761,1,1-9761,1,35,0,0,6,0.9541763663291932,0.0272621818951198
432,1-9549,20,1-9549,8,18,0,0,3,0.4770881831645965,0.0265048990646998
433,1-4499,18,1-4499,20,12,0,0,2,0.3180587887763977,0.0265048990646998
434,1-9444,9,1-9444,17,24,0,0,4,0.6361175775527954,0.0265048990646998
435,1-7525,6,1-7525,15,6,0,0,1,0.1590293943881988,0.0265048990646998
436,1-10698,18,1-10698,20,6,0,0,1,0.1590293943881988,0.0265048990646998
437,1-2400,20,1-2400,8,49,0,0,8,1.2722351551055908,0.0259639827572569
438,1-8174,3,1-8174,4,45,0,0,7,1.113205760717392,0.0247379057937198
439,1-2153,7,1-2153,14,13,0,0,2,0.3180587887763977,0.0244660606751075
440,1-6531,1,1-6531,1,27,0,0,4,0.6361175775527954,0.0235599102797331
441,1-8826,1,1-8826,1,123,0,0,18,2.86252909898758,0.023272594300712
442,1-9447,3,1-9447,4,7,0,0,1,0.1590293943881988,0.0227184849125998
443,1-5530,8,1-5530,16,7,0,0,1,0.1590293943881988,0.0227184849125998
444,1-11330,1,1-11330,1,14,0,0,2,0.3180587887763977,0.0227184849125998
445,1-9588,1,1-9588,1,14,0,0,2,0.3180587887763977,0.0227184849125998
446,1-9227,1,1-9227,1,801,0,0,114,18.12935096025467,0.0226333969541256
447,MLG09,18,MLG09,20,125,1,0,11,2.749323338270188,0.0219945867061614
448,1-6217,3,1-6217,4,44,0,0,6,0.9541763663291932,0.0216858265074816
449,MLG17,18,MLG17,20,153,2,0,8,3.272235155105591,0.0213871578765071
450,1-8906,1,1-8906,1,15,0,0,2,0.3180587887763977,0.0212039192517598
451,1-5877,7,1-5877,14,79,1,0,4,1.6361175775527954,0.0207103490829467
452,1-3139,1,1-3139,1,93,0,0,12,1.9083527326583865,0.0205199218565417
453,1-9855,18,1-9855,20,8,0,0,1,0.1590293943881988,0.0198786742985248
454,1-4149,1,1-4149,1,16,0,0,2,0.3180587887763977,0.0198786742985248
455,1-10444,6,1-10444,19,8,0,0,1,0.1590293943881988,0.0198786742985248
456,1-3104,1,1-3104,1,16,0,0,2,0.3180587887763977,0.0198786742985248
457,1-8705,22,1-8705,18,48,0,0,6,0.9541763663291932,0.0198786742985248
458,1-7341,10,1-7341,7,110,1,0,7,2.113205760717392,0.0192109614610672
459,1-3052,1,1-3052,1,166,0,0,20,3.180587887763977,0.0191601679985781
460,1-7819,1,1-7819,1,59,0,0,7,1.113205760717392,0.0188678942494473
461,1-0205,1,1-0205,1,34,0,0,4,0.6361175775527954,0.0187093405162586
462,1-5282,18,1-5282,20,17,0,0,2,0.3180587887763977,0.0187093405162586
463,1-8113,16,1-8113,5,9,0,0,1,0.1590293943881988,0.0176699327097998
464,72-18936,18,72-18936,20,20,0,0,2,0.3180587887763977,0.0159029394388198
465,1-8634,13,1-8634,11,10,0,0,1,0.1590293943881988,0.0159029394388198
466,1-8125,14,1-8125,13,21,0,0,2,0.3180587887763977,0.0151456566083998
467,1-9137,15,1-9137,6,111,1,0,4,1.6361175775527954,0.0147397979959711
468,1-8576,22,1-8576,18,55,0,0,5,0.7951469719409943,0.0144572176716544
469,1-19598,18,1-19598,20,11,0,0,1,0.1590293943881988,0.0144572176716544
470,1-1207,1,1-1207,1,66,0,0,6,0.9541763663291932,0.0144572176716544
471,1-9731,3,1-9731,4,11,0,0,1,0.1590293943881988,0.0144572176716544
472,1-7066,1,1-7066,1,23,0,0,2,0.3180587887763977,0.0138286429902781
473,1-5549,16,1-5549,5,35,0,0,3,0.4770881831645965,0.0136310909475599
474,MLG13,1,MLG13,1,140,0,0,12,1.9083527326583865,0.0136310909475599
475,1-6543,6,1-6543,15,12,0,0,1,0.1590293943881988,0.0132524495323499
476,1-9055,1,1-9055,1,12,0,0,1,0.1590293943881988,0.0132524495323499
477,1-20012,13,1-20012,11,12,0,0,1,0.1590293943881988,0.0132524495323499
478,1-7722,20,1-7722,8,60,0,0,5,0.7951469719409943,0.0132524495323499
479,1-8314,6,1-8314,15,36,0,0,3,0.4770881831645965,0.0132524495323499
480,1-5508,1,1-5508,1,38,0,0,3,0.4770881831645965,0.012554952188542
481,1-8551,1,1-8551,1,38,0,0,3,0.4770881831645965,0.012554952188542
482,1-7453,9,1-7453,17,13,0,0,1,0.1590293943881988,0.0122330303375537
483,1-4531,1,1-4531,1,94,0,0,7,1.113205760717392,0.0118426144757169
484,1-7005,1,1-7005,1,285,0,0,21,3.339617282152176,0.0117179553759725
485,1-6216,1,1-6216,1,45,0,0,3,0.4770881831645965,0.0106019596258799
486,1-8095,1,1-8095,1,46,0,0,3,0.4770881831645965,0.0103714822427086
487,1-1592,1,1-1592,1,32,0,0,2,0.3180587887763977,0.0099393371492624
488,1-8023,22,1-8023,18,16,0,0,1,0.1590293943881988,0.0099393371492624
489,1-1462,1,1-1462,1,192,0,0,12,1.9083527326583865,0.0099393371492624
490,1-9646,11,1-9646,12,105,1,0,0,1.0,0.0095238095238095
491,1-6642,16,1-6642,5,36,0,0,2,0.3180587887763977,0.0088349663548999
492,MLG07,1,MLG07,1,90,0,0,5,0.7951469719409943,0.0088349663548999
493,1-2573,1,1-2573,1,37,0,0,2,0.3180587887763977,0.0085961834804431
494,1-9839,7,1-9839,14,20,0,0,1,0.1590293943881988,0.0079514697194099
495,1-7721,16,1-7721,5,20,0,0,1,0.1590293943881988,0.0079514697194099
496,1-7182,13,1-7182,11,22,0,0,1,0.1590293943881988,0.0072286088358272
497,1-4390,1,1-4390,1,45,0,0,2,0.3180587887763977,0.0070679730839199
498,1-1827,13,1-1827,11,24,0,0,1,0.1590293943881988,0.0066262247661749
499,1-9331,1,1-9331,1,25,0,0,1,0.1590293943881988,0.0063611757755279
500,1-2670,18,1-2670,20,104,0,0,4,0.6361175775527954,0.0061165151687768
501,1-8021,18,1-8021,20,58,0,0,2,0.3180587887763977,0.0054837722202827
502,1-9739,18,1-9739,20,31,0,0,1,0.1590293943881988,0.0051299804641354
503,1-2104,18,1-2104,20,36,0,0,1,0.1590293943881988,0.0044174831774499
504,1-6916,1,1-6916,1,43,0,0,1,0.1590293943881988,0.0036983580090278
505,1-9955,1,1-9955,1,60,0,0,1,0.1590293943881988,0.0026504899064699
506,1-6914,1,1-6914,1,73,0,0,1,0.1590293943881988,0.0021784848546328
507,1-9838,4,1-9838,13,3,0,0,0,0.0,0.0
508,1-9836,6,1-9836,15,5,0,0,0,0.0,0.0
509,1-3176,13,1-3176,11,3,0,0,0,0.0,0.0
510,1-7321,13,1-7321,11,7,0,0,0,0.0,0.0
511,1-3519,7,1-3519,14,27,0,0,0,0.0,0.0
512,1-10978,1,1-10978,1,1,0,0,0,0.0,0.0
513,1-10948,1,1-10948,1,2,0,0,0,0.0,0.0
514,1-0022,6,1-0022,15,18,0,0,0,0.0,0.0
515,1-9733,12,1-9733,9,4,0,0,0,0.0,0.0
516,1-10922,1,1-10922,1,1,0,0,0,0.0,0.0
517,P-16454,3,P-16454,4,8,0,0,0,0.0,0.0
518,1-7527,9,1-7527,17,1,0,0,0,0.0,0.0
519,1-7481,1,1-7481,1,33,0,0,0,0.0,0.0
520,1-2869,1,1-2869,1,9,0,0,0,0.0,0.0
521,1-4361,1,1-4361,1,10,0,0,0,0.0,0.0
522,1-9643,6,1-9643,15,8,0,0,0,0.0,0.0
523,1-20467,6,1-20467,15,13,0,0,0,0.0,0.0
524,1-20791,1,1-20791,1,13,0,0,0,0.0,0.0
525,1-2178,1,1-2178,1,12,0,0,0,0.0,0.0
526,1-10071,13,1-10071,11,30,0,0,0,0.0,0.0
527,1-21195,1,1-21195,1,1,0,0,0,0.0,0.0
528,1-2025,18,1-2025,20,41,0,0,0,0.0,0.0
529,1-3589,1,1-3589,1,27,0,0,0,0.0,0.0
530,1-18409,6,1-18409,15,22,0,0,0,0.0,0.0
531,1-17645,8,1-17645,16,9,0,0,0,0.0,0.0
532,1-19222,15,1-19222,6,15,0,0,0,0.0,0.0
533,1-8352,1,1-8352,1,1,0,0,0,0.0,0.0
534,1-8641,15,1-8641,6,30,0,0,0,0.0,0.0
535,1-6931,1,1-6931,1,1,0,0,0,0.0,0.0
536,1-4847,1,1-4847,6,2,0,0,0,0.0,0.0
537,1-19927,1,1-19927,1,1,0,0,0,0.0,0.0
538,1-8623,1,1-8623,1,5,0,0,0,0.0,0.0
539,1-19924,1,1-19924,1,1,0,0,0,0.0,0.0
540,1-5929,1,1-5929,1,4,0,0,0,0.0,0.0
541,1-8401,18,1-8401,20,57,0,0,0,0.0,0.0
542,1-9253,1,1-9253,1,24,0,0,0,0.0,0.0
543,1-9455,18,1-9455,20,2,0,0,0,0.0,0.0
544,1-6971,1,1-6971,1,10,0,0,0,0.0,0.0
545,1-4051,17,1-4051,14,5,0,0,0,0.0,0.0
546,1-18498,13,1-18498,11,13,0,0,0,0.0,0.0
547,1-7599,15,1-7599,6,3,0,0,0,0.0,0.0
548,1-4136,18,1-4136,20,5,0,0,0,0.0,0.0
549,1-3521,13,1-3521,11,22,0,0,0,0.0,0.0
550,1-17657,13,1-17657,11,8,0,0,0,0.0,0.0
551,1-5990,21,1-5990,9,5,0,0,0,0.0,0.0
552,1-10232,15,1-10232,6,5,0,0,0,0.0,0.0
553,1-19813,7,1-19813,14,20,0,0,0,0.0,0.0
554,1-3646,18,1-3646,20,7,0,0,0,0.0,0.0
555,1-6028,21,1-6028,7,2,0,0,0,0.0,0.0
556,1-19568,1,1-19568,1,2,0,0,0,0.0,0.0
557,1-3178,1,1-3178,1,6,0,0,0,0.0,0.0
558,1-4842,21,1-4842,9,6,0,0,0,0.0,0.0
559,1-4088,1,1-4088,1,30,0,0,0,0.0,0.0
560,1-8020,1,1-8020,1,56,0,0,0,0.0,0.0
561,1-9806,15,1-9806,12,8,0,0,0,0.0,0.0
562,1-0033,4,1-0033,8,10,0,0,0,0.0,0.0
563,1-8532,21,1-8532,10,4,0,0,0,0.0,0.0
564,1-5167,18,1-5167,20,24,0,0,0,0.0,0.0
565,1-20003,21,1-20003,9,21,0,0,0,0.0,0.0
