Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,9,15,1-1224,151,30,0,15,41.38002008199692,0.2740398680926948
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,13,13,1-7441,111,16,0,19,30.414692103862762,0.2740062351699348
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,12,4,1-8222,12,1,0,3,3.2760040163993835,0.2730003346999486
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,13,13,1-5653,11,3,0,0,3.0,0.2727272727272727
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,15,17,1-2573,37,4,0,8,10.06934404373169,0.27214443361436996
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,10,10,1-5913,14,0,0,5,3.793340027332306,0.2709528590951647
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,9,15,1-19229,38,8,0,3,10.276004016399384,0.2704211583262996
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,22,2,1-11206,14,3,0,1,3.758668005466461,0.2684762861047472
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,14,8,1-7005,285,24,0,69,76.34809237718582,0.2678880434287222
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,18,16,1-1957,47,5,0,10,12.586680054664612,0.26780170329073644
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,7,11,1-4149,16,2,0,3,4.2760040163993835,0.26725025102496147
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,9,15,1-8023,16,2,0,3,4.2760040163993835,0.26725025102496147
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,12,4,1-6900,67,8,0,13,17.862684071063995,0.26660722494125366
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,3,14,1-7863,351,54,0,52,93.45073628425598,0.2662414139152592
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,20,5,MLG46,17,3,0,2,4.517336010932922,0.26572564770193663
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,15,17,1-4760,40,6,0,6,10.552008032798767,0.2638002008199692
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,20,5,1-9609,25,2,0,6,6.552008032798767,0.2620803213119507
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,11,19,1-2297,25,2,0,6,6.552008032798767,0.2620803213119507
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,7,11,1-19166,45,8,0,5,11.793340027332306,0.2620742228296068
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,10,10,1-8066,86,2,0,27,22.484036147594452,0.261442280785982
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,22,19,P-16616,28,2,0,7,7.310676038265228,0.26109557279518675
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,11,19,1-7467,64,3,0,18,16.6560240983963,0.2602503765374422
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,21,21,1-8826,123,0,0,42,31.86405622959137,0.25905736772025506
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,3,14,1-5172,120,12,0,25,30.96670013666153,0.2580558344721794
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,5,9,1-9237,38,6,0,5,9.793340027332306,0.25771947440348175
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,2,7,MLG35,49,5,0,10,12.586680054664612,0.25687102152376756
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,2,7,1-6217,44,9,0,3,11.276004016399384,0.25627281855453143
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,18,9,1-0292,99,23,0,3,25.276004016399384,0.25531317188282204
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,11,19,1-3176,3,0,0,1,0.7586680054664612,0.25288933515548706
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,4,23,1-10762,6,0,0,2,1.5173360109329224,0.25288933515548706
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,2,7,1-5914,3,0,0,1,0.7586680054664612,0.25288933515548706
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,20,5,1-8634,10,1,0,2,2.5173360109329224,0.25173360109329224
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,10,10,1-9770,50,5,0,10,12.586680054664612,0.25173360109329224
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,15,17,1-18935,30,3,0,6,7.552008032798767,0.25173360109329224
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,8,6,MLG73,10,1,0,2,2.5173360109329224,0.25173360109329224
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,10,10,1-5775,244,6,0,73,61.382764399051666,0.25156870655349045
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,15,17,1-0037,35,5,0,5,8.793340027332306,0.25123828649520874
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,4,23,P-0009,7,1,0,1,1.7586680054664612,0.25123828649520874
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,12,4,1-8124,18,3,0,2,4.517336010932922,0.25096311171849567
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,2,7,1-6909,36,6,0,4,9.034672021865845,0.25096311171849567
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,4,23,1-9110,29,5,0,3,7.2760040163993835,0.2508966902206684
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,18,16,1-9630,33,6,0,3,8.276004016399384,0.250788000496951
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,22,2,1-1131,138,27,0,10,34.58668005466461,0.25062811633814935
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,2,7,1-5803,15,3,0,1,3.758668005466461,0.2505778670310974
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,2,7,1-6531,27,6,0,1,6.758668005466461,0.25032103723949856
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,15,17,1-7608,4,1,0,0,1.0,0.25
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,5,2,1-4926,4,1,0,0,1.0,0.25
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,10,24,1-7845,36,9,0,0,9.0,0.25
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,18,16,MLG14,232,32,0,34,57.79471218585968,0.2491151387321538
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,2,7,MLG12,146,31,0,7,36.31067603826523,0.2487032605360632
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,18,16,1-5413,39,2,0,10,9.586680054664612,0.2458123090939644
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,12,4,1-1770,35,1,0,10,8.586680054664612,0.24533371584756034
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,7,11,1-8314,36,8,0,1,8.758668005466461,0.24329633348517948
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,20,5,1-18994,28,3,0,5,6.793340027332306,0.2426192866904395
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,13,13,1-9498,64,14,0,2,15.517336010932922,0.2424583751708269
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,22,2,1-7204,26,4,0,3,6.2760040163993835,0.24138476986151475
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,15,17,1-2382,139,16,0,23,33.44936412572861,0.2406429073793425
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,11,19,1-2714,61,1,0,18,14.656024098396301,0.24026269013764429
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,18,16,1-9892,22,3,0,3,5.2760040163993835,0.23981836438179016
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,15,17,1-3265,19,3,0,2,4.517336010932922,0.23775452689120644
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,6,4,1-0003,17,1,0,4,4.034672021865845,0.2373336483450497
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,4,23,1-8529,56,11,0,3,13.276004016399384,0.23707150029284613
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,6,18,1-3106,34,5,0,4,8.034672021865845,0.23631388299605427
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,17,3,1-9185,31,2,0,7,7.310676038265228,0.23582825929887832
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,15,17,1-8018,58,6,0,10,13.586680054664612,0.23425310439076916
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,19,18,1-4747,25,5,0,1,5.758668005466461,0.23034672021865846
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,10,10,1-1833,124,5,0,31,28.518708169460297,0.22998958201177658
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,14,8,1-7042,117,17,0,13,26.862684071063995,0.22959559035097432
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,14,1-18487,23,3,0,3,5.2760040163993835,0.22939147897388623
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,3,14,1-10785,279,40,0,31,63.5187081694603,0.22766562067906917
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,6,12,1-6061,40,3,0,8,9.06934404373169,0.22673360109329224
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,12,4,1-9436,21,4,0,1,4.758668005466461,0.22660323835554577
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,2,7,MLG13,140,18,0,18,31.6560240983963,0.22611445784568787
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,8,6,1-17758,40,6,0,4,9.034672021865845,0.22586680054664612
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,21,21,1-3534,279,0,0,83,62.96944445371628,0.22569693352586478
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,17,18,1-0055,18,4,0,0,4.0,0.2222222222222222
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,4,23,1-9655,27,6,0,0,6.0,0.2222222222222222
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,2,1,1-5425,17,3,0,1,3.758668005466461,0.22109811796861537
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,11,19,1-9808,74,8,0,11,16.345348060131073,0.22088308189366315
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,2,7,1-18613,25,4,0,2,5.517336010932922,0.2206934404373169
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,2,7,1-5531,8,1,0,1,1.7586680054664612,0.21983350068330765
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,20,5,MLG51,248,24,0,40,54.34672021865845,0.21914000088168728
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,22,2,MLG78,80,16,0,2,17.517336010932922,0.21896670013666153
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,8,6,1-8493,38,3,0,7,8.310676038265228,0.2187020010069797
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,14,16,1-8551,38,3,0,7,8.310676038265228,0.2187020010069797
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,11,19,1-3312,36,1,0,9,7.828012049198151,0.21744477914439309
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,11,19,1-9887,36,1,0,9,7.828012049198151,0.21744477914439309
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,10,5,1-19448,45,9,0,1,9.758668005466461,0.2168592890103658
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,7,21,1-18377,14,0,0,4,3.0346720218658447,0.21676228727613175
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,22,2,MLG41,66,12,0,3,14.276004016399384,0.2163030911575664
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,8,6,1-7268,70,6,0,12,15.104016065597534,0.21577165807996476
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,1,24,1-8397,51,11,0,0,11.0,0.21568627450980393
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,21,21,1-3362,117,0,0,33,25.03604418039322,0.21398328359310442
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,18,16,MLG31,33,4,0,4,7.034672021865845,0.21317187945048013
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,7,11,MLG10,60,12,0,1,12.758668005466461,0.21264446675777435
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,3,19,1-6538,44,1,0,11,9.345348060131073,0.21239427409388803
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,5,15,1-4052,13,2,0,1,2.758668005466461,0.21220523118972778
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,16,1,1-6927,179,19,0,25,37.96670013666153,0.21210447003721525
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,20,5,1-18714,32,6,0,1,6.758668005466461,0.2112083751708269
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,21,21,1-3068,180,0,0,50,37.93340027332306,0.21074111262957254
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,11,19,1-9504,30,1,0,7,6.310676038265228,0.21035586794217428
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,21,21,1-7496,246,0,0,68,51.58942437171936,0.20971310720211123
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,7,11,1-8576,55,10,0,2,11.517336010932922,0.2094061092896895
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,4,23,1-8488,23,4,0,1,4.758668005466461,0.2068986089333244
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,4,23,1-3587,46,8,0,2,9.517336010932922,0.2068986089333244
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,3,14,MLG49,185,23,0,20,38.173360109329224,0.20634248707745526
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,19,18,1-18615,22,3,0,2,4.517336010932922,0.20533345504240555
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,8,6,1-0008,230,9,0,50,46.93340027332306,0.20405826205792635
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,5,9,1-5891,96,12,0,10,19.586680054664612,0.2040279172360897
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,3,21,72-12387,71,0,0,19,14.414692103862762,0.2030238324487713
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,5,9,1-5990,5,1,0,0,1.0,0.2
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,24,1-8379,5,1,0,0,1.0,0.2
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,2,7,1-9607,19,3,0,1,3.758668005466461,0.19782463186665586
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,6,12,1-8084,82,7,0,12,16.104016065597534,0.19639043982436016
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,21,21,1-6611,89,0,0,23,17.449364125728607,0.19606027107560234
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,3,14,1-0303,212,13,0,37,41.070716202259064,0.19372979340688237
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,21,21,1-8328,114,0,0,29,22.001372158527374,0.19299449261866117
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,19,18,MLG56,511,79,0,24,97.20803213119507,0.19023098264421737
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,6,12,1-1935,12,0,0,3,2.2760040163993835,0.1896670013666153
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,7,11,1-5214,40,3,0,6,7.552008032798767,0.18880020081996918
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,14,8,1-6919,43,5,0,4,8.034672021865845,0.18685283771781033
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,22,2,1-7140,397,62,0,15,73.38002008199692,0.18483632262467736
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,17,4,1-1250,34,4,0,3,6.2760040163993835,0.1845883534235113
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,4,23,1-2103,26,1,0,5,4.793340027332306,0.1843592318204733
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,16,1,1-1317,414,20,0,74,76.14143240451813,0.18391650339255586
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,7,11,1-19447,15,2,0,1,2.758668005466461,0.18391120036443073
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,7,11,1-9925,93,4,0,17,16.89735609292984,0.1816920009992456
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,4,23,MLG63,380,28,0,54,68.9680722951889,0.18149492709260237
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,13,13,1-9650,25,3,0,2,4.517336010932922,0.1806934404373169
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,5,9,1-9768,241,32,0,15,43.38002008199692,0.18000008332778805
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,8,6,1-9996,28,2,0,4,5.034672021865845,0.17980971506663732
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,17,3,1-8659,91,4,0,16,16.13868808746338,0.1773482207413558
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,4,23,1-7866,318,19,0,49,56.1747322678566,0.17665010147124716
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,5,9,1-20047,20,2,0,2,3.5173360109329224,0.1758668005466461
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,6,12,1-8646,20,2,0,2,3.5173360109329224,0.1758668005466461
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,9,15,1-9610,49,4,0,6,8.552008032798767,0.17453077617956667
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,2,7,1-4531,94,5,0,15,16.380020081996918,0.17425553278720124
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,21,21,1-7152,109,0,0,25,18.96670013666153,0.17400642327212412
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,5,9,72-12171,19,1,0,3,3.2760040163993835,0.17242126402102018
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,12,4,1-9606,16,2,0,1,2.758668005466461,0.17241675034165382
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,14,8,1-5515,29,5,0,0,5.0,0.1724137931034483
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,18,16,1-1580,400,26,0,56,68.48540830612183,0.17121352076530458
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,12,18,1-9518,22,3,0,1,3.758668005466461,0.17084854570302097
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,10,10,1-8095,46,4,0,5,7.793340027332306,0.16942043537678925
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,13,1,1-9938,55,4,0,7,9.310676038265228,0.1692850188775496
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,21,21,1-7004,381,0,0,85,64.4867804646492,0.16925664163949922
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,14,8,1-7481,33,4,0,2,5.517336010932922,0.1671920003313007
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,19,18,1-7525,6,1,0,0,1.0,0.16666666666666666
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,18,16,1-19205,12,2,0,0,2.0,0.16666666666666666
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,16,1,1-9417,76,5,0,10,12.586680054664612,0.165614211245587
