Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-0031,1,1-0031,13,13,1,0,0,1.0,0.07692307692307693
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-4052,23,1-4052,17,13,1,0,0,1.0,0.07692307692307693
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-11329,18,1-11329,10,14,1,0,4,1.0695759654045105,0.07639828324317932
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,23,MLG68,17,642,49,0,0,49.0,0.0763239875389408
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,MLG08,14,MLG08,15,107,8,0,6,8.104363948106766,0.07574171914118473
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-5980,13,1-5980,4,29,2,0,11,2.191333904862404,0.07556323809870358
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-4760,23,1-4760,17,40,3,0,0,3.0,0.075
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,22,1-0292,18,99,7,0,23,7.400061801075935,0.07474809900076702
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-6296,22,1-6296,18,254,18,0,53,18.921881541609764,0.07449559662051088
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-6532,2,1-6532,9,27,2,0,0,2.0,0.07407407407407407
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-11206,15,1-11206,14,14,1,0,1,1.0173939913511276,0.0726709993822234
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,1-19448,18,1-19448,10,45,3,0,15,3.2609098702669144,0.07246466378370921
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-5197,12,1-5197,6,72,5,0,12,5.2087278962135315,0.07234344300296572
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-9667,8,1-9667,20,14,1,0,0,1.0,0.07142857142857142
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,16,MLG51,16,248,16,0,68,17.18279141187668,0.06928544924143822
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-19447,8,1-19447,20,15,1,0,2,1.0347879827022552,0.06898586551348368
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-1608,2,1-1608,11,307,21,0,0,21.0,0.06840390879478828
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-9794,18,1-9794,10,46,3,0,8,3.139151930809021,0.06824243327845698
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-19915,15,1-19915,14,62,4,0,13,4.226121887564659,0.06816325625104289
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-9768,8,1-9768,20,241,16,0,24,16.417455792427063,0.06812222320509155
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-0129,14,1-0129,15,142,9,0,36,9.626183688640594,0.06779002597634222
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-8503,8,1-8503,20,16,1,0,4,1.0695759654045105,0.0668484978377819
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-9646,17,1-9646,12,105,7,0,1,7.017393991351128,0.0668323237271536
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,MLG84,12,MLG84,6,63,4,0,12,4.2087278962135315,0.06680520470180208
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,11,1-9831,5,132,8,0,45,8.782729610800743,0.06653583038485411
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-5626,15,1-5626,14,125,8,0,15,8.260909870266914,0.06608727896213532
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,18,1-8074,10,145,9,0,31,9.539213731884956,0.06578768090955142
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-7897,18,1-7897,10,95,6,0,13,6.226121887564659,0.06553812513225957
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-0003,18,1-0003,11,17,1,0,6,1.1043639481067657,0.06496258518275093
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-9606,13,1-9606,7,16,1,0,2,1.0347879827022552,0.06467424891889095
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-8705,22,1-8705,18,48,3,0,6,3.1043639481067657,0.06467424891889095
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,1-4682,16,1-4682,16,16,1,0,2,1.0347879827022552,0.06467424891889095
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-9115,17,1-9115,12,16,1,0,2,1.0347879827022552,0.06467424891889095
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-1258,14,1-1258,15,435,25,0,162,27.817826598882675,0.0639490266640981
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-3362,20,1-3362,8,117,7,0,26,7.452243775129318,0.06369439124042152
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-6611,20,1-6611,8,89,5,0,38,5.66097167134285,0.06360642327351516
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,1-4149,5,1-4149,1,16,1,0,0,1.0,0.0625
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-3089,19,1-3089,9,16,1,0,0,1.0,0.0625
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-3104,5,1-3104,1,16,1,0,0,1.0,0.0625
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-4494,2,1-4494,12,16,1,0,0,1.0,0.0625
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-7863,15,1-7863,14,351,21,0,52,21.904487550258636,0.062405947436634295
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7481,5,1-7481,1,33,2,0,3,2.052181974053383,0.062187332547072205
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,MLG54,17,MLG54,12,595,33,0,228,36.9658300280571,0.06212744542530605
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,1-0037,15,1-0037,14,35,2,0,10,2.1739399135112762,0.06211256895746504
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-5282,8,1-5282,20,17,1,0,3,1.0521819740533829,0.06189305729725782
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-3509,22,1-3509,18,35,2,0,8,2.139151930809021,0.06111862659454346
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-3639,11,1-3639,5,17,1,0,2,1.0347879827022552,0.06086988133542678
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-6974,8,1-6974,20,207,11,0,81,12.408913299441338,0.05994644106010308
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-7536,19,1-7536,9,17,1,0,1,1.0173939913511276,0.059846705373595745
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,MLG06,15,MLG06,15,18,1,0,4,1.0695759654045105,0.05942088696691725
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-0205,5,1-0205,1,34,2,0,1,2.0173939913511276,0.05933511739268022
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-9907,2,1-9907,11,17,1,0,0,1.0,0.058823529411764705
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-1250,23,1-1250,17,34,2,0,0,2.0,0.058823529411764705
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,1-8124,7,1-8124,3,18,1,0,3,1.0521819740533829,0.05845455411407682
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-9761,5,1-9761,1,35,2,0,2,2.0347879827022552,0.05813679950577872
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-8157,18,1-8157,10,75,4,0,20,4.3478798270225525,0.057971731026967364
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-9887,22,1-9887,18,36,2,0,5,2.086969956755638,0.05797138768765661
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-8314,14,1-8314,15,36,2,0,3,2.052181974053383,0.05700505483481619
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-9808,22,1-9808,18,74,4,0,12,4.2087278962135315,0.05687470130018286
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-2294,11,1-2294,5,75,4,0,14,4.243515878915787,0.05658021171887716
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-8529,18,1-8529,10,56,3,0,9,3.1565459221601486,0.05636689146714551
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-8576,22,1-8576,18,55,3,0,5,3.086969956755638,0.05612672648646615
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-6647,19,1-6647,9,62,3,0,27,3.469637766480446,0.05596189945936203
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,1-9495,23,1-9495,17,18,1,0,0,1.0,0.05555555555555555
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-1183,18,1-1183,10,45,2,0,28,2.4870317578315735,0.05526737239625719
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,MLG33,10,MLG33,4,20,1,0,5,1.0869699567556381,0.05434849783778191
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-9436,10,1-9436,4,21,1,0,8,1.139151930809021,0.05424533003852481
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9925,11,1-9925,5,93,5,0,2,5.034787982702255,0.05413750519034683
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-4020,2,1-4020,11,37,2,0,0,2.0,0.05405405405405406
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-5214,20,1-5214,8,40,2,0,9,2.1565459221601486,0.05391364805400371
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-9607,15,1-9607,14,19,1,0,1,1.0173939913511276,0.05354705217637514
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-8094,7,1-8094,3,58,3,0,6,3.1043639481067657,0.053523516346668375
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,MLG13,5,MLG13,1,140,7,0,28,7.4870317578315735,0.053478798270225524
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,14,1-9697,20,20,1,0,4,1.0695759654045105,0.053478798270225524
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-5172,15,1-5172,14,120,6,0,23,6.400061801075935,0.05333384834229946
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,MLG02,22,MLG02,18,320,16,0,61,17.061033472418785,0.0533157296013087
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,1-10451,17,1-10451,12,46,2,0,26,2.4522437751293182,0.05330964728541996
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-8551,5,1-8551,1,38,2,0,1,2.0173939913511276,0.053089315561871776
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-18603,11,1-18603,5,19,1,0,0,1.0,0.05263157894736842
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-7496,20,1-7496,8,246,12,0,50,12.869699567556381,0.052315851900635695
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-8341,5,1-8341,1,197,10,0,16,10.278303861618042,0.052174131277248945
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,1-7122,18,1-7122,10,197,8,0,130,10.261218875646591,0.05208740546013498
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-1836,15,1-1836,14,20,1,0,2,1.0347879827022552,0.05173939913511276
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,22,1-6878,18,167,8,0,33,8.574001714587212,0.05134132763225875
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-20047,15,1-20047,14,20,1,0,1,1.0173939913511276,0.05086969956755638
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-0272,20,1-0272,8,111,5,0,27,5.469637766480446,0.049276015914238254
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-9578,8,1-9578,20,42,2,0,4,2.0695759654045105,0.04927561822391692
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,1-20003,19,1-20003,9,21,1,0,2,1.0347879827022552,0.04927561822391692
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-9394,18,1-9394,10,117,5,0,43,5.747941628098488,0.049127706223064
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-9752,8,1-9752,20,22,1,0,4,1.0695759654045105,0.04861708933656866
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-7842,8,1-7842,20,21,1,0,1,1.0173939913511276,0.04844733292148227
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-7991,14,1-7991,15,46,2,0,13,2.226121887564659,0.04839395407749259
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-6919,9,1-6919,19,43,2,0,3,2.052181974053383,0.04772516218728797
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6916,5,1-6916,1,43,2,0,2,2.0347879827022552,0.047320650760517564
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1-6240,2,1-6240,11,698,33,0,0,33.0,0.04727793696275072
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-4390,5,1-4390,1,45,2,0,7,2.1217579394578934,0.047150176432397634
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-6900,8,1-6900,20,67,3,0,9,3.1565459221601486,0.04711262570388282
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-0358,19,1-0358,9,22,1,0,2,1.0347879827022552,0.04703581739555706
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-7441,15,1-7441,14,111,5,0,12,5.2087278962135315,0.04692547654246425
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,17,1-6692,12,71,3,0,19,3.330485835671425,0.04690825120663979
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-9283,2,1-9283,11,235,11,0,0,11.0,0.04680851063829787
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,1-7213,19,1-7213,9,23,1,0,4,1.0695759654045105,0.04650330284367437
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-9518,8,1-9518,20,22,1,0,1,1.0173939913511276,0.046245181425051254
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-3068,20,1-3068,8,180,7,0,71,8.234973385930061,0.0457498521440559
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-8418,8,1-8418,20,46,2,0,6,2.1043639481067657,0.04574704235014708
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18409,14,1-18409,15,22,1,0,0,1.0,0.045454545454545456
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-3139,5,1-3139,1,93,4,0,11,4.191333904862404,0.04506810650389682
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,MLG12,17,MLG12,12,146,5,0,87,6.513277247548103,0.044611487996904814
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,1-8590,7,1-8590,3,24,1,0,3,1.0521819740533829,0.04384091558555762
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,1-7066,5,1-7066,1,23,1,0,0,1.0,0.043478260869565216
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-8488,19,1-8488,9,23,1,0,0,1.0,0.043478260869565216
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-9645,19,1-9645,9,69,2,0,56,2.974063515663147,0.04310236979221952
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-7268,2,1-7268,11,70,3,0,0,3.0,0.04285714285714286
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-1833,10,1-1833,4,124,5,0,12,5.2087278962135315,0.04200587013075428
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-8826,5,1-8826,1,123,5,0,3,5.052181974053383,0.04107465019555596
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-17907,20,1-17907,8,119,4,0,50,4.869699567556381,0.04092184510551581
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-7140,22,1-7140,18,397,15,0,56,15.974063515663147,0.040236935807715736
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,1-8820,11,1-8820,5,83,3,0,19,3.330485835671425,0.04012633536953524
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-19897,6,1-19897,2,53,2,0,7,2.1217579394578934,0.04003316866901686
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-2324,2,1-2324,11,25,1,0,0,1.0,0.04
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-8627,2,1-8627,11,25,1,0,0,1.0,0.04
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-7530,1,1-7530,13,25,1,0,0,1.0,0.04
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-7070,2,1-7070,11,129,5,0,0,5.0,0.03875968992248062
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,MLG17,8,MLG17,20,153,5,0,50,5.869699567556381,0.03836404946115282
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9227,5,1-9227,1,801,29,0,88,30.53067123889923,0.03811569443058581
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8398,16,1-8398,4,54,2,0,3,2.052181974053383,0.03800336988987746
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,MLG62,10,MLG62,4,525,18,0,89,19.54806523025036,0.037234409962381636
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-8427,2,1-8427,11,189,7,0,0,7.0,0.037037037037037035
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-9286,2,1-9286,11,81,3,0,0,3.0,0.037037037037037035
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,72-12387,15,72-12387,14,71,2,0,36,2.6261836886405945,0.03698850265690978
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-8910,5,1-8910,1,137,5,0,2,5.034787982702255,0.03675027724600186
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-8267,20,1-8267,8,133,4,0,49,4.852305576205254,0.03648350057297183
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-13247,20,1-13247,8,29,1,0,3,1.0521819740533829,0.03628213703632355
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-8181,13,1-8181,7,30,1,0,5,1.0869699567556381,0.036232331891854604
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-9498,15,1-9498,14,64,2,0,17,2.2956978529691696,0.035870278952643275
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-5515,2,1-5515,11,29,1,0,0,1.0,0.034482758620689655
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9110,23,1-9110,17,29,1,0,0,1.0,0.034482758620689655
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-1592,5,1-1592,1,32,1,0,5,1.0869699567556381,0.03396781114861369
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-9902,23,1-9902,17,30,1,0,0,1.0,0.03333333333333333
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-1850,8,1-1850,20,30,1,0,0,1.0,0.03333333333333333
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,MLG15,10,MLG15,4,105,3,0,27,3.469637766480446,0.033044169204575674
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-8127,6,1-8127,2,32,1,0,3,1.0521819740533829,0.032880686689168215
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-19547,20,1-19547,8,66,2,0,9,2.1565459221601486,0.03267493821454771
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-9185,2,1-9185,11,31,1,0,0,1.0,0.03225806451612903
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-8544,20,1-8544,8,54,1,0,40,1.695759654045105,0.03140295655639083
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-0405,1,1-0405,13,64,2,0,0,2.0,0.03125
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-9496,11,1-9496,5,39,1,0,9,1.1565459221601486,0.029655023645132016
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-5549,11,1-5549,5,35,1,0,2,1.0347879827022552,0.02956537093435015
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-2670,8,1-2670,20,104,3,0,0,3.0,0.028846153846153848
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,MLG37,6,MLG37,2,116,3,0,13,3.226121887564659,0.02781139558245396
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-9516,5,1-9516,1,76,2,0,5,2.086969956755638,0.027460131009942608
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-17758,11,1-17758,5,40,1,0,5,1.0869699567556381,0.027174248918890954
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-8095,5,1-8095,1,46,1,0,10,1.1739399135112762,0.02552043290241905
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-7004,20,1-7004,8,381,8,0,82,9.426307290792465,0.024740964017827993
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,MLG10,8,MLG10,20,60,1,0,27,1.4696377664804459,0.024493962774674097
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-6918,20,1-6918,8,43,1,0,3,1.0521819740533829,0.024469348233799603
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7807,20,1-7807,8,239,5,0,47,5.817517593502998,0.024341077797083676
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-8066,23,1-8066,17,86,2,0,0,2.0,0.023255813953488372
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9610,18,1-9610,10,49,1,0,8,1.139151930809021,0.023247998587939203
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9277,5,1-9277,1,48,1,0,6,1.1043639481067657,0.023007582252224285
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-8450,17,1-8450,12,52,1,0,9,1.1565459221601486,0.02224126773384901
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-8328,20,1-8328,8,114,2,0,28,2.4870317578315735,0.021816068051154155
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-7819,5,1-7819,1,59,1,0,16,1.278303861618042,0.021666167146068508
229,229,229,229,229,229,229,229,229,229,229,229,229,229,229,1-18423,5,1-18423,1,47,1,0,0,1.0,0.02127659574468085
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-6980,15,1-6980,14,128,2,0,35,2.608789697289467,0.02038116951007396
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG09,8,MLG09,20,125,2,0,27,2.469637766480446,0.019757102131843566
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,1-9137,12,1-9137,6,111,2,0,7,2.1217579394578934,0.019114936391512554
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-6787,10,1-6787,4,56,1,0,1,1.0173939913511276,0.01816774984555585
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7152,20,1-7152,8,109,1,0,53,1.921881541609764,0.017631940748713434
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-1207,5,1-1207,1,66,1,0,6,1.1043639481067657,0.016732787092526753
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-18028,1,1-18028,13,309,5,0,0,5.0,0.016181229773462782
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-4640,20,1-4640,8,87,1,0,19,1.3304858356714249,0.015292940639901435
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-7341,13,1-7341,7,110,1,0,37,1.643577679991722,0.014941615272652019
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-7005,5,1-7005,1,285,3,0,53,3.921881541609764,0.013760987865297418
225,225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-8767,10,1-8767,4,48,0,0,37,0.6435776799917221,0.013407868333160877
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,1-5877,15,1-5877,14,79,1,0,2,1.0347879827022552,0.013098582059522218
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-7608,10,1-7608,4,4,0,0,3,0.052181974053382874,0.013045493513345718
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-1769,11,1-1769,5,89,1,0,9,1.1565459221601486,0.012994898001799423
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-2423,23,1-2423,12,79,1,0,0,1.0,0.012658227848101266
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-8659,20,1-8659,8,91,1,0,6,1.1043639481067657,0.01213586756161281
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-7993,15,1-7993,14,24,0,0,15,0.26090987026691437,0.010871244594454765
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-6217,10,1-6217,4,44,0,0,26,0.45224377512931824,0.010278267616575415
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-1015,20,1-1015,8,155,1,0,29,1.504425749182701,0.009705972575372266
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-8541,5,1-8541,1,232,2,0,2,2.0347879827022552,0.008770637856475237
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-6028,13,1-6028,7,2,0,0,1,0.017393991351127625,0.008696995675563812
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-9455,8,1-9455,20,2,0,0,1,0.017393991351127625,0.008696995675563812
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-8532,18,1-8532,10,4,0,0,2,0.03478798270225525,0.008696995675563812
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-0008,22,1-0008,18,230,1,0,53,1.921881541609764,0.008356006702651148
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-18202,10,1-18202,4,23,0,0,11,0.19133390486240387,0.008318865428800169
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,1-5803,18,1-5803,10,15,0,0,7,0.12175793945789337,0.008117195963859559
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-20641,20,1-20641,8,16,0,0,7,0.12175793945789337,0.007609871216118336
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-3033,10,1-3033,4,7,0,0,3,0.052181974053382874,0.007454567721911839
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-5913,10,1-5913,4,14,0,0,6,0.10436394810676575,0.007454567721911839
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-1177,18,1-1177,10,17,0,0,7,0.12175793945789337,0.007162231732817257
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,1-2034,20,1-2034,8,16,0,0,6,0.10436394810676575,0.006522746756672859
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-19549,15,1-19549,15,29,0,0,10,0.17393991351127625,0.005997928052112974
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-7467,8,1-7467,20,64,0,0,22,0.38266780972480774,0.005979184526950121
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-6594,5,1-6594,20,70,0,0,24,0.417455792427063,0.005963654177529472
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-9416,19,1-9416,9,13,0,0,4,0.0695759654045105,0.0053519973388085
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,P-0009,20,P-0009,8,7,0,0,2,0.03478798270225525,0.004969711814607892
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-5530,16,1-5530,16,7,0,0,2,0.03478798270225525,0.004969711814607892
