Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
554,554,554,554,554,554,554,554,1-10444,9,16,1-10444,8,1,0,0,1.0,0.125
142,142,142,142,142,142,142,142,P-16454,3,17,P-16454,8,1,0,0,1.0,0.125
230,230,230,230,230,230,230,230,1-3089,5,19,1-3089,16,2,0,0,2.0,0.125
268,268,268,268,268,268,268,268,MLG44,21,19,MLG44,59,4,0,13,7.335112601518631,0.12432394239862087
479,479,479,479,479,479,479,479,1-9286,2,18,1-9286,81,9,0,4,10.026188492774963,0.12378010484907362
209,209,209,209,209,209,209,209,1-9938,8,1,1-9938,55,6,0,3,6.7696413695812225,0.12308438853784041
467,467,467,467,467,467,467,467,1-13247,1,8,1-13247,29,1,0,10,3.5654712319374084,0.12294728385991063
560,560,560,560,560,560,560,560,1-0027,5,10,1-0027,29,1,0,10,3.5654712319374084,0.12294728385991063
67,67,67,67,67,67,67,67,1-7481,9,16,1-7481,33,2,0,8,4.052376985549927,0.12279930259242203
241,241,241,241,241,241,241,241,1-19448,8,21,1-19448,45,5,0,2,5.513094246387482,0.12251320547527737
138,138,138,138,138,138,138,138,1-5515,6,3,1-5515,29,2,0,6,3.539282739162445,0.1220442323849119
337,337,337,337,337,337,337,337,1-18613,17,12,1-18613,25,2,0,4,3.0261884927749634,0.12104753971099853
239,239,239,239,239,239,239,239,1-7042,17,12,1-7042,117,3,0,43,14.031526297330856,0.11992757519086202
148,148,148,148,148,148,148,148,1-0001,1,13,1-0001,17,1,0,4,2.0261884927749634,0.11918755839852725
162,162,162,162,162,162,162,162,1-8067,10,1,1-8067,322,26,0,48,38.31426191329956,0.1189883910350918
72,72,72,72,72,72,72,72,1-9614,5,10,1-9614,30,2,0,6,3.539282739162445,0.11797609130541484
433,433,433,433,433,433,433,433,1-5654,6,15,1-5654,15,1,0,3,1.7696413695812225,0.11797609130541484
435,435,435,435,435,435,435,435,1-9610,7,21,1-9610,49,5,0,3,5.7696413695812225,0.11774778305267801
201,201,201,201,201,201,201,201,1-9902,4,22,1-9902,30,3,0,2,3.5130942463874817,0.11710314154624939
61,61,61,61,61,61,61,61,1-7341,14,14,1-7341,110,2,0,42,12.774979174137115,0.11613617431033742
192,192,192,192,192,192,192,192,1-9770,7,21,1-9770,50,4,0,7,5.795829862356186,0.11591659724712372
548,548,548,548,548,548,548,548,1-3087,10,1,1-3087,26,3,0,0,3.0,0.11538461538461539
5,5,5,5,5,5,5,5,1-5549,20,5,1-5549,35,3,0,4,4.026188492774963,0.11503395693642753
214,214,214,214,214,214,214,214,1-0053,5,10,1-0053,142,5,0,44,16.288073420524597,0.11470474239806054
429,429,429,429,429,429,429,429,1-6693,5,10,1-6693,98,4,0,28,11.183319449424744,0.11411550458596677
140,140,140,140,140,140,140,140,1-2294,2,18,1-2294,75,7,0,6,8.539282739162445,0.1138571031888326
151,151,151,151,151,151,151,151,1-9870,14,14,1-9870,27,1,0,8,3.0523769855499268,0.1130509994648121
347,347,347,347,347,347,347,347,1-8188,19,3,1-8188,140,7,0,34,15.722602188587189,0.11230430134705134
168,168,168,168,168,168,168,168,1-9655,12,4,1-9655,27,2,0,4,3.0261884927749634,0.11208105528796161
203,203,203,203,203,203,203,203,1-1250,15,2,1-1250,34,2,0,7,3.795829862356186,0.11164205477518194
385,385,385,385,385,385,385,385,1-6974,16,7,1-6974,207,21,0,8,23.052376985549927,0.11136414002681123
134,134,134,134,134,134,134,134,1-9465,2,18,1-9465,18,2,0,0,2.0,0.1111111111111111
276,276,276,276,276,276,276,276,1-9495,8,9,1-9495,18,2,0,0,2.0,0.1111111111111111
222,222,222,222,222,222,222,222,1-4149,1,13,1-4149,16,1,0,3,1.7696413695812225,0.11060258559882641
403,403,403,403,403,403,403,403,1-1770,12,4,1-1770,35,2,0,7,3.795829862356186,0.1084522817816053
266,266,266,266,266,266,266,266,1-2103,20,5,1-2103,26,2,0,3,2.7696413695812225,0.10652466806081626
369,369,369,369,369,369,369,369,1-6594,3,17,1-6594,70,1,0,25,7.413678079843521,0.10590968685490744
486,486,486,486,486,486,486,486,1-8678,15,19,1-8678,17,0,0,7,1.795829862356186,0.10563705072683446
361,361,361,361,361,361,361,361,1-0008,14,14,1-0008,230,14,0,40,24.261884927749634,0.1054864562076071
476,476,476,476,476,476,476,476,1-19205,4,22,1-19205,12,1,0,1,1.2565471231937408,0.10471226026614507
255,255,255,255,255,255,255,255,1-9946,1,13,1-9946,12,1,0,1,1.2565471231937408,0.10471226026614507
132,132,132,132,132,132,132,132,1-9110,1,13,1-9110,29,3,0,0,3.0,0.10344827586206896
408,408,408,408,408,408,408,408,MLG53,19,3,MLG53,91,3,0,25,9.413678079843521,0.10344701186641232
275,275,275,275,275,275,275,275,1-3216,6,15,1-3216,5,0,0,2,0.5130942463874817,0.10261884927749634
120,120,120,120,120,120,120,120,1-10232,11,8,1-10232,5,0,0,2,0.5130942463874817,0.10261884927749634
407,407,407,407,407,407,407,407,1-8421,11,8,1-8421,109,5,0,24,11.15713095664978,0.10235899960229156
121,121,121,121,121,121,121,121,1-7070,20,5,1-7070,129,6,0,28,13.183319449424744,0.1021962748017422
153,153,153,153,153,153,153,153,1-1350,2,18,1-1350,195,16,0,15,19.848206847906113,0.10178567614310827
538,538,538,538,538,538,538,538,1-9576,2,18,1-9576,10,1,0,0,1.0,0.1
78,78,78,78,78,78,78,78,1-4088,1,13,1-4088,30,3,0,0,3.0,0.1
111,111,111,111,111,111,111,111,1-19897,8,9,1-19897,53,5,0,1,5.256547123193741,0.09918013439988191
247,247,247,247,247,247,247,247,1-20467,2,18,1-20467,13,0,0,5,1.2827356159687042,0.09867197045913109
125,125,125,125,125,125,125,125,1-8622,21,19,1-8622,54,3,0,9,5.308924108743668,0.09831340942117903
299,299,299,299,299,299,299,299,MLG54,20,5,MLG54,595,39,0,74,57.98448711633682,0.09745291952325516
86,86,86,86,86,86,86,86,1-9345,9,16,1-9345,47,2,0,10,4.5654712319374084,0.0971376857859023
179,179,179,179,179,179,179,179,1-4052,12,4,1-4052,13,1,0,1,1.2565471231937408,0.09665747101490314
238,238,238,238,238,238,238,238,1-9855,10,16,1-9855,8,0,0,3,0.7696413695812225,0.09620517119765282
370,370,370,370,370,370,370,370,MLG62,15,2,MLG62,525,47,0,13,50.33511260151863,0.09587640495527358
513,513,513,513,513,513,513,513,1-8094,14,14,1-8094,58,5,0,2,5.513094246387482,0.09505334907564623
520,520,520,520,520,520,520,520,1-2034,6,21,1-2034,16,1,0,2,1.5130942463874817,0.0945683903992176
232,232,232,232,232,232,232,232,1-18371,7,21,1-18371,120,8,0,13,11.335112601518631,0.09445927167932193
98,98,98,98,98,98,98,98,1-8127,8,9,1-8127,32,3,0,0,3.0,0.09375
33,33,33,33,33,33,33,33,1-7991,2,18,1-7991,46,2,0,9,4.308924108743668,0.093672263233558
321,321,321,321,321,321,321,321,1-5172,11,8,1-5172,120,4,0,28,11.183319449424744,0.0931943287452062
31,31,31,31,31,31,31,31,1-8938,5,4,1-8938,30,2,0,3,2.7696413695812225,0.09232137898604074
216,216,216,216,216,216,216,216,1-9887,1,13,1-9887,36,3,0,1,3.256547123193741,0.09045964231093724
465,465,465,465,465,465,465,465,1-5913,7,21,1-5913,14,1,0,1,1.2565471231937408,0.08975336594241005
424,424,424,424,424,424,424,424,1-4700,21,19,1-4700,31,2,0,3,2.7696413695812225,0.08934326998649104
189,189,189,189,189,189,189,189,1-9156,7,21,1-9156,268,18,0,21,23.387489587068558,0.08726675219055433
355,355,355,355,355,355,355,355,1-9498,11,8,1-9498,64,3,0,10,5.5654712319374084,0.08696048799902201
401,401,401,401,401,401,401,401,1-7204,16,7,1-7204,26,2,0,1,2.256547123193741,0.08679027396899003
133,133,133,133,133,133,133,133,1-8576,2,18,1-8576,55,4,0,3,4.7696413695812225,0.08672075217420405
478,478,478,478,478,478,478,478,1-9394,7,21,1-9394,117,8,0,8,10.052376985549927,0.08591775201324724
97,97,97,97,97,97,97,97,1-9237,7,21,1-9237,38,3,0,1,3.256547123193741,0.08569860850509844
324,324,324,324,324,324,324,324,1-6734,11,8,1-6734,44,3,0,3,3.7696413695812225,0.08567366749048233
551,551,551,551,551,551,551,551,1-9838,2,18,1-9838,3,0,0,1,0.25654712319374084,0.08551570773124695
436,436,436,436,436,436,436,436,1-5161,6,15,1-5161,12,0,0,4,1.0261884927749634,0.08551570773124695
559,559,559,559,559,559,559,559,1-5914,3,17,1-5914,3,0,0,1,0.25654712319374084,0.08551570773124695
371,371,371,371,371,371,371,371,1-1580,6,15,1-1580,400,30,0,16,34.10475397109985,0.08526188492774964
256,256,256,256,256,256,256,256,1-9277,17,12,1-9277,48,1,0,12,4.07856547832489,0.08497011413176854
409,409,409,409,409,409,409,409,1-9645,15,2,1-9645,69,5,0,3,5.7696413695812225,0.08361799086349597
49,49,49,49,49,49,49,49,1-2178,11,8,1-2178,12,1,0,0,1.0,0.08333333333333333
460,460,460,460,460,460,460,460,1-7993,2,18,1-7993,24,2,0,0,2.0,0.08333333333333333
502,502,502,502,502,502,502,502,1-20012,3,17,1-20012,12,1,0,0,1.0,0.08333333333333333
76,76,76,76,76,76,76,76,1-8541,17,12,1-8541,232,10,0,36,19.23569643497467,0.08291248463351152
363,363,363,363,363,363,363,363,1-10785,11,8,1-10785,279,10,0,51,23.083903282880783,0.082738004598139
10,10,10,10,10,10,10,10,1-7964,20,5,1-7964,202,10,0,26,16.670225203037262,0.08252586734176863
223,223,223,223,223,223,223,223,1-0205,17,12,1-0205,34,1,0,7,2.795829862356186,0.08223029006929959
36,36,36,36,36,36,36,36,1-2714,10,1,1-2714,61,5,0,0,5.0,0.08196721311475409
376,376,376,376,376,376,376,376,1-7874,17,12,1-7874,258,3,0,70,20.95829862356186,0.081233715595201
129,129,129,129,129,129,129,129,1-2573,1,13,1-2573,37,3,0,0,3.0,0.08108108108108109
392,392,392,392,392,392,392,392,1-9609,20,5,1-9609,25,1,0,4,2.0261884927749634,0.08104753971099854
91,91,91,91,91,91,91,91,72-12171,17,12,72-12171,19,0,0,6,1.539282739162445,0.08101488100854974
64,64,64,64,64,64,64,64,1-9674,4,1,1-9674,144,10,0,6,11.539282739162445,0.08013390791085032
171,171,171,171,171,171,171,171,1-8100,5,10,1-8100,19,1,0,2,1.5130942463874817,0.07963653928355167
250,250,250,250,250,250,250,250,1-9333,7,21,1-9333,102,3,0,19,7.874395340681076,0.0771999543204027
105,105,105,105,105,105,105,105,1-1258,11,8,1-1258,435,12,0,84,33.54995834827423,0.07712634103051548
146,146,146,146,146,146,146,146,1-7453,14,14,1-7453,13,1,0,0,1.0,0.07692307692307693
69,69,69,69,69,69,69,69,1-18498,14,14,1-18498,13,1,0,0,1.0,0.07692307692307693
242,242,242,242,242,242,242,242,1-20791,1,13,1-20791,13,1,0,0,1.0,0.07692307692307693
456,456,456,456,456,456,456,456,1-8186,3,17,1-8186,26,2,0,0,2.0,0.07692307692307693
77,77,77,77,77,77,77,77,1-2153,12,4,1-2153,13,1,0,0,1.0,0.07692307692307693
463,463,463,463,463,463,463,463,1-1989,7,21,1-1989,46,3,0,2,3.5130942463874817,0.07637161405190178
372,372,372,372,372,372,372,372,1-6916,9,16,1-6916,43,2,0,5,3.2827356159687042,0.07634268874345823
139,139,139,139,139,139,139,139,1-7863,16,7,1-7863,351,14,0,49,26.5708090364933,0.07570031064528006
144,144,144,144,144,144,144,144,1-7744,20,5,1-7744,37,1,0,7,2.795829862356186,0.07556296925286989
26,26,26,26,26,26,26,26,1-9907,19,3,1-9907,17,1,0,1,1.2565471231937408,0.07391453665845535
210,210,210,210,210,210,210,210,1-7842,9,16,1-7842,21,0,0,6,1.539282739162445,0.07329917805535453
512,512,512,512,512,512,512,512,1-3033,8,5,1-3033,7,0,0,2,0.5130942463874817,0.07329917805535453
489,489,489,489,489,489,489,489,1-9578,6,15,1-9578,42,1,0,8,3.0523769855499268,0.0726756425130935
248,248,248,248,248,248,248,248,1-2400,6,15,1-2400,49,2,0,6,3.539282739162445,0.07223025998290704
352,352,352,352,352,352,352,352,MLG63,21,19,MLG63,380,12,0,60,27.39282739162445,0.07208638787269592
487,487,487,487,487,487,487,487,1-6900,18,6,1-6900,67,2,0,11,4.822018355131149,0.07197042321091268
173,173,173,173,173,173,173,173,1-9588,1,13,1-9588,14,1,0,0,1.0,0.07142857142857142
85,85,85,85,85,85,85,85,1-8084,5,10,1-8084,82,1,0,18,5.617848217487335,0.06851034411569921
99,99,99,99,99,99,99,99,1-5775,7,21,1-5775,244,9,0,30,16.696413695812225,0.068427924982837
283,283,283,283,283,283,283,283,1-3535,7,21,1-3535,315,16,0,21,21.387489587068558,0.06789679233990019
8,8,8,8,8,8,8,8,1-8181,5,10,1-8181,30,1,0,4,2.0261884927749634,0.06753961642583212
536,536,536,536,536,536,536,536,1-9971,20,5,1-9971,15,1,0,0,1.0,0.06666666666666667
25,25,25,25,25,25,25,25,1-9607,15,2,1-9607,19,1,0,1,1.2565471231937408,0.06613405911546004
501,501,501,501,501,501,501,501,1-18487,2,18,1-18487,23,1,0,2,1.5130942463874817,0.06578670636467311
2,2,2,2,2,2,2,2,MLG17,3,17,MLG17,153,7,0,11,9.82201835513115,0.06419619839955
329,329,329,329,329,329,329,329,1-1317,10,1,1-1317,414,14,0,49,26.5708090364933,0.06418069815578092
563,563,563,563,563,563,563,563,1-21192,5,10,1-21192,4,0,0,1,0.25654712319374084,0.06413678079843521
263,263,263,263,263,263,263,263,1-6927,10,1,1-6927,179,6,0,21,11.387489587068558,0.06361726026295283
207,207,207,207,207,207,207,207,1-7058,4,22,1-7058,80,2,0,12,5.07856547832489,0.06348206847906113
542,542,542,542,542,542,542,542,1-1191,13,24,1-1191,53,0,0,13,3.335112601518631,0.0629266528588421
420,420,420,420,420,420,420,420,1-8172,7,21,1-8172,40,2,0,2,2.5130942463874817,0.06282735615968704
334,334,334,334,334,334,334,334,1-20641,5,10,1-20641,16,1,0,0,1.0,0.0625
296,296,296,296,296,296,296,296,1-9404,10,1,1-9404,100,3,0,12,6.07856547832489,0.060785654783248905
66,66,66,66,66,66,66,66,1-7536,11,8,1-7536,17,0,0,4,1.0261884927749634,0.060364028986762554
30,30,30,30,30,30,30,30,1-8418,2,18,1-8418,46,2,0,3,2.7696413695812225,0.06020959499089614
215,215,215,215,215,215,215,215,1-19839,14,14,1-19839,13,0,0,3,0.7696413695812225,0.059203182275478654
432,432,432,432,432,432,432,432,1-6914,21,19,1-6914,73,3,0,5,4.282735615968704,0.058667611177653484
390,390,390,390,390,390,390,390,MLG64,21,19,MLG64,245,5,0,35,13.97914931178093,0.057057752292983384
439,439,439,439,439,439,439,439,MLG72,18,19,MLG72,9,0,0,2,0.5130942463874817,0.0570104718208313
82,82,82,82,82,82,82,82,1-17645,18,6,1-17645,9,0,0,2,0.5130942463874817,0.0570104718208313
298,298,298,298,298,298,298,298,1-7019,4,22,1-7019,107,3,0,12,6.07856547832489,0.056809023161914864
419,419,419,419,419,419,419,419,1-6692,7,21,1-6692,71,4,0,0,4.0,0.056338028169014086
71,71,71,71,71,71,71,71,1-6532,7,21,1-6532,27,1,0,2,1.5130942463874817,0.056040527643980806
368,368,368,368,368,368,368,368,1-5197,10,1,1-5197,72,3,0,4,4.026188492774963,0.05591928462187449
516,516,516,516,516,516,516,516,1-5036,14,1,1-5036,14,0,0,3,0.7696413695812225,0.054974383541515896
22,22,22,22,22,22,22,22,1-7995,13,24,1-7995,14,0,0,3,0.7696413695812225,0.054974383541515896
373,373,373,373,373,373,373,373,1-6918,5,10,1-6918,43,1,0,5,2.2827356159687042,0.053086874789969866
45,45,45,45,45,45,45,45,1-9444,2,18,1-9444,24,1,0,1,1.2565471231937408,0.05235613013307253
109,109,109,109,109,109,109,109,1-9768,7,21,1-9768,241,4,0,33,12.466055065393448,0.051726369565947915
330,330,330,330,330,330,330,330,1-4531,17,12,1-4531,94,1,0,15,4.848206847906113,0.05157666859474588
277,277,277,277,277,277,277,277,1-4051,8,9,1-4051,5,0,0,1,0.25654712319374084,0.05130942463874817
284,284,284,284,284,284,284,284,1-4136,14,14,1-4136,5,0,0,1,0.25654712319374084,0.05130942463874817
116,116,116,116,116,116,116,116,1-20047,16,16,1-20047,20,0,0,4,1.0261884927749634,0.05130942463874817
257,257,257,257,257,257,257,257,1-9504,14,14,1-9504,30,1,0,2,1.5130942463874817,0.05043647487958272
188,188,188,188,188,188,188,188,1-20167,5,10,1-20167,56,0,0,11,2.8220183551311493,0.050393184913056235
225,225,225,225,225,225,225,225,1-9650,10,1,1-9650,25,1,0,1,1.2565471231937408,0.050261884927749634
528,528,528,528,528,528,528,528,1-6718,12,4,1-6718,20,1,0,0,1.0,0.05
68,68,68,68,68,68,68,68,1-7845,3,21,1-7845,36,0,0,7,1.795829862356186,0.049884162843227386
471,471,471,471,471,471,471,471,1-9794,7,21,1-9794,46,2,0,1,2.256547123193741,0.049055372243342193
498,498,498,498,498,498,498,498,1-19915,18,6,1-19915,62,2,0,4,3.0261884927749634,0.04880949181895102
517,517,517,517,517,517,517,517,1-18028,18,6,1-18028,309,12,0,12,15.07856547832489,0.04879794653179576
93,93,93,93,93,93,93,93,1-20003,10,1,1-20003,21,1,0,0,1.0,0.047619047619047616
233,233,233,233,233,233,233,233,MLG07,3,17,MLG07,90,4,0,1,4.256547123193741,0.04729496803548601
381,381,381,381,381,381,381,381,1-2335,7,21,1-2335,145,6,0,3,6.7696413695812225,0.046687181859180846
515,515,515,515,515,515,515,515,1-6531,1,13,1-6531,27,1,0,1,1.2565471231937408,0.04653878234050892
152,152,152,152,152,152,152,152,1-9500,4,22,1-9500,33,1,0,2,1.5130942463874817,0.04585134079962066
27,27,27,27,27,27,27,27,1-18409,8,9,1-18409,22,1,0,0,1.0,0.045454545454545456
226,226,226,226,226,226,226,226,1-9996,8,9,1-9996,28,1,0,1,1.2565471231937408,0.04487668297120503
88,88,88,88,88,88,88,88,1-5626,16,7,1-5626,125,2,0,14,5.591659724712372,0.04473327779769897
58,58,58,58,58,58,58,58,1-17733,10,1,1-17733,74,2,0,5,3.2827356159687042,0.04436129210768519
227,227,227,227,227,227,227,227,1-3068,13,24,1-3068,180,0,0,31,7.952960819005966,0.04418311566114426
178,178,178,178,178,178,178,178,1-7525,19,3,1-7525,6,0,0,1,0.25654712319374084,0.042757853865623474
112,112,112,112,112,112,112,112,1-10698,12,4,1-10698,6,0,0,1,0.25654712319374084,0.042757853865623474
358,358,358,358,358,358,358,358,1-9831,10,1,1-9831,132,3,0,10,5.5654712319374084,0.04216266084801067
518,518,518,518,518,518,518,518,1-1850,1,21,1-1850,30,1,0,1,1.2565471231937408,0.04188490410645803
428,428,428,428,428,428,428,428,1-2701,7,21,1-2701,61,2,0,2,2.5130942463874817,0.04119826633422101
1,1,1,1,1,1,1,1,1-9185,16,7,1-9185,31,1,0,1,1.2565471231937408,0.04053377816754003
529,529,529,529,529,529,529,529,1-6217,10,1,1-6217,44,1,0,3,1.7696413695812225,0.040219122035936875
59,59,59,59,59,59,59,59,1-9331,2,18,1-9331,25,1,0,0,1.0,0.04
506,506,506,506,506,506,506,506,1-6227,2,18,1-6227,52,2,0,0,2.0,0.038461538461538464
16,16,16,16,16,16,16,16,1-9955,19,3,1-9955,60,1,0,5,2.2827356159687042,0.03804559359947841
271,271,271,271,271,271,271,271,1-7897,7,21,1-7897,95,3,0,2,3.5130942463874817,0.0369799394356577
264,264,264,264,264,264,264,264,P-0009,5,24,P-0009,7,0,0,1,0.25654712319374084,0.036649589027677267
555,555,555,555,555,555,555,555,1-3646,9,16,1-3646,7,0,0,1,0.25654712319374084,0.036649589027677267
395,395,395,395,395,395,395,395,1-6787,2,18,1-6787,56,2,0,0,2.0,0.03571428571428571
130,130,130,130,130,130,130,130,1-1833,7,21,1-1833,124,1,0,13,4.335112601518631,0.03496058549611799
413,413,413,413,413,413,413,413,1-8314,2,18,1-8314,36,1,0,1,1.2565471231937408,0.03490408675538169
90,90,90,90,90,90,90,90,1-19222,12,4,1-19222,15,0,0,2,0.5130942463874817,0.034206283092498777
193,193,193,193,193,193,193,193,1-9553,13,24,1-9553,23,0,0,3,0.7696413695812225,0.03346266824266185
377,377,377,377,377,377,377,377,1-7213,6,15,1-7213,23,0,0,3,0.7696413695812225,0.03346266824266185
286,286,286,286,286,286,286,286,1-3587,8,24,1-3587,46,0,0,6,1.539282739162445,0.03346266824266185
497,497,497,497,497,497,497,497,1-8493,10,1,1-8493,38,1,0,1,1.2565471231937408,0.03306702955773002
143,143,143,143,143,143,143,143,1-8928,13,24,1-8928,39,0,0,5,1.2827356159687042,0.032890656819710366
79,79,79,79,79,79,79,79,1-9739,12,4,1-9739,31,1,0,0,1.0,0.03225806451612903
366,366,366,366,366,366,366,366,1-5163,5,10,1-5163,16,0,0,2,0.5130942463874817,0.032068390399217606
127,127,127,127,127,127,127,127,1-9643,11,8,1-9643,8,0,0,1,0.25654712319374084,0.032068390399217606
523,523,523,523,523,523,523,523,1-9861,3,17,1-9861,8,0,0,1,0.25654712319374084,0.032068390399217606
221,221,221,221,221,221,221,221,1-8023,13,24,1-8023,16,0,0,2,0.5130942463874817,0.032068390399217606
147,147,147,147,147,147,147,147,1-17657,20,5,1-17657,8,0,0,1,0.25654712319374084,0.032068390399217606
84,84,84,84,84,84,84,84,1-18714,4,22,1-18714,32,1,0,0,1.0,0.03125
301,301,301,301,301,301,301,301,1-1177,11,8,1-1177,17,0,0,2,0.5130942463874817,0.030182014493381277
13,13,13,13,13,13,13,13,1-9805,13,24,1-9805,26,0,0,3,0.7696413695812225,0.029601591137739327
327,327,327,327,327,327,327,327,P-16616,10,1,P-16616,28,0,0,3,0.7696413695812225,0.027487191770757948
163,163,163,163,163,163,163,163,1-9137,1,13,1-9137,111,2,0,4,3.0261884927749634,0.02726295939436904
114,114,114,114,114,114,114,114,1-7496,13,24,1-7496,246,0,0,26,6.670225203037262,0.027114736597712446
167,167,167,167,167,167,167,167,1-4929,1,1,1-4929,10,0,0,1,0.25654712319374084,0.025654712319374086
274,274,274,274,274,274,274,274,1-0033,19,24,1-0033,10,0,0,1,0.25654712319374084,0.025654712319374086
110,110,110,110,110,110,110,110,72-18936,2,18,72-18936,20,0,0,2,0.5130942463874817,0.025654712319374086
48,48,48,48,48,48,48,48,1-0405,5,10,1-0405,64,0,0,6,1.539282739162445,0.024051292799413204
81,81,81,81,81,81,81,81,1-7770,5,10,1-7770,11,0,0,1,0.25654712319374084,0.023322465744885532
474,474,474,474,474,474,474,474,1-8400,9,24,1-8400,33,0,0,3,0.7696413695812225,0.023322465744885532
374,374,374,374,374,374,374,374,1-6919,20,5,1-6919,43,1,0,0,1.0,0.023255813953488372
164,164,164,164,164,164,164,164,1-9740,4,22,1-9740,34,0,0,3,0.7696413695812225,0.02263651087003596
449,449,449,449,449,449,449,449,1-1935,5,10,1-1935,12,0,0,1,0.25654712319374084,0.021378926932811737
288,288,288,288,288,288,288,288,1-8590,21,19,1-8590,24,0,0,2,0.5130942463874817,0.021378926932811737
507,507,507,507,507,507,507,507,1-6909,11,24,1-6909,36,0,0,3,0.7696413695812225,0.021378926932811737
336,336,336,336,336,336,336,336,1-1827,12,24,1-1827,24,0,0,2,0.5130942463874817,0.021378926932811737
341,341,341,341,341,341,341,341,1-0031,8,7,1-0031,13,0,0,1,0.25654712319374084,0.01973439409182622
195,195,195,195,195,195,195,195,1-2670,15,2,1-2670,104,2,0,0,2.0,0.019230769230769232
421,421,421,421,421,421,421,421,1-8398,7,21,1-8398,54,1,0,0,1.0,0.018518518518518517
446,446,446,446,446,446,446,446,1-3534,13,24,1-3534,279,0,0,20,5.130942463874817,0.01839047478091332
182,182,182,182,182,182,182,182,1-7752,4,22,1-7752,29,0,0,2,0.5130942463874817,0.017692905047844196
406,406,406,406,406,406,406,406,1-17907,13,24,1-17907,119,0,0,8,2.0523769855499268,0.0172468654247893
457,457,457,457,457,457,457,457,1-8503,12,10,1-8503,16,0,0,1,0.25654712319374084,0.016034195199608803
184,184,184,184,184,184,184,184,1-8074,7,21,1-8074,145,0,0,9,2.3089241087436676,0.015923614543059777
340,340,340,340,340,340,340,340,1-3362,13,24,1-3362,117,0,0,7,1.795829862356186,0.015348973182531504
309,309,309,309,309,309,309,309,1-3516,13,24,1-3516,156,0,0,9,2.3089241087436676,0.014800795568869663
34,34,34,34,34,34,34,34,1-6642,18,6,1-6642,36,0,0,2,0.5130942463874817,0.014252617955207825
402,402,402,402,402,402,402,402,1-5744,16,21,1-5744,18,0,0,1,0.25654712319374084,0.014252617955207825
311,311,311,311,311,311,311,311,1-20578,2,24,1-20578,19,0,0,1,0.25654712319374084,0.013502480168091623
92,92,92,92,92,92,92,92,1-7807,13,24,1-7807,239,0,0,12,3.07856547832489,0.012881027105961883
493,493,493,493,493,493,493,493,1-1836,10,1,1-1836,20,0,0,1,0.25654712319374084,0.012827356159687043
196,196,196,196,196,196,196,196,1-9646,5,10,1-9646,105,0,0,5,1.2827356159687042,0.01221652967589242
491,491,491,491,491,491,491,491,MLG09,18,6,MLG09,125,1,0,2,1.5130942463874817,0.012104753971099853
243,243,243,243,243,243,243,243,1-1015,13,24,1-1015,155,0,0,7,1.795829862356186,0.011585999111975394
380,380,380,380,380,380,380,380,1-7004,13,24,1-7004,381,0,0,16,4.1047539710998535,0.010773632470078356
533,533,533,533,533,533,533,533,1-7530,13,24,1-7530,25,0,0,1,0.25654712319374084,0.010261884927749633
367,367,367,367,367,367,367,367,1-8544,20,24,1-8544,54,0,0,2,0.5130942463874817,0.009501745303471884
379,379,379,379,379,379,379,379,1-4640,13,24,1-4640,87,0,0,3,0.7696413695812225,0.008846452523922098
28,28,28,28,28,28,28,28,1-10071,18,6,1-10071,30,0,0,1,0.25654712319374084,0.008551570773124694
217,217,217,217,217,217,217,217,1-9630,13,24,1-9630,33,0,0,1,0.25654712319374084,0.007774155248295177
454,454,454,454,454,454,454,454,1-0272,13,24,1-0272,111,0,0,3,0.7696413695812225,0.006933706032263266
104,104,104,104,104,104,104,104,1-8267,13,24,1-8267,133,0,0,3,0.7696413695812225,0.0057867772148964105
0,0,0,0,0,0,0,0,72-0103,11,24,72-0103,71,0,0,1,0.25654712319374084,0.0036133397632921245
325,325,325,325,325,325,325,325,1-19924,18,6,1-19924,1,0,0,0,0.0,0.0
38,38,38,38,38,38,38,38,1-2104,15,2,1-2104,36,0,0,0,0.0,0.0
229,229,229,229,229,229,229,229,1-4361,9,16,1-4361,10,0,0,0,0.0,0.0
468,468,468,468,468,468,468,468,1-6228,2,18,1-6228,48,0,0,0,0.0,0.0
80,80,80,80,80,80,80,80,1-9115,13,24,1-9115,16,0,0,0,0.0,0.0
75,75,75,75,75,75,75,75,1-8401,9,16,1-8401,57,0,0,0,0.0,0.0
545,545,545,545,545,545,545,545,1-19567,18,6,1-19567,2,0,0,0,0.0,0.0
21,21,21,21,21,21,21,21,1-3519,10,1,1-3519,27,0,0,0,0.0,0.0
20,20,20,20,20,20,20,20,1-5167,17,12,1-5167,24,0,0,0,0.0,0.0
186,186,186,186,186,186,186,186,72-11994,10,1,72-11994,8,0,0,0,0.0,0.0
556,556,556,556,556,556,556,556,1-10951,9,5,1-10951,1,0,0,0,0.0,0.0
549,549,549,549,549,549,549,549,1-4842,15,21,1-4842,6,0,0,0,0.0,0.0
450,450,450,450,450,450,450,450,1-2297,10,1,1-2297,25,0,0,0,0.0,0.0
177,177,177,177,177,177,177,177,1-10948,15,2,1-10948,2,0,0,0,0.0,0.0
