Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
234,234,234,234,234,MLG29,5,3,MLG29,164,20,0,43,20.58577202539891,0.1255230001548714
127,127,127,127,127,1-9643,4,21,1-9643,8,1,0,0,1.0,0.125
358,358,358,358,358,1-9831,19,14,1-9831,132,16,0,34,16.463168578222394,0.12472097407744238
223,223,223,223,223,1-0205,18,5,1-0205,34,4,0,16,4.217961683869362,0.124057696584393
243,243,243,243,243,1-1015,1,9,1-1015,155,18,0,83,19.130676235072315,0.12342371764562783
429,429,429,429,429,1-6693,2,18,1-6693,98,12,0,6,12.08173563145101,0.12328301664745929
103,103,103,103,103,1-8820,19,14,1-8820,83,10,0,16,10.217961683869362,0.12310797209481159
102,102,102,102,102,1-3564,1,9,1-3564,41,5,0,3,5.040867815725505,0.12294799550550013
459,459,459,459,459,1-2545,2,18,1-2545,145,17,0,35,17.47679118346423,0.12052959436871882
319,319,319,319,319,1-3584,5,3,1-3584,26,3,0,9,3.122603447176516,0.12010013258371216
481,481,481,481,481,1-10038,21,7,1-10038,76,9,0,6,9.08173563145101,0.11949652146646067
150,150,150,150,150,1-7005,18,5,1-7005,285,33,0,73,33.994450182653964,0.11927877257071566
26,26,26,26,26,1-9907,10,15,1-9907,17,2,0,2,2.0272452104836702,0.11924971826374531
232,232,232,232,232,1-18371,12,12,1-18371,120,14,0,20,14.272452104836702,0.11893710087363919
445,445,445,445,445,1-6538,12,12,1-6538,44,5,0,13,5.1770938681438565,0.11766122427599673
299,299,299,299,299,MLG54,8,16,MLG54,595,69,0,72,69.98082757741213,0.1176148362645582
373,373,373,373,373,1-6918,5,3,1-6918,43,5,0,2,5.02724521048367,0.11691267931357373
191,191,191,191,191,1-8328,16,17,1-8328,114,13,0,19,13.258829499594867,0.11630552192627076
53,53,53,53,53,1-9850,17,10,1-9850,27,3,0,3,3.0408678157255054,0.11262473391575946
368,368,368,368,368,1-5197,19,14,1-5197,72,8,0,6,8.08173563145101,0.11224632821459737
402,402,402,402,402,1-5744,3,20,1-5744,18,2,0,0,2.0,0.1111111111111111
355,355,355,355,355,1-9498,6,8,1-9498,64,7,0,8,7.108980841934681,0.11107782565522939
62,62,62,62,62,1-9818,3,20,1-9818,28,3,0,7,3.095358236692846,0.11054850845331592
406,406,406,406,406,1-17907,16,17,1-17907,119,13,0,5,13.068113026209176,0.10981607585049727
497,497,497,497,497,1-8493,19,14,1-8493,38,4,0,11,4.149848657660186,0.10920654362263649
116,116,116,116,116,1-20047,7,11,1-20047,20,2,0,11,2.1498486576601863,0.10749243288300932
442,442,442,442,442,MLG11,8,16,MLG11,87,9,0,25,9.340565131045878,0.10736281759822848
488,488,488,488,488,1-11350,7,11,1-11350,100,10,0,50,10.681130262091756,0.10681130262091756
91,91,91,91,91,72-12171,3,20,72-12171,19,2,0,2,2.0272452104836702,0.1066971163412458
362,362,362,362,362,1-1462,18,5,1-1462,192,19,0,109,20.484863971360028,0.10669199985083348
487,487,487,487,487,1-6900,12,12,1-6900,67,7,0,9,7.122603447176516,0.10630751413696293
202,202,202,202,202,1-8988,20,1,1-8988,29,3,0,4,3.0544904209673405,0.10532725589542553
416,416,416,416,416,1-18203,14,4,1-18203,29,3,0,3,3.0408678157255054,0.10485751088708639
296,296,296,296,296,1-9404,19,14,1-9404,100,10,0,27,10.367810341529548,0.10367810341529549
328,328,328,328,328,1-9497,5,3,1-9497,150,15,0,38,15.517658999189734,0.10345105999459824
349,349,349,349,349,1-3052,18,5,1-3052,166,16,0,82,17.11705362983048,0.10311478090259325
14,14,14,14,14,1-6098,5,3,1-6098,1327,126,0,614,134.36427961848676,0.10125416700714902
64,64,64,64,64,1-9674,19,14,1-9674,144,14,0,39,14.53128160443157,0.10091167780855256
201,201,201,201,201,1-9902,20,1,1-9902,30,3,0,2,3.0272452104836702,0.10090817368278901
106,106,106,106,106,MLG69,21,7,MLG69,576,54,0,276,57.75983904674649,0.100277498345046
156,156,156,156,156,1-8634,7,11,1-8634,10,1,0,0,1.0,0.1
493,493,493,493,493,1-1836,11,2,1-1836,20,2,0,0,2.0,0.1
240,240,240,240,240,MLG33,11,2,MLG33,20,2,0,0,2.0,0.1
398,398,398,398,398,1-0303,3,20,1-0303,212,21,0,6,21.08173563145101,0.0994421492049576
434,434,434,434,434,MLG59,3,20,MLG59,71,7,0,2,7.02724521048367,0.09897528465469958
424,424,424,424,424,1-4700,14,4,1-4700,31,3,0,5,3.0681130262091756,0.09897138794223147
469,469,469,469,469,1-8578,7,11,1-8578,11,1,0,6,1.0817356314510107,0.09833960285918279
411,411,411,411,411,MLG15,17,10,MLG15,105,10,0,8,10.108980841934681,0.09627600801842554
534,534,534,534,534,1-9457,19,14,1-9457,11,1,0,3,1.0408678157255054,0.09462434688413685
324,324,324,324,324,1-6734,6,8,1-6734,44,4,0,10,4.136226052418351,0.09400513755496252
67,67,67,67,67,1-7481,18,5,1-7481,33,3,0,5,3.0681130262091756,0.09297312200633866
422,422,422,422,422,1-6878,20,1,1-6878,167,15,0,34,15.463168578222394,0.09259382382169098
391,391,391,391,391,MLG30,20,1,MLG30,208,19,0,19,19.258829499594867,0.09259052644035994
0,0,0,0,0,72-0103,18,5,72-0103,71,6,0,41,6.55852681491524,0.09237361711148225
370,370,370,370,370,MLG62,14,4,MLG62,525,45,0,245,48.337538284249604,0.09207150149380877
253,253,253,253,253,1-4649,18,5,1-4649,244,22,0,32,22.435923367738724,0.09195050560548658
400,400,400,400,400,1-18709,3,20,1-18709,33,3,0,2,3.0272452104836702,0.09173470334799001
458,458,458,458,458,1-7182,8,16,1-7182,22,2,0,1,2.013622605241835,0.09152830023826523
100,100,100,100,100,1-19598,1,9,1-19598,11,1,0,0,1.0,0.09090909090909091
108,108,108,108,108,1-9731,10,15,1-9731,11,1,0,0,1.0,0.09090909090909091
290,290,290,290,290,1-8341,18,5,1-8341,197,17,0,66,17.899091945961118,0.09085833475107166
376,376,376,376,376,1-7874,18,5,1-7874,258,22,0,103,23.403128339909017,0.09070979976708922
441,441,441,441,441,1-19166,18,5,1-19166,45,4,0,4,4.0544904209673405,0.09009978713260756
214,214,214,214,214,1-0053,5,3,1-0053,142,12,0,53,12.721998077817261,0.08959153575927649
510,510,510,510,510,1-3206,7,11,1-3206,45,4,0,2,4.02724521048367,0.08949433801074823
126,126,126,126,126,1-8488,6,8,1-8488,23,2,0,4,2.0544904209673405,0.0893256704768409
63,63,63,63,63,1-7066,5,3,1-7066,23,2,0,3,2.0408678157255054,0.08873338329241327
330,330,330,330,330,1-4531,18,5,1-4531,94,8,0,12,8.163471262902021,0.08684543896704278
96,96,96,96,96,MLG37,1,9,MLG37,116,10,0,5,10.068113026209176,0.08679407781214807
369,369,369,369,369,1-6594,11,2,1-6594,70,6,0,0,6.0,0.08571428571428572
338,338,338,338,338,1-6296,20,1,1-6296,254,21,0,46,21.626639841124415,0.08514425134300951
435,435,435,435,435,1-9610,12,12,1-9610,49,4,0,12,4.163471262902021,0.08496880128371473
309,309,309,309,309,1-3516,16,17,1-3516,156,13,0,16,13.217961683869362,0.08473052361454719
105,105,105,105,105,1-1258,6,8,1-1258,435,36,0,53,36.72199807781726,0.0844183863857868
449,449,449,449,449,1-1935,5,3,1-1935,12,1,0,0,1.0,0.08333333333333333
118,118,118,118,118,1-6543,4,21,1-6543,12,1,0,0,1.0,0.08333333333333333
36,36,36,36,36,1-2714,7,11,1-2714,61,5,0,2,5.02724521048367,0.08241385590956836
157,157,157,157,157,1-6061,5,3,1-6061,40,3,0,17,3.231584289111197,0.08078960722777992
97,97,97,97,97,1-9237,12,12,1-9237,38,3,0,4,3.0544904209673405,0.0803813268675616
176,176,176,176,176,1-8042,7,11,1-8042,52,4,0,9,4.122603447176516,0.07928083552262531
456,456,456,456,456,1-8186,17,10,1-8186,26,2,0,0,2.0,0.07692307692307693
207,207,207,207,207,1-7058,2,18,1-7058,80,6,0,8,6.108980841934681,0.07636226052418352
348,348,348,348,348,1-17758,19,14,1-17758,40,3,0,3,3.0408678157255054,0.07602169539313763
332,332,332,332,332,MLG78,4,21,MLG78,80,6,0,4,6.0544904209673405,0.07568113026209175
454,454,454,454,454,1-0272,16,17,1-0272,111,8,0,28,8.381432946771383,0.07550840492586831
443,443,443,443,443,1-3447,18,5,1-3447,110,8,0,14,8.190716473385692,0.07446105884896083
29,29,29,29,29,1-18735,5,3,1-18735,27,2,0,0,2.0,0.07407407407407407
10,10,10,10,10,1-7964,20,1,1-7964,202,14,0,48,14.653885051608086,0.07254398540400042
173,173,173,173,173,1-9588,9,6,1-9588,14,1,0,1,1.0136226052418351,0.07240161466013108
279,279,279,279,279,MLG43,4,21,MLG43,14,1,0,0,1.0,0.07142857142857142
386,386,386,386,386,MLG68,9,6,MLG68,642,44,0,125,45.70282565522939,0.07118820195518596
520,520,520,520,520,1-2034,5,3,1-2034,16,1,0,10,1.1362260524183512,0.07101412827614695
267,267,267,267,267,1-6181,20,1,1-6181,659,44,0,130,45.770938681438565,0.06945514215696293
205,205,205,205,205,1-8018,2,18,1-8018,58,4,0,2,4.02724521048367,0.06943526224971845
104,104,104,104,104,1-8267,16,17,1-8267,133,9,0,9,9.122603447176516,0.06859100336222944
185,185,185,185,185,1-8906,1,9,1-8906,15,1,0,2,1.0272452104836702,0.06848301403224469
342,342,342,342,342,MLG65,17,10,MLG65,201,12,0,118,13.607467418536544,0.06769884287829127
423,423,423,423,423,1-7122,12,12,1-7122,197,12,0,97,13.321392708458006,0.06762128278405079
359,359,359,359,359,1-4417,20,1,1-4417,151,10,0,13,10.177093868143857,0.06739797263671428
418,418,418,418,418,1-6216,1,9,1-6216,45,3,0,0,3.0,0.06666666666666667
495,495,495,495,495,MLG08,2,18,MLG08,107,7,0,4,7.0544904209673405,0.06592981701838636
498,498,498,498,498,1-19915,6,8,1-19915,62,4,0,5,4.068113026209176,0.06561472622918026
366,366,366,366,366,1-5163,2,18,1-5163,16,1,0,3,1.0408678157255054,0.06505423848284408
39,39,39,39,39,1-7467,7,11,1-7467,64,4,0,11,4.149848657660186,0.06484138527594041
43,43,43,43,43,1-8705,3,20,1-8705,48,3,0,8,3.108980841934681,0.06477043420697252
270,270,270,270,270,1-1390,4,21,1-1390,98,6,0,25,6.340565131045878,0.06469964419434569
83,83,83,83,83,1-18423,21,7,1-18423,47,3,0,2,3.0272452104836702,0.06440947256348234
80,80,80,80,80,1-9115,17,10,1-9115,16,1,0,2,1.0272452104836702,0.06420282565522939
98,98,98,98,98,1-8127,3,20,1-8127,32,2,0,3,2.0408678157255054,0.06377711924142204
84,84,84,84,84,1-18714,11,2,1-18714,32,2,0,3,2.0408678157255054,0.06377711924142204
335,335,335,335,335,1-8910,18,5,1-8910,137,8,0,38,8.517658999189734,0.06217269342474259
239,239,239,239,239,1-7042,16,17,1-7042,117,7,0,18,7.245206894353032,0.061924845250880614
148,148,148,148,148,1-0001,7,11,1-0001,17,1,0,3,1.0408678157255054,0.06122751857208855
40,40,40,40,40,1-7722,8,16,1-7722,60,3,0,48,3.6538850516080856,0.060898084193468094
203,203,203,203,203,1-1250,2,18,1-1250,34,2,0,5,2.0681130262091756,0.06082685371203458
42,42,42,42,42,1-1207,4,21,1-1207,66,4,0,1,4.013622605241835,0.06081246371578538
350,350,350,350,350,1-2282,4,21,1-2282,219,13,0,11,13.149848657660186,0.06004497103954423
409,409,409,409,409,1-9645,2,18,1-9645,69,3,0,81,4.1034310245886445,0.05947001484911079
452,452,452,452,452,1-8529,10,15,1-8529,56,3,0,19,3.2588294995948672,0.05819338392133692
383,383,383,383,383,1-8551,17,10,1-8551,38,2,0,12,2.1634712629020214,0.0569334542868953
145,145,145,145,145,MLG06,2,18,MLG06,18,1,0,1,1.0136226052418351,0.05631236695787973
134,134,134,134,134,1-9465,1,9,1-9465,18,1,0,1,1.0136226052418351,0.05631236695787973
431,431,431,431,431,1-7614,4,21,1-7614,72,4,0,2,4.02724521048367,0.055933961256717644
85,85,85,85,85,1-8084,5,3,1-8084,82,4,0,43,4.58577202539891,0.05592404909023061
494,494,494,494,494,1-3265,3,20,1-3265,19,1,0,2,1.0272452104836702,0.05406553739387738
37,37,37,37,37,1-5508,7,11,1-5508,38,2,0,2,2.0272452104836702,0.0533485581706229
143,143,143,143,143,1-8928,6,8,1-8928,39,2,0,2,2.0272452104836702,0.05198064642265821
500,500,500,500,500,1-0292,3,20,1-0292,99,5,0,5,5.068113026209176,0.05119306087079975
160,160,160,160,160,1-19813,2,18,1-19813,20,1,0,1,1.0136226052418351,0.050681130262091756
291,291,291,291,291,MLG02,20,1,MLG02,320,15,0,77,16.048940603621304,0.050152939386316576
12,12,12,12,12,MLG84,2,18,MLG84,63,3,0,7,3.095358236692846,0.049132670423695964
11,11,11,11,11,1-9722,1,9,1-9722,22,1,0,4,1.0544904209673405,0.04793138277124275
33,33,33,33,33,1-7991,1,9,1-7991,46,2,0,6,2.0817356314510107,0.04525512242284806
365,365,365,365,365,MLG48,4,21,MLG48,159,7,0,0,7.0,0.0440251572327044
159,159,159,159,159,1-10696,1,9,1-10696,24,1,0,4,1.0544904209673405,0.04393710087363919
55,55,55,55,55,1-8095,3,20,1-8095,46,2,0,0,2.0,0.043478260869565216
59,59,59,59,59,1-9331,1,9,1-9331,25,1,0,1,1.0136226052418351,0.0405449042096734
509,509,509,509,509,1-18935,18,5,1-18935,30,1,0,12,1.1634712629020214,0.03878237543006738
298,298,298,298,298,1-7019,20,1,1-7019,107,4,0,6,4.081735631451011,0.03814706197617767
31,31,31,31,31,1-8938,5,3,1-8938,30,1,0,9,1.122603447176516,0.037420114905883865
293,293,293,293,293,1-8066,20,1,1-8066,86,3,0,16,3.217961683869362,0.03741815911476002
163,163,163,163,163,1-9137,17,10,1-9137,111,4,0,6,4.081735631451011,0.03677239307613523
308,308,308,308,308,1-6743,3,20,1-6743,58,2,0,1,2.013622605241835,0.034717631124859226
72,72,72,72,72,1-9614,5,3,1-9614,30,1,0,3,1.0408678157255054,0.034695593857516846
467,467,467,467,467,1-13247,3,20,1-13247,29,1,0,0,1.0,0.034482758620689655
78,78,78,78,78,1-4088,18,5,1-4088,30,1,0,0,1.0,0.03333333333333333
413,413,413,413,413,1-8314,10,15,1-8314,36,1,0,14,1.1907164733856916,0.03307545759404699
79,79,79,79,79,1-9739,12,12,1-9739,31,1,0,0,1.0,0.03225806451612903
137,137,137,137,137,1-1972,10,15,1-1972,32,1,0,2,1.0272452104836702,0.032101412827614695
394,394,394,394,394,1-2423,20,1,1-2423,79,2,0,30,2.4086781572550535,0.030489596927279157
24,24,24,24,24,1-7140,20,1,1-7140,397,11,0,57,11.776488498784602,0.029663698989381867
190,190,190,190,190,1-2382,4,21,1-2382,139,4,0,3,4.040867815725505,0.029070991480039606
129,129,129,129,129,1-2573,3,20,1-2573,37,1,0,2,1.0272452104836702,0.027763384067126223
61,61,61,61,61,1-7341,4,21,1-7341,110,3,0,0,3.0,0.02727272727272727
256,256,256,256,256,1-9277,18,5,1-9277,48,1,0,22,1.2996973153203726,0.027077027402507763
410,410,410,410,410,MLG12,3,20,MLG12,146,3,0,54,3.7356206830590963,0.025586443034651345
41,41,41,41,41,1-7509,9,6,1-7509,40,1,0,1,1.0136226052418351,0.025340565131045878
128,128,128,128,128,1-19286,4,21,1-19286,40,1,0,1,1.0136226052418351,0.025340565131045878
385,385,385,385,385,1-6974,4,21,1-6974,207,5,0,11,5.149848657660186,0.02487849593072554
23,23,23,23,23,1-2025,1,9,1-2025,41,1,0,0,1.0,0.024390243902439025
372,372,372,372,372,1-6916,4,21,1-6916,43,1,0,0,1.0,0.023255813953488372
50,50,50,50,50,1-8174,2,18,1-8174,45,1,0,0,1.0,0.022222222222222223
196,196,196,196,196,1-9646,15,13,1-9646,105,2,0,5,2.0681130262091756,0.01969631453532548
195,195,195,195,195,1-2670,9,6,1-2670,104,2,0,3,2.0408678157255054,0.019623728997360628
111,111,111,111,111,1-19897,3,20,1-19897,53,1,0,2,1.0272452104836702,0.019381985103465477
125,125,125,125,125,1-8622,3,20,1-8622,54,1,0,3,1.0408678157255054,0.01927532992084269
188,188,188,188,188,1-20167,4,21,1-20167,56,1,0,4,1.0544904209673405,0.01883018608870251
76,76,76,76,76,1-8541,18,5,1-8541,232,4,0,14,4.190716473385692,0.018063433074938327
395,395,395,395,395,1-6787,4,21,1-6787,56,1,0,0,1.0,0.017857142857142856
52,52,52,52,52,72-12387,16,17,72-12387,71,1,0,7,1.0953582366928458,0.015427580798490785
56,56,56,56,56,1-5877,2,18,1-5877,79,0,0,55,0.7492432883009315,0.009484092256973815
564,564,564,564,564,1-9034,7,11,1-9034,3,0,0,2,0.027245210483670235,0.009081736827890078
48,48,48,48,48,1-0405,5,3,1-0405,64,0,0,40,0.5449042096734047,0.008514128276146948
545,545,545,545,545,1-19567,1,9,1-19567,2,0,0,1,0.013622605241835117,0.006811302620917559
550,550,550,550,550,1-19568,4,21,1-19568,2,0,0,1,0.013622605241835117,0.006811302620917559
462,462,462,462,462,1-1183,13,23,1-1183,45,0,0,22,0.2996973153203726,0.006659940340452724
60,60,60,60,60,1-18202,2,18,1-18202,23,0,0,11,0.1498486576601863,0.006515159028703752
511,511,511,511,511,1-9697,6,8,1-9697,20,0,0,9,0.12260344717651606,0.006130172358825803
496,496,496,496,496,1-3176,1,9,1-3176,3,0,0,1,0.013622605241835117,0.004540868413945039
502,502,502,502,502,1-20012,5,3,1-20012,12,0,0,4,0.05449042096734047,0.004540868413945039
307,307,307,307,307,1-5530,18,5,1-5530,7,0,0,2,0.027245210483670235,0.003892172926238605
210,210,210,210,210,1-7842,17,10,1-7842,21,0,0,6,0.0817356314510107,0.003892172926238605
417,417,417,417,417,1-10451,4,21,1-10451,46,0,0,12,0.1634712629020214,0.003553723106565683
175,175,175,175,175,1-4910,10,15,1-4910,4,0,0,1,0.013622605241835117,0.0034056513104587793
204,204,204,204,204,1-9733,1,9,1-9733,4,0,0,1,0.013622605241835117,0.0034056513104587793
230,230,230,230,230,1-3089,5,3,1-3089,16,0,0,4,0.05449042096734047,0.0034056513104587793
468,468,468,468,468,1-6228,13,23,1-6228,48,0,0,12,0.1634712629020214,0.0034056513104587793
563,563,563,563,563,1-21192,5,3,1-21192,4,0,0,1,0.013622605241835117,0.0034056513104587793
17,17,17,17,17,1-18603,15,13,1-18603,19,0,0,4,0.05449042096734047,0.0028679168930179195
535,535,535,535,535,1-5990,5,3,1-5990,5,0,0,1,0.013622605241835117,0.0027245210483670236
135,135,135,135,135,1-9712,2,18,1-9712,10,0,0,2,0.027245210483670235,0.0027245210483670236
275,275,275,275,275,1-3216,15,13,1-3216,5,0,0,1,0.013622605241835117,0.0027245210483670236
75,75,75,75,75,1-8401,3,20,1-8401,57,0,0,11,0.1498486576601863,0.0026289238185997596
225,225,225,225,225,1-9650,13,23,1-9650,25,0,0,4,0.05449042096734047,0.0021796168386936186
401,401,401,401,401,1-7204,9,6,1-7204,26,0,0,4,0.05449042096734047,0.0020957854218207872
110,110,110,110,110,72-18936,8,16,72-18936,20,0,0,3,0.04086781572550535,0.0020433907862752675
482,482,482,482,482,1-4390,18,5,1-4390,45,0,0,5,0.06811302620917559,0.0015136228046483463
35,35,35,35,35,1-2869,3,20,1-2869,9,0,0,1,0.013622605241835117,0.0015136228046483463
539,539,539,539,539,1-9436,3,20,1-9436,21,0,0,2,0.027245210483670235,0.0012973909754128684
93,93,93,93,93,1-20003,2,18,1-20003,21,0,0,2,0.027245210483670235,0.0012973909754128684
73,73,73,73,73,1-5355,13,23,1-5355,53,0,0,5,0.06811302620917559,0.0012851514379089734
16,16,16,16,16,1-9955,2,18,1-9955,60,0,0,5,0.06811302620917559,0.0011352171034862597
336,336,336,336,336,1-1827,13,23,1-1827,24,0,0,2,0.027245210483670235,0.0011352171034862597
477,477,477,477,477,1-9055,13,23,1-9055,12,0,0,1,0.013622605241835117,0.0011352171034862597
397,397,397,397,397,1-9808,13,23,1-9808,74,0,0,6,0.0817356314510107,0.0011045355601487933
437,437,437,437,437,1-6980,13,23,1-6980,128,0,0,10,0.13622605241835117,0.0010642660345183685
146,146,146,146,146,1-7453,1,9,1-7453,13,0,0,1,0.013622605241835117,0.0010478927109103936
242,242,242,242,242,1-20791,14,4,1-20791,13,0,0,1,0.013622605241835117,0.0010478927109103936
532,532,532,532,532,1-19447,3,20,1-19447,15,0,0,1,0.013622605241835117,0.0009081736827890078
320,320,320,320,320,MLG13,13,23,MLG13,140,0,0,9,0.12260344717651606,0.0008757389084036861
457,457,457,457,457,1-8503,16,17,1-8503,16,0,0,1,0.013622605241835117,0.0008514128276146948
276,276,276,276,276,1-9495,13,23,1-9495,18,0,0,1,0.013622605241835117,0.0007568114023241731
123,123,123,123,123,MLG55,13,23,MLG55,92,0,0,5,0.06811302620917559,0.0007403589805345173
198,198,198,198,198,1-9839,1,9,1-9839,20,0,0,1,0.013622605241835117,0.0006811302620917559
27,27,27,27,27,1-18409,13,23,1-18409,22,0,0,1,0.013622605241835117,0.0006192093291743236
101,101,101,101,101,1-9892,13,23,1-9892,22,0,0,1,0.013622605241835117,0.0006192093291743236
199,199,199,199,199,MLG39,3,20,MLG39,23,0,0,1,0.013622605241835117,0.0005922871844276138
399,399,399,399,399,MLG60,13,23,MLG60,47,0,0,2,0.027245210483670235,0.0005796853294397922
45,45,45,45,45,1-9444,3,20,1-9444,24,0,0,1,0.013622605241835117,0.0005676085517431299
389,389,389,389,389,1-0278,13,23,1-0278,79,0,0,3,0.04086781572550535,0.0005173141231076627
21,21,21,21,21,1-3519,1,9,1-3519,27,0,0,1,0.013622605241835117,0.0005045409348827821
174,174,174,174,174,MLG38,3,20,MLG38,77,0,0,2,0.027245210483670235,0.0003538339023853277
453,453,453,453,453,1-8397,4,21,1-8397,51,0,0,1,0.013622605241835117,0.00026710990670264934
491,491,491,491,491,MLG09,13,23,MLG09,125,0,0,1,0.013622605241835117,0.00010898084193468094
70,70,70,70,70,1-2584,10,15,1-2584,36,0,0,0,0.0,0.0
543,543,543,543,543,1-5803,4,21,1-5803,15,0,0,0,0.0,0.0
20,20,20,20,20,1-5167,2,18,1-5167,24,0,0,0,0.0,0.0
18,18,18,18,18,1-3521,4,21,1-3521,22,0,0,0,0.0,0.0
546,546,546,546,546,1-7527,1,9,1-7527,1,0,0,0,0.0,0.0
69,69,69,69,69,1-18498,6,8,1-18498,13,0,0,0,0.0,0.0
32,32,32,32,32,1-0022,1,9,1-0022,18,0,0,0,0.0,0.0
28,28,28,28,28,1-10071,15,13,1-10071,30,0,0,0,0.0,0.0
34,34,34,34,34,1-6642,5,3,1-6642,36,0,0,0,0.0,0.0
38,38,38,38,38,1-2104,1,9,1-2104,36,0,0,0,0.0,0.0
561,561,561,561,561,1-9455,1,9,1-9455,2,0,0,0,0.0,0.0
186,186,186,186,186,72-11994,2,18,72-11994,8,0,0,0,0.0,0.0
521,521,521,521,521,1-19549,13,23,1-19549,29,0,0,0,0.0,0.0
9,9,9,9,9,1-8020,9,6,1-8020,56,0,0,0,0.0,0.0
556,556,556,556,556,1-10951,1,9,1-10951,1,0,0,0,0.0,0.0
6,6,6,6,6,1-8021,2,18,1-8021,58,0,0,0,0.0,0.0
559,559,559,559,559,1-5914,4,21,1-5914,3,0,0,0,0.0,0.0
555,555,555,555,555,1-3646,1,9,1-3646,7,0,0,0,0.0,0.0
178,178,178,178,178,1-7525,9,6,1-7525,6,0,0,0,0.0,0.0
181,181,181,181,181,1-8641,20,1,1-8641,30,0,0,0,0.0,0.0
193,193,193,193,193,1-9553,13,23,1-9553,23,0,0,0,0.0,0.0
142,142,142,142,142,P-16454,9,6,P-16454,8,0,0,0,0.0,0.0
165,165,165,165,165,1-7721,20,1,1-7721,20,0,0,0,0.0,0.0
177,177,177,177,177,1-10948,14,4,1-10948,2,0,0,0,0.0,0.0
180,180,180,180,180,1-0037,13,23,1-0037,35,0,0,0,0.0,0.0
194,194,194,194,194,1-9253,4,21,1-9253,24,0,0,0,0.0,0.0
229,229,229,229,229,1-4361,13,23,1-4361,10,0,0,0,0.0,0.0
222,222,222,222,222,1-4149,13,23,1-4149,16,0,0,0,0.0,0.0
212,212,212,212,212,1-10922,4,21,1-10922,1,0,0,0,0.0,0.0
439,439,439,439,439,MLG72,3,20,MLG72,9,0,0,0,0.0,0.0
252,252,252,252,252,1-21195,3,20,1-21195,1,0,0,0,0.0,0.0
262,262,262,262,262,1-8623,10,15,1-8623,5,0,0,0,0.0,0.0
264,264,264,264,264,P-0009,7,11,P-0009,7,0,0,0,0.0,0.0
266,266,266,266,266,1-2103,13,23,1-2103,26,0,0,0,0.0,0.0
425,425,425,425,425,1-6006,13,23,1-6006,57,0,0,0,0.0,0.0
147,147,147,147,147,1-17657,10,15,1-17657,8,0,0,0,0.0,0.0
158,158,158,158,158,1-7599,8,16,1-7599,3,0,0,0,0.0,0.0
107,107,107,107,107,1-6971,1,9,1-6971,10,0,0,0,0.0,0.0
112,112,112,112,112,1-10698,1,9,1-10698,6,0,0,0,0.0,0.0
120,120,120,120,120,1-10232,10,15,1-10232,5,0,0,0,0.0,0.0
115,115,115,115,115,1-3178,1,9,1-3178,6,0,0,0,0.0,0.0
119,119,119,119,119,1-5929,1,9,1-5929,4,0,0,0,0.0,0.0
274,274,274,274,274,1-0033,4,21,1-0033,10,0,0,0,0.0,0.0
325,325,325,325,325,1-19924,13,23,1-19924,1,0,0,0,0.0,0.0
323,323,323,323,323,1-3647,4,21,1-3647,5,0,0,0,0.0,0.0
317,317,317,317,317,1-10978,14,4,1-10978,1,0,0,0,0.0,0.0
554,554,554,554,554,1-10444,5,3,1-10444,8,0,0,0,0.0,0.0
306,306,306,306,306,1-18377,16,17,1-18377,14,0,0,0,0.0,0.0
280,280,280,280,280,1-7608,10,15,1-7608,4,0,0,0,0.0,0.0
297,297,297,297,297,1-8352,2,18,1-8352,1,0,0,0,0.0,0.0
90,90,90,90,90,1-19222,14,4,1-19222,15,0,0,0,0.0,0.0
235,235,235,235,235,1-8113,13,23,1-8113,9,0,0,0,0.0,0.0
249,249,249,249,249,1-6931,17,10,1-6931,1,0,0,0,0.0,0.0
82,82,82,82,82,1-17645,2,18,1-17645,9,0,0,0,0.0,0.0
287,287,287,287,287,1-9836,1,9,1-9836,5,0,0,0,0.0,0.0
284,284,284,284,284,1-4136,3,20,1-4136,5,0,0,0,0.0,0.0
54,54,54,54,54,1-8125,9,6,1-8125,21,0,0,0,0.0,0.0
565,565,565,565,565,1-19927,15,13,1-19927,1,0,0,0,0.0,0.0
