Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
152,152,152,152,152,152,1-10038,5,1-10038,4,76,1,0,14,12.933449029922485,0.1701769609200327
148,148,148,148,148,148,1-0278,23,1-0278,22,79,10,0,4,13.409556865692139,0.16974122614800174
105,105,105,105,105,105,1-7042,5,1-7042,4,117,7,0,15,19.78583824634552,0.16910972860124376
438,438,438,438,438,438,1-5163,20,1-5163,16,16,1,0,2,2.7047784328460693,0.16904865205287933
440,440,440,440,440,440,1-2034,20,1-2034,16,16,1,0,2,2.7047784328460693,0.16904865205287933
305,305,305,305,305,305,1-8127,7,1-8127,6,32,2,0,4,5.409556865692139,0.16904865205287933
226,226,226,226,226,226,1-4634,3,1-4634,1,48,3,0,6,8.114335298538208,0.16904865205287933
94,94,94,94,94,94,1-1005,10,1-1005,18,125,10,0,13,21.08105981349945,0.1686484785079956
135,135,135,135,135,135,MLG07,5,MLG07,4,90,4,0,13,15.08105981349945,0.167567331261105
191,191,191,191,191,191,MLG44,23,MLG44,22,59,9,0,1,9.852389216423035,0.16698964773598363
19,19,19,19,19,19,1-7863,17,1-7863,13,351,21,0,44,58.505125522613525,0.16668126929519522
523,523,523,523,523,523,1-3175,3,1-3175,1,6,1,0,0,1.0,0.16666666666666666
411,411,411,411,411,411,1-8124,16,1-8124,11,18,3,0,0,3.0,0.16666666666666666
519,519,519,519,519,519,1-10762,19,1-10762,17,6,1,0,0,1.0,0.16666666666666666
190,190,190,190,190,190,1-7819,1,1-7819,7,59,3,0,8,9.819113731384277,0.1664256564641403
24,24,24,24,24,24,1-3535,20,1-3535,16,315,25,0,32,52.27645492553711,0.16595699976360986
289,289,289,289,289,289,1-5549,23,1-5549,22,35,4,0,2,5.704778432846069,0.1629936695098877
147,147,147,147,147,147,1-2423,3,1-2423,1,79,0,0,15,12.78583824634552,0.1618460537512091
220,220,220,220,220,220,MLG35,23,MLG35,2,49,7,0,1,7.852389216423035,0.1602528411514905
435,435,435,435,435,435,1-4494,24,1-4494,23,16,0,0,3,2.557167649269104,0.159822978079319
83,83,83,83,83,83,MLG13,23,MLG13,22,140,12,0,12,22.228670597076416,0.15877621855054583
183,183,183,183,183,183,1-19915,17,1-19915,13,62,3,0,8,9.819113731384277,0.15837280211910124
204,204,204,204,204,204,1-8576,3,1-8576,1,55,1,0,9,8.671502947807312,0.15766368996013294
377,377,377,377,377,377,1-9892,20,1-9892,16,22,0,0,4,3.4095568656921387,0.15497985753146085
150,150,150,150,150,150,1-3083,1,1-3083,7,78,1,0,13,12.08105981349945,0.15488538222435194
295,295,295,295,295,295,1-1942,24,1-1942,23,34,1,0,5,5.261946082115173,0.154763120062211
168,168,168,168,168,168,MLG45,24,MLG45,23,70,4,0,8,10.819113731384277,0.15455876759120396
359,359,359,359,359,359,1-7839,8,1-7839,20,24,2,0,2,3.7047784328460693,0.1543657680352529
468,468,468,468,468,468,1-9946,17,1-9946,12,12,1,0,1,1.8523892164230347,0.1543657680352529
470,470,470,470,470,470,1-9055,9,1-9055,19,12,1,0,1,1.8523892164230347,0.1543657680352529
221,221,221,221,221,221,1-4355,23,1-4355,22,49,5,0,3,7.557167649269104,0.15422791120957355
70,70,70,70,70,70,1-1224,20,1-1224,10,151,18,0,6,23.114335298538208,0.1530750682022398
330,330,330,330,330,330,1-9818,5,1-9818,4,28,0,0,5,4.261946082115173,0.1522123600755419
328,328,328,328,328,328,1-9110,5,1-9110,4,29,1,0,4,4.409556865692139,0.15205368502386685
417,417,417,417,417,417,1-5425,24,1-5425,23,17,0,0,3,2.557167649269104,0.15042162642759435
117,117,117,117,117,117,1-7019,20,1-7019,16,107,5,0,13,16.08105981349945,0.150290278630836
266,266,266,266,266,266,1-9496,18,1-9496,12,39,5,0,1,5.852389216423035,0.15006126195956498
123,123,123,123,123,123,1-11350,2,1-11350,3,100,15,0,0,15.0,0.15
400,400,400,400,400,400,1-8646,16,1-8646,11,20,3,0,0,3.0,0.15
316,316,316,316,316,316,1-8181,19,1-8181,17,30,1,0,4,4.409556865692139,0.1469852288564046
116,116,116,116,116,116,MLG08,9,MLG08,19,107,8,0,9,15.671502947807312,0.14646264437203096
270,270,270,270,270,270,1-9651,23,1-9651,22,38,3,0,3,5.557167649269104,0.1462412539281343
230,230,230,230,230,230,1-9345,1,1-9345,7,47,0,0,8,6.819113731384277,0.14508752619966547
202,202,202,202,202,202,1-6787,8,1-6787,20,56,3,0,6,8.114335298538208,0.1448988446167537
17,17,17,17,17,17,1-7004,8,1-7004,20,381,9,0,54,55.02901768684387,0.14443311728830413
57,57,57,57,57,57,MLG75,24,MLG75,23,185,19,0,9,26.671502947807312,0.14417028620436384
514,514,514,514,514,514,P-0009,20,P-0009,16,7,1,0,0,1.0,0.14285714285714285
398,398,398,398,398,398,1-20047,10,1-20047,18,20,2,0,1,2.8523892164230347,0.14261946082115173
107,107,107,107,107,107,MLG37,1,MLG37,7,116,2,0,17,16.49061667919159,0.1421604886137206
186,186,186,186,186,186,1-19004,3,1-19004,1,60,0,0,10,8.523892164230347,0.1420648694038391
475,475,475,475,475,475,1-4499,18,1-4499,12,12,0,0,2,1.7047784328460693,0.1420648694038391
524,524,524,524,524,524,1-7525,18,1-7525,12,6,0,0,1,0.8523892164230347,0.1420648694038391
50,50,50,50,50,50,1-7964,3,1-7964,1,202,8,0,24,28.457341194152832,0.1408779267037269
246,246,246,246,246,246,1-6538,13,1-6538,8,44,1,0,6,6.114335298538208,0.13896216587586838
139,139,139,139,139,139,MLG11,8,MLG11,20,87,1,0,13,12.08105981349945,0.1388627564770052
291,291,291,291,291,291,1-0037,17,1-0037,13,35,4,0,1,4.852389216423035,0.13863969189780098
293,293,293,293,293,293,1-1250,6,1-1250,5,34,3,0,2,4.704778432846069,0.13837583626017852
184,184,184,184,184,184,1-2701,1,1-2701,7,61,5,0,4,8.409556865692139,0.13786158796216622
378,378,378,378,378,378,1-9518,23,1-9518,1,22,3,0,0,3.0,0.13636363636363635
56,56,56,56,56,56,1-8427,14,1-8427,9,189,12,0,16,25.638227462768555,0.1356519971575056
393,393,393,393,393,393,1-6718,20,1-6718,16,20,1,0,2,2.7047784328460693,0.13523892164230347
74,74,74,74,74,74,1-8074,20,1-8074,16,145,16,0,4,19.40955686569214,0.13385901286684235
301,301,301,301,301,301,1-8400,20,1-8400,16,33,1,0,4,4.409556865692139,0.1336229353240042
27,27,27,27,27,27,1-1608,6,1-1608,5,307,21,0,23,40.6049519777298,0.13226368722387555
59,59,59,59,59,59,1-8573,16,1-8573,11,184,14,0,12,24.228670597076416,0.1316775575928066
462,462,462,462,462,462,1-4052,24,1-4052,23,13,0,0,2,1.7047784328460693,0.13113680252662072
63,63,63,63,63,63,1-3052,24,1-3052,23,166,13,0,10,21.523892164230347,0.12966200098933944
386,386,386,386,386,386,1-4855,6,1-4855,5,22,2,0,1,2.8523892164230347,0.12965405529195612
392,392,392,392,392,392,MLG33,20,MLG33,16,20,0,0,3,2.557167649269104,0.1278583824634552
86,86,86,86,86,86,1-8910,6,1-8910,5,137,2,0,18,17.343005895614624,0.1265912839095958
510,510,510,510,510,510,1-10444,8,1-10444,20,8,1,0,0,1.0,0.125
432,432,432,432,432,432,1-3089,12,1-3089,3,16,2,0,0,2.0,0.125
162,162,162,162,162,162,1-7614,15,1-7614,8,72,3,0,7,8.966724514961243,0.12453784048557281
72,72,72,72,72,72,1-9497,10,1-9497,18,150,11,0,9,18.671502947807312,0.12447668631871542
268,268,268,268,268,268,1-8493,17,1-8493,13,38,3,0,2,4.704778432846069,0.1238099587591071
133,133,133,133,133,133,MLG53,6,MLG53,5,91,7,0,5,11.261946082115173,0.12375764925401289
445,445,445,445,445,445,1-5654,5,1-5654,6,15,1,0,1,1.8523892164230347,0.12349261442820231
242,242,242,242,242,242,1-3206,1,1-3206,7,45,3,0,3,5.557167649269104,0.12349261442820231
276,276,276,276,276,276,1-2573,1,1-2573,7,37,2,0,3,4.557167649269104,0.1231666932234893
283,283,283,283,283,283,1-6909,20,1-6909,15,36,1,0,4,4.409556865692139,0.12248769071367052
285,285,285,285,285,285,1-9887,3,1-9887,1,36,1,0,4,4.409556865692139,0.12248769071367052
512,512,512,512,512,512,1-5799,7,1-5799,13,7,0,0,1,0.8523892164230347,0.12176988806043353
454,454,454,454,454,454,1-5913,24,1-5913,1,14,0,0,2,1.7047784328460693,0.12176988806043353
513,513,513,513,513,513,1-5530,17,1-5530,13,7,0,0,1,0.8523892164230347,0.12176988806043353
236,236,236,236,236,236,1-9794,20,1-9794,16,46,3,0,3,5.557167649269104,0.1208079923754153
121,121,121,121,121,121,1-9333,20,1-9333,16,102,8,0,5,12.261946082115173,0.12021515766779582
32,32,32,32,32,32,1-7874,5,1-7874,4,258,2,0,34,30.98123335838318,0.12008229983869449
81,81,81,81,81,81,1-7682,24,1-7682,23,141,4,0,15,16.78583824634552,0.11904849820103205
319,319,319,319,319,319,1-18935,6,1-18935,5,30,1,0,3,3.557167649269104,0.1185722549756368
179,179,179,179,179,179,1-7467,16,1-7467,11,64,5,0,3,7.557167649269104,0.11808074451982975
42,42,42,42,42,42,1-8541,5,1-8541,4,232,0,0,32,27.27645492553711,0.11757092640317719
6,6,6,6,6,6,MLG54,14,MLG54,9,595,52,0,20,69.0477843284607,0.11604669635035411
433,433,433,433,433,433,1-20641,8,1-20641,20,16,1,0,1,1.8523892164230347,0.11577432602643967
309,309,309,309,309,309,1-9185,12,1-9185,14,31,1,0,3,3.557167649269104,0.11474734352480981
39,39,39,39,39,39,1-9768,9,1-9768,19,241,19,0,10,27.523892164230347,0.11420702142834169
315,315,315,315,315,315,1-9614,1,1-9614,7,30,0,0,4,3.4095568656921387,0.11365189552307128
145,145,145,145,145,145,1-9491,24,1-9491,23,80,3,0,7,8.966724514961243,0.11208405643701554
218,218,218,218,218,218,1-9610,20,1-9610,16,49,2,0,4,5.409556865692139,0.11039911970800283
260,260,260,260,260,260,1-4760,1,1-4760,7,40,1,0,4,4.409556865692139,0.11023892164230346
155,155,155,155,155,155,1-8157,8,1-8157,20,75,4,0,5,8.261946082115173,0.11015928109486897
423,423,423,423,423,423,MLG46,24,MLG46,23,17,1,0,1,1.8523892164230347,0.10896407155429616
351,351,351,351,351,351,1-2324,3,1-2324,1,25,1,0,2,2.7047784328460693,0.10819113731384278
245,245,245,245,245,245,1-1183,18,1-1183,12,45,4,0,1,4.852389216423035,0.10783087147606743
92,92,92,92,92,92,1-6980,21,1-6980,15,128,12,0,2,13.70477843284607,0.10706858150660992
509,509,509,509,509,509,P-16454,5,P-16454,4,8,0,0,1,0.8523892164230347,0.10654865205287933
502,502,502,502,502,502,72-11994,15,72-11994,10,8,0,0,1,0.8523892164230347,0.10654865205287933
505,505,505,505,505,505,1-9855,18,1-9855,12,8,0,0,1,0.8523892164230347,0.10654865205287933
507,507,507,507,507,507,1-9643,12,1-9643,14,8,0,0,1,0.8523892164230347,0.10654865205287933
193,193,193,193,193,193,1-8094,5,1-8094,4,58,1,0,6,6.114335298538208,0.10541957411272772
405,405,405,405,405,405,1-9607,21,1-9607,15,19,2,0,0,2.0,0.10526315789473684
95,95,95,95,95,95,1-5626,17,1-5626,13,125,2,0,13,13.08105981349945,0.10464847850799561
414,414,414,414,414,414,MLG06,24,MLG06,23,18,1,0,1,1.8523892164230347,0.10291051202350193
76,76,76,76,76,76,1-2335,20,1-2335,16,145,7,0,9,14.671502947807312,0.10118277895039525
418,418,418,418,418,418,1-17835,6,1-17835,5,17,0,0,2,1.7047784328460693,0.1002810842850629
491,491,491,491,491,491,1-5555,24,1-5555,23,10,1,0,0,1.0,0.1
15,15,15,15,15,15,1-1580,1,1-1580,7,400,15,0,29,39.719287276268005,0.09929821819067002
128,128,128,128,128,128,1-7897,20,1-7897,16,95,6,0,4,9.409556865692139,0.09904796700728567
278,278,278,278,278,278,1-7845,20,1-7845,16,36,1,0,3,3.557167649269104,0.09881021247969733
349,349,349,349,349,349,1-8186,19,1-8186,17,26,0,0,3,2.557167649269104,0.09835260189496554
347,347,347,347,347,347,1-7204,24,1-7204,23,26,0,0,3,2.557167649269104,0.09835260189496554
401,401,401,401,401,401,1-8100,1,1-8100,13,19,1,0,1,1.8523892164230347,0.09749416928542287
287,287,287,287,287,287,1-2596,15,1-2596,10,35,0,0,4,3.4095568656921387,0.09741591044834681
497,497,497,497,497,497,MLG72,24,MLG72,23,9,0,0,1,0.8523892164230347,0.09470991293589275
407,407,407,407,407,407,1-9549,15,1-9549,10,18,0,0,2,1.7047784328460693,0.09470991293589275
409,409,409,409,409,409,1-5744,24,1-5744,23,18,0,0,2,1.7047784328460693,0.09470991293589275
498,498,498,498,498,498,1-8113,5,1-8113,4,9,0,0,1,0.8523892164230347,0.09470991293589275
496,496,496,496,496,496,1-9076,3,1-9076,1,9,0,0,1,0.8523892164230347,0.09470991293589275
273,273,273,273,273,273,1-9237,17,1-9237,13,38,1,0,3,3.557167649269104,0.09360967498076589
194,194,194,194,194,194,1-8018,23,1-8018,22,58,2,0,4,5.409556865692139,0.09326822182227826
13,13,13,13,13,13,1-1258,19,1-1258,17,435,26,0,17,40.49061667919159,0.09308187742342894
248,248,248,248,248,248,1-6217,6,1-6217,5,44,4,0,0,4.0,0.09090909090909091
214,214,214,214,214,214,1-8450,20,1-8450,16,52,3,0,2,4.704778432846069,0.09047650832396287
311,311,311,311,311,311,1-8938,20,1-8938,17,30,0,0,3,2.557167649269104,0.08523892164230347
118,118,118,118,118,118,MLG15,14,MLG15,9,105,8,0,1,8.852389216423035,0.08430846872783843
474,474,474,474,474,474,1-18004,23,1-18004,10,12,1,0,0,1.0,0.08333333333333333
90,90,90,90,90,90,1-7070,23,1-7070,22,129,9,0,2,10.70477843284607,0.08298277854919434
49,49,49,49,49,49,1-6974,18,1-6974,12,207,10,0,8,16.819113731384277,0.08125175715644578
390,390,390,390,390,390,1-20003,3,1-20003,1,21,0,0,2,1.7047784328460693,0.08117992537362236
247,247,247,247,247,247,1-6734,19,1-6734,17,44,1,0,3,3.557167649269104,0.08084471930157054
182,182,182,182,182,182,1-6647,18,1-6647,12,62,5,0,0,5.0,0.08064516129032258
362,362,362,362,362,362,1-1827,14,1-1827,9,24,1,0,1,1.8523892164230347,0.07718288401762645
181,181,181,181,181,181,MLG84,24,MLG84,23,63,4,0,1,4.852389216423035,0.07702205105433388
461,461,461,461,461,461,1-2153,18,1-2153,12,13,1,0,0,1.0,0.07692307692307693
371,371,371,371,371,371,1-6035,24,1-6035,23,23,0,0,2,1.7047784328460693,0.07412080142808997
222,222,222,222,222,222,1-8705,24,1-8705,23,48,1,0,3,3.557167649269104,0.074107659359773
114,114,114,114,114,114,1-7152,6,1-7152,5,109,8,0,0,8.0,0.07339449541284404
457,457,457,457,457,457,1-11330,12,1-11330,14,14,1,0,0,1.0,0.07142857142857142
455,455,455,455,455,455,1-18377,24,1-18377,23,14,1,0,0,1.0,0.07142857142857142
478,478,478,478,478,478,1-20012,9,1-20012,19,12,0,0,1,0.8523892164230347,0.07103243470191956
476,476,476,476,476,476,1-2178,14,1-2178,9,12,0,0,1,0.8523892164230347,0.07103243470191956
469,469,469,469,469,469,1-6543,9,1-6543,19,12,0,0,1,0.8523892164230347,0.07103243470191956
206,206,206,206,206,206,1-8544,24,1-8544,23,54,2,0,2,3.7047784328460693,0.06860700801566795
60,60,60,60,60,60,1-3068,6,1-3068,5,180,8,0,5,12.261946082115173,0.06812192267841763
459,459,459,459,459,459,1-19839,20,1-19839,16,13,0,0,1,0.8523892164230347,0.06556840126331036
267,267,267,267,267,267,1-5413,24,1-5413,23,39,0,0,3,2.557167649269104,0.06556840126331036
467,467,467,467,467,467,1-0031,13,1-0031,8,13,0,0,1,0.8523892164230347,0.06556840126331036
170,170,170,170,170,170,1-6594,17,1-6594,13,70,1,0,4,4.409556865692139,0.06299366950988769
436,436,436,436,436,436,1-9115,8,1-9115,20,16,1,0,0,1.0,0.0625
434,434,434,434,434,434,1-4149,20,1-4149,16,16,1,0,0,1.0,0.0625
450,450,450,450,450,450,1-11206,24,1-11206,23,14,0,0,1,0.8523892164230347,0.06088494403021676
253,253,253,253,253,253,1-9578,3,1-9578,1,42,0,0,3,2.557167649269104,0.06088494403021676
444,444,444,444,444,444,1-8906,22,1-8906,21,15,0,0,1,0.8523892164230347,0.05682594776153564
317,317,317,317,317,317,1-9504,3,1-9504,1,30,0,0,2,1.7047784328460693,0.05682594776153564
446,446,446,446,446,446,1-19447,13,1-19447,1,15,0,0,1,0.8523892164230347,0.05682594776153564
175,175,175,175,175,175,1-19547,20,1-19547,16,66,2,0,2,3.7047784328460693,0.05613300655827378
209,209,209,209,209,209,1-19897,20,1-19897,16,53,2,0,1,2.8523892164230347,0.053818664460811974
429,429,429,429,429,429,1-9452,24,1-9452,23,16,0,0,1,0.8523892164230347,0.05327432602643967
428,428,428,428,428,428,1-9606,9,1-9606,19,16,0,0,1,0.8523892164230347,0.05327432602643967
303,303,303,303,303,303,1-18714,15,1-18714,10,32,0,0,2,1.7047784328460693,0.05327432602643967
113,113,113,113,113,113,1-7341,17,1-7341,13,110,3,0,3,5.557167649269104,0.0505197059024464
424,424,424,424,424,424,1-1177,24,1-1177,23,17,0,0,1,0.8523892164230347,0.05014054214253145
395,395,395,395,395,395,1-1836,18,1-1836,12,20,1,0,0,1.0,0.05
120,120,120,120,120,120,1-2670,21,1-2670,15,104,0,0,6,5.114335298538208,0.04917630094748277
164,164,164,164,164,164,72-0103,3,72-0103,1,71,0,0,4,3.4095568656921387,0.04802192768580477
408,408,408,408,408,408,1-9495,24,1-9495,23,18,0,0,1,0.8523892164230347,0.04735495646794637
415,415,415,415,415,415,1-9465,1,1-9465,7,18,0,0,1,0.8523892164230347,0.04735495646794637
385,385,385,385,385,385,1-18615,24,1-18615,23,22,1,0,0,1.0,0.045454545454545456
149,149,149,149,149,149,1-5877,17,1-5877,13,79,1,0,3,3.557167649269104,0.045027438598343086
402,402,402,402,402,402,1-18603,5,1-18603,4,19,0,0,1,0.8523892164230347,0.04486259033805445
375,375,375,375,375,375,1-7213,12,1-7213,1,23,1,0,0,1.0,0.043478260869565216
261,261,261,261,261,261,1-5214,24,1-5214,23,40,0,0,2,1.7047784328460693,0.042619460821151735
397,397,397,397,397,397,1-9839,24,1-9839,23,20,0,0,1,0.8523892164230347,0.042619460821151735
360,360,360,360,360,360,1-7993,16,1-7993,11,24,1,0,0,1.0,0.041666666666666664
254,254,254,254,254,254,1-2025,3,1-2025,1,41,0,0,2,1.7047784328460693,0.0415799617767334
388,388,388,388,388,388,1-8125,7,1-8125,6,21,0,0,1,0.8523892164230347,0.04058996268681118
353,353,353,353,353,353,1-9331,12,1-9331,14,25,1,0,0,1.0,0.04
249,249,249,249,249,249,1-6916,24,1-6916,23,43,0,0,2,1.7047784328460693,0.03964601006618766
251,251,251,251,251,251,1-6919,11,1-6919,2,43,0,0,2,1.7047784328460693,0.03964601006618766
73,73,73,73,73,73,MLG12,21,MLG12,15,146,4,0,2,5.704778432846069,0.039073824882507324
379,379,379,379,379,379,1-7182,24,1-7182,23,22,0,0,1,0.8523892164230347,0.03874496438286521
382,382,382,382,382,382,1-18409,12,1-18409,14,22,0,0,1,0.8523892164230347,0.03874496438286521
369,369,369,369,369,369,MLG39,24,MLG39,23,23,0,0,1,0.8523892164230347,0.03706040071404498
216,216,216,216,216,216,1-8397,23,1-8397,22,51,1,0,1,1.8523892164230347,0.03632135718476539
321,321,321,321,321,321,1-7752,23,1-7752,22,29,1,0,0,1.0,0.034482758620689655
356,356,356,356,356,356,1-18613,24,1-18613,23,25,0,0,1,0.8523892164230347,0.034095568656921385
348,348,348,348,348,348,1-3087,14,1-3087,9,26,0,0,1,0.8523892164230347,0.03278420063165518
307,307,307,307,307,307,1-9739,9,1-9739,19,31,1,0,0,1.0,0.03225806451612903
207,207,207,207,207,207,1-8622,3,1-8622,1,54,0,0,2,1.7047784328460693,0.031569970978630915
178,178,178,178,178,178,1-0405,19,1-0405,17,64,2,0,0,2.0,0.03125
96,96,96,96,96,96,MLG09,23,MLG09,22,125,3,0,1,3.8523892164230347,0.030819113731384278
201,201,201,201,201,201,1-8529,12,1-8529,7,56,0,0,2,1.7047784328460693,0.03044247201510838
171,171,171,171,171,171,1-9645,18,1-9645,12,69,2,0,0,2.0,0.028985507246376812
187,187,187,187,187,187,1-9955,3,1-9955,1,60,0,0,2,1.7047784328460693,0.02841297388076782
312,312,312,312,312,312,1-1850,24,1-1850,23,30,0,0,1,0.8523892164230347,0.02841297388076782
271,271,271,271,271,271,1-5508,24,1-5508,23,38,1,0,0,1.0,0.02631578947368421
282,282,282,282,282,282,1-2104,3,1-2104,1,36,0,0,1,0.8523892164230347,0.023677478233973186
252,252,252,252,252,252,1-6918,6,1-6918,5,43,1,0,0,1.0,0.023255813953488372
234,234,234,234,234,234,1-10451,21,1-10451,15,46,1,0,0,1.0,0.021739130434782608
223,223,223,223,223,223,1-6228,24,1-6228,23,48,1,0,0,1.0,0.020833333333333332
225,225,225,225,225,225,1-8767,8,1-8767,20,48,0,0,1,0.8523892164230347,0.01775810867547989
196,196,196,196,196,196,1-6743,21,1-6743,15,58,1,0,0,1.0,0.017241379310344827
188,188,188,188,188,188,1-7722,9,1-7722,19,60,1,0,0,1.0,0.016666666666666666
213,213,213,213,213,213,1-6227,24,1-6227,23,52,0,0,1,0.8523892164230347,0.01639210031582759
167,167,167,167,167,167,72-12387,24,72-12387,23,71,1,0,0,1.0,0.014084507042253521
537,537,537,537,537,537,1-5990,8,1-5990,20,5,0,0,0,0.0,0.0
259,259,259,259,259,259,1-7509,24,1-7509,23,40,0,0,0,0.0,0.0
501,501,501,501,501,501,1-18563,20,1-18563,16,8,0,0,0,0.0,0.0
547,547,547,547,547,547,1-9838,24,1-9838,23,3,0,0,0,0.0,0.0
340,340,340,340,340,340,1-3519,24,1-3519,23,27,0,0,0,0.0,0.0
198,198,198,198,198,198,1-8401,8,1-8401,1,57,0,0,0,0.0,0.0
500,500,500,500,500,500,1-2869,3,1-2869,1,9,0,0,0,0.0,0.0
485,485,485,485,485,485,1-4361,3,1-4361,1,10,0,0,0,0.0,0.0
554,554,554,554,554,554,1-10948,3,1-10948,1,2,0,0,0,0.0,0.0
464,464,464,464,464,464,1-7453,8,1-7453,20,13,0,0,0,0.0,0.0
419,419,419,419,419,419,1-0001,24,1-0001,23,17,0,0,0,0.0,0.0
69,69,69,69,69,69,MLG17,24,MLG17,23,153,0,0,0,0.0,0.0
200,200,200,200,200,200,1-8020,3,1-8020,1,56,0,0,0,0.0,0.0
532,532,532,532,532,532,1-4136,24,1-4136,23,5,0,0,0,0.0,0.0
333,333,333,333,333,333,1-9996,6,1-9996,5,28,0,0,0,0.0,0.0
339,339,339,339,339,339,1-9850,24,1-9850,23,27,0,0,0,0.0,0.0
522,522,522,522,522,522,1-3178,3,1-3178,1,6,0,0,0,0.0,0.0
538,538,538,538,538,538,1-5929,3,1-5929,1,4,0,0,0,0.0,0.0
279,279,279,279,279,279,1-6642,16,1-6642,11,36,0,0,0,0.0,0.0
465,465,465,465,465,465,1-18498,24,1-18498,23,13,0,0,0,0.0,0.0
413,413,413,413,413,413,1-0022,23,1-0022,22,18,0,0,0,0.0,0.0
486,486,486,486,486,486,1-5406,21,1-5406,15,10,0,0,0,0.0,0.0
557,557,557,557,557,557,1-19927,3,1-19927,1,1,0,0,0,0.0,0.0
399,399,399,399,399,399,1-19813,24,1-19813,23,20,0,0,0,0.0,0.0
480,480,480,480,480,480,1-5653,16,1-5653,11,11,0,0,0,0.0,0.0
520,520,520,520,520,520,1-10698,3,1-10698,1,6,0,0,0,0.0,0.0
562,562,562,562,562,562,1-6931,3,1-6931,1,1,0,0,0,0.0,0.0
314,314,314,314,314,314,1-4088,15,1-4088,10,30,0,0,0,0.0,0.0
543,543,543,543,543,543,1-7608,14,1-7608,9,4,0,0,0,0.0,0.0
364,364,364,364,364,364,1-9253,3,1-9253,1,24,0,0,0,0.0,0.0
499,499,499,499,499,499,1-17645,24,1-17645,23,9,0,0,0,0.0,0.0
565,565,565,565,565,565,1-10922,3,1-10922,1,1,0,0,0,0.0,0.0
284,284,284,284,284,284,1-2584,15,1-2584,10,36,0,0,0,0.0,0.0
240,240,240,240,240,240,1-8174,12,1-8174,14,45,0,0,0,0.0,0.0
374,374,374,374,374,374,1-18202,1,1-18202,7,23,0,0,0,0.0,0.0
442,442,442,442,442,442,1-5803,24,1-5803,23,15,0,0,0,0.0,0.0
526,526,526,526,526,526,1-9836,6,1-9836,15,5,0,0,0,0.0,0.0
560,560,560,560,560,560,1-19924,3,1-19924,1,1,0,0,0,0.0,0.0
530,530,530,530,530,530,1-3647,3,1-3647,1,5,0,0,0,0.0,0.0
484,484,484,484,484,484,1-9731,14,1-9731,9,11,0,0,0,0.0,0.0
531,531,531,531,531,531,1-4051,24,1-4051,23,5,0,0,0,0.0,0.0
555,555,555,555,555,555,1-6028,9,1-6028,19,2,0,0,0,0.0,0.0
548,548,548,548,548,548,1-5914,3,1-5914,1,3,0,0,0,0.0,0.0
452,452,452,452,452,452,1-9588,6,1-9588,5,14,0,0,0,0.0,0.0
564,564,564,564,564,564,1-7527,21,1-7527,15,1,0,0,0,0.0,0.0
546,546,546,546,546,546,1-9034,3,1-9034,1,3,0,0,0,0.0,0.0
320,320,320,320,320,320,1-18203,18,1-18203,12,29,0,0,0,0.0,0.0
456,456,456,456,456,456,1-7995,24,1-7995,23,14,0,0,0,0.0,0.0
536,536,536,536,536,536,1-10232,3,1-10232,1,5,0,0,0,0.0,0.0
552,552,552,552,552,552,1-19568,3,1-19568,1,2,0,0,0,0.0,0.0
551,551,551,551,551,551,1-19567,6,1-19567,4,2,0,0,0,0.0,0.0
517,517,517,517,517,517,1-7321,3,1-7321,1,7,0,0,0,0.0,0.0
443,443,443,443,443,443,1-19222,23,1-19222,4,15,0,0,0,0.0,0.0
366,366,366,366,366,366,1-9444,10,1-9444,18,24,0,0,0,0.0,0.0
365,365,365,365,365,365,1-8590,21,1-8590,15,24,0,0,0,0.0,0.0
508,508,508,508,508,508,1-9806,18,1-9806,12,8,0,0,0,0.0,0.0
313,313,313,313,313,313,1-8641,3,1-8641,1,30,0,0,0,0.0,0.0
363,363,363,363,363,363,1-5167,20,1-5167,16,24,0,0,0,0.0,0.0
422,422,422,422,422,422,1-7536,23,1-7536,22,17,0,0,0,0.0,0.0
380,380,380,380,380,380,1-9722,20,1-9722,16,22,0,0,0,0.0,0.0
192,192,192,192,192,192,1-8021,24,1-8021,23,58,0,0,0,0.0,0.0
479,479,479,479,479,479,1-19598,3,1-19598,1,11,0,0,0,0.0,0.0
558,558,558,558,558,558,1-10951,23,1-10951,22,1,0,0,0,0.0,0.0
518,518,518,518,518,518,1-4842,24,1-4842,23,6,0,0,0,0.0,0.0
466,466,466,466,466,466,1-9416,24,1-9416,23,13,0,0,0,0.0,0.0
416,416,416,416,416,416,1-9907,1,1-9907,7,17,0,0,0,0.0,0.0
383,383,383,383,383,383,1-3521,3,1-3521,1,22,0,0,0,0.0,0.0
540,540,540,540,540,540,1-9733,14,1-9733,19,4,0,0,0,0.0,0.0
550,550,550,550,550,550,1-3176,15,1-3176,10,3,0,0,0,0.0,0.0
361,361,361,361,361,361,1-10696,24,1-10696,23,24,0,0,0,0.0,0.0
559,559,559,559,559,559,1-10978,3,1-10978,1,1,0,0,0,0.0,0.0
494,494,494,494,494,494,1-6971,24,1-6971,23,10,0,0,0,0.0,0.0
563,563,563,563,563,563,1-8352,3,1-8352,1,1,0,0,0,0.0,0.0
