Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,10,6,1-8928,39,4,0,1,4.861629843711853,0.1246571754797911
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,12,12,1-9955,60,4,0,4,7.446519374847412,0.12410865624745687
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,1,21,1-7845,36,1,0,4,4.446519374847412,0.12351442707909478
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,13,4,1-8573,184,0,0,26,22.40237593650818,0.12175204313319662
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,2,2,1-7213,23,1,0,2,2.723259687423706,0.11840259510537852
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,7,7,1-6980,128,3,0,14,15.062817811965942,0.11767826415598392
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,3,10,1-9651,38,1,0,4,4.446519374847412,0.11701366775914242
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,9,2,1-2034,16,1,0,1,1.861629843711853,0.11635186523199081
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,11,18,1-5654,15,0,0,2,1.723259687423706,0.1148839791615804
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,6,1,1-9761,35,4,0,0,4.0,0.11428571428571428
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,1,21,1-6035,23,0,0,3,2.584889531135559,0.11238650135371996
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,2,14,1-7964,202,2,0,24,22.679116249084473,0.11227285271823996
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,3,10,1-7441,111,2,0,12,12.339558124542236,0.11116719031119132
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,5,16,1-3589,27,3,0,0,3.0,0.1111111111111111
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,2,14,1-9578,42,2,0,3,4.584889531135559,0.10916403645560854
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,13,4,MLG11,87,0,0,11,9.477928280830383,0.10894170437736073
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,6,1,1-3587,46,5,0,0,5.0,0.10869565217391304
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,6,1,1-0272,111,12,0,0,12.0,0.10810810810810811
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,11,18,1-9806,8,0,0,1,0.861629843711853,0.10770373046398163
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,2,14,1-7509,40,0,0,5,4.308149218559265,0.10770373046398163
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,1,21,1-10444,8,0,0,1,0.861629843711853,0.10770373046398163
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,6,1,1-7496,246,26,0,0,26.0,0.10569105691056911
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,3,10,1-7341,110,0,0,13,11.20118796825409,0.10182898152958263
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,11,18,1-9907,17,0,0,2,1.723259687423706,0.10136821690727682
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,5,20,1-9277,48,4,0,1,4.861629843711853,0.10128395507733028
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,1-6971,8,20,1-6971,10,1,0,0,1.0,0.1
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,4,23,1-6692,71,0,0,8,6.893038749694824,0.09708505281260316
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,8,20,MLG78,80,6,0,2,7.723259687423706,0.09654074609279632
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,4,23,MLG72,9,0,0,1,0.861629843711853,0.095736649301317
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,1,21,1-9850,27,0,0,3,2.584889531135559,0.095736649301317
235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,3,10,1-8113,9,0,0,1,0.861629843711853,0.095736649301317
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,10,6,1-10071,30,2,0,1,2.861629843711853,0.09538766145706176
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,6,1,1-1191,53,5,0,0,5.0,0.09433962264150944
56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,14,9,1-5877,79,4,0,4,7.446519374847412,0.09425973892211914
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,1,21,MLG37,116,4,0,8,10.893038749694824,0.09390550646288641
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,15,17,72-18936,20,1,0,1,1.861629843711853,0.09308149218559265
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,4,23,1-18203,29,0,0,3,2.584889531135559,0.08913412176329515
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,15,17,1-7066,23,2,0,0,2.0,0.08695652173913043
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,4,23,1-18371,120,0,0,12,10.339558124542236,0.0861629843711853
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,1,21,1-9839,20,0,0,2,1.723259687423706,0.0861629843711853
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,9,2,1-0033,10,0,0,1,0.861629843711853,0.0861629843711853
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,12,12,1-18409,22,1,0,1,1.861629843711853,0.08461953835053877
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,2,17,1-8222,12,1,0,0,1.0,0.08333333333333333
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,6,1,1-9055,12,1,0,0,1.0,0.08333333333333333
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,11,18,1-2178,12,1,0,0,1.0,0.08333333333333333
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,17,11,1-0405,64,1,0,5,5.308149218559265,0.08293983153998852
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,6,1,1-3534,279,22,0,0,22.0,0.07885304659498207
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,6,1,1-1015,155,12,0,0,12.0,0.07741935483870968
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,15,17,1-7453,13,1,0,0,1.0,0.07692307692307693
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,13,4,1-6858,23,0,0,2,1.723259687423706,0.07492433423581331
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,1,11,MLG07,90,4,0,3,6.584889531135559,0.07316543923483955
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,3,10,1-8314,36,0,0,3,2.584889531135559,0.07180248697598775
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,1,21,1-7993,24,0,0,2,1.723259687423706,0.07180248697598775
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,16,5,1-8493,38,1,0,2,2.723259687423706,0.07166472861641332
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,4,23,1-2335,145,0,0,12,10.339558124542236,0.07130729741063611
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,8,20,1-8398,54,2,0,2,3.723259687423706,0.06894925347080937
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,3,10,MLG12,146,4,0,7,10.031408905982971,0.06870828017796556
78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,18,13,1-4088,30,2,0,0,2.0,0.06666666666666667
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,3,10,1-6531,27,0,0,2,1.723259687423706,0.06382443286754468
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,4,23,1-7897,95,0,0,7,6.031408905982971,0.06348851479982075
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,8,20,1-5163,16,1,0,0,1.0,0.0625
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,4,23,1-6974,207,0,0,15,12.924447655677795,0.062436945196511086
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,2,7,1-5036,14,0,0,1,0.861629843711853,0.061544988836560933
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,1,21,1-1183,45,1,0,2,2.723259687423706,0.060516881942749026
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,17,11,1-9646,105,6,0,0,6.0,0.05714285714285714
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,16,5,1-3312,36,1,0,1,1.861629843711853,0.05171194010310703
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,4,23,1-9770,50,0,0,3,2.584889531135559,0.05169779062271118
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,4,23,1-9394,117,0,0,7,6.031408905982971,0.051550503469939925
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,4,23,1-9156,268,0,0,16,13.786077499389648,0.05144058768428973
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,1,21,1-7536,17,0,0,1,0.861629843711853,0.05068410845363841
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,1,21,1-0001,17,0,0,1,0.861629843711853,0.05068410845363841
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,6,1,1-7004,381,19,0,0,19.0,0.049868766404199474
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,16,5,1-6743,58,2,0,1,2.861629843711853,0.04933844558123884
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,16,5,1-5549,35,0,0,2,1.723259687423706,0.049235991069248745
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,20,8,1-9549,18,0,0,1,0.861629843711853,0.0478683246506585
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,3,10,1-8529,56,0,0,3,2.584889531135559,0.046158741627420695
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,14,9,1-9607,19,0,0,1,0.861629843711853,0.045348939142729104
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,11,18,1-7721,20,0,0,1,0.861629843711853,0.04308149218559265
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,15,17,1-18423,47,2,0,0,2.0,0.0425531914893617
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,4,23,1-2701,61,0,0,3,2.584889531135559,0.042375238215337035
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,7,7,1-5167,24,1,0,0,1.0,0.041666666666666664
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,12,1,1-7839,24,1,0,0,1.0,0.041666666666666664
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,4,23,1-7842,21,0,0,1,0.861629843711853,0.041029992557707284
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,4,23,1-9768,241,0,0,11,9.477928280830383,0.03932750323996009
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,4,23,1-9892,22,0,0,1,0.861629843711853,0.03916499289599332
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,9,2,1-9870,27,1,0,0,1.0,0.037037037037037035
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,6,1,1-9996,28,1,0,0,1.0,0.03571428571428571
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,11,18,1-9110,29,1,0,0,1.0,0.034482758620689655
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,5,16,1-9137,111,1,0,3,3.584889531135559,0.03229630208230234
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,6,1,1-4700,31,1,0,0,1.0,0.03225806451612903
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,16,5,1-1769,89,2,0,1,2.861629843711853,0.03215314431136913
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,1-8641,17,11,1-8641,30,0,0,1,0.861629843711853,0.0287209947903951
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,4,23,1-5775,244,0,0,8,6.893038749694824,0.02825015881022469
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,14,9,1-9739,31,0,0,1,0.861629843711853,0.02779451108747913
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,4,23,1-9333,102,0,0,3,2.584889531135559,0.025342054226819205
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-2025,6,1,1-2025,41,1,0,0,1.0,0.024390243902439025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,2,14,72-0103,71,0,0,2,1.723259687423706,0.02427126320315079
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,4,23,1-1833,124,0,0,3,2.584889531135559,0.020845883315609347
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,6,1,1-8767,48,1,0,0,1.0,0.020833333333333332
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,4,23,1-6538,44,0,0,1,0.861629843711853,0.01958249644799666
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,6,1,1-19897,53,1,0,0,1.0,0.018867924528301886
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,3,10,1-8401,57,1,0,0,1.0,0.017543859649122806
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,15,17,1-7722,60,1,0,0,1.0,0.016666666666666666
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,20,19,MLG09,125,0,0,2,1.723259687423706,0.013786077499389648
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,4,23,1-8074,145,0,0,2,1.723259687423706,0.011884549568439352
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,4,23,1-8157,75,0,0,1,0.861629843711853,0.011488397916158041
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,13,4,1-2670,104,0,0,1,0.861629843711853,0.008284902343383202
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,11,20,1-3519,27,0,0,0,0.0,0.0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,7,7,1-8093,4,0,0,0,0.0,0.0
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-2104,17,11,1-2104,36,0,0,0,0.0,0.0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,15,17,1-19598,11,0,0,0,0.0,0.0
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,17,9,1-9455,2,0,0,0,0.0,0.0
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,14,19,1-3033,7,0,0,0,0.0,0.0
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,9,2,1-9818,28,0,0,0,0.0,0.0
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,1-6543,6,1,1-6543,12,0,0,0,0.0,0.0
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,10,6,1-4910,4,0,0,0,0.0,0.0
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,4,23,MLG17,153,0,0,0,0.0,0.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-8020,15,17,1-8020,56,0,0,0,0.0,0.0
297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-8352,1,21,1-8352,1,0,0,0,0.0,0.0
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,3,4,1-4847,2,0,0,0,0.0,0.0
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-2869,10,6,1-2869,9,0,0,0,0.0,0.0
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,4,23,1-20012,12,0,0,0,0.0,0.0
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,4,23,1-5990,5,0,0,0,0.0,0.0
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-10948,13,4,1-10948,2,0,0,0,0.0,0.0
119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,15,17,1-5929,4,0,0,0,0.0,0.0
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,17,11,1-10232,5,0,0,0,0.0,0.0
212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,212,1-10922,10,6,1-10922,1,0,0,0,0.0,0.0
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,10,6,1-18498,13,0,0,0,0.0,0.0
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,17,1,1-5914,3,0,0,0,0.0,0.0
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,17,11,1-7525,6,0,0,0,0.0,0.0
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,4,23,1-19567,2,0,0,0,0.0,0.0
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,11,4,1-3551,6,0,0,0,0.0,0.0
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,6,1,1-9733,4,0,0,0,0.0,0.0
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-21195,15,17,1-21195,1,0,0,0,0.0,0.0
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,3,10,1-4136,5,0,0,0,0.0,0.0
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,7,1,1-10951,1,0,0,0,0.0,0.0
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,3,10,1-8125,21,0,0,0,0.0,0.0
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,8,20,1-9076,9,0,0,0,0.0,0.0
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,4,23,1-9331,25,0,0,0,0.0,0.0
194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,194,1-9253,7,7,1-9253,24,0,0,0,0.0,0.0
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,7,7,1-7608,4,0,0,0,0.0,0.0
317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-10978,8,20,1-10978,1,0,0,0,0.0,0.0
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,9,2,1-8174,45,0,0,0,0.0,0.0
325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-19924,10,6,1-19924,1,0,0,0,0.0,0.0
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,3,10,1-19222,15,0,0,0,0.0,0.0
565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,565,1-19927,17,11,1-19927,1,0,0,0,0.0,0.0
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,1,21,P-16454,8,0,0,0,0.0,0.0
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,11,18,1-9643,8,0,0,0,0.0,0.0
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,6,1,1-3646,7,0,0,0,0.0,0.0
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,14,9,1-3176,3,0,0,0,0.0,0.0
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,5,17,1-8503,16,0,0,0,0.0,0.0
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,10,16,1-9034,3,0,0,0,0.0,0.0
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,15,17,1-3647,5,0,0,0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-3178,10,6,1-3178,6,0,0,0,0.0,0.0
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1-6642,7,7,1-6642,36,0,0,0,0.0,0.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,7,1,1-19568,2,0,0,0,0.0,0.0
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,21,1-8379,5,0,0,0,0.0,0.0
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6931,4,23,1-6931,1,0,0,0,0.0,0.0
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,8,20,1-7527,1,0,0,0,0.0,0.0
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,13,9,1-5406,10,0,0,0,0.0,0.0
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,2,1,1-6028,2,0,0,0,0.0,0.0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,8,20,1-0022,18,0,0,0,0.0,0.0
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,13,4,1-17645,9,0,0,0,0.0,0.0
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,10,6,1-18202,23,0,0,0,0.0,0.0
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-7599,4,23,1-7599,3,0,0,0,0.0,0.0
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,1,21,1-21192,4,0,0,0,0.0,0.0
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,2,14,1-8532,4,0,0,0,0.0,0.0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,5,1,1-3521,22,0,0,0,0.0,0.0
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,9,2,1-6918,43,0,0,0,0.0,0.0
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,13,4,1-17657,8,0,0,0,0.0,0.0
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,13,4,1-18563,8,0,0,0,0.0,0.0
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,3,10,72-11994,8,0,0,0,0.0,0.0
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8623,15,17,1-8623,5,0,0,0,0.0,0.0
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,1,21,1-5424,5,0,0,0,0.0,0.0
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,13,1,1-8100,19,0,0,0,0.0,0.0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,7,7,1-8021,58,0,0,0,0.0,0.0
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,17,11,1-9731,11,0,0,0,0.0,0.0
112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,13,4,1-10698,6,0,0,0,0.0,0.0
