Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
392,392,392,392,392,392,MLG33,6,MLG33,4,20,1,0,5,2.5068472921848297,0.12534236460924147
278,278,278,278,278,278,1-7845,4,1-7845,20,36,3,0,5,4.50684729218483,0.12519020256068972
503,503,503,503,503,503,1-5531,1,1-5531,1,8,1,0,0,1.0,0.125
220,220,220,220,220,220,MLG35,5,MLG35,19,49,4,0,7,6.109586209058762,0.12468543283793392
141,141,141,141,141,141,1-8820,7,1-8820,5,83,4,0,21,10.328758627176285,0.1244428750262203
253,253,253,253,253,253,1-9578,4,1-9578,20,42,4,0,4,5.205477833747864,0.12393994842256818
293,293,293,293,293,293,1-1250,17,1-1250,17,34,3,0,4,4.205477833747864,0.123690524521996
129,129,129,129,129,129,1-4531,1,1-4531,1,94,8,0,12,11.616433501243591,0.12357907980046373
344,344,344,344,344,344,1-2103,14,1-2103,14,26,2,0,4,3.2054778337478638,0.12328760899030246
137,137,137,137,137,137,1-6611,20,1-6611,8,89,4,0,23,10.931497544050217,0.12282581510168783
16,16,16,16,16,16,1-7140,18,1-7140,18,397,25,0,78,48.50681775808334,0.12218342004554998
373,373,373,373,373,373,1-8488,19,1-8488,9,23,1,0,6,2.8082167506217957,0.1220963804618172
117,117,117,117,117,117,1-7019,19,1-7019,9,107,10,0,10,13.01369458436966,0.12162331387261364
87,87,87,87,87,87,1-3141,14,1-3141,14,136,9,0,25,16.53423646092415,0.1215752680950305
6,6,6,6,6,6,MLG54,10,MLG54,12,595,38,0,113,72.05474880337715,0.1211004181569364
197,197,197,197,197,197,1-6006,1,1-6006,1,57,5,0,6,6.808216750621796,0.11944239913371571
484,484,484,484,484,484,1-9731,6,1-9731,4,11,1,0,1,1.301369458436966,0.11830631440336054
352,352,352,352,352,352,1-2297,15,1-2297,15,25,2,0,3,2.904108375310898,0.11616433501243591
172,172,172,172,172,172,1-6900,4,1-6900,20,67,5,0,9,7.7123251259326935,0.1151093302378014
59,59,59,59,59,59,1-8573,7,1-8573,5,184,16,0,16,20.821911334991455,0.11316256160321443
510,510,510,510,510,510,1-10444,14,1-10444,19,8,0,0,3,0.9041083753108978,0.11301354691386223
506,506,506,506,506,506,1-17657,12,1-17657,11,8,0,0,3,0.9041083753108978,0.11301354691386223
140,140,140,140,140,140,1-8066,17,1-8066,17,86,7,0,9,9.712325125932693,0.11293401309224062
222,222,222,222,222,222,1-8705,18,1-8705,18,48,3,0,8,5.4109556674957275,0.11272824307282765
44,44,44,44,44,44,1-0008,18,1-0008,18,230,9,0,56,25.876689672470093,0.11250734640204388
421,421,421,421,421,421,1-5282,4,1-5282,20,17,1,0,3,1.9041083753108978,0.11200637501828811
287,287,287,287,287,287,1-2596,11,1-2596,10,35,0,0,13,3.9178029596805573,0.1119372274194445
393,393,393,393,393,393,1-6718,12,1-6718,11,20,1,0,4,2.2054778337478638,0.11027389168739318
83,83,83,83,83,83,MLG13,1,MLG13,1,140,7,0,28,15.438344836235046,0.11027389168739318
156,156,156,156,156,156,1-2294,7,1-2294,5,75,4,0,14,8.219172418117523,0.1095889655749003
470,470,470,470,470,470,1-9055,1,1-9055,1,12,1,0,1,1.301369458436966,0.10844745486974716
151,151,151,151,151,151,MLG38,6,MLG38,4,77,5,0,11,8.315064042806625,0.10798784471177436
456,456,456,456,456,456,1-7995,4,1-7995,20,14,0,0,5,1.5068472921848297,0.10763194944177355
102,102,102,102,102,102,1-17907,20,1-17907,8,119,4,0,29,12.739714294672012,0.10705642264430262
316,316,316,316,316,316,1-8181,9,1-8181,7,30,2,0,4,3.2054778337478638,0.10684926112492879
446,446,446,446,446,446,1-19447,4,1-19447,20,15,1,0,2,1.6027389168739319,0.10684926112492879
103,103,103,103,103,103,1-3362,20,1-3362,8,117,7,0,18,12.424650251865387,0.10619359189628536
414,414,414,414,414,414,MLG06,15,MLG06,15,18,1,0,3,1.9041083753108978,0.10578379862838322
415,415,415,415,415,415,1-9465,10,1-9465,12,18,1,0,3,1.9041083753108978,0.10578379862838322
402,402,402,402,402,402,1-18603,7,1-18603,5,19,2,0,0,2.0,0.10526315789473684
384,384,384,384,384,384,1-0358,19,1-0358,9,22,2,0,1,2.301369458436966,0.10460770265622572
179,179,179,179,179,179,1-7467,4,1-7467,20,64,0,0,22,6.630128085613251,0.10359575133770704
98,98,98,98,98,98,1-5043,15,1-5043,15,123,6,0,22,12.63012808561325,0.10268396817571748
110,110,110,110,110,110,1-9137,8,1-9137,6,111,2,0,31,11.342453211545944,0.10218426316708058
547,547,547,547,547,547,1-9838,13,1-9838,13,3,0,0,1,0.30136945843696594,0.10045648614565532
549,549,549,549,549,549,1-7599,8,1-7599,6,3,0,0,1,0.30136945843696594,0.10045648614565532
548,548,548,548,548,548,1-5914,14,1-5914,14,3,0,0,1,0.30136945843696594,0.10045648614565532
381,381,381,381,381,381,1-9752,4,1-9752,20,22,1,0,4,2.2054778337478638,0.10024899244308472
401,401,401,401,401,401,1-8100,19,1-8100,9,19,1,0,3,1.9041083753108978,0.10021623027952094
437,437,437,437,437,437,1-4098,17,1-4098,17,16,1,0,2,1.6027389168739319,0.10017118230462074
462,462,462,462,462,462,1-4052,17,1-4052,17,13,1,0,1,1.301369458436966,0.10010534295668969
15,15,15,15,15,15,1-1580,2,1-1580,2,400,30,0,33,39.945192128419876,0.09986298032104969
118,118,118,118,118,118,MLG15,6,MLG15,4,105,2,0,28,10.438344836235046,0.0994128079641433
128,128,128,128,128,128,1-7897,11,1-7897,10,95,3,0,21,9.328758627176285,0.09819745923343458
50,50,50,50,50,50,1-7964,18,1-7964,18,202,12,0,26,19.835605919361115,0.09819606890772829
311,311,311,311,311,311,1-8938,6,1-8938,4,30,2,0,3,2.904108375310898,0.09680361251036326
208,208,208,208,208,208,1-5355,14,1-5355,14,53,3,0,7,5.109586209058762,0.09640728696337286
39,39,39,39,39,39,1-9768,4,1-9768,20,241,16,0,24,23.232867002487183,0.09640193776965636
261,261,261,261,261,261,1-5214,20,1-5214,8,40,2,0,6,3.8082167506217957,0.09520541876554489
266,266,266,266,266,266,1-9496,7,1-9496,5,39,1,0,9,3.7123251259326935,0.09518782374186394
417,417,417,417,417,417,1-5425,7,1-5425,5,17,1,0,2,1.6027389168739319,0.09427875981611364
440,440,440,440,440,440,1-2034,20,1-2034,8,16,0,0,5,1.5068472921848297,0.09417795576155186
111,111,111,111,111,111,1-0272,20,1-0272,8,111,5,0,18,10.424650251865387,0.09391576803482331
451,451,451,451,451,451,1-11329,11,1-11329,10,14,1,0,1,1.301369458436966,0.09295496131692614
35,35,35,35,35,35,1-7496,20,1-7496,8,246,12,0,36,22.849300503730774,0.09288333538101941
60,60,60,60,60,60,1-3068,20,1-3068,8,180,7,0,32,16.64382266998291,0.09246568149990506
238,238,238,238,238,238,1-4390,1,1-4390,1,45,2,0,7,4.109586209058762,0.09132413797908359
480,480,480,480,480,480,1-5653,16,1-5653,16,11,1,0,0,1.0,0.09090909090909091
10,10,10,10,10,10,MLG62,6,MLG62,4,525,21,0,88,47.520512342453,0.09051526160467238
399,399,399,399,399,399,1-19813,14,1-19813,14,20,0,0,6,1.8082167506217957,0.09041083753108978
298,298,298,298,298,298,1-7481,1,1-7481,1,33,2,0,3,2.904108375310898,0.08800328410033023
360,360,360,360,360,360,1-7993,14,1-7993,14,24,0,0,7,2.1095862090587616,0.0878994253774484
178,178,178,178,178,178,1-0405,13,1-0405,13,64,2,0,12,5.616433501243591,0.08775677345693111
181,181,181,181,181,181,MLG84,8,MLG84,6,63,4,0,5,5.50684729218483,0.08741027447912428
232,232,232,232,232,232,1-8095,1,1-8095,1,46,1,0,10,4.013694584369659,0.0872542300949926
119,119,119,119,119,119,1-9646,10,1-9646,12,105,1,0,27,9.13697537779808,0.08701881312188647
234,234,234,234,234,234,1-10451,10,1-10451,12,46,3,0,3,3.904108375310898,0.08487192120241083
270,270,270,270,270,270,1-9651,4,1-9651,20,38,2,0,4,3.2054778337478638,0.0843546798354701
405,405,405,405,405,405,1-9607,14,1-9607,14,19,1,0,2,1.6027389168739319,0.0843546798354701
284,284,284,284,284,284,1-2584,11,1-2584,10,36,0,0,10,3.0136945843696594,0.08371373845471276
193,193,193,193,193,193,1-8094,3,1-8094,3,58,3,0,6,4.808216750621796,0.08290028880382407
237,237,237,237,237,237,1-8418,4,1-8418,20,46,2,0,6,3.8082167506217957,0.08278732066569121
204,204,204,204,204,204,1-8576,18,1-8576,18,55,3,0,5,4.50684729218483,0.08194267803972417
436,436,436,436,436,436,1-9115,10,1-9115,12,16,1,0,1,1.301369458436966,0.08133559115231037
96,96,96,96,96,96,MLG09,4,MLG09,20,125,2,0,27,10.13697537779808,0.08109580302238464
183,183,183,183,183,183,1-19915,14,1-19915,14,62,2,0,10,5.013694584369659,0.0808660416833816
88,88,88,88,88,88,1-8267,20,1-8267,8,133,4,0,22,10.63012808561325,0.07992577507979888
365,365,365,365,365,365,1-8590,3,1-8590,3,24,1,0,3,1.9041083753108978,0.07933784897128741
97,97,97,97,97,97,1-1833,6,1-1833,4,124,6,0,12,9.616433501243591,0.0775518830745451
209,209,209,209,209,209,1-19897,2,1-19897,2,53,2,0,7,4.109586209058762,0.07753936243507098
296,296,296,296,296,296,1-0205,1,1-0205,1,34,2,0,2,2.602738916873932,0.07655114461393918
416,416,416,416,416,416,1-9907,12,1-9907,11,17,1,0,1,1.301369458436966,0.07655114461393918
1,1,1,1,1,1,1-9227,1,1-9227,1,801,30,0,103,61.04105421900749,0.07620606019851123
130,130,130,130,130,130,1-3139,1,1-3139,1,93,4,0,10,7.013694584369659,0.07541607079967376
541,541,541,541,541,541,1-8532,11,1-8532,10,4,0,0,1,0.30136945843696594,0.07534236460924149
505,505,505,505,505,505,1-9855,4,1-9855,20,8,0,0,2,0.6027389168739319,0.07534236460924149
502,502,502,502,502,502,72-11994,11,72-11994,10,8,0,0,2,0.6027389168739319,0.07534236460924149
428,428,428,428,428,428,1-9606,9,1-9606,7,16,0,0,4,1.2054778337478638,0.07534236460924149
433,433,433,433,433,433,1-20641,20,1-20641,8,16,0,0,4,1.2054778337478638,0.07534236460924149
478,478,478,478,478,478,1-20012,12,1-20012,11,12,0,0,3,0.9041083753108978,0.07534236460924149
539,539,539,539,539,539,1-21192,1,1-21192,1,4,0,0,1,0.30136945843696594,0.07534236460924149
92,92,92,92,92,92,1-6980,14,1-6980,14,128,1,0,28,9.438344836235046,0.0737370690330863
289,289,289,289,289,289,1-5549,7,1-5549,5,35,1,0,5,2.5068472921848297,0.07162420834813799
53,53,53,53,53,53,1-8341,1,1-8341,1,197,10,0,13,13.917802959680557,0.07064874598822618
114,114,114,114,114,114,1-7152,20,1-7152,8,109,1,0,22,7.630128085613251,0.07000117509736928
375,375,375,375,375,375,1-7213,19,1-7213,9,23,1,0,2,1.6027389168739319,0.06968430073364922
372,372,372,372,372,372,1-9553,15,1-9553,15,23,1,0,2,1.6027389168739319,0.06968430073364922
463,463,463,463,463,463,1-20467,15,1-20467,15,13,0,0,3,0.9041083753108978,0.06954679810083829
40,40,40,40,40,40,1-7807,20,1-7807,8,239,9,0,25,16.53423646092415,0.0691809056942433
28,28,28,28,28,28,1-7005,1,1-7005,1,285,3,0,54,19.27395075559616,0.0676278973880567
149,149,149,149,149,149,1-5877,14,1-5877,14,79,2,0,11,5.315064042806625,0.06727929168109652
497,497,497,497,497,497,MLG72,18,MLG72,18,9,0,0,2,0.6027389168739319,0.06697099076377021
175,175,175,175,175,175,1-19547,20,1-19547,8,66,2,0,8,4.4109556674957275,0.06683266162872314
131,131,131,131,131,131,1-9925,7,1-9925,5,93,5,0,4,6.205477833747864,0.06672556810481574
288,288,288,288,288,288,1-9761,1,1-9761,1,35,2,0,1,2.301369458436966,0.06575341309819903
323,323,323,323,323,323,1-13247,20,1-13247,8,29,1,0,3,1.9041083753108978,0.06565890949347923
274,274,274,274,274,274,1-7744,14,1-7744,14,37,0,0,8,2.4109556674957275,0.06516096398637101
108,108,108,108,108,108,1-8328,20,1-8328,8,114,2,0,18,7.424650251865387,0.06512851098127533
258,258,258,258,258,258,1-17758,7,1-17758,5,40,1,0,5,2.5068472921848297,0.06267118230462074
427,427,427,427,427,427,1-3104,1,1-3104,1,16,1,0,0,1.0,0.0625
434,434,434,434,434,434,1-4149,1,1-4149,1,16,1,0,0,1.0,0.0625
389,389,389,389,389,389,1-7842,4,1-7842,20,21,1,0,1,1.301369458436966,0.06196997421128409
269,269,269,269,269,269,1-8551,1,1-8551,1,38,2,0,1,2.301369458436966,0.06056235416939384
17,17,17,17,17,17,1-7004,20,1-7004,8,381,8,0,50,23.068472921848297,0.06054717302322388
251,251,251,251,251,251,1-6919,5,1-6919,19,43,2,0,2,2.602738916873932,0.060528812020324
249,249,249,249,249,249,1-6916,1,1-6916,1,43,2,0,2,2.602738916873932,0.060528812020324
395,395,395,395,395,395,1-1836,14,1-1836,14,20,0,0,4,1.2054778337478638,0.06027389168739319
532,532,532,532,532,532,1-4136,4,1-4136,20,5,0,0,1,0.30136945843696594,0.06027389168739319
490,490,490,490,490,490,1-8634,12,1-8634,11,10,0,0,2,0.6027389168739319,0.06027389168739319
533,533,533,533,533,533,1-3217,2,1-3217,2,5,0,0,1,0.30136945843696594,0.06027389168739319
531,531,531,531,531,531,1-4051,14,1-4051,14,5,0,0,1,0.30136945843696594,0.06027389168739319
527,527,527,527,527,527,1-17790,17,1-17790,4,5,0,0,1,0.30136945843696594,0.06027389168739319
107,107,107,107,107,107,MLG37,2,MLG37,2,116,3,0,13,6.917802959680557,0.05963623241103928
305,305,305,305,305,305,1-8127,2,1-8127,2,32,1,0,3,1.9041083753108978,0.05950338672846556
224,224,224,224,224,224,1-9277,1,1-9277,1,48,1,0,6,2.8082167506217957,0.05850451563795408
198,198,198,198,198,198,1-8401,4,1-8401,20,57,0,0,11,3.3150640428066254,0.05815901829485308
273,273,273,273,273,273,1-9237,15,1-9237,15,38,1,0,4,2.2054778337478638,0.05803889036178589
330,330,330,330,330,330,1-9818,6,1-9818,4,28,0,0,5,1.5068472921848297,0.053815974720886776
318,318,318,318,318,318,1-9902,17,1-9902,17,30,1,0,2,1.6027389168739319,0.053424630562464395
139,139,139,139,139,139,MLG11,15,MLG11,15,87,4,0,2,4.602738916873932,0.05290504502153945
309,309,309,309,309,309,1-9185,12,1-9185,11,31,1,0,2,1.6027389168739319,0.05170125538303006
167,167,167,167,167,167,72-12387,14,72-12387,14,71,0,0,12,3.6164335012435913,0.05093568311610692
99,99,99,99,99,99,1-8826,1,1-8826,1,123,5,0,4,6.205477833747864,0.05045103929876312
362,362,362,362,362,362,1-1827,12,1-1827,11,24,0,0,4,1.2054778337478638,0.05022824307282766
475,475,475,475,475,475,1-4499,4,1-4499,20,12,0,0,2,0.6027389168739319,0.05022824307282766
518,518,518,518,518,518,1-4842,19,1-4842,9,6,0,0,1,0.30136945843696594,0.05022824307282766
471,471,471,471,471,471,1-19205,14,1-19205,14,12,0,0,2,0.6027389168739319,0.05022824307282766
366,366,366,366,366,366,1-9444,17,1-9444,17,24,0,0,4,1.2054778337478638,0.05022824307282766
521,521,521,521,521,521,1-3551,8,1-3551,6,6,0,0,1,0.30136945843696594,0.05022824307282766
346,346,346,346,346,346,1-9805,15,1-9805,15,26,1,0,1,1.301369458436966,0.05005267147834484
186,186,186,186,186,186,1-19004,17,1-19004,17,60,3,0,0,3.0,0.05
138,138,138,138,138,138,1-4640,20,1-4640,8,87,1,0,11,4.315064042806625,0.04959843727363937
196,196,196,196,196,196,1-6743,6,1-6743,4,58,1,0,6,2.8082167506217957,0.04841753018313441
355,355,355,355,355,355,1-4747,15,1-4747,15,25,0,0,4,1.2054778337478638,0.04821911334991455
153,153,153,153,153,153,1-9516,1,1-9516,1,76,2,0,5,3.5068472921848297,0.04614272752874776
397,397,397,397,397,397,1-9839,14,1-9839,14,20,0,0,3,0.9041083753108978,0.04520541876554489
398,398,398,398,398,398,1-20047,14,1-20047,14,20,0,0,3,0.9041083753108978,0.04520541876554489
370,370,370,370,370,370,1-7066,1,1-7066,1,23,1,0,0,1.0,0.043478260869565216
86,86,86,86,86,86,1-8910,1,1-8910,1,137,5,0,3,5.904108375310898,0.04309568157161239
513,513,513,513,513,513,1-5530,16,1-5530,16,7,0,0,1,0.30136945843696594,0.04305277977670942
457,457,457,457,457,457,1-11330,1,1-11330,1,14,0,0,2,0.6027389168739319,0.04305277977670942
517,517,517,517,517,517,1-7321,12,1-7321,11,7,0,0,1,0.30136945843696594,0.04305277977670942
449,449,449,449,449,449,MLG43,6,MLG43,4,14,0,0,2,0.6027389168739319,0.04305277977670942
514,514,514,514,514,514,P-0009,20,P-0009,8,7,0,0,1,0.30136945843696594,0.04305277977670942
173,173,173,173,173,173,1-1207,1,1-1207,1,66,1,0,6,2.8082167506217957,0.04254873864578478
380,380,380,380,380,380,1-9722,4,1-9722,20,22,0,0,3,0.9041083753108978,0.04109583524140445
207,207,207,207,207,207,1-8622,16,1-8622,16,54,1,0,4,2.2054778337478638,0.04084218210644192
317,317,317,317,317,317,1-9504,5,1-9504,19,30,0,0,4,1.2054778337478638,0.040182594458262125
302,302,302,302,302,302,1-9500,15,1-9500,15,33,1,0,1,1.301369458436966,0.039435438134453514
501,501,501,501,501,501,1-18563,7,1-18563,5,8,0,0,1,0.30136945843696594,0.03767118230462074
509,509,509,509,509,509,P-16454,6,P-16454,4,8,0,0,1,0.30136945843696594,0.03767118230462074
68,68,68,68,68,68,1-1015,20,1-1015,8,155,1,0,16,5.821911334991455,0.03756071829026745
328,328,328,328,328,328,1-9110,17,1-9110,17,29,1,0,0,1.0,0.034482758620689655
116,116,116,116,116,116,MLG08,15,MLG08,15,107,3,0,2,3.602738916873932,0.03367045716704609
407,407,407,407,407,407,1-9549,20,1-9549,8,18,0,0,2,0.6027389168739319,0.033485495381885104
312,312,312,312,312,312,1-1850,4,1-1850,20,30,1,0,0,1.0,0.03333333333333333
254,254,254,254,254,254,1-2025,4,1-2025,20,41,1,0,1,1.301369458436966,0.031740718498462585
252,252,252,252,252,252,1-6918,20,1-6918,8,43,1,0,1,1.301369458436966,0.030264406010162
391,391,391,391,391,391,72-18936,4,72-18936,20,20,0,0,2,0.6027389168739319,0.030136945843696594
400,400,400,400,400,400,1-8646,7,1-8646,5,20,0,0,2,0.6027389168739319,0.030136945843696594
120,120,120,120,120,120,1-2670,4,1-2670,20,104,3,0,0,3.0,0.028846153846153848
388,388,388,388,388,388,1-8125,13,1-8125,13,21,0,0,2,0.6027389168739319,0.028701853184472947
250,250,250,250,250,250,1-18234,4,1-18234,20,43,0,0,4,1.2054778337478638,0.028034368226694507
134,134,134,134,134,134,1-8659,20,1-8659,8,91,1,0,5,2.5068472921848297,0.027547772441591536
379,379,379,379,379,379,1-7182,12,1-7182,11,22,0,0,2,0.6027389168739319,0.02739722349426963
170,170,170,170,170,170,1-6594,6,1-6594,20,70,1,0,3,1.9041083753108978,0.027201548218727112
359,359,359,359,359,359,1-7839,20,1-7839,8,24,0,0,2,0.6027389168739319,0.02511412153641383
259,259,259,259,259,259,1-7509,17,1-7509,17,40,1,0,0,1.0,0.025
185,185,185,185,185,185,1-2714,6,1-2714,4,61,0,0,5,1.5068472921848297,0.024702414625980815
459,459,459,459,459,459,1-19839,14,1-19839,14,13,0,0,1,0.30136945843696594,0.023182266033612765
339,339,339,339,339,339,1-9850,1,1-9850,1,27,0,0,2,0.6027389168739319,0.0223236635879234
341,341,341,341,341,341,1-9870,9,1-9870,7,27,0,0,2,0.6027389168739319,0.0223236635879234
336,336,336,336,336,336,1-9655,20,1-9655,8,27,0,0,2,0.6027389168739319,0.0223236635879234
455,455,455,455,455,455,1-18377,20,1-18377,8,14,0,0,1,0.30136945843696594,0.02152638988835471
453,453,453,453,453,453,1-5036,17,1-5036,17,14,0,0,1,0.30136945843696594,0.02152638988835471
229,229,229,229,229,229,1-18423,1,1-18423,1,47,1,0,0,1.0,0.02127659574468085
113,113,113,113,113,113,1-7341,9,1-7341,7,110,2,0,1,2.301369458436966,0.020921540531245144
322,322,322,322,322,322,1-19549,15,1-19549,15,29,0,0,2,0.6027389168739319,0.02078410058185972
443,443,443,443,443,443,1-19222,8,1-19222,6,15,0,0,1,0.30136945843696594,0.020091297229131062
219,219,219,219,219,219,1-2400,20,1-2400,8,49,0,0,3,0.9041083753108978,0.018451191332875466
409,409,409,409,409,409,1-5744,17,1-5744,17,18,0,0,1,0.30136945843696594,0.016742747690942552
410,410,410,410,410,410,1-3108,13,1-3108,13,18,0,0,1,0.30136945843696594,0.016742747690942552
188,188,188,188,188,188,1-7722,20,1-7722,8,60,0,0,3,0.9041083753108978,0.015068472921848297
367,367,367,367,367,367,1-9995,16,1-9995,16,24,0,0,1,0.30136945843696594,0.012557060768206915
42,42,42,42,42,42,1-8541,1,1-8541,1,232,2,0,2,2.602738916873932,0.01121870222790488
340,340,340,340,340,340,1-3519,14,1-3519,14,27,0,0,1,0.30136945843696594,0.0111618317939617
342,342,342,342,342,342,1-6531,1,1-6531,1,27,0,0,1,0.30136945843696594,0.0111618317939617
202,202,202,202,202,202,1-6787,6,1-6787,4,56,0,0,2,0.6027389168739319,0.010763194944177355
303,303,303,303,303,303,1-18714,7,1-18714,5,32,0,0,1,0.30136945843696594,0.009417795576155186
282,282,282,282,282,282,1-2104,4,1-2104,20,36,0,0,1,0.30136945843696594,0.008371373845471276
135,135,135,135,135,135,MLG07,1,MLG07,1,90,0,0,2,0.6027389168739319,0.006697099076377021
162,162,162,162,162,162,1-7614,4,1-7614,20,72,0,0,1,0.30136945843696594,0.004185686922735638
271,271,271,271,271,271,1-5508,1,1-5508,1,38,0,0,0,0.0,0.0
558,558,558,558,558,558,1-10951,13,1-10951,13,1,0,0,0,0.0,0.0
525,525,525,525,525,525,1-3216,6,1-3216,4,5,0,0,0,0.0,0.0
363,363,363,363,363,363,1-5167,4,1-5167,20,24,0,0,0,0.0,0.0
474,474,474,474,474,474,1-18004,7,1-18004,5,12,0,0,0,0.0,0.0
519,519,519,519,519,519,1-10762,17,1-10762,17,6,0,0,0,0.0,0.0
542,542,542,542,542,542,1-8093,17,1-8093,17,4,0,0,0,0.0,0.0
279,279,279,279,279,279,1-6642,7,1-6642,5,36,0,0,0,0.0,0.0
504,504,504,504,504,504,1-9861,4,1-9861,20,8,0,0,0,0.0,0.0
413,413,413,413,413,413,1-0022,15,1-0022,15,18,0,0,0,0.0,0.0
164,164,164,164,164,164,72-0103,1,72-0103,1,71,0,0,0,0.0,0.0
479,479,479,479,479,479,1-19598,4,1-19598,20,11,0,0,0,0.0,0.0
396,396,396,396,396,396,1-7721,7,1-7721,5,20,0,0,0,0.0,0.0
452,452,452,452,452,452,1-9588,1,1-9588,1,14,0,0,0,0.0,0.0
476,476,476,476,476,476,1-2178,1,1-2178,1,12,0,0,0,0.0,0.0
560,560,560,560,560,560,1-19924,1,1-19924,1,1,0,0,0,0.0,0.0
187,187,187,187,187,187,1-9955,1,1-9955,1,60,0,0,0,0.0,0.0
526,526,526,526,526,526,1-9836,15,1-9836,15,5,0,0,0,0.0,0.0
383,383,383,383,383,383,1-3521,1,1-3521,11,22,0,0,0,0.0,0.0
546,546,546,546,546,546,1-9034,4,1-9034,20,3,0,0,0,0.0,0.0
507,507,507,507,507,507,1-9643,15,1-9643,15,8,0,0,0,0.0,0.0
482,482,482,482,482,482,1-9457,1,1-9457,1,11,0,0,0,0.0,0.0
523,523,523,523,523,523,1-3175,4,1-3175,20,6,0,0,0,0.0,0.0
515,515,515,515,515,515,1-3646,4,1-3646,20,7,0,0,0,0.0,0.0
538,538,538,538,538,538,1-5929,1,1-5929,1,4,0,0,0,0.0,0.0
563,563,563,563,563,563,1-8352,1,1-8352,1,1,0,0,0,0.0,0.0
508,508,508,508,508,508,1-9806,12,1-9806,12,8,0,0,0,0.0,0.0
564,564,564,564,564,564,1-7527,1,1-7527,17,1,0,0,0,0.0,0.0
495,495,495,495,495,495,1-9712,7,1-9712,5,10,0,0,0,0.0,0.0
465,465,465,465,465,465,1-18498,12,1-18498,11,13,0,0,0,0.0,0.0
552,552,552,552,552,552,1-19568,1,1-19568,1,2,0,0,0,0.0,0.0
335,335,335,335,335,335,1-18735,7,1-18735,5,27,0,0,0,0.0,0.0
223,223,223,223,223,223,1-6228,1,1-6228,1,48,0,0,0,0.0,0.0
461,461,461,461,461,461,1-2153,14,1-2153,14,13,0,0,0,0.0,0.0
553,553,553,553,553,553,1-4847,8,1-4847,6,2,0,0,0,0.0,0.0
241,241,241,241,241,241,1-6216,1,1-6216,1,45,0,0,0,0.0,0.0
313,313,313,313,313,313,1-8641,8,1-8641,6,30,0,0,0,0.0,0.0
192,192,192,192,192,192,1-8021,4,1-8021,20,58,0,0,0,0.0,0.0
240,240,240,240,240,240,1-8174,6,1-8174,4,45,0,0,0,0.0,0.0
529,529,529,529,529,529,1-5424,1,1-5424,1,5,0,0,0,0.0,0.0
307,307,307,307,307,307,1-9739,4,1-9739,20,31,0,0,0,0.0,0.0
554,554,554,554,554,554,1-10948,1,1-10948,1,2,0,0,0,0.0,0.0
530,530,530,530,530,530,1-3647,6,1-3647,4,5,0,0,0,0.0,0.0
333,333,333,333,333,333,1-9996,13,1-9996,13,28,0,0,0,0.0,0.0
528,528,528,528,528,528,1-8623,1,1-8623,1,5,0,0,0,0.0,0.0
444,444,444,444,444,444,1-8906,1,1-8906,1,15,0,0,0,0.0,0.0
535,535,535,535,535,535,1-8566,6,1-8566,20,5,0,0,0,0.0,0.0
419,419,419,419,419,419,1-0001,4,1-0001,20,17,0,0,0,0.0,0.0
534,534,534,534,534,534,1-8379,10,1-8379,20,5,0,0,0,0.0,0.0
460,460,460,460,460,460,1-20791,1,1-20791,1,13,0,0,0,0.0,0.0
353,353,353,353,353,353,1-9331,1,1-9331,1,25,0,0,0,0.0,0.0
536,536,536,536,536,536,1-10232,8,1-10232,6,5,0,0,0,0.0,0.0
485,485,485,485,485,485,1-4361,1,1-4361,1,10,0,0,0,0.0,0.0
559,559,559,559,559,559,1-10978,1,1-10978,1,1,0,0,0,0.0,0.0
540,540,540,540,540,540,1-9733,9,1-9733,9,4,0,0,0,0.0,0.0
382,382,382,382,382,382,1-18409,15,1-18409,15,22,0,0,0,0.0,0.0
499,499,499,499,499,499,1-17645,16,1-17645,16,9,0,0,0,0.0,0.0
537,537,537,537,537,537,1-5990,19,1-5990,9,5,0,0,0,0.0,0.0
562,562,562,562,562,562,1-6931,1,1-6931,1,1,0,0,0,0.0,0.0
226,226,226,226,226,226,1-4634,20,1-4634,8,48,0,0,0,0.0,0.0
486,486,486,486,486,486,1-5406,4,1-5406,20,10,0,0,0,0.0,0.0
469,469,469,469,469,469,1-6543,15,1-6543,15,12,0,0,0,0.0,0.0
544,544,544,544,544,544,1-4910,6,1-4910,4,4,0,0,0,0.0,0.0
481,481,481,481,481,481,1-7770,15,1-7770,15,11,0,0,0,0.0,0.0
565,565,565,565,565,565,1-10922,1,1-10922,1,1,0,0,0,0.0,0.0
516,516,516,516,516,516,1-9447,6,1-9447,4,7,0,0,0,0.0,0.0
498,498,498,498,498,498,1-8113,7,1-8113,5,9,0,0,0,0.0,0.0
487,487,487,487,487,487,1-4929,8,1-4929,6,10,0,0,0,0.0,0.0
200,200,200,200,200,200,1-8020,1,1-8020,1,56,0,0,0,0.0,0.0
364,364,364,364,364,364,1-9253,1,1-9253,1,24,0,0,0,0.0,0.0
276,276,276,276,276,276,1-2573,1,1-2573,1,37,0,0,0,0.0,0.0
494,494,494,494,494,494,1-6971,1,1-6971,1,10,0,0,0,0.0,0.0
