,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
342,1-17645,5,1-17645,16,9,0,0,2,1.0905543565750122,0.1211727062861124
343,1-8421,22,1-8421,14,109,0,0,24,13.086652278900146,0.1200610300816527
344,1-6914,14,1-6914,1,73,0,0,16,8.724434852600098,0.1195128062000013
345,MLG39,20,MLG39,20,23,0,0,5,2.7263858914375305,0.118538517019023
346,1-9794,24,1-9794,10,46,0,0,10,5.452771782875061,0.118538517019023
347,1-4640,16,1-4640,8,87,1,0,17,10.269712030887604,0.1180426670216965
348,1-9667,20,1-9667,20,14,0,0,3,1.6358315348625183,0.116845109633037
349,1-18377,16,1-18377,8,14,0,0,3,1.6358315348625183,0.116845109633037
350,1-7995,20,1-7995,20,14,0,0,3,1.6358315348625183,0.116845109633037
351,1-3108,1,1-3108,13,18,1,0,2,2.090554356575012,0.1161419086986118
352,1-9651,20,1-9651,20,38,0,0,8,4.362217426300049,0.1147951954289486
353,1-9870,3,1-9870,7,27,2,0,2,3.090554356575012,0.1144649761694449
354,1-19547,16,1-19547,8,66,2,0,10,7.452771782875061,0.112920784589016
355,1-8541,14,1-8541,1,232,2,0,44,25.99219584465027,0.1120353269165959
356,1-1204,24,1-1204,10,39,0,0,8,4.362217426300049,0.1118517288794884
357,1-8826,14,1-8826,1,123,5,0,16,13.724434852600098,0.1115807711593503
358,1-6734,22,1-6734,14,44,0,0,9,4.907494604587555,0.1115339682860808
359,1-5744,4,1-5744,17,18,2,0,0,2.0,0.1111111111111111
360,1-6980,22,1-6980,14,128,0,0,26,14.17720663547516,0.1107594268396496
361,MLG43,1,MLG43,4,14,1,0,1,1.545277178287506,0.1103769413062504
362,1-9237,6,1-9237,15,38,2,0,4,4.181108713150024,0.1100291766618427
363,1-3647,12,1-3647,4,5,0,0,1,0.5452771782875061,0.1090554356575012
364,1-3216,12,1-3216,4,5,0,0,1,0.5452771782875061,0.1090554356575012
365,1-7521,24,1-7521,17,10,0,0,2,1.0905543565750122,0.1090554356575012
366,1-4136,20,1-4136,20,5,0,0,1,0.5452771782875061,0.1090554356575012
367,1-4051,22,1-4051,14,5,0,0,1,0.5452771782875061,0.1090554356575012
368,1-5803,24,1-5803,10,15,0,0,3,1.6358315348625183,0.1090554356575012
369,1-9839,22,1-9839,14,20,0,0,4,2.1811087131500244,0.1090554356575012
370,1-8573,8,1-8573,5,184,0,0,36,19.62997841835022,0.1066846653171207
371,1-8181,3,1-8181,7,30,1,0,4,3.1811087131500244,0.1060369571050008
372,1-1957,24,1-1957,10,47,0,0,9,4.907494604587555,0.1044147788210118
373,1-5197,7,1-5197,6,72,3,0,8,7.362217426300049,0.1022530198097229
374,1-5163,24,1-5163,10,16,0,0,3,1.6358315348625183,0.1022394709289074
375,1-9606,3,1-9606,7,16,0,0,3,1.6358315348625183,0.1022394709289074
376,1-9805,6,1-9805,15,26,1,0,3,2.6358315348625183,0.1013781359562507
377,1-2294,8,1-2294,5,75,1,0,12,7.543326139450073,0.1005776818593343
378,1-9674,7,1-9674,6,144,9,0,10,14.45277178287506,0.1003664707144101
379,1-9902,2,1-9902,17,30,3,0,0,3.0,0.1
380,1-6692,24,1-6692,12,71,0,0,13,7.088603317737579,0.0998394833484166
381,1-9892,22,1-9892,14,22,0,0,4,2.1811087131500244,0.0991413051431829
382,1-9752,20,1-9752,20,22,0,0,4,2.1811087131500244,0.0991413051431829
383,1-18409,6,1-18409,15,22,0,0,4,2.1811087131500244,0.0991413051431829
384,1-9630,22,1-9630,14,33,0,0,6,3.2716630697250366,0.0991413051431829
385,1-1207,14,1-1207,1,66,1,0,10,6.452771782875061,0.0977692694375009
386,1-8174,12,1-8174,4,45,0,0,8,4.362217426300049,0.0969381650288899
387,1-19448,24,1-19448,10,45,0,0,8,4.362217426300049,0.0969381650288899
388,1-5282,20,1-5282,20,17,0,0,3,1.6358315348625183,0.0962253844036775
389,1-8551,14,1-8551,1,38,2,0,3,3.6358315348625183,0.0956797772332241
390,1-9156,24,1-9156,10,268,0,0,47,25.628027379512787,0.0956269678340029
391,1-8659,16,1-8659,8,91,1,0,14,8.633880496025085,0.0948778076486273
392,1-0008,18,1-0008,18,230,8,0,25,21.631929457187653,0.0940518672051637
393,1-8018,20,1-8018,20,58,0,0,10,5.452771782875061,0.0940133066012941
394,1-4649,1,1-4649,13,244,12,0,20,22.90554356575012,0.0938751785481562
395,1-7467,20,1-7467,20,64,0,0,11,5.998048961162567,0.0937195150181651
396,1-7481,14,1-7481,1,33,2,0,2,3.090554356575012,0.0936531623204549
397,1-0037,22,1-0037,14,35,0,0,6,3.2716630697250366,0.0934760877064296
398,1-0358,17,1-0358,9,22,2,0,0,2.0,0.0909090909090909
399,1-7066,14,1-7066,1,23,1,0,2,2.090554356575012,0.0908936676771744
400,1-9578,20,1-9578,20,42,0,0,7,3.816940248012543,0.0908795297145843
401,1-1935,20,1-1935,20,12,0,0,2,1.0905543565750122,0.0908795297145843
402,1-3175,20,1-3175,20,6,0,0,1,0.5452771782875061,0.0908795297145843
403,1-7525,6,1-7525,15,6,0,0,1,0.5452771782875061,0.0908795297145843
404,1-7845,20,1-7845,20,36,0,0,6,3.2716630697250366,0.0908795297145843
405,1-3551,3,1-3551,6,6,0,0,1,0.5452771782875061,0.0908795297145843
406,1-19205,22,1-19205,14,12,0,0,2,1.0905543565750122,0.0908795297145843
407,1-8188,20,1-8188,20,140,0,0,23,12.54137510061264,0.0895812507186617
408,1-6900,20,1-6900,20,67,0,0,11,5.998048961162567,0.0895231188233219
409,1-8576,18,1-8576,18,55,0,0,9,4.907494604587555,0.0892271746288646
410,1-2400,16,1-2400,8,49,0,0,8,4.362217426300049,0.0890248454346948
411,1-3312,7,1-3312,6,36,1,0,4,3.1811087131500244,0.088364130920834
412,MLG09,20,MLG09,20,125,0,0,20,10.905543565750122,0.0872443485260009
413,1-9394,24,1-9394,10,117,0,0,18,9.81498920917511,0.0838887966596163
414,1-7204,20,1-7204,20,26,0,0,4,2.1811087131500244,0.0838887966596163
415,1-19166,1,1-19166,13,45,1,0,5,3.7263858914375305,0.0828085753652784
416,1-9137,7,1-9137,6,111,8,0,2,9.090554356575012,0.0818968860952703
417,1-19813,22,1-19813,14,20,0,0,3,1.6358315348625183,0.0817915767431259
418,1-17758,8,1-17758,5,40,0,0,6,3.2716630697250366,0.0817915767431259
419,1-20047,22,1-20047,14,20,0,0,3,1.6358315348625183,0.0817915767431259
420,1-8186,10,1-8186,11,26,1,0,2,2.090554356575012,0.0804059367913466
421,1-8705,18,1-8705,18,48,0,0,7,3.816940248012543,0.0795195885002613
422,1-11330,14,1-11330,1,14,0,0,2,1.0905543565750122,0.077896739755358
423,1-9588,14,1-9588,1,14,0,0,2,1.0905543565750122,0.077896739755358
424,1-7321,10,1-7321,11,7,0,0,1,0.5452771782875061,0.077896739755358
425,1-3646,20,1-3646,20,7,0,0,1,0.5452771782875061,0.077896739755358
426,1-9447,12,1-9447,4,7,0,0,1,0.5452771782875061,0.077896739755358
427,1-19897,13,1-19897,2,53,4,0,0,4.0,0.0754716981132075
428,1-7019,17,1-7019,9,107,8,0,0,8.0,0.0747663551401869
429,1-9518,20,1-9518,20,22,0,0,3,1.6358315348625183,0.0743559788573871
430,1-19447,20,1-19447,20,15,0,0,2,1.0905543565750122,0.0727036237716674
431,1-8906,14,1-8906,1,15,0,0,2,1.0905543565750122,0.0727036237716674
432,1-5508,14,1-5508,1,38,0,0,5,2.7263858914375305,0.0717469971430929
433,1-17657,10,1-17657,11,8,0,0,1,0.5452771782875061,0.0681596472859382
434,1-5531,1,1-5531,1,8,0,0,1,0.5452771782875061,0.0681596472859382
435,1-9861,20,1-9861,20,8,0,0,1,0.5452771782875061,0.0681596472859382
436,P-16454,12,P-16454,4,8,0,0,1,0.5452771782875061,0.0681596472859382
437,1-1972,9,1-1972,19,32,1,0,2,2.090554356575012,0.0653298236429691
438,1-9907,10,1-9907,11,17,0,0,2,1.0905543565750122,0.0641502562691183
439,1-0001,20,1-0001,20,17,0,0,2,1.0905543565750122,0.0641502562691183
440,MLG10,20,MLG10,20,60,0,0,7,3.816940248012543,0.063615670800209
441,1-9646,4,1-9646,12,105,5,0,3,6.635831534862518,0.0631983955701192
442,1-8127,13,1-8127,2,32,2,0,0,2.0,0.0625
443,1-1191,24,1-1191,10,53,0,0,6,3.2716630697250366,0.0617294918816044
444,1-6531,14,1-6531,1,27,0,0,3,1.6358315348625183,0.0605863531430562
445,MLG37,13,MLG37,2,116,7,0,0,7.0,0.0603448275862069
446,1-8544,4,1-8544,8,54,1,0,4,3.1811087131500244,0.0589094206138893
447,1-9607,22,1-9607,14,19,0,0,2,1.0905543565750122,0.0573975977144743
448,1-9338,6,1-9338,15,29,0,0,3,1.6358315348625183,0.0564079839607764
449,1-9610,24,1-9610,10,49,0,0,5,2.7263858914375305,0.0556405283966843
450,1-3535,24,1-3535,10,315,0,0,32,17.448869705200195,0.0553932371593657
451,1-9697,20,1-9697,20,20,0,0,2,1.0905543565750122,0.0545277178287506
452,1-1836,22,1-1836,14,20,0,0,2,1.0905543565750122,0.0545277178287506
453,MLG17,20,MLG17,20,153,0,0,15,8.179157674312592,0.0534585468909319
454,1-19915,22,1-19915,14,62,0,0,6,3.2716630697250366,0.0527687591891134
455,1-8100,17,1-8100,9,19,1,0,0,1.0,0.0526315789473684
456,1-8125,1,1-8125,13,21,0,0,2,1.0905543565750122,0.0519311598369053
457,1-7770,6,1-7770,15,11,0,0,1,0.5452771782875061,0.0495706525715914
458,1-9731,12,1-9731,4,11,0,0,1,0.5452771782875061,0.0495706525715914
459,1-19598,20,1-19598,20,11,0,0,1,0.5452771782875061,0.0495706525715914
460,1-7341,3,1-7341,7,110,1,0,8,5.362217426300049,0.0487474311481822
461,1-6216,14,1-6216,1,45,0,0,4,2.1811087131500244,0.0484690825144449
462,MLG07,14,MLG07,1,90,0,0,8,4.362217426300049,0.0484690825144449
463,1-8418,20,1-8418,20,46,0,0,4,2.1811087131500244,0.0474154068076092
464,1-18028,1,1-18028,13,309,2,0,23,14.54137510061264,0.0470594663450247
465,1-0405,1,1-0405,13,64,3,0,0,3.0,0.046875
466,1-7722,16,1-7722,8,60,0,0,5,2.7263858914375305,0.0454397648572921
467,1-4499,20,1-4499,20,12,0,0,1,0.5452771782875061,0.0454397648572921
468,1-2335,24,1-2335,10,145,0,0,12,6.543326139450073,0.0451263871686212
469,1-8157,24,1-8157,10,75,0,0,6,3.2716630697250366,0.0436221742630004
470,1-2297,6,1-2297,15,25,0,0,2,1.0905543565750122,0.0436221742630004
471,1-9331,14,1-9331,1,25,0,0,2,1.0905543565750122,0.0436221742630004
472,1-8488,17,1-8488,9,23,1,0,0,1.0,0.0434782608695652
473,1-7213,17,1-7213,9,23,1,0,0,1.0,0.0434782608695652
474,1-19839,22,1-19839,14,13,0,0,1,0.5452771782875061,0.0419443983298081
475,1-18498,10,1-18498,11,13,0,0,1,0.5452771782875061,0.0419443983298081
476,1-8938,5,1-8938,4,30,0,0,2,1.0905543565750122,0.0363518118858337
477,1-6916,16,1-6916,1,43,1,0,1,1.545277178287506,0.0359366785648257
478,1-8503,22,1-8503,20,16,0,0,1,0.5452771782875061,0.0340798236429691
479,1-8074,24,1-8074,10,145,0,0,9,4.907494604587555,0.0338447903764658
480,1-1177,24,1-1177,10,17,0,0,1,0.5452771782875061,0.0320751281345591
481,1-6594,20,1-6594,20,70,0,0,4,2.1811087131500244,0.0311586959021432
482,1-9465,4,1-9465,12,18,0,0,1,0.5452771782875061,0.0302931765715281
483,1-6642,8,1-6642,5,36,0,0,2,1.0905543565750122,0.0302931765715281
484,1-8529,24,1-8529,10,56,0,0,3,1.6358315348625183,0.0292112774082592
485,72-18936,20,72-18936,20,20,0,0,1,0.5452771782875061,0.0272638589143753
486,1-8172,24,1-8172,10,40,0,0,2,1.0905543565750122,0.0272638589143753
487,1-7509,2,1-7509,17,40,1,0,0,1.0,0.025
488,1-6918,1,1-6918,8,43,1,0,0,1.0,0.0232558139534883
489,72-0103,14,72-0103,1,71,0,0,3,1.6358315348625183,0.0230398807727115
490,1-7897,24,1-7897,10,95,0,0,4,2.1811087131500244,0.0229590390857897
491,1-7122,24,1-7122,10,197,0,0,8,4.362217426300049,0.0221432356664977
492,1-5877,22,1-5877,14,79,0,0,3,1.6358315348625183,0.0207067282893989
493,MLG67,20,MLG67,20,27,0,0,1,0.5452771782875061,0.0201954510476854
494,1-9996,1,1-9996,13,28,0,0,1,0.5452771782875061,0.0194741849388395
495,1-9739,20,1-9739,20,31,0,0,1,0.5452771782875061,0.0175895863963711
496,72-12387,22,72-12387,14,71,0,0,2,1.0905543565750122,0.015359920515141
497,1-2104,20,1-2104,20,36,0,0,1,0.5452771782875061,0.015146588285764
498,1-1183,24,1-1183,10,45,0,0,1,0.5452771782875061,0.0121172706286112
499,1-8767,8,1-8767,4,48,0,0,1,0.5452771782875061,0.011359941214323
500,1-2670,20,1-2670,20,104,0,0,2,1.0905543565750122,0.010486099582452
501,1-9955,14,1-9955,1,60,0,0,1,0.5452771782875061,0.0090879529714584
502,1-8093,2,1-8093,17,4,0,0,0,0.0,0.0
503,1-7599,7,1-7599,6,3,0,0,0,0.0,0.0
504,1-10922,14,1-10922,1,1,0,0,0,0.0,0.0
505,1-18202,1,1-18202,4,23,0,0,0,0.0,0.0
506,1-8222,5,1-8222,16,12,0,0,0,0.0,0.0
507,1-3521,10,1-3521,11,22,0,0,0,0.0,0.0
508,1-8401,20,1-8401,20,57,0,0,0,0.0,0.0
509,1-8020,14,1-8020,1,56,0,0,0,0.0,0.0
510,1-20003,17,1-20003,9,21,0,0,0,0.0,0.0
511,1-2584,24,1-2584,10,36,0,0,0,0.0,0.0
512,1-3217,13,1-3217,2,5,0,0,0,0.0,0.0
513,1-2178,14,1-2178,1,12,0,0,0,0.0,0.0
514,1-6931,14,1-6931,1,1,0,0,0,0.0,0.0
515,1-9444,2,1-9444,17,24,0,0,0,0.0,0.0
516,1-8532,24,1-8532,10,4,0,0,0,0.0,0.0
517,1-5990,17,1-5990,9,5,0,0,0,0.0,0.0
518,1-2869,14,1-2869,1,9,0,0,0,0.0,0.0
519,1-5167,1,1-5167,20,24,0,0,0,0.0,0.0
520,1-0022,6,1-0022,15,18,0,0,0,0.0,0.0
521,1-3519,22,1-3519,14,27,0,0,0,0.0,0.0
522,1-4842,17,1-4842,9,6,0,0,0,0.0,0.0
523,1-3178,14,1-3178,1,6,0,0,0,0.0,0.0
524,1-8113,8,1-8113,5,9,0,0,0,0.0,0.0
525,1-9712,8,1-9712,5,10,0,0,0,0.0,0.0
526,1-19568,14,1-19568,1,2,0,0,0,0.0,0.0
527,1-7453,2,1-7453,17,13,0,0,0,0.0,0.0
528,1-10978,14,1-10978,1,1,0,0,0,0.0,0.0
529,1-9076,20,1-9076,20,9,0,0,0,0.0,0.0
530,1-21195,14,1-21195,1,1,0,0,0,0.0,0.0
531,1-19567,24,1-19567,10,2,0,0,0,0.0,0.0
532,1-8566,20,1-8566,20,5,0,0,0,0.0,0.0
533,1-10698,20,1-10698,20,6,0,0,0,0.0,0.0
534,1-8021,20,1-8021,20,58,0,0,0,0.0,0.0
535,72-11994,24,72-11994,10,8,0,0,0,0.0,0.0
536,1-10762,2,1-10762,17,6,0,0,0,0.0,0.0
537,1-4361,14,1-4361,1,10,0,0,0,0.0,0.0
538,1-9253,14,1-9253,1,24,0,0,0,0.0,0.0
539,1-8641,7,1-8641,6,30,0,0,0,0.0,0.0
540,1-9836,17,1-9836,15,5,0,0,0,0.0,0.0
541,1-4847,7,1-4847,6,2,0,0,0,0.0,0.0
542,1-10948,14,1-10948,1,2,0,0,0,0.0,0.0
543,1-8379,20,1-8379,20,5,0,0,0,0.0,0.0
544,1-10951,5,1-10951,13,1,0,0,0,0.0,0.0
545,1-9838,20,1-9838,13,3,0,0,0,0.0,0.0
546,1-7527,1,1-7527,17,1,0,0,0,0.0,0.0
547,1-9806,9,1-9806,12,8,0,0,0,0.0,0.0
548,1-7608,9,1-7608,4,4,0,0,0,0.0,0.0
549,1-2153,22,1-2153,14,13,0,0,0,0.0,0.0
550,1-0033,24,1-0033,8,10,0,0,0,0.0,0.0
551,1-4088,14,1-4088,1,30,0,0,0,0.0,0.0
552,1-8352,14,1-8352,1,1,0,0,0,0.0,0.0
553,1-6028,17,1-6028,7,2,0,0,0,0.0,0.0
554,1-8623,14,1-8623,1,5,0,0,0,0.0,0.0
555,1-5914,22,1-5914,14,3,0,0,0,0.0,0.0
556,1-19924,14,1-19924,1,1,0,0,0,0.0,0.0
557,1-2025,20,1-2025,20,41,0,0,0,0.0,0.0
558,1-6971,14,1-6971,1,10,0,0,0,0.0,0.0
559,1-9455,20,1-9455,20,2,0,0,0,0.0,0.0
560,1-5424,24,1-5424,1,5,0,0,0,0.0,0.0
561,1-5406,20,1-5406,20,10,0,0,0,0.0,0.0
562,1-19927,14,1-19927,1,1,0,0,0,0.0,0.0
563,1-7721,8,1-7721,5,20,0,0,0,0.0,0.0
564,1-20791,14,1-20791,1,13,0,0,0,0.0,0.0
565,1-2596,24,1-2596,10,35,0,0,0,0.0,0.0
