conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens,iteration
1,0,14,9,108,55,507,628,1223,3904,655,391,14.472660550458716,22234,243.0,0.0,20.0,18.501590713858604,6.080721439793706,7.766191959381103,6.283634305000305,4.997060298919678,1006.6968379542232,23.3356311917305,48.88726770877838,334.7670912742615,1.388858199119568,0.1524161994457245,0.2957714796066284,20
0,0,2,5,44,24,279,600,1041,2801,1065,813,16.515474006116207,30842,232.0,0.0,23.0,96.27404153347015,37.13376253843308,2.6527249813079834,7.76188850402832,0.0422827154397964,1668.1213974952698,8.094146847724915,71.90943360328674,268.6208426952362,1.0277177095413208,0.7779860496520996,0.0231519024819135,21
1,0,6,6,95,29,376,350,1460,3540,922,762,15.996085626911317,33258,268.0,2.0,21.0,83.85522603988647,29.260363280773163,4.713016748428345,9.856250882148744,0.6054400652647018,1161.9802117347715,77.9386579990387,98.43288064002992,282.80054926872253,0.6302460432052612,0.9767556190490724,0.2859127819538116,22
0,0,1,7,62,23,325,751,1073,2659,1257,723,16.886055045871558,38113,251.0,2.0,23.0,52.63353794813156,37.600024342536926,4.7912198305130005,4.724479019641876,7.0985037088394165,1881.495535373688,28.73844802379608,22.118976712226868,245.31579911708832,1.143968939781189,0.9258026480674744,0.4847626686096191,23
1,1,5,3,67,35,487,477,1256,3483,919,568,15.49480122324159,19672,208.0,5.0,20.0,21.93710952997208,6.153449285775423,4.957635700702667,3.8189727067947383,4.079614877700806,1994.0608739852903,33.584973216056824,32.77181684970856,234.93021428585047,1.6113407611846924,0.0098600937053561,0.248327299952507,24
0,0,4,4,52,53,345,449,1422,3392,1069,698,15.9885626911315,36594,227.0,2.0,22.0,82.29332745075226,10.0820142775774,6.87918484210968,6.174044609069824,7.530330419540405,1582.3956727981567,11.81253120303154,44.73219513893128,323.3596205711365,1.5257999897003174,0.0630673244595527,0.1710481941699981,25
0,1,3,3,59,27,343,573,1098,2967,887,665,16.185626911314984,35746,286.0,5.0,23.0,70.02598166465759,36.66020780801773,1.853117048740387,8.386870622634888,1.5684901177883148,1573.7074613571167,38.67966234683991,65.6338632106781,324.99825954437256,2.437305688858032,0.3362215161323547,0.2403269559144973,26
0,0,14,9,131,31,428,595,1301,3280,1000,637,15.887094801223242,30980,211.0,1.0,21.0,96.56549036502838,10.973805859684944,4.594338238239288,2.518773376941681,8.774141073226929,1547.6461052894592,50.07734298706055,52.37600803375244,317.72964000701904,3.278805732727051,0.9042637348175048,0.6444392204284668,27
0,0,1,9,40,11,298,529,1048,3276,1193,714,16.8297247706422,34251,274.0,2.0,22.0,69.83357071876526,13.11074323952198,9.633690118789673,0.4090186208486557,9.664335250854492,1734.761655330658,83.60154032707214,58.02866816520691,291.2174165248871,2.10459041595459,0.5004957914352417,0.811426043510437,28
1,2,12,7,119,77,471,629,1313,3804,712,482,14.858776758409784,22113,265.0,0.0,20.0,11.68363332748413,14.082558527588844,2.7580925822258,4.885906279087067,9.644882082939148,1777.0981788635254,12.333279848098757,75.97694993019104,271.8987762928009,0.1431065797805786,0.0193222109228372,0.9511048793792723,29
0,1,3,5,62,33,361,424,1142,3321,1113,913,16.883975535168197,46494,213.0,2.0,23.0,11.256871661171315,20.575035214424133,9.37311053276062,7.729195356369018,4.193371534347534,1250.199943780899,89.99549746513367,27.880528569221497,306.5541625022888,3.050407648086548,0.1898544430732727,0.0581650361418724,30
0,0,1,4,43,21,267,471,854,3714,1267,948,17.026483180428134,38559,228.0,3.0,23.0,89.13919389247894,28.402053713798523,3.8203996419906616,2.7786636352539062,4.8925864696502686,1070.849984884262,4.739696905016899,13.210789859294891,228.94209623336792,2.957848310470581,0.1724179685115814,0.8543562293052673,31
0,0,8,13,77,58,417,856,1315,3009,987,604,15.611131498470948,26298,250.0,2.0,21.0,49.12720143795013,11.225877180695534,4.971440434455872,0.0426640547811985,9.80571746826172,1447.654813528061,63.583481311798096,87.36828565597534,291.90056920051575,0.848634660243988,0.8978803157806396,0.5768975615501404,32
90,1,29,13,255,148,426,1060,1911,2566,1466,876,16.711865443425076,55256,222.0,2.0,20.0,28.961574882268906,5.037688431330025,7.552861571311951,5.020006895065308,8.915799260139465,1035.7700996100905,74.5401680469513,54.15068864822388,314.74729776382446,1.645613431930542,0.3942597806453705,0.5695846080780029,33
1,0,6,4,86,34,432,538,1231,3189,587,469,15.389296636085628,22661,268.0,2.0,21.0,37.40693241357803,13.313642293214798,1.8865704536437988,9.234936237335203,5.263904929161072,1280.2159190177915,56.25507831573486,35.56457459926605,248.28374683856964,0.490197479724884,0.7599381804466248,0.8765280842781067,34
1,0,8,15,127,60,497,695,1733,3287,453,357,13.932477064220183,12738,203.0,3.0,20.0,44.84290361404419,8.81978314369917,7.699790596961975,4.555127322673798,9.915940165519714,1172.8419363498688,52.5340735912323,98.05157780647278,246.868309378624,1.482274293899536,0.4517729580402374,0.5379536151885986,35
0,0,2,6,50,18,301,495,1265,2712,1273,836,16.99749235474006,36930,252.0,4.0,21.0,49.78038638830185,8.801972940564156,2.120152562856674,0.5182653665542603,4.534450769424439,1001.0716775432228,74.99246597290039,9.941534698009493,393.69170665740967,3.0725154876708984,0.8501456379890442,0.0889382436871528,36
0,1,3,22,105,51,430,571,1461,3425,800,505,15.160672782874618,19287,208.0,1.0,20.0,57.9390037059784,6.520234998315573,3.518037796020508,0.0343571789562702,7.105069160461426,1011.3724553957582,81.28675818443298,24.46608394384384,351.65542364120483,0.9931735396385192,0.595754086971283,0.452389508485794,37
1,0,5,9,85,59,429,604,1368,3145,974,596,15.565443425076452,17520,203.0,3.0,20.0,39.6042463183403,46.776475608348846,1.2833288311958313,6.2237948179245,6.323753595352173,1142.8406834602356,26.585739850997925,38.365620374679565,208.43508541584012,1.042219638824463,0.8429239392280579,0.6650397777557373,38
0,0,2,7,54,38,357,640,1058,3507,938,765,16.19663608562691,37087,223.0,4.0,21.0,42.79199540615082,8.612951971590519,6.038709282875061,0.5692499503493309,7.72563099861145,1662.3692512512207,42.68878996372223,25.302714109420776,397.2277045249939,0.3974502384662628,0.9890747666358948,0.0742563158273696,39
2,1,3,7,62,40,421,527,1235,3097,971,678,16.288501529051988,31065,231.0,3.0,20.0,74.45862710475922,34.873473048210144,6.327522397041321,7.559319734573364,9.83076512813568,1128.5351663827896,77.85170674324036,48.33686947822571,395.5817818641663,2.1239547729492188,0.78464674949646,0.8810574412345886,40
1,0,8,14,74,48,402,639,1247,3328,1187,583,16.14336391437309,23453,280.0,1.0,22.0,10.791098270565271,24.527854919433597,2.548430562019348,1.0977014154195786,1.7106729745864868,1222.5690484046936,19.816619157791138,75.8001983165741,300.5143523216248,0.8012639880180359,0.7341417670249939,0.7817031145095825,41
1,0,8,15,95,60,486,415,1555,3359,765,719,15.316269113149849,20001,203.0,3.0,20.0,39.942877888679504,27.427397966384888,5.834453701972961,8.057419061660767,2.662491798400879,1875.62358379364,34.25975143909454,7.414326816797256,291.0994529724121,0.5640368461608887,0.3445088863372803,0.0017218859866261,42
0,0,2,9,75,48,295,628,1290,2889,1170,849,16.549847094801223,34891,227.0,2.0,22.0,70.5943900346756,31.08073830604553,4.774424433708191,6.800759434700012,5.43279230594635,1047.79464751482,46.217453479766846,78.1424343585968,349.09470081329346,1.1402721405029297,0.5065349340438843,0.7548374533653259,43
2,0,3,7,45,33,274,397,1235,3472,935,648,16.337614678899083,32104,228.0,3.0,20.0,81.52967035770416,25.712990313768387,9.239258170127869,0.0101676676422357,1.0337500274181366,1694.6030259132383,8.018500357866287,39.94075655937195,203.9982847869396,2.370155334472656,0.6880990266799927,0.21224445104599,44
