conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens,iteration
1,0,3,16,53,44,460,247,1589,3355,798,492,14.968256880733945,20882,208.0,5.0,20.0,27.572953701019287,9.25512209534645,4.301458299160004,6.053750514984131,8.897340297698975,1266.8025195598602,37.99170255661011,91.52771234512328,231.317874789238,2.3850083351135254,0.4035296142101288,0.2650957405567169,93
0,0,5,9,54,31,345,654,1120,2694,897,822,16.308440366972476,40066,286.0,4.0,23.0,74.79344725608826,35.13566434383392,6.776514053344727,3.667283058166504,0.212846752256155,1650.469958782196,80.28129935264587,27.902722358703613,393.9394950866699,1.2866877317428589,0.7138906121253967,0.6488041281700134,94
2,0,2,6,45,36,259,385,1047,3820,752,556,15.39663608562691,35500,273.0,2.0,20.0,63.05018901824951,11.66279025375843,8.056175112724304,4.251922965049744,1.589161604642868,1984.4964146614077,32.36716091632843,84.59272384643555,200.97073186188936,3.953439235687256,0.2589004635810852,0.5756144523620605,95
0,0,3,11,53,50,371,412,1418,3201,1077,736,16.314006116207953,32800,221.0,2.0,21.0,21.015050560235977,31.47954523563385,0.521310567855835,6.709187626838684,8.050809502601624,1120.360255241394,99.26031827926636,45.97088396549225,363.34911584854126,0.8749866485595703,0.5773231387138367,0.4633503556251526,96
2,0,3,10,55,51,330,388,1479,2895,1096,735,16.140244648318042,32248,284.0,5.0,21.0,37.61267930269241,26.560524106025696,5.54624080657959,1.4206495881080627,5.875037908554077,1497.776359319687,22.540755569934845,24.63139146566391,348.88914823532104,1.8154072761535645,0.8533986806869507,0.2475150823593139,97
0,1,3,5,85,41,323,499,1073,3819,1061,677,16.03559633027523,32780,250.0,2.0,21.0,80.04323840141296,40.48794269561768,3.071184754371643,8.877934217453003,4.407019317150116,1615.819752216339,58.37911367416382,57.10396766662598,286.51071190834045,2.981769561767578,0.0466982126235961,0.8538886904716492,98
0,0,2,7,46,56,326,516,1276,2844,938,788,16.309969418960243,35674,286.0,4.0,23.0,41.32341355085373,37.22611099481583,3.4664854407310486,4.7239914536476135,2.5318753719329834,1369.2540526390076,92.33552813529968,42.81811118125916,352.99880504608154,2.09229063987732,0.7509259581565857,0.0705485865473747,99
0,0,1,14,46,39,394,403,1236,3597,1006,683,15.91565749235474,25047,206.0,6.0,23.0,83.35587918758392,5.714392121881247,6.087867617607117,7.498639225959778,6.500182151794434,1735.5875968933103,25.2534419298172,75.28770565986633,215.6205713748932,1.2355329990386963,0.0691004544496536,0.9679288864135742,100
1,0,5,17,66,66,438,302,1813,2822,890,579,15.788012232415902,30883,217.0,0.0,22.0,13.085920698940754,21.051559150218964,8.442130088806152,9.6655535697937,0.9642844647169112,1246.685430407524,17.111895978450775,15.3264120221138,334.629487991333,3.097198247909546,0.537346601486206,0.3585890531539917,101
1,0,5,17,114,65,510,676,1204,3755,759,556,15.026238532110092,23405,265.0,0.0,20.0,55.5136376619339,45.794990956783295,1.0734280198812485,1.890888214111328,9.925686717033386,1866.9261932373047,52.74873375892639,53.95142436027527,297.251296043396,0.1993753910064697,0.343806505203247,0.7423273921012878,102
0,0,1,2,32,22,374,574,1186,3105,1081,715,16.67033639143731,35882,251.0,0.0,21.0,71.8294507265091,23.019882142543796,4.696758985519409,0.0513558834791183,8.272196054458618,1528.9932489395142,9.497706592082976,8.589893579483032,304.2825579643249,2.556556940078736,0.6739110946655273,0.5441032648086548,103
0,0,2,7,46,36,399,366,1156,3766,1444,747,16.28544342507645,24086,223.0,4.0,21.0,23.51288855075836,42.578475177288055,7.318140864372253,7.745458483695984,2.087991237640381,1397.0337510108948,70.54357528686523,72.21176028251648,266.66075587272644,1.646747350692749,0.4884233176708221,0.4318703114986419,104
