conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens,source_file
1,0,4,7,86,38,449,468,935,4294,1295,611,15.993455657492357,37114,265.0,0.0,20.0,13.60022321343422,29.980976283550262,5.779160261154175,1.8486405909061432,8.158706426620483,1006.3743023201824,42.43281781673432,11.20927482843399,288.3788824081421,2.49518084526062,0.0400411337614059,0.9603696465492249,20250619_072545i221fl_test-66c2a24d7862dcb73429c1fc28f366e1.csv
0,0,1,9,46,27,312,423,1075,3221,936,648,16.24617737003058,30721,221.0,1.0,23.0,83.97470235824585,30.00724047422409,0.6626320630311966,9.939481019973757,9.521026015281675,1285.9650254249573,82.82161951065063,64.35809135437012,206.26417249441147,0.230722114443779,0.3765974640846252,0.7033414244651794,20250619_072545i222fl_test-5c434b47c679b215286639507228430f.csv
0,0,3,8,67,24,331,558,1355,2559,964,690,16.32269113149847,38097,251.0,2.0,23.0,29.76743385195732,36.2285652756691,1.012990176677704,8.211954236030579,6.147170662879944,1501.7208456993103,99.29623007774352,59.47549343109131,276.38381123542786,2.1598711013793945,0.8818395137786865,0.5497539639472961,20250619_072545i223fl_test-49bd6edacbb0de041160e549bb4191c5.csv
0,0,1,9,44,23,411,423,1306,3212,866,622,15.646605504587155,29406,259.0,3.0,22.0,66.27717077732086,14.792468845844269,9.805824756622314,8.817554116249084,3.442729115486145,1302.605181932449,78.98347973823547,70.8888053894043,248.7976312637329,1.661683440208435,0.0745952799916267,0.4875836372375488,20250619_072545i224fl_test-edf5437a872f202016f90dbc12b666cd.csv
14,0,5,8,97,44,433,506,1286,3801,1261,662,16.055229357798165,30224,259.0,6.0,20.0,22.41562366485596,25.380585491657257,7.070213556289673,2.058866024017334,0.5798451229929924,1913.2205247879028,52.77435779571533,28.143346309661865,371.951162815094,1.5889484882354736,0.80643230676651,0.8337323665618896,20250619_072545i225fl_test-af7504486ccdb0454e4bec81fa06d1ef.csv
2,0,0,3,41,15,281,378,992,2859,1227,727,16.94691131498471,37715,206.0,4.0,21.0,81.05071902275085,12.266432121396065,2.712034583091736,1.2843957543373108,5.681343674659729,1176.7994612455368,41.96498990058899,50.43557286262512,268.4534728527069,2.8766493797302246,0.9318327307701112,0.5177870392799377,20250619_072545i227fl_test-9246b0c51236304dc35f0ae8a840f20a.csv
0,0,2,8,46,33,281,487,1250,3916,1098,706,16.24538226299694,32645,221.0,1.0,23.0,96.52642130851746,19.236026853322983,8.698920011520386,7.075275182723999,6.404265761375427,1854.8623323440552,69.27727460861206,28.326940536499023,247.68818020820615,2.3159267902374268,0.4576945006847381,0.7956542372703552,20250619_072545i226fl_test-bee93c89a27ea9071baf68a3596997d6.csv
0,0,4,6,59,30,367,584,832,4101,974,696,15.878593272171251,25775,222.0,2.0,20.0,94.7852063179016,49.34228211641312,8.452909588813782,6.111245155334473,0.4794642329216003,1620.4981207847595,45.40193974971771,81.31464123725891,352.6349425315857,0.7822843194007874,0.1569822877645492,0.4078053832054138,20250619_072545i228fl_test-a9e888ef3b43e0864cbd3958735fa915.csv
1,0,2,4,40,14,284,307,1070,3200,767,641,15.8234250764526,33567,268.0,2.0,21.0,52.45881885290146,16.54503896832466,4.610776603221893,5.241831541061401,1.1281610280275345,1376.552790403366,11.617496609687803,71.99330925941467,342.1103000640869,3.5741024017333984,0.9794117212295532,0.4013433456420898,20250619_072545i229fl_test-b684f6eb0d5d7ec3dcd4ea5e1104e157.csv
1,0,7,11,58,57,407,506,1434,3295,878,574,15.311620795107034,20248,203.0,3.0,20.0,56.02963030338287,47.0540064573288,0.7919944077730179,5.600833892822266,8.051146864891052,1123.1576055288317,47.67623543739319,19.06660497188568,301.95175409317017,0.7880247235298157,0.5266666412353516,0.6158814430236816,20250619_072545i230fl_test-90a1df6f61607f7f28ba658a4e944392.csv
0,0,2,5,56,40,397,422,1274,3490,949,640,16.030214067278287,32182,259.0,3.0,22.0,43.90060871839523,39.006295800209045,6.819748282432556,1.6445457935333252,3.774252235889435,1025.1493230462074,9.212560206651688,79.15584444999695,273.9210784435272,2.67789626121521,0.2724533677101135,0.7751515507698059,20250619_072545i231fl_test-7f449f8d8a4bc52a754a45c864d9f66f.csv
0,0,3,9,78,42,329,412,1217,3426,902,706,15.9468501529052,33239,259.0,3.0,22.0,24.32758137583733,40.170127749443054,8.769177198410034,6.579553484916687,3.638695776462555,1816.6785836219788,50.84375143051148,43.146783113479614,362.45356798172,1.4459125995635986,0.2626660466194153,0.0634611696004867,20250619_072545i232fl_test-a9d5160bc44e2cdc952421bfdce8b01b.csv
0,0,0,8,54,28,277,450,1155,3386,856,587,15.860733944954127,27995,221.0,1.0,23.0,36.66242092847824,36.83658182621002,3.699454963207245,7.5928544998168945,3.794934749603272,1140.027403831482,12.704426050186155,7.945183664560318,304.19400930404663,2.7327051162719727,0.2553041279315948,0.0685489475727081,20250619_072545i233fl_test-5f494bf59283527084ee8779dca1768f.csv
0,0,2,6,51,34,248,611,1208,3150,1194,761,16.656819571865444,38641,259.0,3.0,22.0,96.8772542476654,36.248223185539246,3.753360509872437,1.0519656538963318,3.170982301235199,1146.3682502508163,86.82656288146973,78.92452478408813,306.6336989402771,3.434323310852051,0.8866995573043823,0.6505452990531921,20250619_072545i235fl_test-327f1427f0e57bbc2693253918addda6.csv
1,0,5,3,43,58,399,305,1423,3435,862,551,15.397981651376147,23997,203.0,3.0,20.0,41.49724215269089,21.354628652334213,6.231348514556885,8.979263305664062,5.4941898584365845,1118.578441441059,23.39109778404236,67.9883360862732,230.69659769535065,2.415491104125977,0.0834663584828376,0.0967856720089912,20250619_072545i234fl_test-b8124256cc2780130ed2c6ed37c32154.csv
1,0,5,14,80,43,431,726,1184,3309,978,507,15.38605504587156,17018,203.0,3.0,20.0,44.94628936052322,24.92599532008171,5.285277366638184,3.662727475166321,9.556601643562315,1397.14577794075,96.6169774532318,88.82441520690918,202.74534299969676,0.831102728843689,0.6080354452133179,0.9665444493293762,20250619_072545i236fl_test-94dddfde9ba8e0db88954ea3fb5d543a.csv
0,0,4,8,65,19,307,531,1109,3508,1079,706,16.34269113149847,42295,286.0,4.0,23.0,91.64901733398438,48.15156638622284,7.608317732810974,7.141368985176086,7.710486054420471,1771.7536091804504,65.87938070297241,42.78692007064819,255.57998418807983,3.577390432357788,0.1050528883934021,0.150108128786087,20250619_072545i237fl_test-42812179f4775847d0f5a9e18c93fe1e.csv
14,0,11,10,104,62,445,656,1163,3657,1103,619,15.417308868501529,23529,259.0,6.0,20.0,38.36370050907135,34.610887467861176,9.06569004058838,3.0648669600486755,7.141351103782654,1657.2782397270205,40.80477058887482,68.8425064086914,260.591059923172,0.8066675066947937,0.8148515224456787,0.5043678879737854,20250619_072545i238fl_test-f889ed025cfd280bf32c656f0c3eb3cf.csv
1,0,6,8,61,37,409,549,1228,3462,764,406,14.988440366972478,26794,265.0,0.0,20.0,83.71945261955261,31.02686613798141,5.899378657341003,8.338263630867004,1.8234336376190183,1550.0028133392334,52.45652794837952,57.8855574131012,212.3369663953781,0.8675591349601746,0.164787620306015,0.8851431012153625,20250619_072545i239fl_test-c4f4c539f40169211714d8f86ffeae81.csv
2,0,5,5,36,17,301,457,704,3813,1182,909,16.580428134556573,44681,273.0,2.0,20.0,90.09636700153352,33.00597965717316,9.61250126361847,4.725799560546875,0.6802277266979218,1938.31205368042,44.935014843940735,13.714714348316193,271.9560742378235,2.436518907546997,0.2258389890193939,0.3772029280662536,20250619_072545i240fl_test-a29ed5f4a1cde263f669d437f93b9ef2.csv
1,0,4,4,56,34,329,428,1466,3198,1254,642,16.044954128440367,26562,203.0,3.0,20.0,46.49570494890213,33.897390365600586,5.541980266571045,2.457072883844376,1.4360599219799042,1043.280091136694,31.799855828285217,34.1703861951828,282.9749405384064,2.4147934913635254,0.8466947674751282,0.3030314147472381,20250619_072545i241fl_test-638f0a841e53c0344f6c33de3be50a2b.csv
1,0,3,7,56,17,282,419,792,3940,987,642,15.983792048929663,35034,268.0,2.0,21.0,64.60524797439575,45.26407718658447,1.9551336765289309,6.001955270767212,5.00604510307312,1893.9236998558044,83.26382040977478,64.26465511322021,381.3376188278198,3.142364740371704,0.5510213375091553,0.5938030481338501,20250619_072545i242fl_test-2beecd7fda1f27100fe76727de71a35a.csv
1,0,3,0,30,22,266,367,854,3521,1234,767,16.880305810397555,39702,268.0,2.0,21.0,43.93481492996216,38.20457547903061,1.9094547629356384,0.3321599215269089,9.24048900604248,1917.3372387886047,31.43931329250336,50.28141736984253,233.53177905082703,0.0975407361984252,0.2523205876350403,0.9876030087471008,20250619_072545i243fl_test-c56d1ad281caa4d2bdde0b873ae8b558.csv
0,0,3,9,54,28,422,422,1292,3062,637,505,15.430030581039755,22244,275.0,1.0,20.0,75.87273061275482,10.783548057079315,1.04138545691967,8.006724119186401,6.688016057014465,1813.4647607803345,90.04078507423401,59.50605273246765,220.69744169712067,1.0945907831192017,0.7288489937782288,0.950993537902832,20250619_072545i245fl_test-a95479fe1227a166393f1fe418d11b3f.csv
0,0,2,9,82,28,391,620,1233,3436,1181,559,16.231926605504587,31262,259.0,3.0,22.0,45.1476588845253,30.56007325649261,6.6174304485321045,4.535759091377258,9.578848481178284,1821.6338157653809,15.660347044467926,7.603731751441956,264.411324262619,1.2989709377288818,0.6737935543060303,0.5809767246246338,20250619_072545i244fl_test-a7556535232187c2d0a66f5ad6b50082.csv
7,0,3,8,53,25,369,506,1160,3115,753,578,15.97816513761468,33766,218.0,2.0,23.0,52.61064529418945,9.35882233083248,6.48989200592041,7.805367112159729,7.481343150138855,1200.142279267311,87.50748634338379,36.91594898700714,278.4347653388977,1.9398022890090945,0.5448552966117859,0.4181861281394958,20250619_072545i247fl_test-320889b280094b012b6cf2dc6680dfbb.csv
1,0,4,9,45,10,474,511,1149,3352,1177,730,16.196758409785932,31248,203.0,3.0,20.0,77.71029591560364,9.213634692132471,3.343217670917511,2.077026814222336,1.6561107337474823,1394.1658735275269,68.89763474464417,82.41096138954163,254.4133186340332,3.6624622344970703,0.3405138254165649,0.761650800704956,20250619_072545i246fl_test-5ddac3cd0bfb9cb573cd378745fb9cc0.csv
1,0,3,8,57,41,352,275,1207,3708,899,635,15.827339449541284,28722,203.0,3.0,20.0,29.332559257745743,39.47532296180725,3.543335497379303,8.994899988174438,5.322654247283936,1763.330161571503,76.4849305152893,59.14433598518372,369.54987049102783,1.489091873168945,0.1228080242872238,0.7186391353607178,20250619_072545i248fl_test-06542e5297b7a2d4f54f97028863d23b.csv
2,0,1,6,45,24,300,405,994,3088,1109,579,16.48691131498471,36812,206.0,4.0,21.0,41.756960451602936,10.044382885098456,9.314333200454712,1.379796862602234,9.57879602909088,1946.9051957130432,39.46573436260224,20.87489664554596,220.47307193279264,2.2298383712768555,0.3865901231765747,0.958476424217224,20250619_072545i250fl_test-a1d35c1dc93ebc83ce89c7e4ce48127f.csv
14,0,3,9,86,33,323,514,1189,3637,1233,613,16.432782874617736,36936,259.0,6.0,20.0,51.373894810676575,36.82295888662338,7.775375247001648,5.962581634521484,3.6007386445999146,1039.8853532969952,4.8284862190485,31.11638724803925,293.7903046607971,3.5952420234680176,0.551825225353241,0.6207200884819031,20250619_072545i249fl_test-c7069c5e0ca28bc2ac996bddd96e36aa.csv
0,0,2,13,50,35,349,413,1490,2946,1005,702,16.20672782874618,41230,259.0,3.0,22.0,30.302385687828064,49.41533744335175,4.80800211429596,4.00534063577652,9.587864875793455,1968.7718749046328,80.26517629623413,35.419631004333496,387.03455924987793,2.694277286529541,0.912229299545288,0.3237313032150268,20250619_072545i252fl_test-4e89933971dd7417a5613197c83ff337.csv
0,0,4,7,62,32,356,545,1373,3057,1089,657,16.283792048929662,33968,251.0,2.0,23.0,87.30022311210632,38.337033689022064,3.684453666210175,6.730189919471741,8.808572888374329,1380.9833824634552,83.51081609725952,86.88647747039795,337.90690898895264,0.3270431458950043,0.8702777624130249,0.2132231742143631,20250619_072545i251fl_test-71f33b512aae1d66d6e7a9383f426636.csv
0,0,1,11,67,36,378,465,1308,3030,1135,691,15.8085626911315,29900,286.0,4.0,23.0,80.26796996593475,43.125401735305786,2.356896549463272,0.488092266023159,4.702111780643463,1475.8049249649048,14.019061625003816,54.28415536880493,352.3273229598999,1.9196754693984983,0.9666453003883362,0.5099664330482483,20250619_072545i253fl_test-0a292b8580b15de6f38778a5a9a81893.csv
1,1,6,11,68,53,491,522,1131,3771,751,527,15.41645259938838,29651,265.0,0.0,20.0,62.11737036705017,29.567132890224457,8.011982440948486,6.2799471616745,6.868348121643066,1524.1554975509644,59.000903367996216,69.17697191238403,275.2256453037262,1.307521939277649,0.4199811816215515,0.4421399533748626,20250619_072545i254fl_test-e7be85601dd4d91dd2b2c6e8353dea4d.csv
7,0,1,6,33,29,265,523,983,2983,1082,801,16.327339449541284,36856,218.0,2.0,23.0,78.09352993965149,19.102494418621063,6.285404562950134,2.5823521614074707,5.677919983863831,1768.6080932617188,49.923935532569885,0.1355969347059726,263.26974630355835,1.1775351762771606,0.3569145202636719,0.8189712762832642,20250619_072545i255fl_test-e2a22ee5dfbfcba133e55fcd9cd034f6.csv
2,0,2,9,24,36,234,318,1082,3209,1152,719,16.520183486238533,38018,273.0,2.0,20.0,78.97752165794373,31.132531762123108,3.3522847294807434,0.5949502438306808,3.197372257709503,1139.5969688892365,81.65964484214783,47.468551993370056,378.17786931991577,3.2585678100585938,0.9582459330558776,0.6505042910575867,20250619_072545i256fl_test-b0dc11531f91d1735f768253e67c4975.csv
0,0,4,8,57,26,383,584,1089,3193,1113,708,16.15480122324159,32446,251.0,2.0,23.0,92.48593628406525,25.99735677242279,1.6662037372589111,8.954680562019348,9.072157144546509,1044.8989309370518,29.92211878299713,88.15555572509766,331.0050129890442,2.339815378189087,0.0333173759281635,0.1404394507408142,20250619_072545i257fl_test-06e72a3bfd05b66b2a882236d898262d.csv
2,0,6,6,47,39,316,506,952,3861,528,530,14.769418960244648,30040,273.0,2.0,20.0,40.38751840591431,16.19433745741844,8.482579588890076,9.46115791797638,6.951217651367188,1904.9301147460935,34.354597330093384,67.41641759872437,219.0998047590256,1.0940041542053225,0.4214763343334198,0.6113625764846802,20250619_072545i258fl_test-2ab45d318f4292bbb34cc812764ba6ee.csv
1,0,1,4,56,31,381,596,922,3655,1010,609,15.939633027522936,32310,203.0,3.0,20.0,28.39847192168236,47.13847458362579,1.2300527095794678,8.406383991241455,9.287437796592712,1160.19207239151,34.24491882324219,52.7509868144989,201.2230696156621,3.5181643962860107,0.7091672420501709,0.6131728887557983,20250619_072545i259fl_test-40f7761940390222cb93d974b69e8551.csv
1,0,4,11,65,50,414,634,1207,3275,851,554,15.620611620795106,22546,203.0,3.0,20.0,43.50887209177017,38.004791140556335,1.6266727447509766,5.987383723258972,7.070639729499817,1899.6809124946597,95.86336016654968,37.825506925582886,288.86693716049194,1.3747661113739014,0.6648386120796204,0.4972485303878784,20250619_072545i260fl_test-a0b7833daa21a1fbcbcc266e79cb0f17.csv
1,0,2,4,41,34,388,471,1165,3474,851,540,15.94159021406728,35285,203.0,3.0,20.0,84.54123318195343,29.191964268684387,7.951606512069702,3.532278537750244,8.217369318008423,1146.872416138649,99.47856068611144,58.76436829566956,334.9725604057312,3.434563636779785,0.4431655406951904,0.2330197095870971,20250619_072545i261fl_test-a376805d7f12e627a6324036027fa663.csv
0,0,4,10,35,41,414,513,1451,2629,1022,590,15.874067278287464,27749,286.0,4.0,23.0,98.75463962554932,10.218768380582333,3.741917014122009,8.05575966835022,3.897557556629181,1848.2091426849363,46.10185921192169,2.7022965252399445,270.1042592525482,1.3139430284500122,0.6521365642547607,0.2645958662033081,20250619_072545i262fl_test-1fbbe5f6473e50440aedd33031d75245.csv
0,0,4,3,46,15,336,398,924,3651,948,661,16.125626911314985,28792,222.0,2.0,20.0,91.93104088306428,24.515833258628845,6.6953712701797485,4.058932662010193,3.615468442440033,1852.2249460220337,48.738762736320496,64.78528380393982,378.5961747169495,1.2051798105239868,0.1101917400956153,0.5235227346420288,20250619_072545i263fl_test-3dafa04f118d8af91d8fd355d96fce87.csv
2,0,2,3,51,26,343,445,1025,3186,719,584,15.60006116207951,32404,206.0,4.0,21.0,47.2592842578888,9.019146040081978,6.469959020614624,9.230879545211792,2.7975469827651978,1315.5936002731323,27.59881317615509,39.79730904102325,320.50955295562744,3.760666608810425,0.251041978597641,0.969390034675598,20250619_072545i264fl_test-38828894bf751dc2b0055d7f056338d8.csv
0,0,1,6,72,38,422,709,945,3664,765,694,15.550948012232416,31740,275.0,1.0,20.0,26.530876606702805,8.13543763011694,5.336557030677795,6.954545378684998,3.696931302547455,1366.5975332260132,20.081712305545807,11.808968335390093,384.18649435043335,0.2793558835983276,0.8608802556991577,0.8564820289611816,20250619_072545i265fl_test-632698535103c7747929981bd7f5f67b.csv
0,0,1,3,37,19,321,523,772,4122,988,743,15.746666666666666,34561,222.0,2.0,20.0,87.32290923595428,22.649989426136017,6.46461546421051,5.485672950744629,8.236714005470276,1080.163836479187,36.39295697212219,91.34979844093324,265.40916562080383,3.0929393768310547,0.2664505839347839,0.074319303035736,20250619_072545i266fl_test-eb4dd084c0b5c35d2f7f268547376152.csv
0,0,7,8,30,29,494,576,1026,3481,867,534,15.020366972477063,19953,275.0,1.0,20.0,85.20760118961334,9.86147902905941,1.9969980418682096,3.746170103549957,6.382713317871094,1590.4496312141418,63.43504190444946,74.11852478981018,300.933849811554,1.920629620552063,0.5840482115745544,0.4805435240268707,20250619_072545i267fl_test-6b97f3be586eeab03dd949ae9b1717a2.csv
14,0,8,6,98,33,437,811,940,3911,1087,583,15.538348623853212,27302,259.0,6.0,20.0,12.81097985804081,36.43670201301575,0.2041752822697162,5.434630513191223,5.942972302436829,1726.11403465271,53.09683084487915,11.750990897417068,301.83058977127075,1.483787178993225,0.004231384024024,0.868139922618866,20250619_072545i268fl_test-6810c9ec03ad656b1e07b3ca691c6783.csv
7,0,5,7,37,35,312,479,1067,3021,1073,643,15.94868501529052,29874,218.0,2.0,23.0,41.41037076711655,19.53125894069672,6.66150689125061,4.327664375305176,8.91178548336029,1149.973377585411,1.3180455192923546,29.616540670394897,266.3893938064575,0.8564600348472595,0.88764888048172,0.4244972169399261,20250619_072545i269fl_test-077f2afe09a7678f8ee5cfc4fcc7c3a2.csv
14,0,3,4,77,22,342,447,1214,3696,1323,637,16.48446483180428,39422,259.0,6.0,20.0,49.88707393407822,44.01340872049332,2.92369544506073,4.514397978782654,0.5601164326071739,1422.7337539196014,61.21479272842407,28.04587483406067,367.5903916358948,3.978281021118164,0.321576714515686,0.5317196846008301,20250619_072545i270fl_test-8d8f663ed62183560159b94057d177dd.csv
1,0,7,7,67,29,364,580,1430,3327,721,640,15.255290519877676,31934,265.0,0.0,20.0,68.75870764255524,16.130790561437607,8.935545682907104,8.420630097389221,7.531696557998657,1941.7173862457275,2.774079702794552,66.47958755493164,312.4305725097656,3.3343584537506104,0.9916704297065736,0.9540425539016724,20250619_072545i271fl_test-a16e2f999b525643bde78bebf36ed3e4.csv
2,0,1,5,27,29,296,309,1082,3209,1107,611,16.29241590214067,37874,273.0,2.0,20.0,83.13300371170044,44.63252693414688,1.232742816209793,1.0801617801189425,7.851797938346863,1103.623040020466,77.00403928756714,46.67459428310394,384.6764922142029,1.0605067014694214,0.8128417730331421,0.8180603384971619,20250619_072545i272fl_test-19992cfc5f122a9097aa77537e989e70.csv
0,0,0,10,54,31,311,639,1215,3059,974,644,15.983853211009174,30051,221.0,1.0,23.0,83.7316620349884,22.6391077041626,7.725578546524048,5.930461287498474,2.00383335351944,1850.0961661338808,78.6104679107666,71.84011936187744,280.64979910850525,0.2552182376384735,0.5675045251846313,0.3089915513992309,20250619_072545i274fl_test-0233c76f04331101be538dafe07e6c72.csv
1,0,2,3,60,29,318,399,823,4352,873,693,15.6617125382263,31615,268.0,2.0,21.0,20.259547382593155,15.717506408691406,8.424853682518005,8.27892541885376,1.277768760919571,1317.3786997795105,61.50619983673096,89.1905128955841,326.20460987091064,0.3661000430583954,0.6943669319152832,0.6255521774291992,20250619_072545i273fl_test-ef05242b4524e2a3def79743a2490f55.csv
14,1,5,10,70,18,305,400,1366,3620,923,638,16.037186544342507,36267,259.0,6.0,20.0,75.25066196918488,24.67139333486557,2.276277542114258,7.510271668434143,9.011258482933044,1735.5006337165833,32.78367817401886,47.18669950962067,219.6591630578041,2.440805435180664,0.3946820795536041,0.8839917778968811,20250619_072545i275fl_test-66bb90adbda6ad349a2e0afb5265e735.csv
1,0,2,2,37,21,284,252,1067,3260,960,754,15.954495412844036,34821,268.0,2.0,21.0,46.09719574451447,44.33095812797546,1.4247693121433258,9.354254603385924,3.883161842823029,1811.2161755561829,44.28539574146271,1.8120646476745603,342.44080781936646,3.8487374782562256,0.8912324905395508,0.1463323533535003,20250619_072545i276fl_test-76f88d34059ad519b4ebd706e0d935d2.csv
1,0,4,6,71,43,477,539,1311,3214,957,552,15.249357798165136,16981,203.0,3.0,20.0,71.3686203956604,42.57496953010559,8.011894226074219,9.0864759683609,7.596241235733032,1517.4410343170166,81.11945986747742,30.87366223335266,221.15831822156903,0.841634213924408,0.655644953250885,0.5513913035392761,20250619_072545i277fl_test-35b3cb516bb3557049a46de572b0717f.csv
1,0,2,13,29,39,396,251,1650,3196,870,652,15.42709480122324,21233,203.0,3.0,20.0,93.6156290769577,9.49134524911642,4.055436849594116,1.891888976097107,5.443190336227417,1888.483166694641,49.370771646499634,88.27865719795227,318.4030055999756,0.7484309077262878,0.2230987250804901,0.0951517671346664,20250619_072545i278fl_test-351532a3d2d4521b6049dba677968fb8.csv
0,0,1,6,38,14,347,525,792,4339,912,679,15.803853211009177,29573,275.0,1.0,20.0,91.96012675762177,12.73428112268448,6.572713851928711,4.529117047786713,4.2990440130233765,1141.7759507894516,73.16443920135498,56.81074261665344,237.00962960720065,3.2271859645843506,0.0438962131738662,0.6659407615661621,20250619_072545i279fl_test-4ad337fba75696c928c03d3998b6e24b.csv
1,1,5,7,97,30,349,705,1049,3707,984,691,15.96354740061162,39551,203.0,3.0,20.0,19.44211937487125,30.570627748966217,4.665010869503021,3.991485834121704,4.254778027534485,1063.2477849721909,9.79076400399208,54.77294325828552,399.99475479125977,1.5506112575531006,0.4180119931697845,0.6240057945251465,20250619_072545i280fl_test-192658360eb4ad409f601bd6d0792416.csv
0,0,4,4,46,34,352,465,1084,3183,1063,800,16.371865443425076,35231,251.0,2.0,23.0,86.83140516281128,36.37134999036789,0.0381432753056287,3.1283175945281982,0.2640889585018158,1666.2505865097046,59.29796099662781,40.12667536735535,370.64183950424194,3.2018487453460693,0.0976834595203399,0.6431939005851746,20250619_072545i281fl_test-310d98fa87454de9496f2b5dd7243c42.csv
0,0,1,9,56,27,365,499,1431,2737,1050,742,16.30415902140673,37765,259.0,3.0,22.0,31.55335053801537,13.74224454164505,0.2979639545083046,5.867018103599548,1.6123180091381073,1310.9374046325684,52.43035554885864,90.99200367927553,322.188401222229,2.9339561462402344,0.9542462825775146,0.6594170928001404,20250619_072545i282fl_test-cfd3d5ff63b15f1149f4a24ad8312797.csv
0,0,2,1,32,10,386,768,758,3651,981,679,15.94605504587156,30337,275.0,1.0,20.0,94.3014270067215,5.411919914186001,0.052051106467843,0.5662720277905464,2.553441226482392,1943.7055587768557,79.71640825271606,37.323787808418274,283.3366394042969,3.9347984790802,0.0344705283641815,0.883825421333313,20250619_072545i283fl_test-51f7845c32253a749f3d3aa3cb879450.csv
0,0,4,6,56,34,341,533,1393,3074,1090,669,16.25987767584098,33968,251.0,2.0,23.0,73.74022424221039,20.34783735871315,1.227152794599533,5.28962254524231,6.656899452209473,1986.254036426544,54.60457801818848,95.72324752807616,373.3145833015442,0.8264083862304688,0.5988388657569885,0.9351884126663208,20250619_072545i284fl_test-3b84c44ce1b8faf9b24f656e862dae29.csv
0,0,2,3,59,31,371,452,995,3677,947,617,15.693455657492354,29056,222.0,2.0,20.0,87.68294215202332,39.65337872505188,8.730592727661133,9.825466871261597,0.2118942327797413,1114.163003861904,89.78506922721863,43.261003494262695,270.7410514354706,2.2375330924987797,0.9385690093040466,0.1069342494010925,20250619_072545i285fl_test-5e8bbdff6cac17227a13dbaa66dc340c.csv
2,0,5,4,76,20,287,448,922,3786,760,606,15.578960244648318,35241,273.0,2.0,20.0,15.582354217767715,35.67696362733841,8.324693441390991,9.87874150276184,1.6207422316074371,1975.394606590271,3.652617335319519,77.76842713356018,396.82774543762207,2.494472026824951,0.9977378249168396,0.8585327863693237,20250619_072545i286fl_test-80c37be025b3939f8c5b16bc3c1feb76.csv
0,0,2,4,43,27,338,465,971,3872,1125,677,16.091987767584097,28905,222.0,2.0,20.0,48.354255855083466,26.26950040459633,2.2973276674747467,7.153826355934143,3.902459442615509,1463.0039036273956,51.3502299785614,74.15875196456909,216.6604220867157,1.6364527940750122,0.2612460553646087,0.5678020119667053,20250619_072545i287fl_test-dc76a945c394bc256d3e4a5ab93b3c2e.csv
0,0,1,9,37,37,361,480,1330,2873,1042,688,16.311192660550457,37765,259.0,3.0,22.0,87.7563863992691,23.13817828893661,1.037454605102539,8.563054203987122,8.246042132377625,1916.994333267212,28.832581639289856,93.4335470199585,335.8109712600708,2.5718657970428467,0.4843030571937561,0.8434017896652222,20250619_072545i288fl_test-78484f9939f1af8167be37641afc6b98.csv
2,0,1,7,29,30,296,204,1161,3011,919,562,16.092660550458717,33803,273.0,2.0,20.0,20.044312849640846,16.314959079027176,5.725346803665161,6.155504584312439,7.947034239768982,1328.6223709583282,43.36470365524292,12.903732061386108,379.1981458663941,1.152287840843201,0.4612168371677398,0.7978764772415161,20250619_072545i289fl_test-5349589a5b2035696947deb79530eaeb.csv
1,1,6,5,67,19,337,354,1029,4287,715,512,15.23645259938838,35734,273.0,2.0,20.0,51.964289247989655,40.152009427547455,7.520841360092163,8.190224766731262,9.18762981891632,1583.3781361579895,14.602911472320557,18.95156055688858,223.37626218795776,1.171403408050537,0.0340617448091506,0.5052881836891174,20250619_072545i290fl_test-be8af930d33898762cb21f59dfdccee0.csv
0,1,3,4,41,16,374,597,752,3888,1134,694,16.28868501529052,36162,275.0,1.0,20.0,41.699555814266205,13.053270876407623,6.836934685707092,0.8248202502727509,6.151866316795349,1515.2324438095093,4.322518035769463,36.87978386878967,367.1840786933899,2.8302505016326904,0.0438456088304519,0.1881485283374786,20250619_072545i291fl_test-ef29a3e1513a67148bfc856affb80c17.csv
1,0,4,3,52,35,325,670,1032,3660,1104,635,16.264220183486238,30006,203.0,3.0,20.0,30.883814841508865,13.531322330236437,4.660954773426056,0.2298655733466148,9.728937149047852,1736.1751198768616,96.745103597641,32.7003538608551,329.58202362060547,2.3562028408050537,0.2929417788982391,0.7898626923561096,20250619_072545i292fl_test-a67236f57ca5e718a6f2df38a211fc83.csv
2,0,1,6,40,20,282,392,970,2885,959,647,16.24770642201835,32564,206.0,4.0,21.0,58.85976850986481,32.68977403640747,3.9566147327423096,3.43068927526474,3.175552487373352,1328.4698724746704,97.4694311618805,75.16068816184998,331.26529455184937,3.3294711112976074,0.7626707553863525,0.9487411975860596,20250619_072545i293fl_test-7613176c987cc38cd57e1a93fee74822.csv
0,0,7,7,56,36,369,633,1206,2864,961,609,15.982813455657492,28513,259.0,3.0,22.0,67.58184552192688,28.15092921257019,0.546528659760952,6.1839622259140015,6.549897789955139,1221.9783514738083,25.169995427131653,6.980111449956894,373.8434553146362,0.0648813843727111,0.4279836416244507,0.3672636747360229,20250619_072545i294fl_test-14a67488c0f7c2e34d2ba81e6263940d.csv
